X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9979769714112922],[0.9996636206142965],[230601.43973560797],Bool[1],[0.3494901526209153],Bool[0],[1.3698506077945085],[0.8040760642018918],Bool[0],Bool[0],[0.5781572799876842],Bool[0],Bool[1],[0.34],[4594.661548607715],[10],[0.5090000000000001],[0.645],[0.2],Bool[0],[0.5903798213305824],[0.6090750212136652],[0.332305906977017],[0],[0],Bool[0],[-1.0],[230134.92643042564],Bool[0],[1.332896268981495],[0.645],[4605.026500831018],[0.9810939805847834],[0.9752884738531188],[0.7820067172948325],[230601.43973560797],[10],[20],Bool[1],[1.0],[1.0],Bool[0],[0.500180296],[0.500180296],[4599.324898636268],[4590.070450861203],[-2.0],[0.9977536926265768],[0.5090000000000001],[0.20187032336626407],Bool[0],Bool[0],[0.9979769714112922],[0.2],[0],[20],[0.014387058629198686],[4492.095431903684],[10],[-1.0],[4492.095431903684],[0.7397149449720273],[-2.0],Bool[0],Bool[0],[0.36185421855642574],[230134.92643042564],Bool[1],[0.5087446],[1.3598912060139197],[10],[1.358054660430286],[0.602023435243178],[0.5087446]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9966794668342142],[1.0],[241443.29373317532],Bool[0],[0.1559208439969562],Bool[0],[2.1857048355867965e-10],[8.730401413129413e-10],Bool[0],Bool[0],[3.137660835519481e-10],Bool[0],Bool[0],[0.78],[4791.702833038466],[10],[0.538],[0.49700000000000005],[0.2],Bool[0],[2.128367658525351e-10],[0.17756667536599488],[-0.07043527843307089],[0],[0],Bool[0],[0.0],[240105.67060395045],Bool[0],[2.738522275867803e-10],[0.49700000000000005],[4795.6539343090335],[1.0371093007137911e-10],[2.386389676473107e-10],[2.2201034871652107e-10],[241443.29373317532],[5],[0],Bool[1],[1.0],[1.0],Bool[0],[0.405913104],[0.405913104],[4799.32843007428],[4792.541240212586],[0.0],[0.9991726440064838],[0.538],[0.2621643035655312],Bool[0],Bool[0],[0.9944598870047594],[0.38],[0],[0],[0.017847186444927388],[4487.921289508888],[3],[0.0],[4487.921289508888],[0.23491219409487263],[0.0],Bool[0],Bool[0],[0.14479638436347286],[240641.57326867775],Bool[1],[0.3918088],[2.3207233825069675e-10],[19],[1.5972279293171608e-10],[0.08725048292161881],[0.39180879999999996]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999426794568058],[0.9993185773300707],[222885.62354816956],Bool[1],[0.04332588400860818],Bool[0],[1.6094379118955051],[1.0986122880311062],Bool[0],Bool[0],[0.693147180031892],Bool[0],Bool[1],[0.12],[4541.399996858201],[10],[0.43100000000000005],[0.5209999999999999],[0.2],Bool[0],[0.6931471803526135],[0.012815166567786675],[-0.0031011209540583646],[0],[0],Bool[0],[0.0],[222872.8476231576],Bool[0],[1.6094379118028377],[0.5209999999999999],[4546.563540429121],[1.098612288157525],[1.0986122880548854],[1.0986122881467628],[222885.62354816956],[10],[20],Bool[1],[0.52],[0.52],Bool[0],[0.499952832],[0.499952832],[4546.169727405002],[4541.22043881512],[0.0],[0.998864888846209],[0.43100000000000005],[0.1598696427968737],Bool[0],Bool[0],[0.9999426794568058],[0.2],[0],[20],[0.0184646334380079],[4040.342794613265],[10],[0.0],[4040.342794613265],[0.031164922197125897],[0.0],Bool[0],Bool[0],[0.003918000761160405],[222872.8476231576],Bool[1],[0.4999608],[1.6094379116072002],[10],[1.6094379116546198],[0.018446185036668533],[0.4999608]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999118174443563],[0.995289809492433],[221634.2920003038],Bool[0],[0.813831218340885],Bool[0],[0.7572311010770325],[1.0252473533543955],Bool[0],Bool[0],[0.6368580133775806],Bool[0],Bool[0],[0.08],[4522.678309565461],[10],[0.559],[0.6259999999999999],[0.2],Bool[0],[0.6564108141842155],[0.8524547062598308],[0.6707771720151243],[0],[0],Bool[0],[0.0],[221614.74772201694],Bool[0],[0.727176322580803],[0.6259999999999999],[4569.400256979492],[0.9836361521415746],[0.9885195960590348],[1.060646680528994],[221634.2920003038],[10],[20],Bool[1],[1.0],[1.0],Bool[0],[0.500045184],[0.500045184],[4576.811911802837],[4539.105239900402],[-2.0],[0.9898337130548879],[0.559],[0.20278826648502127],Bool[0],Bool[0],[0.9999118174443563],[0.2],[0],[20],[0.1448926464035995],[4352.554110874522],[10],[0.0],[4352.554110874522],[0.8610385704040093],[-2.0],Bool[0],Bool[0],[0.6551898048422683],[221614.74772201694],Bool[1],[0.5191076],[1.3615294310335992],[10],[1.389376195074955],[0.6666631452764726],[0.5191076]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9916963046769838],[1.0],[239425.61066833237],Bool[1],[0.2097548763374072],Bool[0],[7.686763438217461e-11],[2.0384732919027837e-10],Bool[0],Bool[0],[2.1486973015913108e-10],Bool[0],Bool[1],[0.82],[4808.932405763159],[20],[0.651],[0.573],[0.4],Bool[0],[8.985742438157307e-11],[0.35753093688530635],[0.08639434477057527],[0],[0],Bool[0],[0.0],[237437.49334481545],Bool[0],[1.4440235745061062e-10],[0.573],[4811.479955511682],[1.3996576286448636e-10],[2.338137907235295e-10],[1.3005422441031251e-10],[239425.61066833237],[6],[0],Bool[1],[1.0],[1.0],Bool[0],[0.44642196],[0.4464219599999999],[4813.2235056751415],[4809.77764448414],[0.0],[0.9994704581401763],[0.651],[0.06984867815499446],Bool[0],Bool[0],[0.9916963046769838],[0.4],[0],[0],[0.01763059386407612],[4554.313464956432],[6],[0.0],[4554.313464956432],[0.30244400867889415],[0.0],Bool[0],Bool[0],[0.01902735484672305],[237437.49334481545],Bool[1],[0.4188718],[2.86964966487695e-10],[20],[1.933170200103385e-10],[0.0955628203666992],[0.4188718]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9836318524513479],[0.9996056450882915],[229614.29024736263],Bool[1],[0.16983481212074894],Bool[0],[1.352513744505033],[0.8435249229262499],Bool[0],Bool[0],[0.5724642227242898],Bool[0],Bool[1],[0.48],[4721.534001271465],[20],[0.0],[0.0],[0.4],Bool[0],[0.622242313521012],[0.13438369531958108],[0.08591758077918983],[0],[0],Bool[0],[-1.0],[225855.92966531476],Bool[0],[1.3471560427709934],[0.0],[4735.304968127054],[0.9370105056487252],[0.9023594948239042],[0.891134777987122],[229614.28507283778],[14],[19],Bool[1],[1.0],[1.0],Bool[0],[0.233684152],[0.233684152],[4735.614925699863],[4723.227159988156],[0.0],[0.9970883780407229],[0.0],[0.1683130759507413],Bool[0],Bool[0],[0.9836318524513479],[0.4],[0],[0],[0.6651315659326356],[4324.728820873457],[14],[-1.0],[4328.074694443416],[0.30412082311030847],[-1.0],Bool[0],Bool[0],[0.10225553062526568],[225855.9245754873],Bool[1],[0.23956519999999998],[1.23373164331754],[20],[1.2833117841222983],[0.1898442861200214],[0.23956519999999998]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9999818058527683],[0.999829554771833],[226213.52911631882],Bool[1],[-0.11300854119166766],Bool[0],[1.6094379117863218],[1.098612288116769],Bool[0],Bool[0],[0.693147180035014],Bool[0],Bool[1],[0.36],[4548.536904170373],[11],[0.533],[0.519],[0.22],Bool[0],[0.6931471803684603],[-0.053221851476027565],[0.1350259257515084],[0],[0],Bool[0],[2.0],[226209.41335406428],Bool[0],[1.6094379117009583],[0.519],[4551.272558694072],[1.0986122883745923],[1.0986122881626113],[1.0986122882232423],[226213.52911631882],[11],[20],Bool[1],[0.98],[0.98],Bool[0],[0.500056376],[0.500056376],[4550.749547151167],[4548.404159568986],[-2.0],[0.9993992999594274],[0.533],[0.17242402078596822],Bool[0],Bool[0],[0.9999818058527683],[0.22],[0],[20],[0.013432905270268228],[4384.170847208923],[11],[2.0],[4384.170847208923],[-0.04086561244247915],[-2.0],Bool[0],Bool[0],[-0.1353344524976796],[226209.41335406428],Bool[1],[0.5004502],[1.6094379117410358],[11],[1.6094379118142244],[-0.009843246905952856],[0.5004502]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9991365335824898],[0.9971676095851552],[223013.1257159887],Bool[0],[0.6760240204750674],Bool[0],[1.0928363781327524],[1.0737101796239528],Bool[0],Bool[0],[0.6363074162621657],Bool[0],Bool[0],[0.06],[4585.032000080083],[10],[0.34],[0.6880000000000002],[0.2],Bool[0],[0.6502248632275077],[0.385743724092881],[0.2617838780852634],[0],[0],Bool[0],[0.0],[222820.56137126894],Bool[0],[1.0856755321529374],[0.6880000000000002],[4611.335803074289],[0.5665653329820245],[0.552184611613329],[1.0817133329273796],[223013.1257159887],[10],[20],Bool[1],[1.0],[1.0],Bool[0],[0.497378136],[0.497378136],[4600.2537402912685],[4582.5439701154955],[-2.0],[0.9943178521441566],[0.34],[0.15376085010170826],Bool[0],Bool[0],[0.9991365335824898],[0.2],[0],[20],[0.23705498765307645],[4315.8005985317795],[10],[0.0],[4315.8005985317795],[0.7713035219883175],[-2.0],Bool[0],Bool[0],[0.6326274209235763],[222820.56137126894],Bool[1],[0.5162226],[1.2662428319281092],[10],[1.2693237191875637],[0.6381961329060993],[0.5162226]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[1.0],[234850.4258185923],Bool[0],[0.25667071762709426],Bool[0],[1.2682511804836148e-10],[2.495466450131868e-10],Bool[0],Bool[1],[2.219400499559137e-10],Bool[0],Bool[0],[0.64],[4819.634346373287],[8],[0.665],[0.62],[0.16],Bool[0],[1.370539886350959e-10],[-0.037994297337620414],[0.01922762102378925],[0],[0],Bool[0],[0.0],[234850.4258185923],Bool[0],[2.383969126997507e-10],[0.62],[4826.448656364531],[6.078393339628909e-11],[1.6965566270173056e-10],[1.3268452560740896e-10],[234850.4258185923],[0],[0],Bool[1],[1.0],[1.0],Bool[0],[0.45155937999999995],[0.45155937999999995],[4829.052000101183],[4822.58463832839],[0.0],[0.9985882123618613],[0.665],[0.2501444376995019],Bool[0],Bool[1],[1.0],[0.32],[2],[0],[0.006343477910421078],[4556.06510521658],[0],[0.0],[4556.06510521658],[0.09229398284633132],[0.0],Bool[0],Bool[0],[0.1481448572728244],[234850.4258185923],Bool[1],[0.43565159999999997],[1.9696910349456586e-10],[16],[1.4047598330382978e-10],[0.12734447369395097],[0.43565159999999997]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999811818425376],[0.999005065748634],[228301.9685616425],Bool[0],[-0.07047839863308807],Bool[0],[1.6094379117539097],[1.0986122880386713],Bool[0],Bool[0],[0.6931471800912796],Bool[0],Bool[0],[0.06],[4537.761833156227],[11],[0.5000000000000001],[0.474],[0.22],Bool[0],[0.6931471804604067],[0.04580030934129849],[-0.008556067348653173],[0],[0],Bool[0],[0.0],[228297.67233924914],Bool[0],[1.6094379116174835],[0.474],[4543.976252421686],[1.0986122880800768],[1.0986122880161926],[1.0986122882930165],[228301.9685616425],[11],[20],Bool[1],[0.68],[0.68],Bool[0],[0.5001144240000002],[0.5001144240000002],[4543.244452769079],[4537.027740373238],[2.0],[0.9986335109981209],[0.5000000000000001],[0.2966945628082861],Bool[0],Bool[0],[0.9999811818425376],[0.22],[0],[20],[0.015591779885567932],[4378.404108744535],[11],[0.0],[4378.404108744535],[0.03318061013639974],[2.0],Bool[0],Bool[0],[0.0016859367968663607],[228297.67233924914],Bool[1],[0.499698],[1.609437911516619],[11],[1.6094379116040698],[0.12651775927563919],[0.499698]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9763046974714622],[0.9974212792552505],[229894.7770482514],Bool[1],[0.05839304959364765],Bool[0],[1.34478169494687],[0.9235640428065224],Bool[0],Bool[0],[0.48794601877990273],Bool[0],Bool[1],[0.38],[4744.399405230769],[20],[0.0],[0.0],[0.4],Bool[0],[0.526203124119771],[0.38031953055048223],[0.08506581896236547],[0],[0],Bool[0],[1.0],[224447.35075636234],Bool[0],[1.3122660192319158],[0.0],[4760.534773695766],[0.8891001049035401],[0.8773171645609665],[0.9772837107505064],[229894.77938551526],[15],[17],Bool[1],[0.96],[0.96],Bool[0],[0.21843158],[0.21843158000000004],[4757.568306565763],[4749.437915917957],[0.0],[0.996607660543608],[0.0],[0.17024770734432815],Bool[0],Bool[0],[0.9763046974714623],[0.4],[0],[0],[0.6651315659326356],[4332.148833965511],[15],[1.0],[4426.501879501304],[0.3507021495707464],[-1.0],Bool[0],Bool[0],[0.28997654627157216],[224447.353038244],Bool[1],[0.23937620000000004],[1.3473558677728967],[20],[1.3853234778054875],[0.03833577623333477],[0.23937620000000004]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9735144717420945],[1.0],[234925.68676227503],Bool[1],[0.2963181688419223],Bool[0],[1.4091915971805138],[0.7373991468471323],Bool[0],Bool[0],[0.46952853163024394],Bool[0],Bool[1],[0.86],[4692.233421910392],[20],[0.247],[0.506],[0.4],Bool[0],[0.4769045708196191],[0.417116574882213],[0.15481480172849502],[0],[0],Bool[0],[-2.0],[228703.55584702492],Bool[0],[1.4011434343122],[0.506],[4698.592933020065],[0.8514380763385531],[0.8489939119406196],[0.736427363383168],[234925.68676227503],[15],[0],Bool[1],[1.0],[1.0],Bool[0],[0.306414604],[0.30641460400000003],[4701.966941214707],[4696.95411442817],[0.0],[0.9986511459593873],[0.247],[0.11194744045309837],Bool[0],Bool[0],[0.9735144717420945],[0.4],[0],[0],[0.7198278598612474],[4319.1300263350695],[15],[-2.0],[4319.1300263350695],[0.611110361825492],[0.0],Bool[0],Bool[0],[0.27310791416715957],[228703.55584702492],Bool[1],[0.3888642],[0.9429301176840198],[20],[0.9192941216582161],[0.7737659603511123],[0.3888642]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9969419137282193],[1.0],[238336.98506447487],Bool[1],[0.1257094280334971],Bool[0],[1.0400548639672847e-10],[3.4397688763188736e-10],Bool[0],Bool[0],[1.8233941305725605e-10],Bool[0],Bool[0],[0.84],[4800.152374400203],[10],[0.6030000000000001],[0.519],[0.2],Bool[0],[1.557637836435762e-10],[0.16561371400328753],[0.031730171822087996],[0],[0],Bool[0],[0.0],[238336.98506447487],Bool[0],[1.983394152196626e-10],[0.519],[4802.0537831403535],[1.5360769497516578e-10],[2.2002235505591545e-10],[2.2815301987390797e-10],[238336.98506447487],[0],[0],Bool[1],[1.0],[1.0],Bool[0],[0.42945517600000005],[0.42945517600000005],[4802.789120227746],[4802.789120227746],[0.0],[0.9996033333644945],[0.6030000000000001],[0.21921100384789083],Bool[0],Bool[1],[1.0],[0.3],[0],[0],[0.01734197820319239],[4474.561156735099],[2],[0.0],[4474.561156735099],[0.15961066279172817],[0.0],Bool[0],Bool[0],[0.0639419958896416],[237608.13000239158],Bool[1],[0.39957560000000003],[5.303291664246386e-10],[15],[4.1999545365568387e-10],[0.022809759111097717],[0.3995755999999999]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9998826734064569],[0.9994349807183593],[227311.58192830416],Bool[0],[0.04040816837287233],Bool[0],[1.6094379115847897],[1.0986122879871993],Bool[0],Bool[0],[0.6931471802134179],Bool[0],Bool[0],[0.04],[4587.3139447156245],[7],[0.525],[0.529],[0.14],Bool[0],[0.6931471804804461],[-0.05076207066690881],[-0.054217650898467584],[0],[2],Bool[0],[0.0],[227284.91223472363],Bool[0],[1.609437911559508],[0.529],[4591.525318889865],[1.0986122882445108],[1.0986122881633698],[1.0986122882536602],[227311.58192830416],[7],[20],Bool[1],[0.6],[0.6],Bool[0],[0.499990464],[0.499990464],[4591.205844460128],[4587.636673883524],[2.0],[0.999083312081283],[0.525],[0.30250960931514226],Bool[0],Bool[0],[0.9998826734064569],[0.14],[2],[20],[0.014016551929772187],[4392.026273440067],[7],[0.0],[4392.026273440067],[-0.029315300466646477],[2.0],Bool[0],Bool[0],[-0.057555978609105066],[227284.91223472363],Bool[1],[0.5003324],[1.609437911623316],[7],[1.6094379117798263],[0.03905924999691954],[0.5003324]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[0.9957787112162406],[204553.38887299743],Bool[1],[0.15726037126767778],Bool[0],[1.3178870479143612],[0.7715697972758297],Bool[0],Bool[1],[0.5941027863093304],Bool[0],Bool[1],[0.26],[4561.482688778249],[20],[0.154],[0.7580000000000001],[0.4],Bool[0],[0.6365486152394122],[0.34139796482209367],[0.1955785437853957],[0],[0],Bool[0],[2.0],[204553.38887299743],Bool[0],[1.2936024011826404],[0.7580000000000001],[4606.860870213539],[0.8647497261327146],[0.7929117383668424],[0.8095102016146876],[204553.38887299743],[20],[20],Bool[1],[1.0],[1.0],Bool[0],[0.4893432],[0.4893432],[4594.931358159654],[4542.957036549623],[-2.0],[0.9902161904576522],[0.154],[0.10052964243445808],Bool[0],Bool[1],[1.0],[0.4],[0],[20],[0.6931089380465382],[4244.85000470136],[20],[2.0],[4244.85000470136],[0.37926637003994956],[-2.0],Bool[0],Bool[0],[0.11318756819486556],[204553.38887299743],Bool[1],[0.5711982],[1.3748828660509218],[20],[1.4062091672658479],[0.18798214825426326],[0.5711982]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9855208247964241],[1.0],[224897.26076273512],Bool[1],[0.23272834303810377],Bool[0],[1.288114227873006],[0.8476978524283766],Bool[0],Bool[0],[0.6534301277340517],Bool[0],Bool[1],[0.62],[4695.732929425801],[20],[0.795],[0.532],[0.4],Bool[0],[0.6661052921195201],[0.6838327398325339],[0.0622553259929423],[0],[0],Bool[0],[0.0],[221640.9339213472],Bool[0],[1.2579574082360008],[0.532],[4704.635351782239],[0.9675671640938001],[0.9621045383620683],[0.8429080787167331],[224897.26076273512],[4],[0],Bool[1],[1.0],[1.0],Bool[0],[0.47786447199999993],[0.47786447200000004],[4702.773970337392],[4698.37664193719],[0.0],[0.9981102931805352],[0.795],[0.15697021837278557],Bool[0],Bool[0],[0.9855208247964241],[0.4],[0],[0],[0.6081526841194195],[4302.460736768945],[4],[0.0],[4302.460736768945],[0.7604995935150373],[0.0],Bool[0],Bool[0],[0.4252238433922449],[221640.9339213472],Bool[1],[0.400235],[1.3624694510680198],[20],[1.3920382050963878],[0.6271641829399701],[0.400235]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9933384015812655],[1.0],[226919.0371546229],Bool[0],[0.02187557227628547],Bool[0],[1.609437911825672],[1.098612287996327],Bool[0],Bool[0],[0.6931471800907026],Bool[0],Bool[0],[0.72],[4764.253539205031],[9],[0.584],[0.657],[0.18],Bool[0],[0.6931471803852158],[-0.027067762205003745],[-0.09941976646463067],[0],[0],Bool[0],[0.0],[225407.3936555329],Bool[0],[1.6094379117023367],[0.657],[4770.660648515441],[1.0986122881791545],[1.0986122879999243],[1.0986122881672151],[226919.0371546229],[2],[0],Bool[1],[0.9],[0.9],Bool[0],[0.412854452],[0.41285445200000004],[4785.9825557560525],[4778.491570741255],[0.0],[0.9986550129561764],[0.584],[0.22509137987937256],Bool[0],Bool[0],[0.9933384015812655],[0.36],[2],[0],[0.008816421949974926],[4394.910432033103],[2],[0.0],[4394.910432033103],[0.00897014321990906],[0.0],Bool[0],Bool[0],[0.051861013058809226],[225407.3936555329],Bool[1],[0.43600880000000003],[1.6094379117453632],[18],[1.6094379118524467],[0.10694675125352554],[0.43600880000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[1.0],[239628.9640693636],Bool[0],[0.18004781134697678],Bool[0],[8.193733011439295e-11],[3.364844004767445e-10],Bool[0],Bool[1],[5.143197697833405e-10],Bool[0],Bool[0],[0.58],[4800.055454040466],[12],[0.7010000000000001],[0.515],[0.24],Bool[0],[3.9821749560210953e-10],[0.1617623286730656],[0.08199549410414485],[0],[0],Bool[0],[0.0],[239628.9640693636],Bool[0],[1.1671214288670943e-10],[0.515],[4810.785739719881],[2.098267614649279e-10],[3.643259182353544e-10],[2.1871215172468324e-10],[239628.9640693636],[0],[0],Bool[1],[1.0],[1.0],Bool[0],[0.464040276],[0.4640402759999999],[4810.183641699574],[4795.400311419943],[0.0],[0.9977686800445591],[0.7010000000000001],[0.24231252365488665],Bool[0],Bool[1],[1.0],[0.26],[0],[0],[0.02409645451098564],[4410.855147445733],[0],[0.0],[4410.855147445733],[0.1852213044212921],[0.0],Bool[0],Bool[0],[0.031019236200029637],[239628.9640693636],Bool[1],[0.398347],[1.102714191417551e-10],[13],[8.054465951346936e-11],[0.03749721600384407],[0.398347]
