X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_3""]","String3[""M_1""]","String7[""N1_1""]",[2.0],[2],[3.9763098692810414e6],Bool[0],Bool[0],[0],[0.13737130272255968],[1.6803163230240548e8],[-1.0],[20],[1],[4.324434640522863e6],[0.008888780057789286],[0.1483679],[0.2082245095011241],[0.750593858830338],[4.328906993464037e6],[0.0],[20],[18],[0.9396109241420179],[0.9185482329106721],[8.665229914989316e-11],[2.2644361168384877e8],[0.04],[0],Bool[0],[0],[4.324434640522863e6],[0.22380499999999998],[1.6861105172413793e8],[20],[2.7288311428140816e-10],Bool[0],[0.0],[0.0],Bool[0],[0],[0.9367583910758959],[0.0],[1.49177430025313e-10],[0.9397706310478591],[0],[2.264149467142279e-10],[1.28483155733778e-10],Bool[0],[0.20359169863339333],[0.24471724918362414],[2.0],Bool[0],[0.0],Bool[0],[4.328906993464037e6],[0.0],[-0.09350840709080951],[4.0674883006535876e6],[0.0],[3.6857402597402595e6],[2.022345455373578e-10],[2.0],[2.0],Bool[0],[2.0064205457463884],[0.4],Bool[0],[2.50501002004008],[20],[0.9186793462895586],[0.0],[2.8660805115356965e-10],Bool[0],Bool[0],[0],[3.279485714285714e6],[3],[2.2463686551724142e8],[0.07160119490871267],[-1.0],[0.0],Bool[0],[8.762291178933228e-10],[3.45801652892562e6],[4.0596356209150357e6],[1],[1.7936693963735085e-10],Bool[0],Bool[0],[0.1483679],[0.4],[3],Bool[0],[0.7420462474207676],[0.0],[3.279485714285714e6],[20],[0.947764309952602],[4.1180441176470346e6],[0.1701361311169073],[0.02],[0.223805],[2],[3.068277062104875e-10],[0.09412444978856448],[3],[3],[0.6529505739701895],[0.09412444978856448],[0.24471724918362414]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_3""]","String3[""M_2""]","String7[""N1_1""]",[-2.0],[3],[4.111573177257531e6],Bool[0],Bool[0],[0],[0.06272275099302553],[1.698153579766537e8],[0.0],[20],[1],[4.314240802675595e6],[0.009596279278970568],[0.17147616000000002],[0.015618196960989235],[0.7670587630268249],[4.314581070234119e6],[0.3],[19],[6],[0.9697274794421542],[0.9529484115208496],[1.4527042644497052e-10],[2.233342140077821e8],[0.26],[0],Bool[0],[0],[4.314240802675595e6],[0.2461834],[1.711472431372549e8],[19],[1.393248047985202e-10],Bool[0],[0.18],[0.0],Bool[0],[0],[0.9591808520007628],[0.18],[1.2381246880573468e-10],[0.9697645650322697],[0],[1.576599165004064e-10],[1.7941346829080516e-10],Bool[0],[0.18531872706450844],[0.10626427215202673],[2.380952380952381],Bool[0],[0.0],Bool[0],[4.314581070234119e6],[0.0],[-0.023468968114743947],[4.1839678260869645e6],[0.0],[3.433427083333333e6],[8.089712453029328e-11],[-2.0],[2.380952380952381],Bool[0],[1.0],[0.4],Bool[0],[1.226692836113837],[11],[0.9530789259249057],[0.3],[3.0432123697653366e-10],Bool[0],Bool[0],[0],[3.279246575342465e6],[1],[2.231214235294118e8],[0.33905998552516453],[0.0],[0.0],Bool[0],[2.393853192194731e-10],[3.4395666666666665e6],[4.148663879598674e6],[1],[1.9565536463693387e-10],Bool[0],Bool[0],[0.17147616000000002],[0.4],[3],Bool[1],[0.7603642761638683],[0.0],[3.279246575342465e6],[20],[0.9692865632196447],[4.1800836120401495e6],[0.17989164100932123],[0.16],[0.2461834],[3],[1.938904292941873e-10],[0.19318347635343971],[3],[3],[0.5878464557484377],[0.19318347635343971],[0.10626427215202673]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_2""]",[0.0],[3],[4.1506808247422804e6],Bool[0],Bool[0],[0],[0.022616087834512445],[2.0188693382352942e8],[0.0],[20],[1],[4.288323024054989e6],[0.006308600232555104],[0.21851130800000002],[0.3023954009059133],[0.9053456785002361],[4.287622268041246e6],[0.24],[10],[2],[0.9700428488276598],[0.9680612155786928],[1.0266728008152109e-10],[2.2391145588235292e8],[0.24],[0],Bool[0],[0],[4.288323024054989e6],[0.25125339999999996],[2.0188693382352942e8],[10],[1.6007040008334043e-10],Bool[0],[0.22],[0.0],Bool[0],[0],[0.9691261606593624],[0.22],[3.060641218434334e-10],[0.970078076309744],[0],[3.934352388358945e-10],[9.557118946597668e-11],Bool[0],[0.2859709469649872],[0.22780357338724957],[2.025931928687196],Bool[0],[0.0],Bool[1],[4.287622268041246e6],[0.0],[-0.005498936319336116],[4.159177319587642e6],[0.0],[3.4011341463414645e6],[1.4362532068645758e-10],[0.0],[2.025931928687196],Bool[0],[1.1291779584462511],[0.4],Bool[0],[1.1759172154280337],[3],[0.9680847541260915],[0.24],[2.3848129284639724e-10],Bool[0],Bool[1],[0],[3.3182692307692305e6],[3],[2.2299430882352942e8],[0.23917911147341298],[0.0],[0.0],Bool[0],[1.9113576782646768e-10],[3.477174418604651e6],[4.1500859106529444e6],[1],[1.7235520415290277e-10],Bool[1],Bool[0],[0.21851130800000002],[0.4],[3],Bool[1],[0.9016373594105181],[0.0],[3.3182692307692305e6],[20],[0.973654530408341],[4.1713058419244085e6],[0.1072940153073036],[0.24],[0.2512534],[3],[2.634074039707135e-10],[0.24474441372174358],[3],[3],[0.004231790164930212],[0.24474441372174358],[0.22780357338724957]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_1""]","String3[""M_2""]","String7[""N1_2""]",[0.0],[2],[4.16377759197325e6],Bool[0],Bool[0],[0],[0.014853138675515314],[1.9355311406844106e8],[0.0],[20],[1],[4.312117056856193e6],[0.00837979797979796],[0.215217136],[0.07438356891707212],[0.8641926556015014],[4.313905217391311e6],[0.26],[14],[2],[0.9708638548535655],[0.9651991367791697],[8.356104629102654e-11],[2.2396986692015207e8],[0.22],[0],Bool[0],[0],[4.312117056856193e6],[0.2519074],[1.9355311406844106e8],[14],[2.5373549540991854e-10],Bool[0],[0.22],[0.0],Bool[0],[0],[0.9660196997843304],[0.22],[8.993864614999789e-11],[0.9709476431273955],[0],[1.3611204006416303e-10],[1.4076172532232222e-10],Bool[0],[0.08690993743902142],[0.24564998263382798],[1.3676148796498908],Bool[0],[0.0],Bool[1],[4.313905217391311e6],[0.0],[0.055009668171636134],[4.188214648829437e6],[0.0],[3.221851851851852e6],[9.823337497323472e-11],[0.0],[1.3676148796498908],Bool[0],[1.0],[0.4],Bool[0],[1.1291779584462511],[5],[0.9652288985426588],[0.26],[2.5595490920742664e-10],Bool[0],Bool[1],[0],[3.214506666666667e6],[1],[2.2396986692015207e8],[0.08536222889470212],[0.0],[0.0],Bool[0],[1.2255631346480434e-10],[3.393373493975905e6],[4.186807692307714e6],[1],[1.8123591615873788e-10],Bool[1],Bool[0],[0.21521713599999998],[0.4],[3],Bool[1],[0.8641926556015014],[0.0],[3.214506666666667e6],[20],[0.9725630431076867],[4.1930301003344506e6],[-0.07051855169551256],[0.18],[0.2519074],[2],[2.899420402103867e-10],[0.29720093197700437],[3],[3],[0.1798774971140081],[0.29720093197700437],[0.24564998263382798]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_2""]","String3[""M_1""]","String7[""N1_2""]",[0.0],[3],[3.9409963309352617e6],Bool[0],Bool[0],[2],[0.12216849255784312],[2.1540649397590375e8],[0.5],[2],[2],[4.257329136690658e6],[0.00916319245678054],[0.18566313599999998],[0.3067202850709509],[0.9503341219370891],[4.254953741007208e6],[0.1],[2],[15],[0.9360171589756138],[0.9262136725374532],[2.506392115962151e-10],[2.2244422088353425e8],[0.04],[0],Bool[0],[0],[4.257329136690658e6],[0.22685119999999998],[2.1139633333333343e8],[6],[2.4454308906342685e-10],Bool[1],[0.06],[0.0],Bool[0],[0],[0.934730386756996],[0.06],[2.631024974980744e-10],[0.9362482227438721],[0],[3.2907555663519774e-10],[1.5301373023517478e-10],Bool[0],[0.15537100049414182],[0.13641543865706698],[2.9274004683840746],Bool[0],[0.0],Bool[0],[4.254953741007208e6],[0.0],[-0.047958676696985364],[3.982709712230226e6],[0.0],[3.6688972602739725e6],[8.339089807959943e-11],[0.0],[2.9274004683840746],Bool[1],[2.431906614785992],[0.28],Bool[0],[2.7114967462039044],[18],[0.9263050682736952],[0.1],[2.9609943396338357e-10],Bool[0],Bool[1],[0],[3.358458333333333e6],[3],[2.2244422088353425e8],[0.1270222838853304],[1.0],[0.0],Bool[0],[1.0554783162490642e-10],[3.458216981132075e6],[3.9929838129496435e6],[2],[2.8058137339586187e-10],Bool[0],Bool[0],[0.18566313599999998],[0.04],[3],Bool[0],[0.968361835251655],[0.0],[3.358458333333333e6],[14],[0.9468425152522035],[4.0162248201438915e6],[0.07344904154817007],[0.04],[0.22685119999999998],[3],[3.534252397351792e-10],[0.06435815336070479],[3],[3],[0.32065840376325705],[0.06435815336070479],[0.13641543865706698]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_2""]","String3[""M_2""]","String7[""N1_2""]",[0.0],[3],[4.060508842105253e6],Bool[0],Bool[0],[2],[0.23629294748938226],[2.1535618631178707e8],[0.0],[5],[2],[4.290033333333336e6],[0.009493755421328269],[0.190343876],[-0.006328632640694676],[0.9746267756511587],[4.286851719298238e6],[0.16],[4],[4],[0.9669555068892246],[0.9472006749909144],[1.2367343147758448e-10],[2.2486984410646388e8],[0.16],[0],Bool[0],[0],[4.290033333333336e6],[0.249846],[2.191641711026616e8],[3],[8.979013463445704e-11],Bool[1],[0.06],[0.0],Bool[0],[0],[0.9604220428039447],[0.06],[2.0221590745045562e-10],[0.96712083502143],[0],[2.5788616521917055e-10],[1.8378538372054005e-10],Bool[0],[0.23123463635687055],[0.02205567609482876],[2.9550827423167845],Bool[0],[0.0],Bool[0],[4.286851719298238e6],[0.0],[0.18213979259597624],[4.1451948771929718e6],[0.0],[3.3248658536585364e6],[1.1346743508279836e-10],[0.0],[2.9550827423167845],Bool[1],[1.278118609406953],[0.24],Bool[0],[2.189141856392294],[7],[0.9474097756438905],[0.16],[2.5902932120047647e-10],Bool[0],Bool[1],[0],[3.2764189189189193e6],[3],[2.2486984410646388e8],[0.11269289516148008],[0.0],[0.0],Bool[0],[1.3989068275941e-10],[3.3720769230769225e6],[4.108498245614024e6],[2],[1.8154315391896706e-10],Bool[0],Bool[0],[0.19034387600000002],[0.1],[3],Bool[0],[0.9576926028811021],[0.0],[3.2764189189189193e6],[12],[0.9761700654679509],[4.187038596491224e6],[0.0955948410837163],[0.12],[0.249846],[3],[1.625002638518986e-10],[0.20334200955041237],[3],[3],[0.3166473951385042],[0.20334200955041237],[0.02205567609482876]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_3""]","String3[""M_1""]","String7[""N1_2""]",[-2.0],[2],[3.9351285714285816e6],Bool[0],Bool[0],[0],[0.14181402184191672],[1.6885228461538464e8],[-1.0],[20],[1],[4.310166666666706e6],[0.00683651804670915],[0.16211909600000002],[0.19003055243598604],[0.7682655144012356],[4.302912653061259e6],[0.06],[18],[17],[0.9382273193971277],[0.9145267145102234],[1.4373546214970647e-10],[2.226590923076923e8],[0.06],[0],Bool[0],[0],[4.310166666666706e6],[0.22573239999999997],[1.6885228461538464e8],[18],[2.2693963616692457e-10],Bool[0],[0.06],[0.0],Bool[0],[0],[0.9292759237264072],[0.06],[1.4589603316191705e-10],[0.9383246990059277],[0],[1.8863054074756533e-10],[2.303849974714671e-10],Bool[0],[0.1712520692869537],[0.26126733429190874],[1.996805111821086],Bool[0],[0.0],Bool[1],[4.302912653061259e6],[0.0],[0.06584072168395502],[4.0371102040816476e6],[0.0],[3.6647987012987016e6],[1.4002587885590331e-10],[-2.0],[1.996805111821086],Bool[0],[2.41779497098646],[0.4],Bool[0],[2.880184331797235],[20],[0.9146302032636419],[0.06],[3.467068868003728e-10],Bool[0],Bool[0],[0],[3.3955921052631577e6],[3],[2.1978376153846154e8],[0.059575243841045296],[-1.0],[0.0],Bool[0],[3.201547809392758e-10],[3.4547280701754387e6],[4.006486394557842e6],[1],[3.110337700814614e-10],Bool[0],Bool[0],[0.16211909600000002],[0.4],[3],Bool[1],[0.7583444397682529],[0.0],[3.3955921052631577e6],[20],[0.942608079209668],[4.074663265306146e6],[-0.037807055576605283],[0.04],[0.22573240000000003],[2],[3.5283331978687615e-10],[0.08405890772547543],[3],[3],[0.5635409301621311],[0.08405890772547543],[0.26126733429190874]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_3""]","String3[""M_2""]","String7[""N1_2""]",[2.0],[2],[3.9718829078014134e6],Bool[0],Bool[0],[0],[0.038924376410331786],[1.6754519921875e8],[0.0],[20],[1],[4.292804964538992e6],[0.0005279999999999729],[0.16495330000000002],[0.09449176387279602],[0.7506104283287536],[4.277443191489348e6],[0.16],[19],[8],[0.9576319445422016],[0.9285647359862322],[1.730435203990774e-10],[2.2418691796875e8],[0.08],[0],Bool[0],[0],[4.292804964538992e6],[0.241441],[1.6689327237354088e8],[19],[1.3938067765402667e-10],Bool[0],[0.12],[0.0],Bool[0],[0],[0.9482785793815804],[0.12],[1.0644408145744107e-10],[0.9576929298090494],[0],[1.563885917219736e-10],[1.0210460494340167e-10],Bool[0],[0.045350347902833855],[0.12293293319529963],[2.0],Bool[0],[0.0],Bool[0],[4.277443191489348e6],[0.0],[0.012753639530996199],[4.096216241134745e6],[0.0],[3.270679245283019e6],[1.8514722841465127e-10],[2.0],[2.0],Bool[0],[1.4484356894553885],[0.4],Bool[0],[2.653927813163482],[18],[0.9287777743546438],[0.16],[1.8645843461648283e-10],Bool[0],Bool[0],[0],[3.30945205479452e6],[3],[2.2234339688715956e8],[0.00269573885998115],[1.0],[0.0],Bool[0],[2.6454550020703203e-10],[3.6421818181818184e6],[4.055485815602832e6],[1],[2.4674348071733455e-10],Bool[0],Bool[0],[0.16495329999999997],[0.4],[3],Bool[0],[0.7473460125898361],[0.0],[3.30945205479452e6],[20],[0.9614394821693724],[4.0936666666666623e6],[0.1781145666153769],[0.06],[0.241441],[2],[3.0562388037250765e-10],[0.16096020024838437],[3],[3],[0.5545414917425024],[0.16096020024838437],[0.12293293319529963]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_1""]",[-2.0],[3],[2.498584e6],Bool[0],Bool[0],[0],[0.05956119147507739],[1.250305e8],[2.0],[20],[1],[2.513075e6],[0.010299709506425106],[0.5000975999999999],[-0.0349391006510925],[0.6668293333333334],[2.515202e6],[0.36],[20],[20],[0.9933182305039515],[0.9933929759915904],[1.4691689378559127e-10],[1.875e8],[0.1],[0],Bool[0],[20],[2.513075e6],[0.4996792],[1.250305e8],[20],[1.1503773826897631e-10],Bool[0],[0.26],[2.0],Bool[0],[0],[0.9944201600316861],[0.26],[1.516889328450414e-10],[0.9933353463437382],[0],[2.4815474864354284e-10],[1.69824428661636e-10],Bool[0],[0.06393417930714344],[0.16439236279097638],[1.515151515151515],Bool[0],[0.54],Bool[1],[2.515202e6],[0.54],[0.0022802918051055047],[2.498396e6],[0.48400000000000004],[2.485722222222222e6],[1.758130574565988e-10],[-2.0],[1.515151515151515],Bool[0],[1.0407993338884265],[0.4],Bool[0],[1.0407993338884265],[20],[0.9934074242054569],[0.36],[3.4518348399087786e-10],Bool[0],Bool[0],[20],[2.485722222222222e6],[2],[1.875e8],[0.015503365761550784],[2.0],[2.0],Bool[0],[2.8185000203240485e-10],[2.485722222222222e6],[2.4978e6],[1],[2.042985593978578e-10],Bool[0],Bool[0],[0.5000975999999999],[0.4],[3],Bool[1],[0.6668293333333334],[0.48400000000000004],[2.485722222222222e6],[20],[0.994529926778047],[2.4974e6],[0.22155706757195825],[0.08],[0.4996792],[3],[1.5173937829321888e-10],[0.16439236279097638],[2],[3],[0.008497584597990203],[0.16439236279097638],[0.16439236279097638]
"String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","String3[""L_1""]","String3[""M_2""]","String7[""N1_1""]",[2.0],[3],[2.501311e6],Bool[0],Bool[0],[0],[0.0878232764399229],[1.2499585e8],[2.0],[20],[1],[2.51465e6],[0.0062847494545574655],[0.4999866799999999],[0.05741172463735221],[0.689631895375506],[2.516331e6],[0.44],[20],[20],[0.9939165395967383],[0.9940309919481976],[2.2849155033581613e-10],[1.812501e8],[0.1],[0],Bool[0],[20],[2.51465e6],[0.5002046],[1.2499585e8],[20],[2.0426195694175996e-10],Bool[0],[0.28],[2.0],Bool[0],[0],[0.995039087573614],[0.28],[5.7200552902792154e-11],[0.9939347007049224],[0],[9.251087066339607e-11],[1.3824386024345751e-10],Bool[0],[0.02568381655265308],[0.19492955051505145],[1.5802781289506953],Bool[0],[0.461],Bool[1],[2.516331e6],[0.461],[0.02728254502618068],[2.501023e6],[0.526],[2.3512941176470583e6],[1.8322844685488076e-10],[2.0],[1.5802781289506953],Bool[0],[1.0],[0.4],Bool[0],[1.0],[20],[0.9940389599358679],[0.44],[2.0263401142404194e-10],Bool[0],Bool[0],[20],[2.342933333333333e6],[1],[1.812501e8],[-0.08706888671279353],[2.0],[2.0],Bool[0],[3.1660751837981335e-10],[2.342933333333333e6],[2.5003e6],[1],[7.684088432097642e-10],Bool[0],Bool[0],[0.4999866799999999],[0.4],[3],Bool[1],[0.689631895375506],[0.526],[2.3512941176470583e6],[20],[0.9953055257367109],[2.5014e6],[-0.007921326625781197],[0.06],[0.5002046],[3],[3.356398627703889e-10],[0.19492955051505145],[1],[3],[0.004392000000000012],[0.19492955051505145],[0.19492955051505145]
