X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_util_eff,major_util_eff_med,prop_qual_util_from_max,prop_strict_single_party,spat_char_corr1,prop_strict_elec_fail,spat_med_entropy3,spat_avg_entropy1,prop_qual_winner_smith,prop_strict_maxer_elected,spat_avg_entropy5,prop_strict_condorcet_paradox,prop_qual_single_party,major_maximizer_rate,major_util_from_winner_avg,prop_strict_unanimity,tangian_raw_uni_parties,tangian_adj_uni_body,prop_strict_unanimity_rate,prop_strict_condorcet_winner,spat_med_entropy5,spat_char_corr3,spat_char_corr5,major_vot_eff_n_cond_paradox,prop_qual_min_govt_size,prop_strict_winner_smith,prop_qual_med_pos,prop_qual_util_from_winner,prop_qual_min_govt_unstable,spat_avg_entropy3,tangian_raw_uni_body,major_util_from_max_avg,spat_med_entropy2,spat_avg_entropy2,spat_med_entropy1,prop_strict_util_from_max,prop_qual_nonzero_pos,major_qual_nonzero_pos,prop_strict_min_govt_elected,major_vot_eff_cond_eff,major_vot_eff_smith_eff,prop_qual_condorcet_paradox,tangian_raw_pop_parties,tangian_adj_pop_parties,major_util_from_max_med,major_util_from_win_med,major_strict_med_pos,major_util_eff_avg,tangian_adj_uni_parties,major_gallagher,prop_qual_elec_fail,prop_qual_maxer_elected,prop_qual_util_eff,prop_qual_unanimity_rate,prop_strict_min_govt_size,major_strict_nonzero_pos,prop_gallagher,major_strict_social_util,prop_strict_nonzero_pos,prop_strict_med_pos,major_qual_social_util,spat_agg_dist_corr,major_qual_med_pos,prop_qual_condorcet_winner,prop_strict_min_govt_unstable,spat_char_corr2,prop_strict_util_from_winner,prop_qual_min_govt_elected,tangian_adj_pop_body,spat_avg_entropy4,prop_qual_unanimity,spat_med_entropy4,spat_char_corr4,tangian_raw_pop_body
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9911556470360494],[1.0],[233594.9670509714],Bool[1],[0.0801554396709689],Bool[0],[1.4190264798125223],[0.9491088497375051],Bool[0],Bool[0],[0.5133035500158202],Bool[0],Bool[1],[0.7],[4751.867084919499],[20],[0.0],[0.0],[0.4],Bool[1],[0.5534186532497036],[0.2805835011617826],[0.21310720591866544],[0],[0],Bool[1],[0.0],[231810.23134392058],Bool[0],[1.3834438689333166],[0.0],[4760.423061345897],[0.9165404354857174],[0.9022431677701289],[0.9541644749839348],[233878.73744867984],[8],[5],Bool[1],[0.88],[0.88],Bool[0],[0.23294526399999999],[0.232945264],[4766.834555986375],[4754.494939935092],[0.0],[0.9982021257578765],[0.0],[0.21963825134980472],Bool[0],Bool[0],[0.9923596996562799],[0.4],[0],[0],[0.012849959377367697],[4414.624567654242],[8],[0.0],[4348.217528034806],[0.4130653669654268],[0.0],Bool[0],Bool[0],[0.33558037810053365],[231810.23134392058],Bool[1],[0.23587339999999998],[1.3195998567654081],[20],[1.3824644813839848],[0.1647086364470027],[0.23587339999999998]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9920625798115709],[0.9958935644750198],[231165.99355205416],Bool[0],[0.43206405132426534],Bool[0],[1.3217820015390633],[0.7967309535523321],Bool[0],Bool[0],[0.5771786820743035],Bool[0],Bool[0],[0.34],[4748.696593353516],[7],[0.5529999999999999],[0.693],[0.14],Bool[0],[0.6235972937562084],[0.45914108946059773],[0.06809112054393482],[0],[0],Bool[0],[0.0],[229331.1319279558],Bool[0],[1.2689032763375467],[0.693],[4780.090261857321],[0.8376266086207493],[0.8413818837617419],[0.806146626743854],[231165.99355205416],[3],[0],Bool[1],[0.48],[0.48],Bool[0],[0.402927072],[0.402927072],[4780.828883742777],[4757.425367250125],[0.0],[0.993444613088854],[0.5529999999999999],[0.2612968294641173],Bool[0],Bool[0],[0.9920625798115709],[0.36],[2],[0],[0.0104629387841084],[4284.103281009535],[3],[0.0],[4284.103281009535],[0.5726956181736019],[0.0],Bool[0],Bool[0],[0.14323720134959705],[229331.1319279558],Bool[1],[0.44744619999999996],[1.3016815769810406],[18],[1.3538760613173966],[0.2865387256656659],[0.44744619999999996]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999759717569914],[0.99944353553511],[228569.1183274156],Bool[0],[0.18992715498637602],Bool[0],[1.332944612347808],[0.8647891595346092],Bool[1],Bool[0],[0.5287363127964716],Bool[1],Bool[0],[0.14],[4552.347524517171],[9],[0.533],[0.551],[0.18],Bool[0],[0.5921319538915802],[0.33251882784292797],[-0.11338911254956573],[0],[2],Bool[1],[0.0],[228563.62621309617],Bool[0],[1.3159735561082653],[0.551],[4556.422769901662],[0.8844314767347776],[0.8549278463505181],[0.9381683576473868],[228569.1183274156],[9],[20],Bool[1],[0.66],[0.66],Bool[1],[0.5000606320000001],[0.5000606320000001],[4556.569162460583],[4552.286320359823],[0.0],[0.9991059105759351],[0.533],[0.2305769006990943],Bool[0],Bool[0],[0.9999759717569914],[0.18],[2],[20],[0.017170531034304094],[4170.272335385704],[9],[0.0],[4170.272335385704],[0.32715987557994475],[0.0],Bool[0],Bool[0],[0.17670462580905555],[228563.62621309617],Bool[1],[0.5006242000000001],[1.335552773861832],[9],[1.3392129934111519],[0.1589182250335247],[0.5006242000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9981523362563102],[0.9966604381819968],[233532.29878965524],Bool[0],[0.00200150789757422],Bool[0],[1.2152584563724225],[0.8823536393852623],Bool[0],Bool[0],[0.5066320555893811],Bool[0],Bool[0],[0.34],[4740.765386292719],[5],[0.0],[0.0],[0.1],Bool[0],[0.5625978939324369],[0.4314377283146274],[0.20261740361180192],[0],[0],Bool[0],[0.0],[232953.89127357624],Bool[0],[1.2007404306475993],[0.0],[4764.941609554958],[0.9236436864841527],[0.8952177968858034],[0.9643527698580493],[233675.30683364853],[5],[7],Bool[1],[0.64],[0.64],Bool[0],[0.21954672000000003],[0.21954672000000003],[4766.755819322625],[4744.025811001545],[0.0],[0.9949326786157132],[0.0],[0.360876352519807],Bool[0],Bool[0],[0.9975232226159861],[0.26],[2],[0],[0.2014445290918857],[4401.199264054193],[3],[0.0],[4383.379401604057],[0.3998508249702533],[0.0],Bool[0],Bool[0],[0.08789253548103752],[233243.5534414164],Bool[1],[0.2375752],[1.3744748203134975],[13],[1.425116571842746],[0.30960745611495827],[0.2375752]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9942482496661496],[0.999873501439664],[233577.53553769994],Bool[1],[0.38854064224223783],Bool[0],[1.2690811138150897],[0.8962507063504868],Bool[0],Bool[0],[0.5442400019603493],Bool[0],Bool[1],[0.5],[4778.240320268071],[20],[0.0],[0.0],[0.4],Bool[1],[0.6135651460122624],[0.21355430269528358],[0.1064620393973081],[0],[0],Bool[1],[0.0],[232234.05586969102],Bool[0],[1.2784867437542657],[0.0],[4791.630822264752],[0.915574790003943],[0.861013960723821],[0.900295662620948],[233577.53553769994],[6],[5],Bool[1],[0.72],[0.72],Bool[0],[0.248023],[0.248023],[4793.912145775675],[4778.502957915103],[0.0],[0.9972076634799458],[0.0],[0.10720010499994856],Bool[0],Bool[0],[0.9942482496661496],[0.4],[0],[0],[0.013005480075721922],[4311.868325058234],[6],[0.0],[4269.142973285976],[0.44741893872017185],[0.0],Bool[0],Bool[0],[0.24434528865500885],[232234.05586969102],Bool[1],[0.2398594],[1.2997626420481425],[20],[1.3372392900126429],[0.2720084590790562],[0.2398594]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.998013361980442],[1.0],[235669.57955888225],Bool[0],[0.15174652905199998],Bool[0],[1.3661508438058143],[0.9285398708776634],Bool[0],Bool[0],[0.5776139084478003],Bool[0],Bool[0],[0.54],[4736.612420868631],[4],[0.635],[0.654],[0.08],Bool[0],[0.6408371952447114],[0.37886837202037627],[0.03469029942027627],[0],[0],Bool[0],[0.0],[235669.57955888225],Bool[0],[1.2909190685341536],[0.654],[4753.069347719748],[0.8766586083099853],[0.835561920022511],[0.9550366655497483],[235669.57955888225],[0],[0],Bool[1],[0.84],[0.84],Bool[0],[0.42906084400000005],[0.42906084399999994],[4756.777905959332],[4736.322865657293],[0.0],[0.9965495282294746],[0.635],[0.15074312253632002],Bool[0],Bool[1],[1.0],[0.28],[3],[0],[0.007576872177884489],[4354.363779944493],[1],[0.0],[4354.363779944493],[0.43208904875714815],[0.0],Bool[0],Bool[0],[0.23925521227711613],[235201.38941207732],Bool[1],[0.435242],[1.3614058027679006],[14],[1.3932583963564746],[0.14896611894167036],[0.4352420000000001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999827435982735],[0.9991834250834687],[226425.31362222956],Bool[0],[0.05674266259219729],Bool[0],[1.291789306031152],[0.8809768068424098],Bool[0],Bool[0],[0.511063702989999],Bool[0],Bool[0],[0.08],[4575.3952550815475],[8],[0.499],[0.488],[0.16],Bool[0],[0.5757040574199799],[0.31347999378376107],[0.30925792944721814],[0],[2],Bool[0],[0.0],[226421.40633605665],Bool[0],[1.2033251334884583],[0.488],[4580.3304689600145],[0.8253972840465859],[0.7932471795197867],[0.8865658345333642],[226425.31362222956],[8],[20],Bool[1],[0.6],[0.6],Bool[0],[0.49992156000000004],[0.49992156000000004],[4580.136235941256],[4574.4651399215845],[-2.0],[0.9989229414049936],[0.499],[0.313294106245234],Bool[0],Bool[0],[0.9999827435982735],[0.16],[2],[20],[0.01638038485506372],[4140.242040938084],[8],[0.0],[4140.242040938084],[0.37561717062490824],[-2.0],Bool[0],Bool[0],[0.10392329979018888],[226421.40633605665],Bool[1],[0.5002159999999999],[1.3827974776803655],[8],[1.4049276255827126],[0.10289656215980333],[0.5002159999999999]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.995765349597666],[1.0],[236289.88529704296],Bool[0],[0.05055869451814573],Bool[0],[1.3819697279859762],[0.8705464261713303],Bool[0],Bool[0],[0.5210937143678034],Bool[0],Bool[0],[0.6],[4762.507904885052],[5],[0.0],[0.0],[0.1],Bool[0],[0.5333517787874743],[0.26949564480265875],[0.29682738901037964],[0],[0],Bool[0],[0.0],[234900.09901886038],Bool[0],[1.3699393850395192],[0.0],[4775.838902643146],[0.9312071526493382],[0.9064647776824367],[0.9028094697465232],[236289.88529704296],[5],[8],Bool[1],[0.82],[0.82],Bool[0],[0.206399636],[0.20639963600000003],[4777.789696230504],[4767.779302352348],[0.0],[0.9972105340173356],[0.0],[0.2656052685019633],Bool[0],Bool[0],[0.99411829974679],[0.2],[2],[0],[0.10116695262576827],[4287.001631273548],[5],[0.0],[4330.272825497426],[0.3864176591684073],[0.0],Bool[0],Bool[0],[0.1926506696393195],[235289.2802392024],Bool[1],[0.23348760000000002],[1.352115218030473],[10],[1.3739509185485659],[0.2220360597241647],[0.2334876]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9999985428892558],[0.9994979451127752],[226176.23415910176],Bool[1],[-0.010145602782458563],Bool[0],[1.312489465857134],[0.8916727202425886],Bool[1],Bool[0],[0.6120145696038283],Bool[1],Bool[1],[0.16],[4489.054861805514],[20],[0.446],[0.52],[0.4],Bool[0],[0.6477648675991532],[0.24838266004016063],[0.07010711503274078],[0],[0],Bool[1],[2.0],[226175.90459528088],Bool[0],[1.2816753210712954],[0.52],[4492.26144372787],[0.9204376885259082],[0.9080489070308678],[0.9277272203387752],[226176.23415910176],[20],[20],Bool[1],[0.9],[0.9],Bool[1],[0.49981450399999994],[0.49981450399999994],[4491.918709763553],[4489.480852092934],[-2.0],[0.9992863943978576],[0.446],[0.17066181726443677],Bool[0],Bool[0],[0.9999985428892558],[0.4],[0],[20],[0.7334949126158291],[4398.515265240651],[20],[2.0],[4398.515265240651],[0.35716511406272583],[-2.0],Bool[0],Bool[0],[0.3540893170739828],[226175.90459528088],Bool[1],[0.5005938],[1.3607679006812552],[20],[1.422489085262511],[0.1896498486996636],[0.5005938]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9946991694167255],[0.996626725453915],[234868.8829980507],Bool[0],[0.16810740733627036],Bool[0],[1.279585645856642],[0.859677961454542],Bool[0],Bool[0],[0.5539627506767151],Bool[0],Bool[0],[0.26],[4754.800320035072],[4],[0.0],[0.0],[0.08],Bool[0],[0.5980174328499087],[0.34135891142206465],[0.19094446429219428],[0],[0],Bool[0],[0.0],[234868.8829980507],Bool[0],[1.2026605990897759],[0.0],[4775.989288088421],[0.9495740319751558],[0.9012820402912805],[0.9074943511994655],[235000.64239198342],[2],[6],Bool[1],[0.64],[0.64],Bool[0],[0.20939507599999999],[0.209395076],[4774.16948758798],[4756.846693023902],[0.0],[0.9955657984396095],[0.0],[0.2770452226189797],Bool[0],Bool[1],[1.0],[0.22],[2],[0],[0.0009248653956117262],[4373.030382150322],[4],[0.0],[4396.741374930727],[0.4679180480619384],[0.0],Bool[0],Bool[1],[0.3291830700168112],[233754.94379970286],Bool[1],[0.23787300000000003],[1.2891492882763744],[11],[1.3378332473665804],[0.16234976759294206],[0.23787300000000003]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9840011163469062],[1.0],[235562.37441294396],Bool[1],[0.08967913602026029],Bool[0],[1.3784378116342373],[0.8627425526956398],Bool[0],Bool[0],[0.5380680392305957],Bool[0],Bool[0],[0.54],[4787.366952650644],[20],[0.474],[0.7389999999999999],[0.4],Bool[0],[0.5906169280512845],[-0.04883487906369597],[0.1822805561077488],[0],[0],Bool[0],[0.0],[231793.63939166476],Bool[0],[1.3121439701399291],[0.7389999999999999],[4805.717304786704],[0.9101092502034988],[0.862917838118731],[0.9028716184344524],[235562.37441294396],[8],[0],Bool[1],[0.7],[0.7],Bool[0],[0.37788612],[0.37788612],[4806.873232061658],[4787.52692531257],[0.0],[0.9961898180598463],[0.474],[0.2576398790870699],Bool[0],Bool[0],[0.9840011163469062],[0.4],[0],[0],[0.19447018372307534],[4263.473747099164],[8],[0.0],[4263.473747099164],[0.2552827849388998],[0.0],Bool[0],Bool[0],[0.16307433061327936],[231793.63939166476],Bool[1],[0.46192619999999995],[1.2047310924392058],[20],[1.2584324483404914],[0.30239807889421183],[0.46192620000000006]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9999675100886928],[0.9994805917431714],[227894.51702443117],Bool[0],[-0.05383558095005612],Bool[0],[1.4125031482370516],[0.9304481753174088],Bool[0],Bool[0],[0.4817086964267372],Bool[0],Bool[0],[0.18],[4547.184876126827],[11],[0.43],[0.5],[0.22],Bool[0],[0.4880645622895127],[0.24204880894033315],[0.47951849332235214],[0],[0],Bool[0],[-2.0],[227887.11275178564],Bool[0],[1.3670805149884346],[0.5],[4551.737644881255],[0.8222107605132198],[0.8100873897804126],[0.9767657866774095],[227894.51702443117],[11],[20],Bool[1],[0.66],[0.66],Bool[0],[0.4999406479999999],[0.4999406479999999],[4552.299114679486],[4548.989328863078],[2.0],[0.9990006402913312],[0.43],[0.22587062073673947],Bool[0],Bool[0],[0.9999675100886928],[0.22],[0],[20],[0.2719859227951097],[4368.170111160964],[11],[-2.0],[4368.170111160964],[0.32988785870933024],[2.0],Bool[0],Bool[0],[-0.048947192621095786],[227887.11275178564],Bool[1],[0.49992240000000004],[1.3657451748720266],[11],[1.4002956800714972],[0.0822620070020061],[0.49992240000000004]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.9968397794463134],[0.9991256588484263],[233999.78923817957],Bool[0],[-0.012707980509478257],Bool[0],[1.335046874914491],[0.9184992076600128],Bool[0],Bool[0],[0.5718060813656031],Bool[0],Bool[0],[0.44],[4757.4955908085985],[3],[0.0],[0.0],[0.06],Bool[0],[0.6005326542919711],[0.24256458705081657],[-0.01949143156145511],[0],[0],Bool[0],[0.0],[233119.6012158294],Bool[0],[1.3218171197729822],[0.0],[4775.029365645916],[0.9483438041199903],[0.8929198725646019],[0.9549731867558279],[233999.8120511088],[3],[3],Bool[1],[0.66],[0.66],Bool[0],[0.230179436],[0.23017943599999996],[4775.16742828305],[4755.8170485516675],[0.0],[0.996332938814925],[0.0],[0.32653903982219334],Bool[0],Bool[0],[0.9962385093370565],[0.34],[2],[0],[0.01516500050405243],[4493.279094198291],[2],[0.0],[4527.02932883832],[0.28806324520271465],[0.0],Bool[0],Bool[0],[0.05678577190278818],[233260.3210355061],Bool[1],[0.24163040000000002],[1.3606496736092615],[17],[1.3646612418168211],[0.44171496995457843],[0.24163040000000002]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9979457360599208],[0.9972708240639971],[235179.05317168095],Bool[0],[0.12580260334884538],Bool[0],[1.3769539979883079],[0.8994616467969254],Bool[0],Bool[0],[0.4861402255321191],Bool[0],Bool[0],[0.34],[4767.559197671638],[8],[0.507],[0.715],[0.16],Bool[0],[0.5165692034533067],[0.15502075999592219],[0.3010727961151353],[1],[0],Bool[0],[0.0],[234697.0455210849],Bool[0],[1.3778061032408793],[0.715],[4792.3907605605855],[0.9072598354643677],[0.8770136453535691],[0.9204902983190719],[235179.05317168095],[1],[0],Bool[1],[0.5714285714285714],[0.58],Bool[0],[0.38832811199999995],[0.38832811199999995],[4789.652279179983],[4772.798794981893],[0.0],[0.9948299727307992],[0.507],[0.376172171900049],Bool[0],Bool[0],[0.9979504652132255],[0.2],[2],[0],[0.014966096520284291],[4270.514698996256],[1],[0.0],[4270.514698996256],[0.35015295625633314],[0.0],Bool[0],Bool[0],[0.058165625303380396],[234695.9333232884],Bool[1],[0.45420959999999994],[1.2963045756632363],[10],[1.3437823312398085],[0.23485464454546578],[0.4542096]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9818583319932647],[1.0],[230655.35466982386],Bool[1],[0.21585483152591356],Bool[0],[1.1922670880995017],[0.8790862989418368],Bool[1],Bool[0],[0.5520388344589339],Bool[0],Bool[1],[0.54],[4729.697797562791],[20],[0.0],[0.0],[0.4],Bool[0],[0.59567145249884],[0.6109414679144601],[0.17642387304601712],[0],[0],Bool[0],[1.0],[226637.10628307535],Bool[0],[1.1342211625098715],[0.0],[4738.9280215603385],[0.9128628238160773],[0.8831285170305138],[0.9053778559986327],[230824.63749626282],[15],[8],Bool[1],[0.86],[0.86],Bool[1],[0.22866956000000002],[0.22866956000000002],[4738.347955639962],[4729.063372207771],[0.0],[0.9980510078048891],[0.0],[0.11865453943275829],Bool[0],Bool[0],[0.9825789937003608],[0.4],[0],[0],[0.02146484866007676],[4379.274635416875],[15],[1.0],[4336.599761251775],[0.5868368079280801],[0.0],Bool[0],Bool[0],[0.18065905767405344],[226637.0935550306],Bool[1],[0.2345182],[1.3408029395477317],[20],[1.3497333093756252],[0.35452023735508403],[0.23451819999999998]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9999479093748546],[0.9991910941667548],[225573.6042195884],Bool[0],[0.021404465702090286],Bool[0],[1.3455961357730073],[0.8926222858643862],Bool[0],Bool[0],[0.5182683605731032],Bool[0],Bool[0],[0.08],[4585.467301715672],[5],[0.481],[0.547],[0.1],Bool[0],[0.5180154917800603],[0.20053895507482447],[0.0446389760745172],[0],[4],Bool[0],[0.0],[225561.85394952827],Bool[0],[1.3441116561290583],[0.547],[4589.854512522226],[0.9663652795261981],[0.9410556508242758],[0.9489021321270747],[225573.6042195884],[5],[20],Bool[1],[0.56],[0.56],Bool[0],[0.49998790400000004],[0.49998790400000004],[4589.404055477589],[4585.864354173882],[2.0],[0.999044372080118],[0.481],[0.25363893319441316],Bool[0],Bool[0],[0.9999479093748546],[0.1],[4],[20],[0.012594777965490297],[4174.771474964346],[5],[0.0],[4174.771474964346],[0.18845827976894178],[2.0],Bool[0],Bool[0],[-0.013206102039066277],[225561.85394952827],Bool[1],[0.500637],[1.3571690847082976],[5],[1.3758021983021376],[0.2062473971610309],[0.500637]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9985193324276166],[1.0],[230491.74645301368],Bool[0],[0.1413456671886205],Bool[0],[1.316145526430223],[0.811445938665162],Bool[1],Bool[0],[0.5851867151294354],Bool[0],Bool[0],[0.62],[4762.252869473961],[7],[0.0],[0.0],[0.14],Bool[0],[0.6230709578409753],[0.36396759575737087],[0.15346571449927704],[0],[0],Bool[0],[0.0],[230491.74645301368],Bool[0],[1.1713409768667995],[0.0],[4772.222791117471],[0.9329214592524506],[0.9113042631496105],[0.8153344061041568],[230659.8688229806],[3],[7],Bool[1],[0.86],[0.86],Bool[0],[0.23057556000000004],[0.23057556000000007],[4776.329179884066],[4762.570421482792],[0.0],[0.9979129803608413],[0.0],[0.2611799278964599],Bool[0],Bool[1],[1.0],[0.2],[2],[0],[0.007761104045172963],[4404.353881482122],[4],[0.0],[4354.736999244942],[0.511410459295004],[0.0],Bool[1],Bool[0],[0.3924160237452037],[230318.3382349642],Bool[1],[0.23764139999999997],[1.3889044888888207],[10],[1.4183514133426351],[0.2746848301225403],[0.2376414]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.9910983083093717],[1.0],[229079.76199888808],Bool[1],[0.3937308920526865],Bool[0],[1.3305756683622036],[0.833559861116],Bool[0],Bool[0],[0.5260401583259724],Bool[0],Bool[1],[0.66],[4744.37615937211],[20],[0.768],[0.695],[0.4],Bool[0],[0.5872061964197326],[0.3992270010789223],[0.11670208355328077],[0],[0],Bool[0],[0.0],[227040.56458501148],Bool[0],[1.2693695519420016],[0.695],[4755.832218236951],[0.9750474125470733],[0.9181291908799389],[0.9064995462867669],[229079.76199888808],[3],[0],Bool[1],[0.86],[0.86],Bool[0],[0.471227712],[0.47122771200000013],[4758.862365043334],[4756.674599224807],[0.0],[0.9975964456204025],[0.768],[0.1809984480817446],Bool[0],Bool[0],[0.9910983083093717],[0.4],[0],[0],[0.003168313115839416],[4307.389939244329],[3],[0.0],[4307.389939244329],[0.4547056006666371],[0.0],Bool[0],Bool[0],[0.12285006081056772],[227040.56458501148],Bool[1],[0.4481174],[1.3337117469438176],[20],[1.3806089498607783],[0.03858503474982005],[0.4481174]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.9975712265004232],[0.9942145944969842],[228987.50511033562],Bool[0],[-0.02901662225183367],Bool[0],[1.3091282522781766],[0.904657003178599],Bool[0],Bool[0],[0.52209249158948],Bool[0],Bool[0],[0.28],[4760.654489550735],[3],[0.0],[0.0],[0.06],Bool[0],[0.5758527758753482],[0.5076005094837246],[0.0771343275114804],[0],[0],Bool[0],[0.0],[227872.8818544609],Bool[0],[1.2615370843993094],[0.0],[4791.242711656805],[0.968561504836006],[0.9166262535520358],[0.9352092968812287],[228987.50662514076],[6],[8],Bool[1],[0.54],[0.54],Bool[0],[0.223061032],[0.223061032],[4792.866297407495],[4759.696667297765],[0.0],[0.9936195262826153],[0.0],[0.2590057874874614],Bool[0],Bool[0],[0.9951323839467239],[0.26],[2],[0],[0.1514973828182012],[4382.066706214164],[3],[0.0],[4346.390868756952],[0.4610880219786452],[0.0],Bool[0],Bool[1],[0.45674496864338415],[228431.34783731544],Bool[1],[0.2359518],[1.3173623484065695],[13],[1.3397815627125897],[0.09877838808806993],[0.2359518]
