X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_efficiency,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_condorcet_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,prop_qual_min_govt_size,major_strict_med_pos,prop_strict_util_max_elec,spat_med_entropy2,major_util_eff_avg,spat_med_entropy5,spat_avg_entropy2,prop_strict_min_govt_unstable,spat_agg_dist_corr,prop_qual_util_maxer,tangian_raw_uni_parties,prop_qual_single_party_win,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,prop_qual_winner_smith,major_smith_efficiency,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,prop_qual_condorcet_paradox,spat_avg_entropy4,major_qual_social_util,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.26260787700455585],[2.243993039718545e8],[0.0],[20],[1],[0.6931089380465382],[0.20709251200000003],[0.16146995947883616],[0.9493584388470225],[4.799386529513091e6],[0.76],[14],[7],[0.9992424457271993],[3.986710683506636e-10],[2.3711387451962793e8],[0.68],[0],Bool[0],[0],[4.797983836477491e6],[0.23853119999999997],[2.243993039718545e8],[14],[8.798265291507576e-11],Bool[0],[0],[0.0],Bool[0],[9.593761720991084e-11],[0.9992419602735787],[1.8278704691552297e-10],[1.2963988401995445e-10],Bool[0],[0.303496140297852],Bool[0],[0.0],Bool[1],[0.0],[0.18505710944334783],[4.795750733740836e6],[0.0],[2.252767154192574e-10],[0.0],Bool[1],[0.4],Bool[0],[0.76],[2.3227898084796257e-10],Bool[0],Bool[0],[4.482428750422213e6],[2.3636942043132108e8],[0.023153145799375583],Bool[0],[3.7733014470111354e-10],[4.390442664221806e6],[1],[5.28497711464014e-10],Bool[0],Bool[1],[0.20709251199999998],[0.4],Bool[1],[0.946377787577669],[0.0],[20],[1.0],[4.795318769128483e6],[0.0727201341681598],[0.23853119999999997],[1.5291752525683124e-10],[0.10153220076409256]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.21691852420844815],[2.397300494567576e8],[0.0],[20],[1],[0.2489831027804673],[0.424353344],[-0.015472867570374312],[0.989450857857712],[4.739467870915614e6],[0.72],[4],[0],[0.9963394168911015],[0.8998225747263997],[2.4228595847175664e8],[0.54],[0],Bool[0],[0],[4.749068121517798e6],[0.4408784],[2.397300494567576e8],[4],[1.3593027139279166],Bool[0],[0],[0.0],Bool[0],[0.9455641000695612],[0.996337786934406],[0.6234156380282249],[0.8537779279444832],Bool[0],[0.2498104122772343],Bool[0],[0.6200000000000001],Bool[1],[0.6200000000000001],[0.07238241156355009],[4.722118654882173e6],[0.6709999999999999],[1.3428807308721484],[0.0],Bool[1],[0.4],Bool[0],[0.72],[0.5563250633386965],Bool[0],Bool[0],[4.341283777910461e6],[2.4228595847175664e8],[0.3248096170311786],Bool[0],[1.3208002007773638],[4.341283777910461e6],[1],[0.8878339424715932],Bool[0],Bool[1],[0.4243533439999999],[0.4],Bool[1],[0.989450857857712],[0.6709999999999999],[20],[1.0],[4.721364048016924e6],[0.05096156640137486],[0.4408784],[1.3111236364178338],[0.15106925844790525]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.7439766125721529],[2.379981610864163e8],[0.0],[20],[1],[0.019502684533161067],[0.4034089359999999],[0.15512750287098695],[0.9802895733592291],[4.774383900223239e6],[0.88],[8],[0],[0.9986851361589654],[1.0622274871425752],[2.427835280047413e8],[0.58],[0],Bool[0],[0],[4.767768004992934e6],[0.40553960000000006],[2.379981610864163e8],[8],[1.291989413182396],Bool[0],[0],[0.0],Bool[0],[1.0503035643333147],[0.998681919911146],[0.5516869755906786],[1.0394627674094714],Bool[0],[0.817256578735534],Bool[0],[0.552],Bool[1],[0.552],[0.5653222944527317],[4.768106235469618e6],[0.557],[1.060363304989065],[0.0],Bool[1],[0.4],Bool[0],[0.88],[0.5468232878747081],Bool[0],Bool[0],[4.333375342198855e6],[2.427835280047413e8],[0.4966332293805012],Bool[0],[1.1168798358039964],[4.333375342198855e6],[1],[1.052663690219329],Bool[0],Bool[1],[0.40340893599999994],[0.4],Bool[1],[0.9802895733592291],[0.557],[20],[1.0],[4.761092242670713e6],[0.3235324864963409],[0.40553960000000006],[1.2889116414670354],[0.11628944364816611]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[3],[0.04967896296055353],[2.3906379202932686e8],[0.0],[7],[3],[0.015445647671755316],[0.41348003200000005],[-0.06595492841313429],[1.0],[4.756283912302044e6],[0.7],[1],[0],[0.996568877516332],[1.1452379652535113e-10],[2.3985145987906057e8],[0.54],[0],Bool[0],[0],[4.757355866713051e6],[0.41355559999999997],[2.3985145987906057e8],[0],[1.3518329670788272],Bool[0],[0],[0.0],Bool[0],[0.6275031122332653],[0.9965769863292337],[0.6931471803657228],[0.6275026388404928],Bool[0],[-0.009506364878231529],Bool[1],[0.5979999999999999],Bool[0],[0.5979999999999999],[0.022384253384881606],[4.739964519631837e6],[0.5980000000000001],[1.2756349600584587],[0.0],Bool[1],[0.3],Bool[0],[0.7],[0.6931471802230156],Bool[0],Bool[0],[4.1168042672778675e6],[2.3985145987906057e8],[-0.024622224081231735],Bool[0],[1.2756365501087878],[4.1168042672778675e6],[3],[1.1452428865807937e-10],Bool[0],Bool[1],[0.41348003199999994],[0.14],Bool[0],[0.996716018113332],[0.5980000000000001],[15],[1.0],[4.739608435663933e6],[-0.007180590168010633],[0.41355559999999997],[1.3518341223971033],[0.1276414040662355]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],Bool[0],Bool[0],[0],[0.17915638545058352],[2.3252508645479518e8],[0.0],[20],[1],[0.6931089380465382],[0.205405276],[0.10176665824505395],[0.9663300012721426],[4.7616302617301615e6],[0.74],[17],[6],[0.997470116509504],[1.2247975620257257e-10],[2.408371255283304e8],[0.58],[0],Bool[0],[0],[4.765046660770472e6],[0.23639600000000002],[2.3252508645479518e8],[17],[2.584461204739251e-10],Bool[0],[0],[0.0],Bool[0],[1.2279995215124788e-10],[0.9974754414505332],[1.2278559557581275e-10],[1.633983831109942e-10],Bool[0],[0.15697286215440398],Bool[0],[0.0],Bool[1],[0.0],[0.06607859192317983],[4.749583891943164e6],[0.0],[7.35091268424517e-11],[-1.0],Bool[1],[0.4],Bool[0],[0.74],[1.635606672987782e-10],Bool[0],Bool[0],[4.479959320943985e6],[2.406269971424703e8],[0.07267359408752827],Bool[0],[8.733226274521643e-11],[4.428494369249128e6],[1],[2.18333341540943e-10],Bool[0],Bool[1],[0.20540527599999997],[0.4],Bool[1],[0.9654868863955219],[0.0],[20],[1.0],[4.756213329565255e6],[0.08920964561505808],[0.23639600000000002],[3.1827412845599286e-10],[0.15239915595566797]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.20776325607690763],[2.4200689784102362e8],[0.0],[10],[2],[0.14368133990282908],[0.47670345199999997],[0.008897154656877716],[1.0],[4.790055617118221e6],[0.32],[0],[0],[0.9939131550831628],[0.9045917932147848],[2.4200689784102362e8],[0.28],[0],Bool[0],[0],[4.794398233541764e6],[0.44919420000000004],[2.4200689784102362e8],[0],[1.340648064083159],Bool[0],[0],[0.0],Bool[1],[0.8968064577900303],[0.9939218349473148],[0.6261198791077134],[0.8441061313331251],Bool[0],[0.1392698220408883],Bool[1],[0.785],Bool[0],[0.785],[0.024759120207702455],[4.760899291433797e6],[0.6969999999999998],[1.4114028760960156],[0.0],Bool[1],[0.4],Bool[0],[0.32],[0.5742792135087612],Bool[0],Bool[0],[4.284327799558596e6],[2.4200689784102362e8],[0.06597247302491399],Bool[0],[1.3744461540106772],[4.284327799558596e6],[2],[0.8581385191202412],Bool[0],Bool[1],[0.476703452],[0.2],Bool[0],[1.0],[0.6969999999999998],[20],[0.9951190420970976],[4.7657916130905375e6],[0.05723304872914882],[0.44919420000000004],[1.3442530388816982],[0.14647980993980023]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[2.0],Bool[0],Bool[0],[0],[0.7422705179637614],[2.3659049255513537e8],[0.0],[20],[1],[0.7429460049335959],[0.305133948],[0.36975048137340805],[0.9735256707051614],[4.788197201927105e6],[0.94],[15],[0],[0.9981629202834233],[1.0437594148400358],[2.4302440056230253e8],[0.68],[0],Bool[0],[0],[4.788540735104742e6],[0.4069998],[2.3659049255513537e8],[15],[1.2435666376096508],Bool[0],[0],[0.0],Bool[0],[1.0762901909016902],[0.9981618242925205],[0.6763805993205614],[1.06110662632737],Bool[0],[0.8769054479581354],Bool[0],[0.246],Bool[1],[0.246],[0.6213082528031387],[4.779400901968475e6],[0.562],[1.1075172618075741],[2.0],Bool[1],[0.4],Bool[0],[0.94],[0.6659830576596069],Bool[0],Bool[0],[4.3466704997156635e6],[2.4302440056230253e8],[0.7722170238065662],Bool[0],[1.1179332533649216],[4.3466704997156635e6],[1],[1.0400726326168241],Bool[0],Bool[1],[0.305133948],[0.4],Bool[1],[0.9735256707051614],[0.562],[20],[1.0],[4.781261248527788e6],[0.3594876012994078],[0.40699979999999997],[1.2022784117599117],[0.16661960071972323]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.5],Bool[0],Bool[0],[0],[-0.07449752106391948],[2.288561206046459e8],[-1.0],[20],[1],[0.792444564427323],[0.17872863999999997],[-0.007372032019282481],[0.9519526543186871],[4.677986640480997e6],[0.96],[18],[20],[0.9987725403312254],[1.1452299764421678e-10],[2.414453864095762e8],[0.84],[0],Bool[0],[0],[4.674168965488026e6],[0.223602],[2.288561206046459e8],[18],[1.4124911497640444],Bool[0],[0],[0.0],Bool[0],[0.6754512764812608],[0.9987649622132255],[0.6931471804256604],[0.6754509397761688],Bool[0],[-0.0467845449578345],Bool[0],[0.0],Bool[1],[0.0],[0.019780859385871697],[4.6722446005487405e6],[0.0],[1.4564302260233282],[-1.5],Bool[1],[0.4],Bool[0],[0.96],[0.6931471801431173],Bool[0],Bool[0],[4.2745614186543245e6],[2.4040704079809338e8],[-0.04127056206993125],Bool[0],[1.4564293784513325],[4.491448763991257e6],[1],[1.1452346180737841e-10],Bool[0],Bool[1],[0.17872864000000002],[0.4],Bool[1],[0.9478587435770072],[0.0],[20],[1.0],[4.66869278941104e6],[-0.020432732750256696],[0.223602],[1.4124891326162383],[0.10224800211251073]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],Bool[0],Bool[0],[0],[0.1981933851325523],[2.3275362643462062e8],[0.0],[20],[1],[0.6931089380465382],[0.19959459200000002],[0.006514262610614365],[0.964106652893982],[4.790745614230608e6],[0.72],[14],[8],[0.9987663242440445],[1.259132764870676e-10],[2.4162586679428786e8],[0.66],[0],Bool[0],[0],[4.794074082103048e6],[0.23977380000000004],[2.3275362643462062e8],[14],[1.085591999555093e-10],Bool[0],[0],[0.0],Bool[0],[2.866657653674738e-10],[0.998766488762083],[1.6946507662895744e-10],[3.4620097191273536e-10],Bool[0],[0.20208399701050822],Bool[0],[0.0],Bool[1],[0.0],[0.013772363341357138],[4.784835387513381e6],[0.0],[1.2890318236199774e-10],[-1.0],Bool[1],[0.4],Bool[0],[0.72],[2.573573214557293e-10],Bool[0],Bool[0],[4.573380318990858e6],[2.414189609997592e8],[0.12030181589590236],Bool[0],[2.394684919147043e-10],[4.609314935222515e6],[1],[2.492660650208273e-10],Bool[0],Bool[1],[0.199594592],[0.4],Bool[1],[0.9632810821234601],[0.0],[20],[1.0],[4.786163656727905e6],[0.22710385590546892],[0.23977379999999995],[1.7381823073016722e-10],[0.2203027654479172]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.33008567804058825],[2.4076952038438344e8],[0.0],[20],[1],[0.1869413408107005],[0.42865265199999997],[0.024918499949263147],[0.990565726393192],[4.769728061497212e6],[0.42],[4],[0],[0.9928997024706495],[0.8894327146159184],[2.4306263983215302e8],[0.3],[0],Bool[0],[0],[4.775149968377007e6],[0.4494364],[2.4076952038438344e8],[4],[1.2331619987380544],Bool[0],[0],[0.0],Bool[0],[0.8664364251925201],[0.9929196735264076],[0.661225231148922],[0.8346912410137591],Bool[0],[0.5267020603054338],Bool[0],[0.635],Bool[1],[0.635],[0.10575680506799771],[4.73586157312649e6],[0.7],[1.380927253054932],[0.0],Bool[1],[0.4],Bool[0],[0.42],[0.6354576699973326],Bool[0],Bool[0],[4.291721338516489e6],[2.4306263983215302e8],[0.5149598364201778],Bool[0],[1.3616928192258662],[4.291721338516489e6],[1],[0.88037967661941],Bool[0],Bool[1],[0.428652652],[0.4],Bool[1],[0.990565726393192],[0.7],[20],[0.9953851168162766],[4.7340027433808185e6],[0.21639390278179044],[0.4494364],[1.209890027689446],[0.13106457467981197]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[2],[0.7660273803294729],[2.3930787096913934e8],[0.0],[5],[2],[0.012542508839941081],[0.397415372],[0.19157458939522853],[1.0],[4.767268202282748e6],[0.84],[0],[1],[0.9987903723259722],[0.7547195449974053],[2.3930787096913934e8],[0.66],[0],Bool[0],[0],[4.767480560573367e6],[0.3993616],[2.3930787096913934e8],[0],[1.5139640511574743],Bool[0],[0],[0.0],Bool[1],[0.8512335699082858],[0.9987874167030174],[0.34495716907013213],[0.8072713067448398],Bool[0],[0.894234618541681],Bool[1],[0.533],Bool[0],[0.533],[0.7119411385618517],[4.761501582735755e6],[0.539],[1.3899555935909111],[0.0],Bool[1],[0.36],Bool[0],[0.84],[0.35675675707682203],Bool[0],Bool[0],[4.323573798422784e6],[2.3930787096913934e8],[0.8218504877296755],Bool[0],[1.3454196610254738],[4.364836975389827e6],[2],[0.7506467582683382],Bool[0],Bool[1],[0.397415372],[0.1],Bool[0],[1.0],[0.539],[18],[1.0],[4.762599088897791e6],[0.244164105662955],[0.3993616],[1.480845571395015],[0.142760339478442]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[2],[0.016602871859147283],[2.42252426436001e8],[-1.0],[2],[2],[0.012807310412416817],[0.22609478],[0.0315329097777651],[0.9987091572176108],[4.736347293316326e6],[0.96],[1],[19],[0.9982368585667311],[1.1452227625504343e-10],[2.422978208076961e8],[0.74],[0],Bool[0],[0],[4.7342956955853235e6],[0.221404],[2.4160509592419195e8],[4],[1.4854475166807588],Bool[0],[0],[0.0],Bool[0],[0.7850915674439561],[0.9982397805968014],[0.6931471804369358],[0.7850917766619274],Bool[0],[0.03816125487104988],Bool[0],[0.0],Bool[0],[0.0],[0.030766917354286813],[4.727996443161129e6],[0.0],[1.4553270620956282],[0.0],Bool[1],[0.26],Bool[0],[0.96],[0.6931471801681667],Bool[0],Bool[0],[4.384185596315711e6],[2.419173732193467e8],[-0.000736943340292125],Bool[0],[1.4553287266251096],[4.578365356242796e6],[2],[1.1452304874031866e-10],Bool[0],Bool[1],[0.22609478000000008],[0.04],Bool[0],[0.9998126505160312],[0.0],[13],[1.0],[4.724794226981159e6],[-0.014778849089823048],[0.221404],[1.485447109070903],[0.2910697978148884]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.2151136819184938],[2.3756864097674102e8],[0.0],[20],[1],[0.32439573915573316],[0.428302484],[0.2269166106623535],[0.9829652780490257],[4.781168514620452e6],[0.38],[6],[0],[0.9940771906043899],[0.9606465514670544],[2.4168568949684936e8],[0.38],[0],Bool[0],[0],[4.78319160053779e6],[0.45141800000000004],[2.3756864097674102e8],[6],[1.3818923871360826],Bool[0],[0],[0.0],Bool[0],[0.9595234862498145],[0.9940848293082822],[0.5005084088993119],[0.8936643483720234],Bool[0],[0.39631631087794056],Bool[0],[0.633],Bool[1],[0.633],[0.08400602766478006],[4.752850564820063e6],[0.705],[1.4295767285828263],[0.0],Bool[1],[0.4],Bool[0],[0.38],[0.4835761601077809],Bool[0],Bool[0],[4.316878634947656e6],[2.4168568949684936e8],[0.23663894860338314],Bool[0],[1.3699751384001686],[4.316878634947656e6],[1],[0.9258613113225178],Bool[0],Bool[1],[0.428302484],[0.4],Bool[1],[0.9829652780490257],[0.705],[20],[0.9970156381423898],[4.760389019888593e6],[0.11199409142016599],[0.45141800000000004],[1.3000726059321122],[0.1841239528144016]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.2735373974786682],[2.2973055390605086e8],[0.5],[20],[1],[0.6931089380465382],[0.22954925999999995],[0.10884479182778323],[0.972747675662915],[4.79281698038599e6],[0.48],[12],[12],[0.9959074719407609],[1.5069783041354637e-10],[2.3685002074469107e8],[0.36],[0],Bool[0],[1],[4.797066481781997e6],[0.23814],[2.2973055390605086e8],[12],[2.21751346361193e-10],Bool[0],[0],[0.0],Bool[0],[9.313086470565196e-11],[0.9959154910625297],[9.67171166975966e-11],[1.5299807937779913e-10],Bool[0],[0.34483879155786223],Bool[0],[0.0],Bool[1],[0.0],[0.08299174763900914],[4.7732022424109625e6],[0.0],[1.1874500126576745e-10],[0.0],Bool[1],[0.4],Bool[0],[0.48],[1.3996487647441752e-10],Bool[0],Bool[0],[4.4710922286923975e6],[2.3616664388274425e8],[0.2074982337583713],Bool[0],[2.5013543361585506e-10],[4.575059944930874e6],[1],[2.3012027095332572e-10],Bool[0],Bool[1],[0.22954926000000003],[0.4],Bool[1],[0.9699410335018948],[0.0],[20],[0.998324827551152],[4.773528664059713e6],[0.2003381691283663],[0.23813999999999996],[2.3146184559019408e-10],[0.10091863074774647]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[3],[0.5774592997490752],[2.4209562938439006e8],[0.0],[7],[3],[0.00824991151467699],[0.416610556],[0.4087230731987258],[1.0],[4.736243091746572e6],[0.92],[0],[1],[0.9990349661471803],[0.6936436613779415],[2.4209562938439006e8],[0.76],[0],Bool[0],[0],[4.744100818588577e6],[0.37788160000000004],[2.4209562938439006e8],[0],[1.427543467933728],Bool[0],[0],[0.0],Bool[1],[0.9829260602418558],[0.9990349432364249],[0.2717465828283182],[0.9685198329964086],Bool[0],[0.8811745959718001],Bool[1],[0.592],Bool[0],[0.592],[0.47750136384353753],[4.731672456827854e6],[0.47200000000000003],[1.5214561074298107],[0.0],Bool[1],[0.28],Bool[0],[0.92],[0.3006626034930485],Bool[0],Bool[0],[4.405662828329867e6],[2.4209562938439006e8],[0.43151169317088073],Bool[0],[1.5008582184914723],[4.336767357488325e6],[3],[0.7381090264068573],Bool[0],Bool[1],[0.41661055599999997],[0.14],Bool[0],[1.0],[0.47200000000000003],[14],[1.0],[4.744100818588577e6],[0.5899883934929456],[0.37788160000000004],[1.4207438301943143],[0.1853929368665376]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],Bool[0],Bool[0],[0],[-0.01600670618468829],[2.3333429178231928e8],[-1.0],[20],[1],[0.007848856222405885],[0.21541194000000002],[-0.005138061013748143],[0.9675371074926536],[4.744041722754243e6],[1.0],[16],[20],[0.9957734699921843],[1.1452321915619048e-10],[2.411631450363685e8],[0.48],[0],Bool[0],[0],[4.7477651937208045e6],[0.2156682],[2.3333429178231928e8],[16],[1.5478829498163897],Bool[0],[0],[0.0],Bool[0],[0.7087865682102259],[0.9957750245784146],[0.6931471803296447],[0.7087867326570441],Bool[0],[-0.05470874807787543],Bool[0],[0.0],Bool[1],[0.0],[-0.029997407821774045],[4.723990888054692e6],[0.0],[1.3832936338063613],[-1.0],Bool[1],[0.4],Bool[0],[1.0],[0.6931471801635354],Bool[0],Bool[1],[4.357331897994606e6],[2.411631450363685e8],[-0.054922688968522475],Bool[0],[1.3832938780572726],[4.498915700624529e6],[1],[1.1452363500730343e-10],Bool[1],Bool[1],[0.21541193999999997],[0.4],Bool[1],[0.9675371074926536],[0.0],[20],[0.9997809732466857],[4.729834511143697e6],[-0.023637824225159018],[0.21566820000000003],[1.5478831498970929],[0.11222907174168378]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],Bool[0],Bool[0],[0],[0.23832841117304057],[2.3507260138696417e8],[0.0],[10],[2],[0.1245509018399996],[0.41796076400000004],[0.10984392300945658],[0.9916973481130451],[4.775320750371636e6],[0.52],[3],[0],[0.9943441008359416],[0.8362544030604688],[2.3803646047524953e8],[0.46],[0],Bool[0],[0],[4.773473535805393e6],[0.44750980000000007],[2.3606012660752064e8],[2],[1.2888630189864227],Bool[0],[0],[0.0],Bool[0],[0.9077441212653169],[0.9943532201784633],[0.634215563300285],[0.8582394149865509],Bool[0],[0.6215740930778941],Bool[0],[0.6000000000000001],Bool[0],[0.6000000000000001],[0.3292046612554977],[4.748312017731498e6],[0.6920000000000001],[1.3447018538428988],[0.0],Bool[1],[0.36],Bool[0],[0.52],[0.5990228895294454],Bool[0],Bool[0],[4.353849796639429e6],[2.3803646047524953e8],[0.5006953785117878],Bool[0],[1.3193236887686095],[4.353849796639429e6],[2],[0.77221589201885],Bool[0],Bool[1],[0.41796076400000004],[0.2],Bool[0],[0.9875487180309778],[0.6920000000000001],[18],[0.9985857335016661],[4.75070562573549e6],[0.420007597240081],[0.44750979999999996],[1.2821608040698351],[0.1516507030778295]
