X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.792396062892662e6],Bool[0],Bool[0],[2],[-0.04809494848938718],[2.4130287930494034e8],[-1.0],[4],[2],[4.795523704610143e6],[0.01218785034368242],[0.228309352],[0.013602766019518523],[0.9991521681486316],[4.795370090393566e6],[1.0],[2],[20],[0.9990966152714398],[0.9993798127266837],[1.1452414759349687e-10],[2.42117807816238e8],[0.8],[0],Bool[0],[0],[4.795523704610143e6],[0.2112096],[2.4150778350594175e8],[4],[1.1452346472926611e-10],Bool[0],[0.96],[0.0],Bool[0],[0],[1.0],[0.96],[1.1452444175511159e-10],[0.999095772519279],[0],[1.1452495759377327e-10],[1.1452613908096612e-10],Bool[0],[-0.015780803803841052],[0.25139018217901826],Bool[0],[0.0],Bool[0],[4.795370090393566e6],[0.0],[-0.03352300262492203],[4.791038026286109e6],[0.0],[4.467338392488042e6],[1.1452248389959178e-10],[0.0],Bool[1],[0.22],[20],Bool[0],[0.9993769637985604],[1.0],[1.1452574279997348e-10],Bool[0],Bool[0],[0],[4.510999576109749e6],[2.4171271524480703e8],[0.04881365237667258],[-1.0],[0.0],Bool[0],[1.1452320241114273e-10],[4.531538995390676e6],[4.793066484132704e6],[2],[1.145240585737417e-10],Bool[0],Bool[1],[0.228309352],[0.08],Bool[0],[0.9966341653319604],[0.0],[4.510999576109749e6],[11],[1.0],[4.793066484132704e6],[-0.015072754239112428],[0.82],[0.2112096],[1.1452361759177135e-10],[0.23255447468496496]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.5],[4.873255368014583e6],Bool[0],Bool[0],[0],[-0.007312257663665811],[2.4278939206762922e8],[-1.0],[20],[1],[4.8784160633895695e6],[0.31529984580272363],[0.23444888000000003],[0.04285198069778806],[0.991616518913236],[4.878055475547625e6],[1.0],[12],[20],[0.9989997630587933],[0.9990159793062824],[1.1452363391061448e-10],[2.4484202051586908e8],[0.62],[0],Bool[0],[0],[4.8784160633895695e6],[0.226521],[2.4278939206762922e8],[12],[1.1452426410158808e-10],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[1.1452256823554448e-10],[0.9989999506645251],[0],[1.1452353972252936e-10],[1.1452318815209811e-10],Bool[0],[0.022530869271967895],[0.2794867841455119],Bool[0],[0.0],Bool[1],[4.878055475547625e6],[0.0],[-0.007679869296576259],[4.873176264259727e6],[0.0],[4.632809529571151e6],[1.1452315751265598e-10],[0.5],Bool[1],[0.4],[19],Bool[0],[0.999016137784035],[1.0],[1.1452344889423505e-10],Bool[0],Bool[1],[0],[4.531069530393282e6],[2.4484202051586908e8],[-0.010525982690714884],[-1.0],[0.0],Bool[0],[1.145235731321046e-10],[4.642202924637178e6],[4.876310930640606e6],[1],[1.1452337504462103e-10],Bool[1],Bool[1],[0.23444887999999997],[0.4],Bool[1],[0.991616518913236],[0.0],[4.531069530393282e6],[20],[1.0],[4.876310930640606e6],[0.03239026396151254],[0.64],[0.22652099999999997],[1.1452403727785358e-10],[0.28799830296722234]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.822047104074964e6],Bool[0],Bool[0],[0],[0.026132008848730195],[2.437479260113603e8],[0.0],[11],[2],[4.826324571280589e6],[0.013274924331234427],[0.44044184],[-0.011803335329359989],[1.0],[4.826880175702183e6],[1.0],[0],[0],[0.9989164995220287],[0.9989987172974487],[1.1452512467778522e-10],[2.437479260113603e8],[0.64],[0],Bool[0],[0],[4.826324571280589e6],[0.400403],[2.437479260113603e8],[0],[1.1452415779926001e-10],Bool[0],[0.96],[0.0],Bool[1],[0],[1.0],[0.96],[1.145226640804886e-10],[0.998913959075104],[0],[1.1452325421837956e-10],[1.1452226601755114e-10],Bool[0],[-0.02788921555977176],[0.20745096677528405],Bool[1],[0.634],Bool[0],[4.826880175702183e6],[0.634],[-0.03142675689639431],[4.821650248724699e6],[0.52],[4.552775182489247e6],[1.1452456584781686e-10],[0.0],Bool[1],[0.36],[0],Bool[0],[0.9989964328715842],[1.0],[1.1452247328754692e-10],Bool[0],Bool[0],[0],[4.552775182489247e6],[2.437479260113603e8],[-0.02393107349018621],[0.0],[0.0],Bool[0],[1.1452403949932848e-10],[4.552775182489247e6],[4.82461791102807e6],[3],[1.145242214653018e-10],Bool[0],Bool[1],[0.44044184],[0.22],Bool[1],[1.0],[0.52],[4.552775182489247e6],[18],[1.0],[4.823068432293459e6],[-0.0209703329336441],[0.66],[0.400403],[1.1452335727008091e-10],[0.2003855873459965]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.706705584125904e6],Bool[0],Bool[0],[0],[-0.007753898244402643],[2.3624509202879882e8],[2.0],[17],[2],[4.710332541846452e6],[0.29349228103099473],[0.49989355999999996],[0.07342535596612362],[0.9739306589399992],[4.709959243655181e6],[1.0],[17],[20],[0.9993250597388742],[0.9993091958208218],[1.1452505662373007e-10],[2.4256869815138772e8],[0.08],[0],Bool[0],[20],[4.710332541846452e6],[0.50036],[2.3624509202879882e8],[17],[1.1452403035152056e-10],Bool[0],[0.98],[2.0],Bool[0],[0],[0.9994389442013263],[0.98],[1.145231524549904e-10],[0.9993251698585055],[0],[1.1452304915752882e-10],[1.145240393900227e-10],Bool[0],[0.025078578179487207],[0.21309956546178127],Bool[0],[0.522],Bool[1],[4.709959243655181e6],[0.522],[-0.02464288836601532],[4.706780302533376e6],[0.526],[4.560880941058936e6],[1.1452347220270523e-10],[2.0],Bool[1],[0.34],[20],Bool[0],[0.9993093099861374],[1.0],[1.1452426383497508e-10],Bool[0],Bool[0],[20],[4.560880941058936e6],[2.4256869815138772e8],[-0.010064542417473014],[2.0],[2.0],Bool[0],[1.1452418986867545e-10],[4.560880941058936e6],[4.7068078832595255e6],[2],[1.1452503485705248e-10],Bool[0],Bool[1],[0.49989355999999996],[0.34],Bool[1],[0.9739306589399992],[0.526],[4.560880941058936e6],[17],[0.9994389442013263],[4.706942241567088e6],[0.02572577907639975],[0.08],[0.50036],[1.1452342771125635e-10],[0.23234987583383812]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[4.728641197666271e6],Bool[0],Bool[0],[0],[-0.04245945148111715],[2.3983351550021768e8],[2.0],[10],[2],[4.733125279716019e6],[0.23354024722320155],[0.5000172799999999],[0.02949914629978696],[0.9860661929643822],[4.732951738503298e6],[1.0],[10],[20],[0.9990641690915268],[0.9990892489348749],[1.1452429014170386e-10],[2.4322253131832168e8],[0.08],[0],Bool[0],[20],[4.733125279716019e6],[0.49960179999999993],[2.3983351550021768e8],[10],[1.1452421512711661e-10],Bool[0],[0.98],[2.0],Bool[0],[0],[0.99960433780984],[0.98],[1.1452490755336297e-10],[0.9990647565366412],[0],[1.1452488073435741e-10],[1.1452316647971242e-10],Bool[0],[-0.005257836996649076],[0.20568483654367914],Bool[0],[0.533],Bool[0],[4.732951738503298e6],[0.533],[-0.008116322689444334],[4.728522495978095e6],[0.48100000000000004],[4.5355051335376855e6],[1.1452426250773122e-10],[1.0],Bool[1],[0.2],[20],Bool[0],[0.9990898599590917],[1.0],[1.1452349898864916e-10],Bool[0],Bool[0],[20],[4.506075061492177e6],[2.4322253131832168e8],[0.005030151857347889],[2.0],[2.0],Bool[0],[1.1452397749217235e-10],[4.506075061492177e6],[4.728503687693889e6],[2],[1.1452408414909407e-10],Bool[0],Bool[1],[0.5000172799999999],[0.2],Bool[0],[0.9860661929643822],[0.48100000000000004],[4.5355051335376855e6],[10],[0.9995417535436044],[4.728503687693889e6],[0.0042194713782946055],[0.08],[0.49960179999999993],[1.145235269337203e-10],[0.19762553474690464]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.814457483696115e6],Bool[0],Bool[0],[0],[0.15740503151010923],[2.379878605402399e8],[0.0],[20],[1],[4.819620520315047e6],[0.29469680228884143],[0.3808376519999999],[-0.02889543674383312],[0.9778703177230536],[4.819267584485565e6],[1.0],[10],[1],[0.9991419841157131],[0.9990019021137289],[1.1452431064899383e-10],[2.4337364191029814e8],[0.66],[0],Bool[0],[0],[4.819620520315047e6],[0.39088259999999997],[2.379878605402399e8],[10],[1.145236846304582e-10],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[1.1452472581325168e-10],[0.9991417202259223],[0],[1.1452472981061324e-10],[1.1452376557857495e-10],Bool[0],[0.060599149482726926],[0.28042388782698235],Bool[0],[0.46599999999999997],Bool[1],[4.819267584485565e6],[0.46599999999999997],[0.003818917936778887],[4.815132576347448e6],[0.49400000000000005],[4.521160051836304e6],[1.1452330796701522e-10],[0.0],Bool[1],[0.4],[1],Bool[0],[0.9990012649735385],[1.0],[1.1452438744663999e-10],Bool[0],Bool[0],[0],[4.491775591908609e6],[2.4337364191029814e8],[0.034928337701054746],[0.0],[0.0],Bool[0],[1.1452268142232785e-10],[4.521160051836304e6],[4.816696874556575e6],[1],[1.1452398962011744e-10],Bool[0],Bool[1],[0.380837652],[0.4],Bool[1],[0.9778703177230536],[0.49400000000000005],[4.491775591908609e6],[20],[1.0],[4.816696874556575e6],[-0.027919732819195513],[0.64],[0.39088259999999997],[1.1452387063908059e-10],[0.2881126808455331]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],[4.798636050731631e6],Bool[0],Bool[0],[0],[-0.020689366559351066],[2.343347986196205e8],[1.0],[20],[1],[4.807037285242667e6],[0.007593136901175972],[0.21015697600000005],[-0.03963620736257988],[0.9760456548649334],[4.802355239528325e6],[1.0],[18],[20],[0.9990713449127869],[0.9992255490043549],[1.1452351175316677e-10],[2.407516355331747e8],[0.8],[0],Bool[0],[0],[4.807037285242667e6],[0.214508],[2.343347986196205e8],[18],[1.1452489793987605e-10],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[1.1452365049644867e-10],[0.9990685210762846],[0],[1.145236796135133e-10],[1.1452341465079576e-10],Bool[0],[0.0015005468551776526],[0.23064460914575913],Bool[0],[0.0],Bool[1],[4.802355239528325e6],[0.0],[-0.03251694107597213],[4.797895507904533e6],[0.0],[4.563968856009859e6],[1.1452330723304425e-10],[-1.0],Bool[1],[0.4],[20],Bool[0],[0.9992233565400823],[1.0],[1.1452386469939761e-10],Bool[0],Bool[0],[0],[4.550034729924969e6],[2.4008589910893878e8],[0.07688006067087626],[-1.0],[0.0],Bool[0],[1.1452347274366985e-10],[4.477530919098875e6],[4.804269564136969e6],[1],[1.1452397489821006e-10],Bool[0],Bool[1],[0.21015697600000002],[0.4],Bool[1],[0.9733466528717726],[0.0],[4.550034729924969e6],[20],[1.0],[4.804269564136969e6],[0.018671244266238184],[0.82],[0.214508],[1.1452534797281928e-10],[0.22780372193623177]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.829479406708796e6],Bool[0],Bool[0],[0],[-0.015071835808546576],[2.4227688523567075e8],[-1.0],[20],[1],[4.836440841509456e6],[0.3232574346642484],[0.22492173999999998],[-0.01500831916218596],[0.987773817508527],[4.832798817033406e6],[1.0],[12],[20],[0.9990545484939607],[0.9993131494915718],[1.1452424823580182e-10],[2.452756703419903e8],[0.66],[0],Bool[0],[0],[4.836440841509456e6],[0.22316199999999997],[2.4227688523567075e8],[12],[1.1452633563187151e-10],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[1.1452498451989722e-10],[0.9990538790478241],[0],[1.145250353434191e-10],[1.1452357374847413e-10],Bool[0],[-0.014156126085599885],[0.19536556327050067],Bool[0],[0.0],Bool[1],[4.832798817033406e6],[0.0],[-0.07665156224209019],[4.828229640113457e6],[0.0],[4.386287551156629e6],[1.1452511187574335e-10],[0.0],Bool[1],[0.4],[19],Bool[0],[0.999312274804575],[1.0],[1.1452279509356822e-10],Bool[0],Bool[1],[0],[4.533773182303514e6],[2.452756703419903e8],[0.02932013814884361],[0.5],[0.0],Bool[0],[1.1452490237818198e-10],[4.533646179154032e6],[4.835960362581209e6],[1],[1.1452439857787655e-10],Bool[1],Bool[1],[0.22492174],[0.4],Bool[1],[0.987773817508527],[0.0],[4.533773182303514e6],[20],[1.0],[4.835960362581209e6],[0.04531688612782921],[0.66],[0.22316199999999997],[1.1452586119023431e-10],[0.19896337178485896]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.7048183620502185e6],Bool[0],Bool[0],[0],[-0.0017799281038427656],[2.3526292301896006e8],[2.0],[20],[1],[4.709179986222569e6],[0.07816778056259013],[0.499929096],[-0.007547247417143852],[0.9696198421056343],[4.709243060727892e6],[1.0],[20],[20],[0.9991227962802165],[0.9990604225306242],[1.145250260949501e-10],[2.4263418795974842e8],[0.08],[0],Bool[0],[20],[4.709179986222569e6],[0.49970060000000005],[2.3526292301896006e8],[20],[1.1452441591678781e-10],Bool[0],[0.92],[2.0],Bool[0],[0],[0.9994870287321147],[0.92],[1.1452450933528608e-10],[0.9991234859290504],[0],[1.1452428470641979e-10],[1.1452699375897588e-10],Bool[0],[-0.010514539800549361],[0.12736405244809068],Bool[0],[0.45899999999999996],Bool[0],[4.709243060727892e6],[0.45899999999999996],[-0.013044231487584015],[4.705112095197657e6],[0.484],[4.441843489816834e6],[1.1452337162513953e-10],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9990611128571285],[1.0],[1.1452573383640091e-10],Bool[0],Bool[0],[20],[4.441843489816834e6],[2.4263418795974842e8],[-0.020293957026818823],[2.0],[2.0],Bool[0],[1.1452298159911183e-10],[4.441843489816834e6],[4.705547074404212e6],[1],[1.1452491832879451e-10],Bool[0],Bool[1],[0.499929096],[0.4],Bool[0],[0.9696198421056343],[0.484],[4.441843489816834e6],[20],[0.9995987433218904],[4.705712988680666e6],[0.019556323361955435],[0.08],[0.49970060000000005],[1.1452431891543799e-10],[0.12108212855743826]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.829678338458564e6],Bool[0],Bool[0],[0],[0.01761873528083071],[2.3858335019677553e8],[0.0],[20],[1],[4.835307237349947e6],[0.7466490918053005],[0.28656357200000004],[-0.003516226092201193],[0.973653376085258],[4.833811637420066e6],[1.0],[16],[0],[0.9991750916854799],[0.9991449193159484],[1.1452529422640068e-10],[2.4503930870762363e8],[0.72],[0],Bool[0],[0],[4.835307237349947e6],[0.399597],[2.3858335019677553e8],[16],[1.1452545425139412e-10],Bool[0],[0.96],[0.0],Bool[0],[0],[1.0],[0.96],[1.1452546532579426e-10],[0.9991737224764353],[0],[1.1452573689244152e-10],[1.1452434087295891e-10],Bool[0],[0.027195022070944617],[0.23390821964180736],Bool[0],[0.202],Bool[1],[4.833811637420066e6],[0.202],[0.011316411153475002],[4.829824186009534e6],[0.518],[4.4893339434251245e6],[1.1452582086065477e-10],[2.0],Bool[1],[0.4],[0],Bool[0],[0.9991431187743554],[1.0],[1.1452461418128312e-10],Bool[0],Bool[0],[0],[4.4893339434251245e6],[2.4503930870762363e8],[0.020352671882620077],[0.0],[0.0],Bool[0],[1.1452450750600035e-10],[4.4893339434251245e6],[4.833994506403061e6],[1],[1.1452531493261155e-10],Bool[0],Bool[1],[0.286563572],[0.4],Bool[1],[0.973653376085258],[0.518],[4.4893339434251245e6],[20],[1.0],[4.833994506403061e6],[0.014903703995443022],[0.72],[0.399597],[1.1452525695171756e-10],[0.2451894272108812]
