X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.1937246304592574e6],Bool[0],Bool[0],[0],[0.6735888336496657],[2.1759979705425182e8],[0.0],[20],[1],[4.253684287129114e6],[0.6651315659326356],[0.21352176399999995],[0.23686273089185572],[0.9316259224934076],[4.25975853353506e6],[0.94],[15],[16],[0.9865339788515847],[0.9844982051081186],[3.056342612968129e-11],[2.3356992522477987e8],[0.44],[0],Bool[0],[0],[4.253684287129114e6],[0.2285262],[2.1758785003064322e8],[15],[1.1546384950595887],Bool[0],[0.8],[0.0],Bool[0],[0],[0.9962565555201071],[0.8],[0.10519868024029441],[0.9866105654258306],[0],[0.11385704372893088],[0.24437479936483392],Bool[0],[0.824976502496887],[0.0652954517252159],Bool[0],[0.0],Bool[1],[4.25975853353506e6],[0.0],[0.20535086614990422],[4.202396535035334e6],[0.0],[3.6392687784451707e6],[1.5094478656487256],[0.0],Bool[1],[0.4],[14],Bool[0],[0.9845834967068905],[0.94],[0.2554528885003294],Bool[0],Bool[0],[0],[3.701690008465726e6],[2.3355710138280627e8],[0.7492755004940839],[0.0],[0.0],Bool[0],[1.507124468804316],[3.765753192415612e6],[4.186791196479512e6],[1],[2.8717125483917848e-11],Bool[0],Bool[1],[0.21352176399999998],[0.4],Bool[1],[0.9316259224934078],[0.0],[3.701690008465726e6],[20],[0.9968697271382079],[4.1909830660243575e6],[0.17161070991389948],[0.42],[0.2285262],[1.1524348949006744],[0.04596929427346041]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.3712248454292435e6],Bool[0],Bool[0],[0],[0.25269963949208396],[2.2119108761024484e8],[0.0],[11],[2],[4.423829920337623e6],[0.2395728242633992],[0.376464628],[0.5352874891219117],[0.9751643148950382],[4.426071599867788e6],[0.86],[4],[0],[0.9876308015919284],[0.9876082541366518],[3.393484381279112e-10],[2.2875440382450694e8],[0.34],[0],Bool[0],[0],[4.423829920337623e6],[0.41121120000000005],[2.230731314847482e8],[3],[1.3185444330637797],Bool[0],[0.68],[0.0],Bool[0],[0],[0.9927535536773966],[0.68],[0.5975911692311762],[0.987695168931806],[0],[0.5646862030048888],[0.15208669412563652],Bool[0],[0.5437512394545814],[0.05213817135266636],Bool[0],[0.4640000000000001],Bool[0],[4.426071599867788e6],[0.4640000000000001],[0.458679792081884],[4.371324642080693e6],[0.5700000000000001],[3.8093953651561085e6],[1.1396273229964597],[0.0],Bool[1],[0.34],[0],Bool[0],[0.9876707154660953],[0.86],[0.17134805155244567],Bool[0],Bool[0],[0],[3.8093953651561085e6],[2.2875440382450694e8],[0.47259639370260675],[0.0],[0.0],Bool[0],[1.1459910857855424],[3.8093953651561085e6],[4.362844307450278e6],[2],[3.427908492319335e-10],Bool[0],Bool[1],[0.376464628],[0.22],Bool[1],[0.9669369590800777],[0.5700000000000001],[3.8093953651561085e6],[17],[0.9923382198921059],[4.359699609566521e6],[0.2747660585712147],[0.42],[0.41121120000000005],[1.3023372856706152],[0.09869584039867131]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.052441520148829e6],Bool[0],Bool[0],[0],[0.7560851474552186],[2.0571941680648226e8],[-2.0],[13],[2],[4.057543827756568e6],[0.025713213909036203],[0.49990224800000005],[0.7005907143093731],[0.9218251136155996],[4.0578819109142153e6],[0.52],[13],[20],[0.9986799911297902],[0.99865930283709],[0.6387491467915974],[2.2316534206754872e8],[0.1],[0],Bool[0],[20],[4.057543827756568e6],[0.5001426],[2.0571941680648226e8],[13],[1.4147034253269208],Bool[0],[0.34],[-2.0],Bool[0],[0],[0.9988906383128114],[0.34],[0.856622634724789],[0.9986805203275477],[0],[0.8511736387212028],[0.31893661247323823],Bool[0],[0.8421881995036162],[0.03891421190259414],Bool[0],[0.47700000000000004],Bool[1],[4.0578819109142153e6],[0.47700000000000004],[0.4314660063877848],[4.052525470797545e6],[0.531],[3.8332021344097094e6],[1.3775395108378339],[0.0],Bool[1],[0.26],[20],Bool[0],[0.998659769750818],[0.52],[0.31369619728772113],Bool[0],Bool[0],[20],[3.5221395525507173e6],[2.2316534206754872e8],[0.6787455889790143],[2.0],[2.0],Bool[0],[1.377081268771897],[3.5221395525507173e6],[4.0519270498689422e6],[2],[0.6385565296639351],Bool[0],Bool[1],[0.49990224800000005],[0.26],Bool[1],[0.9218251136155996],[0.531],[3.8332021344097094e6],[13],[0.9989837614494841],[4.052302138247522e6],[0.3223220376297361],[0.08],[0.5001426],[1.4144806137898454],[0.08928603411508433]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String7[""C3_3""]","String7[""D3_1""]","String7[""F3_2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.527829283444546e6],Bool[0],Bool[0],[0],[0.6848257226254474],[2.1855223364733765e8],[0.0],[20],[1],[4.570032164268188e6],[0.6931089380465382],[0.320531544],[0.36238780336101534],[0.9362511609851969],[4.567282076280942e6],[0.9387755102040817],[14],[0],[0.9928951437984477],[0.9913618663841053],[5.024494541518333e-11],[2.3343333792757046e8],[0.44],[1],Bool[0],[0],[4.570032164268188e6],[0.43556579999999995],[2.1855223364733765e8],[14],[1.1429252321796],Bool[0],[0.82],[0.0],Bool[0],[0],[0.999434006505605],[0.8163265306122449],[0.9167300023718241],[0.9929005788463828],[1],[0.9070182197103176],[0.6854993717165119],Bool[0],[0.7196535775407967],[0.042612106636494756],Bool[0],[0.3],Bool[1],[4.567282076280942e6],[0.3],[0.15689555670094893],[4.534832193897039e6],[0.6140000000000001],[4.067962719596434e6],[1.1253977614982174],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9913804920077296],[0.94],[0.6769119957755193],Bool[0],Bool[0],[0],[4.067962719596434e6],[2.3343333792757046e8],[0.6368033969262951],[0.0],[0.0],Bool[0],[1.1490684571959486],[4.067962719596434e6],[4.528587878080634e6],[1],[4.9965560636783164e-11],Bool[0],Bool[1],[0.320531544],[0.4],Bool[1],[0.9362511609851969],[0.6140000000000001],[4.067962719596434e6],[20],[0.99954047365858],[4.5352047930168165e6],[0.2613690097401745],[0.42],[0.43556579999999995],[1.1213299363157938],[0.04872403546505566]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_2""]","String7[""F3_1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.373904807466088e6],Bool[0],Bool[0],[0],[-0.02291389315071469],[2.2365450965950292e8],[0.0],[11],[2],[4.3773444801860945e6],[0.012739983673458917],[0.5000345360000001],[-0.004996963922010528],[0.9705167729228903],[4.376348917402103e6],[0.98],[11],[20],[0.999429415554239],[0.999441518493579],[1.145245998837501e-10],[2.3044888651014873e8],[0.44],[0],Bool[0],[20],[4.3773444801860945e6],[0.5003954],[2.2365450965950292e8],[11],[1.1452384879015258e-10],Bool[0],[0.88],[0.0],Bool[0],[0],[0.9997927260546638],[0.88],[1.1452446939033415e-10],[0.9994294419359895],[0],[1.1452503947056732e-10],[1.1452403771445793e-10],Bool[0],[-0.02508709804461344],[0.055608517189365866],Bool[0],[0.514],Bool[0],[4.376348917402103e6],[0.514],[-0.0008939044100672707],[4.37385184078061e6],[0.5359999999999999],[4.1536913383059986e6],[1.1452397501732854e-10],[0.0],Bool[1],[0.22],[20],Bool[0],[0.9994416919763637],[0.98],[1.1452365586198846e-10],Bool[0],Bool[0],[20],[4.1690442322893585e6],[2.3044888651014873e8],[-0.027002508974633098],[0.0],[0.0],Bool[0],[1.1452510588544709e-10],[4.1690442322893585e6],[4.37261158611927e6],[2],[1.1452429169558557e-10],Bool[0],Bool[1],[0.5000345360000001],[0.22],Bool[0],[0.9705167729228903],[0.5359999999999999],[4.1536913383059986e6],[11],[0.9996717060692173],[4.372695429424314e6],[-0.0012113584619922056],[0.48],[0.5003954],[1.1452331692544423e-10],[0.05598488353118188]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_2""]","String7[""F3_3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3.9694242818497657e6],Bool[0],Bool[0],[0],[-0.026105585082070264],[2.0832801791949737e8],[0.0],[20],[1],[4.0739685306302775e6],[0.6791170738539858],[0.23045446800000002],[-0.0031627217309908085],[0.9244364144806733],[4.073828760004146e6],[0.82],[10],[16],[0.9746267746972874],[0.9743719031149768],[1.0986122882195293],[2.2535678458375227e8],[0.22],[0],Bool[0],[0],[4.0739685306302775e6],[0.21690440000000002],[2.0802121974158198e8],[10],[1.6094379117738438],Bool[0],[0.62],[0.0],Bool[0],[0],[0.9799329880589773],[0.62],[1.0986122883612865],[0.9747766083389777],[0],[1.098612288167198],[0.6931471804388177],Bool[0],[-0.07354795009035761],[0.1329178717855503],Bool[0],[0.0],Bool[1],[4.073828760004146e6],[0.0],[-0.04619581404292565],[3.970462585031891e6],[0.0],[3.414782040619866e6],[1.6094379117078377],[0.0],Bool[1],[0.4],[17],Bool[0],[0.9745343296879873],[0.82],[0.693147180134286],Bool[0],Bool[1],[0],[3.403604040754063e6],[2.2502490867199713e8],[-0.03315238030387595],[0.0],[0.0],Bool[0],[1.6094379115636301],[3.300421763980395e6],[3.9633544184724134e6],[1],[1.0986122881450886],Bool[1],Bool[1],[0.23045446800000002],[0.4],Bool[1],[0.924436414480673],[0.0],[3.403604040754063e6],[20],[0.9806036147185047],[3.9743191128527075e6],[-0.05861407896402087],[0.26],[0.21690440000000002],[1.6094379116417235],[0.08762260347650028]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.253207267554054e6],Bool[0],Bool[0],[0],[0.893987960379767],[2.241859143291133e8],[0.0],[10],[2],[4.308671927585858e6],[0.009843871596074376],[0.4256409199999999],[0.5468642582266766],[1.0],[4.31085113431106e6],[0.92],[0],[0],[0.9858141571562042],[0.9866281936070106],[0.8659750582869713],[2.241859143291133e8],[0.42],[0],Bool[0],[0],[4.308671927585858e6],[0.40943080000000004],[2.241859143291133e8],[0],[1.4886818148859475],Bool[0],[0.66],[0.0],Bool[1],[0],[0.9914609998228666],[0.66],[1.0725942378103537],[0.9858630015175427],[0],[1.0570791550419871],[0.6816744757898925],Bool[0],[0.9039389772986922],[0.07794781464544084],Bool[1],[0.617],Bool[0],[4.31085113431106e6],[0.617],[0.25517092584799994],[4.249698077596725e6],[0.5660000000000001],[3.8027486591011262e6],[1.3183651365178735],[0.0],Bool[1],[0.34],[0],Bool[0],[0.98671108190505],[0.92],[0.6704923597334738],Bool[0],Bool[0],[0],[3.8027486591011262e6],[2.241859143291133e8],[0.5156189892812703],[0.0],[0.0],Bool[0],[1.344925520163378],[3.8027486591011262e6],[4.240676843731571e6],[2],[0.8808853831335683],Bool[0],Bool[1],[0.4256409199999999],[0.2],Bool[1],[1.0],[0.5660000000000001],[3.8027486591011262e6],[17],[0.9918915940656028],[4.270212573355414e6],[0.5221599957991805],[0.38],[0.40943079999999993],[1.4836354336046276],[0.06525964915627419]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_3""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3.9841122403843906e6],Bool[0],Bool[0],[0],[0.743642287642556],[2.001220506779991e8],[0.0],[20],[1],[4.0860699816384185e6],[0.015736183018762832],[0.378744416],[0.1593466083270734],[0.9091397282773298],[4.094836265980604e6],[0.82],[9],[1],[0.9708238886275912],[0.9729600847496407],[0.9171490580361695],[2.2012243492779428e8],[0.22],[0],Bool[0],[0],[4.0860699816384185e6],[0.38101399999999996],[2.001220506779991e8],[9],[1.3809426344205487],Bool[0],[0.58],[0.0],Bool[0],[0],[0.9825225325764344],[0.58],[0.7686695949132378],[0.9710317954422726],[0],[0.7699390386930303],[0.5959388328889136],Bool[0],[0.812914003330118],[0.03247318056489076],Bool[0],[0.282],Bool[1],[4.094836265980604e6],[0.282],[0.4400653691156726],[3.9753648670325754e6],[0.27],[3.4217515253403476e6],[1.429328085025594],[0.0],Bool[1],[0.4],[1],Bool[0],[0.9730805388858446],[0.82],[0.5967145813122019],Bool[0],Bool[0],[0],[3.2415561492385953e6],[2.2012243492779428e8],[0.7703337437517231],[0.0],[0.0],Bool[0],[1.4231377730344315],[3.4498957283411003e6],[3.9821524717916306e6],[1],[0.8915118827817804],Bool[0],Bool[1],[0.3787444159999999],[0.4],Bool[1],[0.9091397282773298],[0.27],[3.2415561492385953e6],[20],[0.9813845702041086],[3.9847999892238323e6],[0.6772089885036419],[0.24],[0.38101399999999996],[1.3396245010571777],[0.03559476725587625]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-0.5],[4.277911930859037e6],Bool[0],Bool[0],[0],[0.030000072083709473],[2.1131017710286948e8],[-1.0],[20],[1],[4.336963696998697e6],[0.009162040820690526],[0.20549360000000003],[0.10442872149093951],[0.9214489139465322],[4.327983482108675e6],[0.96],[16],[16],[0.990252352294919],[0.988430743449778],[1.1452240889982574e-10],[2.3041771151880324e8],[0.54],[0],Bool[0],[0],[4.336963696998697e6],[0.2280424],[2.112452844620447e8],[16],[1.1452309293169264e-10],Bool[0],[0.8],[0.0],Bool[0],[0],[0.9980865334455049],[0.8],[1.145244471407339e-10],[0.9902816885696608],[0],[1.1452431556851911e-10],[1.1452560845126832e-10],Bool[0],[0.03379755678890288],[0.06060513998003799],Bool[0],[0.0],Bool[1],[4.327983482108675e6],[0.0],[-0.013856312383187774],[4.28579582385167e6],[0.0],[3.8505377018773537e6],[1.1452418710858547e-10],[-0.5],Bool[1],[0.4],[16],Bool[0],[0.9884548611000236],[0.96],[1.1452559308171112e-10],Bool[0],Bool[0],[0],[3.799696898534991e6],[2.2925338699167687e8],[-0.02177677000229614],[0.0],[0.0],Bool[0],[1.1452422736743263e-10],[3.705235436037223e6],[4.286975988561559e6],[1],[1.1452300126717773e-10],Bool[0],Bool[1],[0.20549359999999997],[0.4],Bool[1],[0.9170743677211876],[0.0],[3.799696898534991e6],[20],[1.0],[4.294593654212808e6],[-0.02320037548482188],[0.48],[0.2280424],[1.145230723478013e-10],[0.058373478498372856]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_3""]","String7[""F3_3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.059943947272479e6],Bool[0],Bool[0],[2],[0.7334443087355145],[2.2524813708575457e8],[0.0],[6],[2],[4.112179889452867e6],[0.010194589153075268],[0.211586348],[0.19834701834036206],[0.9880443629975418],[4.104836800892058e6],[0.96],[3],[18],[0.9905908740115749],[0.9890634254667999],[0.9509245871652738],[2.273660548645667e8],[0.6],[0],Bool[0],[0],[4.112179889452867e6],[0.2197914],[2.2463091558407772e8],[4],[1.4652808126412706],Bool[0],[0.86],[0.0],Bool[0],[0],[1.0],[0.86],[0.9939732363444962],[0.9905529595256869],[0],[0.988772949734975],[0.6859373906672905],Bool[0],[0.8886086620656539],[0.08103141148961926],Bool[0],[0.0],Bool[0],[4.104836800892058e6],[0.0],[0.6767080791746041],[4.0662138742705407e6],[0.0],[3.544148688765187e6],[0.7685719955680923],[0.0],Bool[1],[0.28],[18],Bool[0],[0.9890673424816253],[0.96],[0.6791646065524211],Bool[0],Bool[0],[0],[3.39832211152528e6],[2.2734901791513646e8],[0.7865169914503882],[-1.0],[0.0],Bool[0],[0.8323297597529503],[3.6157214125731117e6],[4.063629237632528e6],[2],[0.9644641143122947],Bool[0],Bool[1],[0.211586348],[0.12],Bool[0],[0.9906849869032838],[0.0],[3.39832211152528e6],[14],[1.0],[4.0754489488758873e6],[0.6182758881579223],[0.54],[0.2197914],[1.4731216192027614],[0.07036653784292647]
