X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.1521857224675547e6],Bool[0],Bool[0],[0],[0.40877111810247824],[2.0083133819074667e8],[-1.0],[20],[1],[4.1940664865417415e6],[0.6931089380465382],[0.21535055599999997],[0.026462961779380796],[0.8981406175782009],[4.207562877136438e6],[1.0],[15],[18],[0.9850914203805057],[0.9868386625973439],[2.777234002002631e-10],[2.2435526475197822e8],[0.4],[0],Bool[0],[0],[4.1940664865417415e6],[0.22793119999999997],[2.0091780505762637e8],[15],[1.1565466472713517],Bool[0],[0.9],[0.0],Bool[0],[0],[0.9987064211979033],[0.9],[0.56183484273516],[0.9851613270284552],[0],[0.5795845400884548],[0.5198395459780694],Bool[0],[0.31907472129747405],[0.042540547998350935],Bool[0],[0.0],Bool[1],[4.207562877136438e6],[0.0],[0.13314599019586335],[4.144834090978621e6],[0.0],[3.4385224688604977e6],[0.9049021351788733],[0.0],Bool[1],[0.4],[18],Bool[0],[0.9869182009651587],[1.0],[0.4839239653834533],Bool[0],Bool[0],[0],[3.592678689526193e6],[2.237041740739807e8],[0.2211333104852637],[-0.5],[0.0],Bool[0],[0.9393253998873985],[3.607517850088385e6],[4.161964207931772e6],[1],[4.2445267975905373e-10],Bool[0],Bool[1],[0.215350556],[0.4],Bool[1],[0.8951487651192989],[0.0],[3.592678689526193e6],[20],[0.9964278655991513],[4.135523057771664e6],[-0.05226207537213402],[0.48],[0.22793119999999997],[1.1088219334592937],[0.042953209705445784]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String7[""C2_2""]","String7[""D2_2""]","String7[""F2_3""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.1125098661767826e6],Bool[0],Bool[0],[2],[-0.038416257947833495],[2.2062927443089873e8],[1.0],[6],[2],[4.1538888212395483e6],[0.05034830013568615],[0.208525064],[-0.048989541965547556],[0.9822109134360618],[4.166566049040245e6],[0.92],[4],[20],[0.9882000042512316],[0.9870262028185263],[1.0986122881608578],[2.2747211221623996e8],[0.52],[0],Bool[0],[0],[4.1538888212395483e6],[0.21847360000000002],[2.2340467650341257e8],[6],[1.609437911692184],Bool[0],[0.84],[0.0],Bool[0],[0],[0.9993231982767439],[0.84],[1.0986122883669165],[0.9883709655140721],[0],[1.0986122881962792],[0.6931471802569897],Bool[0],[-0.014729740071633421],[0.046152522444607505],Bool[0],[0.0],Bool[0],[4.166566049040245e6],[0.0],[-0.0354874376875344],[4.117400587374607e6],[0.0],[3.6839499940820355e6],[1.6094379118023132],[0.0],Bool[1],[0.28],[19],Bool[0],[0.9871708471257059],[0.92],[0.6931471801052898],Bool[0],Bool[0],[0],[3.5225998854009504e6],[2.2745081880823082e8],[-0.08185668693620109],[1.0],[0.0],Bool[0],[1.6094379116957258],[3.7415990259821047e6],[4.1099234611692177e6],[2],[1.098612287887253],Bool[0],Bool[1],[0.208525064],[0.12],Bool[0],[0.9699179045788423],[0.0],[3.5225998854009504e6],[14],[1.0],[4.1170621000049575e6],[0.11579053048395256],[0.48],[0.21847360000000002],[1.6094379115970439],[0.05615527871892366]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_1""]","String7[""F2_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.163243600717189e6],Bool[0],Bool[0],[0],[0.411523879317973],[2.058261341485116e8],[2.0],[20],[1],[4.16745716131795e6],[0.006084035502855005],[0.50023508],[0.22773245660773256],[0.9490673231824723],[4.167556175348035e6],[0.9387755102040817],[20],[20],[0.9987803287944464],[0.9989652029992167],[0.8600796859083373],[2.168720059377057e8],[0.32],[1],Bool[0],[20],[4.16745716131795e6],[0.500057],[2.058261341485116e8],[20],[1.2486921196288432],Bool[0],[0.8],[2.0],Bool[0],[0],[0.9992957052119502],[0.7959183673469388],[0.9973003113780132],[0.9987810976569267],[1],[0.9165578475346661],[0.5413988009472708],Bool[0],[0.5437196045349942],[0.16849847325124342],Bool[0],[0.6],Bool[1],[4.167556175348035e6],[0.6],[0.02761089462006287],[4.162473127083436e6],[0.507],[4.1335608204753785e6],[1.3265798244747904],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9989661142593761],[0.94],[0.49363529615950513],Bool[0],Bool[0],[20],[3.9320214528755494e6],[2.168720059377057e8],[0.3475816481856766],[2.0],[2.0],Bool[0],[1.3041690328023159],[3.9320214528755494e6],[4.1633126851215987e6],[1],[0.8551325479224434],Bool[0],Bool[1],[0.50023508],[0.4],Bool[1],[0.9490673231824723],[0.507],[4.1335608204753785e6],[20],[0.9990909086870308],[4.162166761873343e6],[0.3819568335638214],[0.36],[0.500057],[1.191186256357909],[0.1275456604044214]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String7[""C2_1""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.417877699182289e6],Bool[0],Bool[0],[2],[0.5769417125303548],[2.3292816349044675e8],[0.0],[3],[2],[4.449874012163391e6],[0.011509026023082927],[0.21193964],[0.38379704333044073],[0.9927737909141381],[4.455630549581591e6],[0.96],[3],[10],[0.9920624077728355],[0.9915269342960117],[1.179321863360782e-10],[2.3548001177001047e8],[0.54],[0],Bool[0],[0],[4.449874012163391e6],[0.2325862],[2.3377685619427055e8],[4],[3.637513289640122e-11],Bool[0],[0.78],[0.0],Bool[0],[0],[0.9994755599905052],[0.78],[2.612033656682774e-10],[0.9920985907058499],[0],[2.6700205104111143e-10],[3.420307628121797e-11],Bool[0],[0.7855102613450694],[0.09036934037603682],Bool[0],[0.0],Bool[0],[4.455630549581591e6],[0.0],[0.3783708203967209],[4.420263571164115e6],[0.0],[3.8152459755398473e6],[5.61963119056445e-10],[0.0],Bool[1],[0.24],[11],Bool[0],[0.9915823372062783],[0.96],[3.992793169069893e-11],Bool[0],Bool[0],[0],[4.0342865278206337e6],[2.3547847287448102e8],[0.7072608553914462],[0.0],[0.0],Bool[0],[5.48975475118114e-10],[4.06807414768673e6],[4.420432110114849e6],[2],[1.3251001438189415e-10],Bool[0],Bool[1],[0.21193964000000004],[0.06],Bool[0],[0.9891632064208656],[0.0],[4.0342865278206337e6],[12],[1.0],[4.426818076251926e6],[0.6918701444948089],[0.5],[0.2325862],[4.822203706670088e-11],[0.08968019669915983]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_1""]","String7[""F2_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.1742858389949645e6],Bool[0],Bool[0],[0],[0.3417978162386547],[2.033524481094692e8],[2.0],[20],[1],[4.177764170467785e6],[0.013031809083929997],[0.499978112],[0.18957411841807748],[0.9560802045961408],[4.1788697864235104e6],[0.9183673469387755],[20],[20],[0.9989480161839975],[0.9989030652633786],[0.911556710641092],[2.1269392163115394e8],[0.28],[1],Bool[0],[20],[4.177764170467785e6],[0.500176],[2.033524481094692e8],[20],[1.2857691735664418],Bool[0],[0.8],[2.0],Bool[0],[0],[0.9993986427693986],[0.7959183673469388],[0.8772810774438939],[0.9989488850536388],[1],[0.8151364820553514],[0.5205070631138151],Bool[0],[0.4755197152847473],[0.04680756400412223],Bool[0],[0.518],Bool[1],[4.1788697864235104e6],[0.518],[0.28587191255802646],[4.174473683039011e6],[0.528],[3.843518112682754e6],[1.3270209232548291],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9989041821418744],[0.92],[0.5058742357416982],Bool[0],Bool[0],[20],[3.7099695672689504e6],[2.1269392163115394e8],[0.39204052230712244],[2.0],[2.0],Bool[0],[1.3007521988267206],[3.7099695672689504e6],[4.1755422285608095e6],[1],[0.8992905994084924],Bool[0],Bool[1],[0.499978112],[0.4],Bool[1],[0.9560802045961408],[0.528],[3.843518112682754e6],[20],[0.9993470673094825],[4.17579831319232e6],[0.16629754264614854],[0.32],[0.500176],[1.244961006680105],[0.026987183031950565]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],[4.268504954445008e6],Bool[0],Bool[0],[0],[0.2865066374809105],[2.036560095505836e8],[1.0],[20],[1],[4.3233316578515675e6],[0.6931089380465382],[0.21372244799999998],[0.3299722590521462],[0.9155761620609578],[4.310788622922653e6],[0.96],[17],[19],[0.9918441540885891],[0.990191198832436],[2.8712335256230803e-10],[2.2450347365258422e8],[0.58],[0],Bool[0],[0],[4.3233316578515675e6],[0.22786299999999998],[2.0381748570310524e8],[17],[1.3760401398198292],Bool[0],[0.82],[0.0],Bool[0],[0],[1.0],[0.82],[0.6836941466452702],[0.99186035199601],[0],[0.6784150620417364],[0.601430674894929],Bool[0],[0.48941692228944456],[0.08041087220021931],Bool[0],[0.0],Bool[1],[4.310788622922653e6],[0.0],[0.12473864496594346],[4.275630495157433e6],[0.0],[3.7600557982530575e6],[1.254294406733009],[-1.0],Bool[1],[0.4],[19],Bool[0],[0.9902689742740904],[0.96],[0.5718265014606907],Bool[0],Bool[0],[0],[3.6605173713851273e6],[2.2261117550757656e8],[0.32479556602503656],[-0.5],[0.0],Bool[0],[1.1630406180624644],[3.623917286517565e6],[4.274126826517525e6],[1],[3.137347956850667e-10],Bool[0],Bool[1],[0.213722448],[0.4],Bool[1],[0.907139681347373],[0.0],[3.6605173713851273e6],[20],[1.0],[4.278153378740874e6],[0.19668317241390548],[0.54],[0.22786299999999998],[1.3248930315665703],[0.07463557039374724]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String7[""C2_1""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[4.425624658876426e6],Bool[0],Bool[0],[0],[0.441861511359445],[2.135091244497081e8],[-0.5],[20],[1],[4.466339118691038e6],[0.01843086107592375],[0.205187284],[0.14462592011364772],[0.9155708553873048],[4.463605037530779e6],[0.9],[16],[14],[0.9918361649696513],[0.9914910978155532],[4.476579747316001e-11],[2.3319781663363397e8],[0.54],[0],Bool[0],[0],[4.466339118691038e6],[0.22807560000000002],[2.135091244497081e8],[16],[6.121208560802526e-11],Bool[0],[0.64],[0.0],Bool[0],[0],[0.9963847981267033],[0.64],[3.8051027964858407e-10],[0.9918436538889343],[0],[3.6539247934491504e-10],[5.352272083390195e-10],Bool[0],[0.32486669934787626],[0.10889562268521175],Bool[0],[0.0],Bool[1],[4.463605037530779e6],[0.0],[0.6359855809635637],[4.427164902363745e6],[0.0],[4.207978425622348e6],[1.7135684061489456e-10],[1.0],Bool[1],[0.4],[14],Bool[0],[0.9914972272052399],[0.9],[5.917026865959091e-10],Bool[0],Bool[0],[0],[4.0307310362535063e6],[2.3319781663363397e8],[0.13406340850845433],[-1.0],[0.0],Bool[0],[1.867340702154377e-10],[4.21891622884983e6],[4.43741237225043e6],[1],[4.72760118742784e-11],Bool[0],Bool[1],[0.205187284],[0.4],Bool[1],[0.9155708553873048],[0.0],[4.0307310362535063e6],[20],[1.0],[4.442958376921142e6],[0.19259220762945894],[0.46],[0.22807560000000002],[6.164715947830452e-11],[0.10691013347667284]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String7[""C2_2""]","String7[""D2_2""]","String7[""F2_3""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.197110599792919e6],Bool[0],Bool[0],[2],[-0.013739734284329726],[2.1571441267927474e8],[0.0],[8],[2],[4.24919211891439e6],[0.4195054749264004],[0.20944759600000004],[-0.011937128750128149],[0.9818263038140835],[4.245489047275706e6],[1.0],[8],[14],[0.9878171155099466],[0.9886047409511441],[1.098612288336987],[2.2721302321848443e8],[0.52],[0],Bool[0],[0],[4.24919211891439e6],[0.2194374],[2.2301477307305092e8],[6],[1.609437911856395],Bool[0],[0.86],[0.0],Bool[0],[0],[0.9996651028720085],[0.86],[1.0986122881337306],[0.9878137642423042],[0],[1.0986122879553133],[0.6931471804679288],Bool[0],[-0.00045009701898549503],[0.06616476887286767],Bool[0],[0.0],Bool[0],[4.245489047275706e6],[0.0],[-0.037344961861738024],[4.193766744608959e6],[0.0],[3.60652939805374e6],[1.6094379119172366],[0.0],Bool[1],[0.26],[15],Bool[0],[0.9886360014989094],[1.0],[0.6931471801473837],Bool[0],Bool[0],[0],[3.691512293196741e6],[2.2714279726129696e8],[0.023302089529539213],[0.0],[0.0],Bool[0],[1.6094379117582198],[3.635457148929761e6],[4.20802089063959e6],[2],[1.098612288076007],Bool[0],Bool[1],[0.209447596],[0.16],Bool[0],[0.949392819230468],[0.0],[3.691512293196741e6],[13],[1.0],[4.198330860736964e6],[0.03896730317247015],[0.5],[0.21943739999999998],[1.6094379116647455],[0.050027358914897756]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_1""]","String7[""F2_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[4.221473172311303e6],Bool[0],Bool[0],[0],[0.2544165408540952],[2.0489794218527594e8],[2.0],[20],[1],[4.224332463466108e6],[0.8500133998055682],[0.49995388800000007],[0.05373016896807468],[0.9429408526671608],[4.224816787079348e6],[0.9387755102040817],[20],[20],[0.9989551989369114],[0.9992085775699739],[0.9171723135801413],[2.1729670700522804e8],[0.32],[1],Bool[0],[20],[4.224332463466108e6],[0.5002438],[2.0489794218527594e8],[20],[1.3795181107517567],Bool[0],[0.64],[2.0],Bool[0],[0],[0.9995685580568309],[0.6326530612244898],[0.9229803519363675],[0.9989560665043112],[1],[0.9059335823184407],[0.6161665835532976],Bool[0],[0.4708360378115882],[0.07400722656605904],Bool[0],[0.502],Bool[1],[4.224816787079348e6],[0.502],[0.19125290999835387],[4.220402694008853e6],[0.525],[4.0623534748104545e6],[1.3501997788160878],[-2.0],Bool[1],[0.4],[20],Bool[0],[0.9992090703988293],[0.94],[0.5740583133886666],Bool[0],Bool[0],[20],[3.801315319039453e6],[2.1729670700522804e8],[0.38739451646887835],[2.0],[2.0],Bool[0],[1.3274738200438667],[3.801315319039453e6],[4.220412087978141e6],[1],[0.888885616674392],Bool[0],Bool[1],[0.49995388800000007],[0.4],Bool[1],[0.9429408526671608],[0.525],[4.0623534748104545e6],[20],[0.9991398845410756],[4.219676406393323e6],[0.28177940700837883],[0.38],[0.5002438],[1.3528074990129695],[0.03695767287046091]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_1""]","String7[""F2_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.265439621252769e6],Bool[0],Bool[0],[0],[0.35414320090103885],[2.036832655610323e8],[-2.0],[20],[1],[4.267619823053537e6],[0.017430424894419514],[0.49999192000000003],[0.21814731978311727],[0.9361395989998897],[4.268668632518105e6],[0.9795918367346939],[20],[20],[0.9991265295095685],[0.9992435554166144],[0.9287299036378962],[2.1757787596917614e8],[0.32],[1],Bool[0],[20],[4.267619823053537e6],[0.49996240000000003],[2.036832655610323e8],[20],[1.3373843862085077],Bool[0],[0.7],[-2.0],Bool[0],[0],[0.9997340349979194],[0.6938775510204082],[0.9230040090586629],[0.9991271144189809],[1],[0.9014101253127031],[0.6486503986604757],Bool[0],[0.4145575970678989],[0.05555087498860841],Bool[0],[0.517],Bool[1],[4.268668632518105e6],[0.517],[0.08445330316636283],[4.26494007643417e6],[0.502],[3.6469781403165236e6],[1.244667104846652],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9992439973762842],[0.98],[0.5502246525659931],Bool[0],Bool[0],[20],[3.7267568297924832e6],[2.1757787596917614e8],[0.3088897490860438],[2.0],[2.0],Bool[0],[1.2087059692574673],[3.7267568297924832e6],[4.265111567554472e6],[1],[0.9080827138832419],Bool[0],Bool[1],[0.49999192000000003],[0.4],Bool[1],[0.9361395989998897],[0.502],[3.6469781403165236e6],[20],[0.9994960618216415],[4.265015563468375e6],[0.12580072206731918],[0.42],[0.49996240000000003],[1.2871035238201427],[0.08978630024675258]
