X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.273334531325447e6],Bool[0],Bool[0],[0],[0.031817601070787155],[2.0126348870102346e8],[0.0],[20],[1],[4.361937902341524e6],[0.6651315659326356],[0.31797857600000007],[-0.020693927574060644],[0.8901393178275102],[4.3603406824384285e6],[0.6595744680851063],[14],[0],[0.9814252230335235],[0.9800460199214698],[1.1452410388180866e-10],[2.2610335783417666e8],[0.26],[3],Bool[0],[0],[4.361937902341524e6],[0.3846478],[2.0126348870102346e8],[14],[1.5749839813868798],Bool[0],[0.46],[0.0],Bool[0],[0],[0.9827215516263801],[0.4375],[0.48403089402845234],[0.9814502141660091],[2],[0.48403180628120895],[0.6931471802586454],Bool[0],[0.01447583138778993],[0.08714824601792051],Bool[0],[0.061],Bool[1],[4.3603406824384285e6],[0.061],[0.001006146622699601],[4.279348326764281e6],[0.261],[3.515858174575804e6],[1.3129638869174622],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9800873029530317],[0.68],[0.6931471799947431],Bool[0],Bool[0],[0],[3.515858174575804e6],[2.2610335783417666e8],[0.021358450520517415],[0.0],[0.0],Bool[0],[1.3129645082561257],[3.515858174575804e6],[4.272116931994557e6],[1],[1.1452354296298709e-10],Bool[0],Bool[1],[0.31797857600000007],[0.4],Bool[1],[0.8901393178275102],[0.261],[3.515858174575804e6],[20],[0.9807811859407136],[4.289965888430001e6],[0.018050794163871748],[0.2],[0.3846478],[1.5749847726033892],[0.11853411654034461]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.299046710834942e6],Bool[0],Bool[0],[0],[0.08186817426930645],[2.0328626674623626e8],[0.0],[20],[1],[4.396869588192283e6],[0.01828743349953733],[0.31188802000000004],[-0.011455390831458825],[0.894437071722869],[4.3934012699805545e6],[0.5510204081632653],[16],[0],[0.980418612246223],[0.9785235735715008],[1.1452344343249034e-10],[2.2727844492700338e8],[0.22],[1],Bool[0],[0],[4.396869588192283e6],[0.40902920000000004],[2.0328626674623626e8],[16],[1.1452313992407867e-10],Bool[0],[0.28],[0.0],Bool[0],[0],[0.9760546347016812],[0.28],[1.145232817656093e-10],[0.9805027428504016],[0],[1.1452344972908983e-10],[1.1452512966634503e-10],Bool[0],[0.00042161043922032157],[0.09439846515701406],Bool[0],[0.268],Bool[1],[4.3934012699805545e6],[0.268],[-0.022568698779853808],[4.307372376155129e6],[0.565],[3.552233051114735e6],[1.145248640405046e-10],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9785672984498839],[0.56],[1.1452524282575287e-10],Bool[0],Bool[0],[0],[3.552233051114735e6],[2.2727844492700338e8],[-0.019347310284673517],[0.0],[0.0],Bool[0],[1.1452405201171972e-10],[3.552233051114735e6],[4.2983434694164125e6],[1],[1.1452327867007688e-10],Bool[0],Bool[1],[0.31188802000000004],[0.4],Bool[1],[0.894437071722869],[0.565],[3.552233051114735e6],[20],[0.983430974253841],[4.300046608147604e6],[-0.027878741696374706],[0.18],[0.40902920000000004],[1.1452295327278323e-10],[0.05266906325348872]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[4.3626799224104695e6],Bool[0],Bool[0],[0],[0.030109374264583304],[2.201016657572478e8],[2.0],[20],[1],[4.368389718915544e6],[0.6791170738539858],[0.5002903520000002],[0.1424965742769869],[0.9394033618164734],[4.367525976131988e6],[0.72],[20],[20],[0.9989620330112846],[0.9988904350545362],[1.1452469357339044e-10],[2.3429942312708902e8],[0.06],[0],Bool[0],[20],[4.368389718915544e6],[0.5000332000000001],[2.201016657572478e8],[20],[1.5263958910861741],Bool[0],[0.5],[2.0],Bool[0],[0],[0.9989602440488097],[0.5],[0.6906251976161419],[0.9989622021599955],[0],[0.6906225419082261],[0.693147180412051],Bool[0],[0.11539630808989394],[0.1806498886575909],Bool[0],[0.596],Bool[1],[4.367525976131988e6],[0.596],[0.04198974114225461],[4.362992628346406e6],[0.514],[4.009406203994534e6],[1.5256619035897274],[-2.0],Bool[1],[0.4],[20],Bool[0],[0.9988905892177715],[0.72],[0.6931471801485793],Bool[0],Bool[0],[20],[3.9783456477624653e6],[2.3429942312708902e8],[-0.0038066769893242932],[2.0],[2.0],Bool[0],[1.5256618420959183],[3.9783456477624653e6],[4.362963094155936e6],[1],[1.1452504067192403e-10],Bool[0],Bool[1],[0.5002903520000002],[0.4],Bool[1],[0.9394033618164734],[0.514],[4.009406203994534e6],[20],[0.9990204377749476],[4.362963094155936e6],[-0.01004853447253635],[0.08],[0.5000332000000001],[1.5263966059937115],[0.11104369532756014]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.313765706393061e6],Bool[0],Bool[0],[3],[0.3318000224307762],[2.3021695254657125e8],[0.0],[2],[3],[4.391199870042162e6],[0.007017544869824493],[0.209489392],[0.02123742403792938],[0.9978361271876093],[4.382354187540747e6],[0.7],[2],[14],[0.986917195633654],[0.9843489416390199],[0.8813485388280631],[2.327485138555479e8],[0.3],[0],Bool[0],[0],[4.391199870042162e6],[0.23017659999999995],[2.3224487567429155e8],[1],[1.3493191712340948],Bool[0],[0.48],[0.0],Bool[0],[0],[0.9874245693254149],[0.48],[0.8887683160409469],[0.9869577172126707],[0],[0.8775808636654563],[0.6282228028022248],Bool[0],[0.4972904796828856],[0.10184402749302485],Bool[0],[0.0],Bool[0],[4.382354187540747e6],[0.0],[0.39732557034603366],[4.325020705041114e6],[0.0],[4.046203325899286e6],[1.3968458745723886],[0.0],Bool[1],[0.2],[16],Bool[0],[0.984399164712134],[0.7],[0.6002726404220733],Bool[0],Bool[0],[0],[4.0349204447519053e6],[2.327485138555479e8],[0.05831462534872162],[0.5],[0.0],Bool[0],[1.3401569130129343],[4.036586085372055e6],[4.311553979033158e6],[3],[0.8544856776211828],Bool[0],Bool[1],[0.20948939200000002],[0.04],Bool[0],[0.9891231902320639],[0.0],[4.0349204447519053e6],[10],[0.9893129407969528],[4.32755001162001e6],[0.3252754241581529],[0.3],[0.23017659999999998],[1.3148686841533488],[0.1483543256396658]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[4.388996354786363e6],Bool[0],Bool[0],[0],[0.08119016249298308],[2.140029917186122e8],[0.0],[20],[1],[4.393398634029422e6],[0.6791170738539858],[0.49966588],[-0.005527207994896582],[0.9296116854034642],[4.393048005337121e6],[0.7],[20],[20],[0.9991253989676004],[0.9990777131172172],[1.1452538837784017e-10],[2.3020686495107037e8],[0.12],[0],Bool[0],[20],[4.393398634029422e6],[0.5003449999999999],[2.140029917186122e8],[20],[1.3587361263459166],Bool[0],[0.6],[0.0],Bool[0],[0],[0.9992501079435171],[0.6],[0.7005096676567355],[0.9991256228714879],[0],[0.7005087398293744],[0.6931471804333458],Bool[0],[0.010304799979014003],[0.16653076414885032],Bool[0],[0.357],Bool[1],[4.393048005337121e6],[0.357],[0.0596728969783921],[4.389205841016272e6],[0.532],[4.10047142813007e6],[1.2033193334327013],[-2.0],Bool[1],[0.4],[20],Bool[0],[0.9990779425818963],[0.7],[0.6931471801729734],Bool[0],Bool[0],[20],[4.0584656001300756e6],[2.3020686495107037e8],[-0.08317152124624486],[2.0],[2.0],Bool[0],[1.2033182936042195],[4.0584656001300756e6],[4.389440642321239e6],[1],[1.1452479061225976e-10],Bool[0],Bool[1],[0.49966588],[0.4],Bool[1],[0.9296116854034642],[0.532],[4.10047142813007e6],[20],[0.9993241928593293],[4.390286326114954e6],[-0.017088831998156005],[0.1],[0.5003449999999999],[1.3587363405263895],[0.1545649876524435]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.235778527388441e6],Bool[0],Bool[0],[0],[-0.020693161634117625],[2.034216562580332e8],[0.0],[20],[1],[4.292497580321922e6],[0.39429386006302575],[0.354485344],[0.015440238282623787],[0.9022929264259058],[4.308528798878168e6],[0.62],[12],[0],[0.9848647168307754],[0.9831148229742206],[1.1452338544996e-10],[2.2544968524114627e8],[0.18],[0],Bool[0],[0],[4.292497580321922e6],[0.41773679999999996],[2.034216562580332e8],[12],[1.1452493810106524e-10],Bool[0],[0.4],[0.0],Bool[0],[0],[0.9896212393382058],[0.4],[1.1452558429528469e-10],[0.9849502150624372],[0],[1.1452530012780751e-10],[1.1452344531594295e-10],Bool[0],[0.03311896917659539],[0.016394887495801834],Bool[0],[0.398],Bool[1],[4.308528798878168e6],[0.398],[0.07479177528909357],[4.243317995464387e6],[0.5920000000000001],[3.704892494452847e6],[1.1452264424335836e-10],[0.0],Bool[1],[0.4],[0],Bool[0],[0.983197120748379],[0.62],[1.1452261041817986e-10],Bool[0],Bool[0],[0],[3.704892494452847e6],[2.2544968524114627e8],[0.04697614075380586],[0.0],[0.0],Bool[0],[1.145229518899646e-10],[3.704892494452847e6],[4.247190695534313e6],[1],[1.1452320692367502e-10],Bool[0],Bool[1],[0.354485344],[0.4],Bool[1],[0.9022929264259058],[0.5920000000000001],[3.704892494452847e6],[20],[0.9903889496925067],[4.252388771927692e6],[-0.043946704310845734],[0.2],[0.41773679999999996],[1.1452441600302368e-10],[0.011685561004932545]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[4.084644410041871e6],Bool[0],Bool[0],[0],[-0.07364280621251872],[2.0141739084526908e8],[0.0],[20],[1],[4.1969389060070105e6],[0.6651315659326356],[0.33999726],[0.013782562860847588],[0.8844749564594054],[4.206009699140728e6],[0.7142857142857143],[13],[0],[0.976904941505487],[0.971144790958601],[1.1452373986474276e-10],[2.277253746692301e8],[0.3],[1],Bool[0],[0],[4.1969389060070105e6],[0.3913478000000001],[2.0141739084526908e8],[13],[1.2989459201726596],Bool[0],[0.48],[0.0],Bool[0],[0],[0.9811630749594704],[0.46938775510204084],[0.5443620253328776],[0.9770539504486258],[1],[0.5443635995575274],[0.6931471804081926],Bool[0],[-0.029990449400195157],[0.062316404902722035],Bool[0],[0.248],Bool[1],[4.206009699140728e6],[0.248],[0.05302628350423717],[4.1088716591105843e6],[0.326],[3.60700791940527e6],[1.3932779144055432],[1.0],Bool[1],[0.4],[1],Bool[0],[0.971312491850727],[0.72],[0.6931471802704258],Bool[0],Bool[0],[0],[3.719682615022975e6],[2.277253746692301e8],[-0.0006813433931676834],[0.0],[0.0],Bool[0],[1.3932812921094293],[3.719682615022975e6],[4.1001932912097243e6],[1],[1.1452310660986612e-10],Bool[0],Bool[1],[0.33999726],[0.4],Bool[1],[0.8844749564594054],[0.326],[3.719682615022975e6],[20],[0.9878223506524666],[4.1098766938900035e6],[-0.007067370348470988],[0.2],[0.39134779999999997],[1.2989452567066508],[0.06179623224760551]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.320766866628075e6],Bool[0],Bool[0],[2],[0.4063180493547893],[2.2619611574540797e8],[0.0],[5],[2],[4.398359660730267e6],[0.01124006049805781],[0.228456152],[0.1944106462270902],[0.988656262453264],[4.396790708090692e6],[0.72],[3],[12],[0.9865185328634156],[0.9827092426021728],[0.8714080649506797],[2.2812814567225063e8],[0.36],[0],Bool[0],[0],[4.398359660730267e6],[0.2301172],[2.249352654325181e8],[5],[1.399258400828519],Bool[0],[0.38],[0.0],Bool[0],[0],[0.9836198818711356],[0.38],[0.9562536684804757],[0.9865141467509563],[0],[0.8818981422331967],[0.507319770891969],Bool[0],[0.5760804388607629],[0.16862010247891562],Bool[0],[0.0],Bool[0],[4.396790708090692e6],[0.0],[0.5269525936320412],[4.337515518653127e6],[0.0],[3.9609329560154104e6],[1.3617529152889856],[0.0],Bool[1],[0.36],[15],Bool[0],[0.9827667387602108],[0.72],[0.4937907743327537],Bool[0],Bool[0],[0],[3.901844899097434e6],[2.2751614891343623e8],[0.20135551050823453],[-1.0],[0.0],Bool[0],[1.2974841216941855],[3.7628235882329005e6],[4.32366306152441e6],[2],[0.8632972581537155],Bool[0],Bool[1],[0.22845615199999997],[0.1],Bool[0],[0.9915309444998585],[0.0],[3.901844899097434e6],[18],[0.9901320421450049],[4.329287354240224e6],[0.16969171404910868],[0.32],[0.23011719999999997],[1.3731767198293239],[0.13046539372569263]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.369577488447202e6],Bool[0],Bool[0],[0],[-0.11052422138586387],[2.119380417177679e8],[0.0],[20],[1],[4.374149986835929e6],[0.6791170738539858],[0.500372216],[0.006749498094877599],[0.9252608364942411],[4.374067196773282e6],[0.7551020408163265],[20],[20],[0.9989120861771744],[0.9989735621049919],[1.1452354820733956e-10],[2.2905761635906765e8],[0.04],[1],Bool[0],[20],[4.374149986835929e6],[0.49961839999999996],[2.119380417177679e8],[20],[1.5308321332871004],Bool[0],[0.66],[0.0],Bool[0],[0],[0.9989957386614701],[0.6530612244897959],[0.5693380635102308],[0.9989122057552428],[1],[0.5693393074562154],[0.6931471804907052],Bool[0],[0.014342697425282611],[0.13377843909987883],Bool[0],[0.647],Bool[1],[4.374067196773282e6],[0.647],[-0.007023419756943921],[4.369308588607945e6],[0.4880000000000001],[4.0945174218063196e6],[1.5477374013272742],[0.0],Bool[1],[0.4],[20],Bool[0],[0.9989735557710872],[0.76],[0.6931471800395437],Bool[0],Bool[0],[20],[4.025498958015386e6],[2.2905761635906765e8],[0.1354007970942106],[-2.0],[-2.0],Bool[0],[1.547736699013646],[4.025498958015386e6],[4.369277679375223e6],[1],[1.1452359764689246e-10],Bool[0],Bool[1],[0.500372216],[0.4],Bool[1],[0.9252608364942411],[0.4880000000000001],[4.0945174218063196e6],[20],[0.9989763204117682],[4.369205020516163e6],[-0.01171065326064863],[0.1],[0.49961839999999996],[1.5308319825096828],[0.17922285224825543]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.186234084182542e6],Bool[0],Bool[0],[0],[-0.020993635118495384],[2.081394578554848e8],[0.0],[20],[1],[4.320965264977453e6],[0.01325954388355794],[0.408731632],[0.060350486381793245],[0.9285061258925967],[4.311992479450878e6],[0.7],[7],[1],[0.9703379367539878],[0.9708352006948883],[1.1452468449889322e-10],[2.2416595006887543e8],[0.1],[0],Bool[0],[0],[4.320965264977453e6],[0.39231679999999997],[2.081394578554848e8],[7],[1.1452319637977125e-10],Bool[0],[0.46],[0.0],Bool[0],[0],[0.9747263493843297],[0.46],[1.145226635015127e-10],[0.9704576907809096],[0],[1.1452319760991517e-10],[1.1452468346359141e-10],Bool[0],[-0.007396675055284838],[0.08293404309449773],Bool[0],[0.5660000000000001],Bool[1],[4.311992479450878e6],[0.5660000000000001],[-0.007065732216164756],[4.184089885809077e6],[0.513],[3.8445094277441027e6],[1.1452417720601963e-10],[0.0],Bool[1],[0.4],[1],Bool[0],[0.970989051247307],[0.7],[1.1452458532350072e-10],Bool[0],Bool[1],[0],[3.6421053896560525e6],[2.2416595006887543e8],[-0.03045311966464507],[0.0],[0.0],Bool[0],[1.145242823057568e-10],[3.841413764717873e6],[4.1795484268692415e6],[1],[1.1452465199800763e-10],Bool[1],Bool[1],[0.40873163199999996],[0.4],Bool[1],[0.9285061258925967],[0.513],[3.6421053896560525e6],[20],[0.974051353186885],[4.205549394863909e6],[-0.018665176265486246],[0.16],[0.39231679999999997],[1.145227718210697e-10],[0.02354348113597478]
