,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
18,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L1,L1,,,
19,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L1,L2,,,
20,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L1,L3,,,
21,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L2,L1,,,
22,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L2,L2,,,
23,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L2,L3,,,
24,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L3,L1,,,
25,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L3,L2,,,
26,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_1,F3_3,L3,L3,,,
27,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L1,L1,,,
28,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L1,L2,,,
29,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L1,L3,,,
30,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L2,L1,,,
31,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L2,L2,,,
32,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L2,L3,,,
33,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L3,L1,,,
34,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L3,L2,,,
35,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_1,L3,L3,,,
36,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L1,L1,,,
37,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L1,L2,,,
38,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L1,L3,,,
39,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L2,L1,,,
40,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L2,L2,,,
41,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L2,L3,,,
42,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L3,L1,,,
43,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L3,L2,,,
44,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_2,L3,L3,,,
45,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L1,L1,,,
46,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L1,L2,,,
47,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L1,L3,,,
48,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L2,L1,,,
49,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L2,L2,,,
50,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L2,L3,,,
51,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L3,L1,,,
52,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L3,L2,,,
53,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_2,F3_3,L3,L3,,,
54,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L1,L1,,,
55,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L1,L2,,,
56,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L1,L3,,,
57,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L2,L1,,,
58,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L2,L2,,,
59,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L2,L3,,,
60,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L3,L1,,,
61,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L3,L2,,,
62,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_1,L3,L3,,,
63,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L1,L1,,,
64,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L1,L2,,,
65,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L1,L3,,,
66,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L2,L1,,,
67,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L2,L2,,,
68,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L2,L3,,,
69,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L3,L1,,,
70,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L3,L2,,,
71,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_2,L3,L3,,,
72,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L1,L1,,,
73,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L1,L2,,,
74,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L1,L3,,,
75,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L2,L1,,,
76,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L2,L2,,,
77,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L2,L3,,,
78,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L3,L1,,,
79,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L3,L2,,,
80,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_1,D3_3,F3_3,L3,L3,,,
81,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L1,L1,,,
82,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L1,L2,,,
83,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L1,L3,,,
84,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L2,L1,,,
85,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L2,L2,,,
86,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L2,L3,,,
87,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L3,L1,,,
88,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L3,L2,,,
89,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_1,L3,L3,,,
90,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L1,L1,,,
91,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L1,L2,,,
92,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L1,L3,,,
93,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L2,L1,,,
94,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L2,L2,,,
95,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L2,L3,,,
96,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L3,L1,,,
97,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L3,L2,,,
98,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_2,L3,L3,,,
99,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L1,L1,,,
100,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L1,L2,,,
101,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L1,L3,,,
102,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L2,L1,,,
103,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L2,L2,,,
104,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L2,L3,,,
105,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L3,L1,,,
106,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L3,L2,,,
107,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_1,F3_3,L3,L3,,,
108,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L1,L1,,,
109,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L1,L2,,,
110,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L1,L3,,,
111,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L2,L1,,,
112,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L2,L2,,,
113,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L2,L3,,,
114,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L3,L1,,,
115,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L3,L2,,,
116,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_1,L3,L3,,,
117,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L1,L1,,,
118,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L1,L2,,,
119,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L1,L3,,,
120,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L2,L1,,,
121,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L2,L2,,,
122,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L2,L3,,,
123,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L3,L1,,,
124,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L3,L2,,,
125,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_2,L3,L3,,,
126,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L1,L1,,,
127,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L1,L2,,,
128,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L1,L3,,,
129,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L2,L1,,,
130,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L2,L2,,,
131,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L2,L3,,,
132,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L3,L1,,,
133,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L3,L2,,,
134,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_2,F3_3,L3,L3,,,
135,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L1,L1,,,
136,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L1,L2,,,
137,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L1,L3,,,
138,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L2,L1,,,
139,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L2,L2,,,
140,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L2,L3,,,
141,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L3,L1,,,
142,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L3,L2,,,
143,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_1,L3,L3,,,
144,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L1,L1,,,
145,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L1,L2,,,
146,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L1,L3,,,
147,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L2,L1,,,
148,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L2,L2,,,
149,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L2,L3,,,
150,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L3,L1,,,
151,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L3,L2,,,
152,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_2,L3,L3,,,
153,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L1,L1,,,
154,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L1,L2,,,
155,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L1,L3,,,
156,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L2,L1,,,
157,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L2,L2,,,
158,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L2,L3,,,
159,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L3,L1,,,
160,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L3,L2,,,
161,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_2,D3_3,F3_3,L3,L3,,,
162,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L1,L1,,,
163,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L1,L2,,,
164,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L1,L3,,,
165,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L2,L1,,,
166,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L2,L2,,,
167,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L2,L3,,,
168,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L3,L1,,,
169,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L3,L2,,,
170,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_1,L3,L3,,,
171,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L1,L1,,,
172,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L1,L2,,,
173,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L1,L3,,,
174,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L2,L1,,,
175,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L2,L2,,,
176,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L2,L3,,,
177,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L3,L1,,,
178,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L3,L2,,,
179,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_2,L3,L3,,,
180,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L1,L1,,,
181,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L1,L2,,,
182,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L1,L3,,,
183,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L2,L1,,,
184,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L2,L2,,,
185,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L2,L3,,,
186,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L3,L1,,,
187,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L3,L2,,,
188,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_1,F3_3,L3,L3,,,
189,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L1,L1,,,
190,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L1,L2,,,
191,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L1,L3,,,
192,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L2,L1,,,
193,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L2,L2,,,
194,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L2,L3,,,
195,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L3,L1,,,
196,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L3,L2,,,
197,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_1,L3,L3,,,
198,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L1,L1,,,
199,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L1,L2,,,
200,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L1,L3,,,
201,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L2,L1,,,
202,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L2,L2,,,
203,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L2,L3,,,
204,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L3,L1,,,
205,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L3,L2,,,
206,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_2,L3,L3,,,
207,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L1,L1,,,
208,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L1,L2,,,
209,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L1,L3,,,
210,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L2,L1,,,
211,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L2,L2,,,
212,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L2,L3,,,
213,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L3,L1,,,
214,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L3,L2,,,
215,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_2,F3_3,L3,L3,,,
216,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L1,L1,,,
217,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L1,L2,,,
218,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L1,L3,,,
219,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L2,L1,,,
220,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L2,L2,,,
221,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L2,L3,,,
222,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L3,L1,,,
223,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L3,L2,,,
224,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_1,L3,L3,,,
225,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L1,L1,,,
226,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L1,L2,,,
227,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L1,L3,,,
228,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L2,L1,,,
229,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L2,L2,,,
230,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L2,L3,,,
231,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L3,L1,,,
232,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L3,L2,,,
233,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_2,L3,L3,,,
234,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L1,L1,,,
235,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L1,L2,,,
236,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L1,L3,,,
237,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L2,L1,,,
238,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L2,L2,,,
239,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L2,L3,,,
240,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L3,L1,,,
241,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L3,L2,,,
242,L2,L3,L2,L3,L2,L3,L2,L2,L1,C3_3,D3_3,F3_3,L3,L3,,,
20790,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L1,L1,,,
20791,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L1,L2,,,
20792,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L1,L3,,,
20793,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L2,L1,,,
20794,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L2,L2,,,
20795,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L2,L3,,,
20796,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L3,L1,,,
20797,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L3,L2,,,
20798,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_1,L3,L3,,,
20799,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L1,L1,,,
20800,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L1,L2,,,
20801,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L1,L3,,,
20802,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L2,L1,,,
20803,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L2,L2,,,
20804,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L2,L3,,,
20805,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L3,L1,,,
20806,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L3,L2,,,
20807,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_2,L3,L3,,,
20808,L3,L3,L2,L3,L3,L3,L2,L2,L1,C3_1,D3_1,F3_3,L1,L1,,,
