,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
74520,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_1,F1_1,,,,,
74521,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_1,F1_2,,,,,
74522,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_1,F1_3,,,,,
74523,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_2,F1_1,,,,,
74524,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_2,F1_2,,,,,
74525,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_2,F1_3,,,,,
74526,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_3,F1_1,,,,,
74527,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_3,F1_2,,,,,
74528,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_1,D1_3,F1_3,,,,,
74529,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_1,F1_1,,,,,
74530,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_1,F1_2,,,,,
74531,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_1,F1_3,,,,,
74532,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_2,F1_1,,,,,
74533,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_2,F1_2,,,,,
74534,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_2,F1_3,,,,,
74535,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_3,F1_1,,,,,
74536,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_3,F1_2,,,,,
74537,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_2,D1_3,F1_3,,,,,
74538,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_1,F1_1,,,,,
74539,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_1,F1_2,,,,,
74540,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_1,F1_3,,,,,
74541,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_2,F1_1,,,,,
74542,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_2,F1_2,,,,,
74543,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_2,F1_3,,,,,
74544,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_3,F1_1,,,,,
74545,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_3,F1_2,,,,,
74546,L2,L2,L2,L2,L1,L1,L1,L1,L1,C1_3,D1_3,F1_3,,,,,
88506,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_1,F1_1,,,,,
88507,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_1,F1_2,,,,,
88508,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_1,F1_3,,,,,
88509,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_2,F1_1,,,,,
88510,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_2,F1_2,,,,,
88511,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_2,F1_3,,,,,
88512,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_3,F1_1,,,,,
88513,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_3,F1_2,,,,,
88514,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_3,F1_3,,,,,
88515,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_1,F1_1,,,,,
88516,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_1,F1_2,,,,,
88517,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_1,F1_3,,,,,
88518,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_2,F1_1,,,,,
88519,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_2,F1_2,,,,,
88520,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_2,F1_3,,,,,
88521,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_3,F1_1,,,,,
88522,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_3,F1_2,,,,,
88523,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_3,F1_3,,,,,
88524,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_1,F1_1,,,,,
88525,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_1,F1_2,,,,,
88526,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_1,F1_3,,,,,
88527,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_2,F1_1,,,,,
88528,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_2,F1_2,,,,,
88529,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_2,F1_3,,,,,
88530,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_3,F1_1,,,,,
88531,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_3,F1_2,,,,,
88532,L2,L2,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_3,F1_3,,,,,
109053,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_1,F1_1,,,,,
109054,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_1,F1_2,,,,,
109055,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_1,F1_3,,,,,
109056,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_2,F1_1,,,,,
109057,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_2,F1_2,,,,,
109058,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_2,F1_3,,,,,
109059,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_3,F1_1,,,,,
109060,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_3,F1_2,,,,,
109061,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_1,D1_3,F1_3,,,,,
109062,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_1,F1_1,,,,,
109063,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_1,F1_2,,,,,
109064,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_1,F1_3,,,,,
109065,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_2,F1_1,,,,,
109066,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_2,F1_2,,,,,
109067,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_2,F1_3,,,,,
109068,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_3,F1_1,,,,,
109069,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_3,F1_2,,,,,
109070,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_2,D1_3,F1_3,,,,,
109071,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_1,F1_1,,,,,
109072,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_1,F1_2,,,,,
109073,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_1,F1_3,,,,,
109074,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_2,F1_1,,,,,
109075,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_2,F1_2,,,,,
109076,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_2,F1_3,,,,,
109077,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_3,F1_1,,,,,
109078,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_3,F1_2,,,,,
109079,L3,L3,L1,L1,L3,L1,L1,L1,L1,C1_3,D1_3,F1_3,,,,,
109728,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_1,F1_1,,,,,
109729,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_1,F1_2,,,,,
109730,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_1,F1_3,,,,,
109731,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_2,F1_1,,,,,
109732,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_2,F1_2,,,,,
109733,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_2,F1_3,,,,,
109734,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_3,F1_1,,,,,
109735,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_3,F1_2,,,,,
109736,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_1,D1_3,F1_3,,,,,
109737,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_1,F1_1,,,,,
109738,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_1,F1_2,,,,,
109739,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_1,F1_3,,,,,
109740,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_2,F1_1,,,,,
109741,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_2,F1_2,,,,,
109742,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_2,F1_3,,,,,
109743,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_3,F1_1,,,,,
109744,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_3,F1_2,,,,,
109745,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_2,D1_3,F1_3,,,,,
109746,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_1,F1_1,,,,,
109747,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_1,F1_2,,,,,
109748,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_1,F1_3,,,,,
109749,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_2,F1_1,,,,,
109750,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_2,F1_2,,,,,
109751,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_2,F1_3,,,,,
109752,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_3,F1_1,,,,,
109753,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_3,F1_2,,,,,
109754,L3,L1,L2,L2,L3,L1,L1,L1,L1,C1_3,D1_3,F1_3,,,,,
122229,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_1,F1_1,,,,,
122230,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_1,F1_2,,,,,
122231,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_1,F1_3,,,,,
122232,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_2,F1_1,,,,,
122233,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_2,F1_2,,,,,
122234,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_2,F1_3,,,,,
122235,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_3,F1_1,,,,,
122236,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_3,F1_2,,,,,
122237,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_1,D1_3,F1_3,,,,,
122238,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_1,F1_1,,,,,
122239,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_1,F1_2,,,,,
122240,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_1,F1_3,,,,,
122241,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_2,F1_1,,,,,
122242,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_2,F1_2,,,,,
122243,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_2,F1_3,,,,,
122244,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_3,F1_1,,,,,
122245,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_3,F1_2,,,,,
122246,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_2,D1_3,F1_3,,,,,
122247,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_1,F1_1,,,,,
122248,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_1,F1_2,,,,,
122249,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_1,F1_3,,,,,
122250,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_2,F1_1,,,,,
122251,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_2,F1_2,,,,,
122252,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_2,F1_3,,,,,
122253,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_3,F1_1,,,,,
122254,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_3,F1_2,,,,,
122255,L1,L3,L2,L3,L2,L1,L1,L1,L1,C1_3,D1_3,F1_3,,,,,
135621,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_1,F1_1,,,,,
135622,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_1,F1_2,,,,,
135623,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_1,F1_3,,,,,
135624,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_2,F1_1,,,,,
135625,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_2,F1_2,,,,,
135626,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_2,F1_3,,,,,
135627,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_3,F1_1,,,,,
135628,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_3,F1_2,,,,,
135629,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_1,D1_3,F1_3,,,,,
135630,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_1,F1_1,,,,,
135631,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_1,F1_2,,,,,
135632,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_1,F1_3,,,,,
135633,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_2,F1_1,,,,,
135634,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_2,F1_2,,,,,
135635,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_2,F1_3,,,,,
135636,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_3,F1_1,,,,,
135637,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_3,F1_2,,,,,
135638,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_2,D1_3,F1_3,,,,,
135639,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_1,F1_1,,,,,
135640,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_1,F1_2,,,,,
135641,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_1,F1_3,,,,,
135642,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_2,F1_1,,,,,
135643,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_2,F1_2,,,,,
135644,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_2,F1_3,,,,,
135645,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_3,F1_1,,,,,
135646,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_3,F1_2,,,,,
135647,L1,L3,L3,L2,L3,L1,L1,L1,L1,C1_3,D1_3,F1_3,,,,,
135648,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_1,F1_1,,,,,
135649,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_1,F1_2,,,,,
135650,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_1,F1_3,,,,,
135651,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_2,F1_1,,,,,
135652,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_2,F1_2,,,,,
135653,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_2,F1_3,,,,,
135654,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_3,F1_1,,,,,
135655,L1,L3,L1,L2,L2,L1,L1,L1,L1,C1_1,D1_3,F1_2,,,,,
