,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
161677,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_1,F2_2,,,,,
161678,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_1,F2_3,,,,,
161679,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_2,F2_1,,,,,
161680,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_2,F2_2,,,,,
161681,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_2,F2_3,,,,,
161682,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_3,F2_1,,,,,
161683,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_3,F2_2,,,,,
161684,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_1,D2_3,F2_3,,,,,
161685,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_1,F2_1,,,,,
161686,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_1,F2_2,,,,,
161687,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_1,F2_3,,,,,
161688,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_2,F2_1,,,,,
161689,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_2,F2_2,,,,,
161690,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_2,F2_3,,,,,
161691,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_3,F2_1,,,,,
161692,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_3,F2_2,,,,,
161693,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_2,D2_3,F2_3,,,,,
161694,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_1,F2_1,,,,,
161695,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_1,F2_2,,,,,
161696,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_1,F2_3,,,,,
161697,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_2,F2_1,,,,,
161698,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_2,F2_2,,,,,
161699,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_2,F2_3,,,,,
161700,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_3,F2_1,,,,,
161701,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_3,F2_2,,,,,
161702,L1,L3,L3,L3,L3,L2,L1,L1,L1,C2_3,D2_3,F2_3,,,,,
164619,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_1,F2_1,,,,,
164620,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_1,F2_2,,,,,
164621,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_1,F2_3,,,,,
164622,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_2,F2_1,,,,,
164623,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_2,F2_2,,,,,
164624,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_2,F2_3,,,,,
164625,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_3,F2_1,,,,,
164626,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_3,F2_2,,,,,
164627,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_1,D2_3,F2_3,,,,,
164628,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_1,F2_1,,,,,
164629,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_1,F2_2,,,,,
164630,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_1,F2_3,,,,,
164631,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_2,F2_1,,,,,
164632,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_2,F2_2,,,,,
164633,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_2,F2_3,,,,,
164634,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_3,F2_1,,,,,
164635,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_3,F2_2,,,,,
164636,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_2,D2_3,F2_3,,,,,
164637,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_1,F2_1,,,,,
164638,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_1,F2_2,,,,,
164639,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_1,F2_3,,,,,
164640,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_2,F2_1,,,,,
164641,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_2,F2_2,,,,,
164642,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_2,F2_3,,,,,
164643,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_3,F2_1,,,,,
164644,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_3,F2_2,,,,,
164645,L1,L2,L2,L2,L2,L2,L1,L1,L1,C2_3,D2_3,F2_3,,,,,
168912,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_1,F2_1,,,,,
168913,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_1,F2_2,,,,,
168914,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_1,F2_3,,,,,
168915,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_2,F2_1,,,,,
168916,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_2,F2_2,,,,,
168917,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_2,F2_3,,,,,
168918,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_3,F2_1,,,,,
168919,L3,L3,L1,L3,L2,L2,L1,L1,L1,C2_1,D2_3,F2_2,,,,,
