,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
2671,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L2,,,
2672,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L3,,,
2673,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L1,,,
2674,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L2,,,
2675,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L3,,,
2676,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L1,,,
2677,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L2,,,
2678,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L3,,,
2679,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L1,,,
2680,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L2,,,
2681,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L3,,,
2682,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L1,,,
2683,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L2,,,
2684,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L3,,,
2685,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L1,,,
2686,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L2,,,
2687,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L3,,,
2688,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L1,,,
2689,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L2,,,
2690,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L3,,,
2691,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L1,,,
2692,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L2,,,
2693,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L3,,,
2694,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L1,,,
2695,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L2,,,
2696,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L3,,,
2697,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L1,,,
2698,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L2,,,
2699,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L3,,,
2700,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L1,,,
2701,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L2,,,
2702,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L3,,,
2703,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L1,,,
2704,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L2,,,
2705,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L3,,,
2706,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L1,,,
2707,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L2,,,
2708,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L3,,,
2709,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L1,,,
2710,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L2,,,
2711,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L3,,,
2712,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L1,,,
2713,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L2,,,
2714,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L3,,,
2715,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L1,,,
2716,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L2,,,
2717,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L3,,,
2718,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L1,,,
2719,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L2,,,
2720,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L3,,,
2721,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L1,,,
2722,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L2,,,
2723,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L3,,,
2724,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L1,,,
2725,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L2,,,
2726,L3,L3,L1,L3,L1,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L3,,,
32373,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L1,,,
32374,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L2,,,
32375,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L3,,,
32376,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L1,,,
32377,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L2,,,
32378,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L3,,,
32379,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L1,,,
32380,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L2,,,
32381,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L3,,,
32382,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L1,,,
32383,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L2,,,
32384,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L3,,,
32385,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L1,,,
32386,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L2,,,
32387,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L3,,,
32388,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L1,,,
32389,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L2,,,
32390,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L3,,,
32391,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L1,,,
32392,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L2,,,
32393,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L3,,,
32394,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L1,,,
32395,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L2,,,
32396,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L3,,,
32397,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L1,,,
32398,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L2,,,
32399,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L3,,,
32400,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L1,,,
32401,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L2,,,
32402,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L3,,,
32403,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L1,,,
32404,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L2,,,
32405,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L3,,,
32406,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L1,,,
32407,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L2,,,
32408,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L3,,,
32409,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L1,,,
32410,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L2,,,
32411,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L3,,,
32412,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L1,,,
32413,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L2,,,
32414,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L3,,,
32415,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L1,,,
32416,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L2,,,
32417,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L3,,,
32418,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L1,,,
32419,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L2,,,
32420,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L3,,,
32421,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L1,,,
32422,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L2,,,
32423,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L3,,,
32424,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L1,,,
32425,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L2,,,
32426,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L3,,,
32427,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L1,,,
32428,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L2,,,
32429,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L3,,,
32430,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L1,,,
32431,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L2,,,
32432,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L3,,,
32433,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L1,,,
32434,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L2,,,
32435,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L3,,,
32436,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L1,,,
32437,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L2,,,
32438,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L3,,,
32439,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L1,,,
32440,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L2,,,
32441,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L3,,,
32442,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L1,,,
32443,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L2,,,
32444,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L3,,,
32445,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L1,,,
32446,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L2,,,
32447,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L3,,,
32448,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L1,,,
32449,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L2,,,
32450,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L3,,,
32451,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L1,,,
32452,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L2,,,
32453,L3,L2,L3,L2,L1,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L3,,,
34965,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L1,,,
34966,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L2,,,
34967,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L3,,,
34968,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L1,,,
34969,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L2,,,
34970,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L3,,,
34971,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L1,,,
34972,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L2,,,
34973,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L3,,,
34974,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L1,,,
34975,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L2,,,
34976,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L3,,,
34977,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L1,,,
34978,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L2,,,
34979,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L3,,,
34980,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L1,,,
34981,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L2,,,
34982,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L3,,,
34983,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L1,,,
34984,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L2,,,
34985,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L3,,,
34986,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L1,,,
34987,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L2,,,
34988,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L3,,,
34989,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L1,,,
34990,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L2,,,
34991,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_1,D1_3,F1_3,,L3,,,
34992,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L1,,,
34993,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L2,,,
34994,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_1,,L3,,,
34995,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L1,,,
34996,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L2,,,
34997,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_2,,L3,,,
34998,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L1,,,
34999,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L2,,,
35000,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_1,F1_3,,L3,,,
35001,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L1,,,
35002,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L2,,,
35003,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_1,,L3,,,
35004,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L1,,,
35005,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L2,,,
35006,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_2,,L3,,,
35007,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L1,,,
35008,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L2,,,
35009,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_2,F1_3,,L3,,,
35010,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L1,,,
35011,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L2,,,
35012,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_1,,L3,,,
35013,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L1,,,
35014,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L2,,,
35015,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_2,,L3,,,
35016,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L1,,,
35017,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L2,,,
35018,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_2,D1_3,F1_3,,L3,,,
35019,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L1,,,
35020,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L2,,,
35021,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_1,,L3,,,
35022,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L1,,,
35023,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L2,,,
35024,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_2,,L3,,,
35025,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L1,,,
35026,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L2,,,
35027,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_1,F1_3,,L3,,,
35028,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L1,,,
35029,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L2,,,
35030,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_1,,L3,,,
35031,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L1,,,
35032,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L2,,,
35033,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_2,,L3,,,
35034,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L1,,,
35035,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L2,,,
35036,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_2,F1_3,,L3,,,
35037,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L1,,,
35038,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L2,,,
35039,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_1,,L3,,,
35040,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L1,,,
35041,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L2,,,
35042,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_2,,L3,,,
35043,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L1,,,
35044,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L2,,,
35045,L2,L3,L2,L1,L2,L1,L1,L2,L1,C1_3,D1_3,F1_3,,L3,,,
54756,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L1,,,
54757,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L2,,,
54758,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_1,,L3,,,
54759,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L1,,,
54760,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L2,,,
54761,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_2,,L3,,,
54762,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L1,,,
54763,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L2,,,
54764,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_1,F1_3,,L3,,,
54765,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L1,,,
54766,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L2,,,
54767,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_1,,L3,,,
54768,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L1,,,
54769,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L2,,,
54770,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_2,,L3,,,
54771,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L1,,,
54772,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L2,,,
54773,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_2,F1_3,,L3,,,
54774,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L1,,,
54775,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L2,,,
54776,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_3,F1_1,,L3,,,
54777,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L1,,,
54778,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L2,,,
54779,L2,L1,L3,L3,L3,L1,L1,L2,L1,C1_1,D1_3,F1_2,,L3,,,
