,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
10685,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L3,,N2_2,L_1,M_1
10686,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L1,,N2_2,L_1,M_2
10687,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L2,,N2_2,L_1,M_2
10688,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L3,,N2_2,L_1,M_2
10689,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L1,,N2_2,L_2,M_1
10690,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L2,,N2_2,L_2,M_1
10691,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L3,,N2_2,L_2,M_1
10692,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L1,,N2_2,L_2,M_2
10693,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L2,,N2_2,L_2,M_2
10694,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L3,,N2_2,L_2,M_2
10695,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L1,,N2_2,L_3,M_1
10696,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L2,,N2_2,L_3,M_1
10697,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L3,,N2_2,L_3,M_1
10698,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L1,,N2_2,L_3,M_2
10699,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L2,,N2_2,L_3,M_2
10700,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_1,L3,,N2_2,L_3,M_2
10701,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_1,L_1,M_1
10702,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_1,L_1,M_1
10703,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_1,L_1,M_1
10704,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_1,L_1,M_2
10705,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_1,L_1,M_2
10706,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_1,L_1,M_2
10707,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_1,L_2,M_1
10708,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_1,L_2,M_1
10709,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_1,L_2,M_1
10710,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_1,L_2,M_2
10711,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_1,L_2,M_2
10712,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_1,L_2,M_2
10713,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_1,L_3,M_1
10714,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_1,L_3,M_1
10715,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_1,L_3,M_1
10716,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_1,L_3,M_2
10717,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_1,L_3,M_2
10718,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_1,L_3,M_2
10719,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_2,L_1,M_1
10720,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_2,L_1,M_1
10721,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_2,L_1,M_1
10722,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_2,L_1,M_2
10723,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_2,L_1,M_2
10724,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_2,L_1,M_2
10725,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_2,L_2,M_1
10726,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_2,L_2,M_1
10727,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_2,L_2,M_1
10728,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_2,L_2,M_2
10729,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_2,L_2,M_2
10730,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_2,L_2,M_2
10731,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_2,L_3,M_1
10732,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_2,L_3,M_1
10733,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_2,L_3,M_1
10734,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L1,,N2_2,L_3,M_2
10735,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L2,,N2_2,L_3,M_2
10736,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_2,L3,,N2_2,L_3,M_2
10737,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_1,L_1,M_1
10738,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_1,L_1,M_1
10739,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_1,L_1,M_1
10740,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_1,L_1,M_2
10741,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_1,L_1,M_2
10742,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_1,L_1,M_2
10743,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_1,L_2,M_1
10744,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_1,L_2,M_1
10745,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_1,L_2,M_1
10746,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_1,L_2,M_2
10747,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_1,L_2,M_2
10748,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_1,L_2,M_2
10749,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_1,L_3,M_1
10750,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_1,L_3,M_1
10751,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_1,L_3,M_1
10752,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_1,L_3,M_2
10753,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_1,L_3,M_2
10754,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_1,L_3,M_2
10755,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_2,L_1,M_1
10756,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_2,L_1,M_1
10757,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_2,L_1,M_1
10758,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_2,L_1,M_2
10759,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_2,L_1,M_2
10760,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_2,L_1,M_2
10761,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_2,L_2,M_1
10762,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_2,L_2,M_1
10763,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_2,L_2,M_1
10764,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_2,L_2,M_2
10765,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_2,L_2,M_2
10766,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_2,L_2,M_2
10767,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_2,L_3,M_1
10768,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_2,L_3,M_1
10769,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_2,L_3,M_1
10770,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L1,,N2_2,L_3,M_2
10771,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L2,,N2_2,L_3,M_2
10772,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_1,F2_3,L3,,N2_2,L_3,M_2
10773,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_1,L_1,M_1
10774,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_1,L_1,M_1
10775,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_1,L_1,M_1
10776,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_1,L_1,M_2
10777,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_1,L_1,M_2
10778,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_1,L_1,M_2
10779,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_1,L_2,M_1
10780,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_1,L_2,M_1
10781,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_1,L_2,M_1
10782,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_1,L_2,M_2
10783,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_1,L_2,M_2
10784,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_1,L_2,M_2
10785,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_1,L_3,M_1
10786,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_1,L_3,M_1
10787,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_1,L_3,M_1
10788,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_1,L_3,M_2
10789,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_1,L_3,M_2
10790,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_1,L_3,M_2
10791,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_2,L_1,M_1
10792,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_2,L_1,M_1
10793,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_2,L_1,M_1
10794,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_2,L_1,M_2
10795,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_2,L_1,M_2
10796,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_2,L_1,M_2
10797,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_2,L_2,M_1
10798,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_2,L_2,M_1
10799,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_2,L_2,M_1
10800,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_2,L_2,M_2
10801,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_2,L_2,M_2
10802,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_2,L_2,M_2
10803,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_2,L_3,M_1
10804,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_2,L_3,M_1
10805,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_2,L_3,M_1
10806,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L1,,N2_2,L_3,M_2
10807,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L2,,N2_2,L_3,M_2
10808,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_1,L3,,N2_2,L_3,M_2
10809,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_1,L_1,M_1
10810,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_1,L_1,M_1
10811,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_1,L_1,M_1
10812,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_1,L_1,M_2
10813,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_1,L_1,M_2
10814,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_1,L_1,M_2
10815,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_1,L_2,M_1
10816,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_1,L_2,M_1
10817,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_1,L_2,M_1
10818,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_1,L_2,M_2
10819,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_1,L_2,M_2
10820,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_1,L_2,M_2
10821,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_1,L_3,M_1
10822,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_1,L_3,M_1
10823,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_1,L_3,M_1
10824,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_1,L_3,M_2
10825,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_1,L_3,M_2
10826,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_1,L_3,M_2
10827,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_2,L_1,M_1
10828,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_2,L_1,M_1
10829,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_2,L_1,M_1
10830,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_2,L_1,M_2
10831,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_2,L_1,M_2
10832,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_2,L_1,M_2
10833,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_2,L_2,M_1
10834,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_2,L_2,M_1
10835,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_2,L_2,M_1
10836,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_2,L_2,M_2
10837,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_2,L_2,M_2
10838,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_2,L_2,M_2
10839,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_2,L_3,M_1
10840,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_2,L_3,M_1
10841,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_2,L_3,M_1
10842,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L1,,N2_2,L_3,M_2
10843,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L2,,N2_2,L_3,M_2
10844,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_2,L3,,N2_2,L_3,M_2
10845,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_1,L_1,M_1
10846,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_1,L_1,M_1
10847,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_1,L_1,M_1
10848,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_1,L_1,M_2
10849,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_1,L_1,M_2
10850,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_1,L_1,M_2
10851,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_1,L_2,M_1
10852,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_1,L_2,M_1
10853,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_1,L_2,M_1
10854,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_1,L_2,M_2
10855,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_1,L_2,M_2
10856,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_1,L_2,M_2
10857,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_1,L_3,M_1
10858,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_1,L_3,M_1
10859,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_1,L_3,M_1
10860,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_1,L_3,M_2
10861,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_1,L_3,M_2
10862,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_1,L_3,M_2
10863,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_2,L_1,M_1
10864,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_2,L_1,M_1
10865,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_2,L_1,M_1
10866,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_2,L_1,M_2
10867,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_2,L_1,M_2
10868,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_2,L_1,M_2
10869,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_2,L_2,M_1
10870,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_2,L_2,M_1
10871,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_2,L_2,M_1
10872,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_2,L_2,M_2
10873,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_2,L_2,M_2
10874,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_2,L_2,M_2
10875,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_2,L_3,M_1
10876,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_2,L_3,M_1
10877,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_2,L_3,M_1
10878,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L1,,N2_2,L_3,M_2
10879,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L2,,N2_2,L_3,M_2
10880,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_2,F2_3,L3,,N2_2,L_3,M_2
10881,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L1,,N2_1,L_1,M_1
10882,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L2,,N2_1,L_1,M_1
10883,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L3,,N2_1,L_1,M_1
10884,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L1,,N2_1,L_1,M_2
10885,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L2,,N2_1,L_1,M_2
10886,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L3,,N2_1,L_1,M_2
10887,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L1,,N2_1,L_2,M_1
10888,L2,L3,L3,L2,L3,L2,L2,L1,L2,C2_1,D2_3,F2_1,L2,,N2_1,L_2,M_1
