,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
20488,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_2,,,N1_2,L_3,M_1
20489,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_2,,,N1_2,L_3,M_2
20490,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_1,L_1,M_1
20491,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_1,L_1,M_2
20492,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_1,L_2,M_1
20493,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_1,L_2,M_2
20494,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_1,L_3,M_1
20495,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_1,L_3,M_2
20496,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_2,L_1,M_1
20497,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_2,L_1,M_2
20498,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_2,L_2,M_1
20499,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_2,L_2,M_2
20500,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_2,L_3,M_1
20501,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_1,F1_3,,,N1_2,L_3,M_2
20502,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_1,L_1,M_1
20503,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_1,L_1,M_2
20504,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_1,L_2,M_1
20505,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_1,L_2,M_2
20506,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_1,L_3,M_1
20507,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_1,L_3,M_2
20508,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_2,L_1,M_1
20509,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_2,L_1,M_2
20510,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_2,L_2,M_1
20511,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_2,L_2,M_2
20512,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_2,L_3,M_1
20513,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_1,,,N1_2,L_3,M_2
20514,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_1,L_1,M_1
20515,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_1,L_1,M_2
20516,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_1,L_2,M_1
20517,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_1,L_2,M_2
20518,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_1,L_3,M_1
20519,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_1,L_3,M_2
20520,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_2,L_1,M_1
20521,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_2,L_1,M_2
20522,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_2,L_2,M_1
20523,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_2,L_2,M_2
20524,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_2,L_3,M_1
20525,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_2,,,N1_2,L_3,M_2
20526,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_1,L_1,M_1
20527,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_1,L_1,M_2
20528,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_1,L_2,M_1
20529,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_1,L_2,M_2
20530,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_1,L_3,M_1
20531,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_1,L_3,M_2
20532,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_2,L_1,M_1
20533,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_2,L_1,M_2
20534,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_2,L_2,M_1
20535,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_2,L_2,M_2
20536,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_2,L_3,M_1
20537,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_2,F1_3,,,N1_2,L_3,M_2
20538,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_1,L_1,M_1
20539,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_1,L_1,M_2
20540,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_1,L_2,M_1
20541,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_1,L_2,M_2
20542,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_1,L_3,M_1
20543,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_1,L_3,M_2
20544,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_2,L_1,M_1
20545,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_2,L_1,M_2
20546,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_2,L_2,M_1
20547,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_2,L_2,M_2
20548,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_2,L_3,M_1
20549,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_1,,,N1_2,L_3,M_2
20550,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_1,L_1,M_1
20551,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_1,L_1,M_2
20552,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_1,L_2,M_1
20553,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_1,L_2,M_2
20554,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_1,L_3,M_1
20555,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_1,L_3,M_2
20556,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_2,L_1,M_1
20557,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_2,L_1,M_2
20558,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_2,L_2,M_1
20559,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_2,L_2,M_2
20560,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_2,L_3,M_1
20561,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_2,,,N1_2,L_3,M_2
20562,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_1,L_1,M_1
20563,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_1,L_1,M_2
20564,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_1,L_2,M_1
20565,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_1,L_2,M_2
20566,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_1,L_3,M_1
20567,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_1,L_3,M_2
20568,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_2,L_1,M_1
20569,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_2,L_1,M_2
20570,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_2,L_2,M_1
20571,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_2,L_2,M_2
20572,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_2,L_3,M_1
20573,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_1,D1_3,F1_3,,,N1_2,L_3,M_2
20574,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_1,L_1,M_1
20575,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_1,L_1,M_2
20576,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_1,L_2,M_1
20577,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_1,L_2,M_2
20578,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_1,L_3,M_1
20579,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_1,L_3,M_2
20580,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_2,L_1,M_1
20581,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_2,L_1,M_2
20582,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_2,L_2,M_1
20583,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_2,L_2,M_2
20584,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_2,L_3,M_1
20585,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_1,,,N1_2,L_3,M_2
20586,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_1,L_1,M_1
20587,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_1,L_1,M_2
20588,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_1,L_2,M_1
20589,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_1,L_2,M_2
20590,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_1,L_3,M_1
20591,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_1,L_3,M_2
20592,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_2,L_1,M_1
20593,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_2,L_1,M_2
20594,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_2,L_2,M_1
20595,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_2,L_2,M_2
20596,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_2,L_3,M_1
20597,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_2,,,N1_2,L_3,M_2
20598,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_1,L_1,M_1
20599,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_1,L_1,M_2
20600,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_1,L_2,M_1
20601,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_1,L_2,M_2
20602,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_1,L_3,M_1
20603,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_1,L_3,M_2
20604,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_2,L_1,M_1
20605,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_2,L_1,M_2
20606,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_2,L_2,M_1
20607,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_2,L_2,M_2
20608,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_2,L_3,M_1
20609,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_1,F1_3,,,N1_2,L_3,M_2
20610,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_1,L_1,M_1
20611,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_1,L_1,M_2
20612,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_1,L_2,M_1
20613,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_1,L_2,M_2
20614,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_1,L_3,M_1
20615,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_1,L_3,M_2
20616,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_2,L_1,M_1
20617,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_2,L_1,M_2
20618,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_2,L_2,M_1
20619,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_2,L_2,M_2
20620,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_2,L_3,M_1
20621,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_1,,,N1_2,L_3,M_2
20622,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_1,L_1,M_1
20623,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_1,L_1,M_2
20624,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_1,L_2,M_1
20625,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_1,L_2,M_2
20626,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_1,L_3,M_1
20627,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_1,L_3,M_2
20628,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_2,L_1,M_1
20629,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_2,L_1,M_2
20630,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_2,L_2,M_1
20631,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_2,L_2,M_2
20632,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_2,L_3,M_1
20633,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_2,,,N1_2,L_3,M_2
20634,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_1,L_1,M_1
20635,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_1,L_1,M_2
20636,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_1,L_2,M_1
20637,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_1,L_2,M_2
20638,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_1,L_3,M_1
20639,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_1,L_3,M_2
20640,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_2,L_1,M_1
20641,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_2,L_1,M_2
20642,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_2,L_2,M_1
20643,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_2,L_2,M_2
20644,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_2,L_3,M_1
20645,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_2,F1_3,,,N1_2,L_3,M_2
20646,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_1,L_1,M_1
20647,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_1,L_1,M_2
20648,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_1,L_2,M_1
20649,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_1,L_2,M_2
20650,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_1,L_3,M_1
20651,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_1,L_3,M_2
20652,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_2,L_1,M_1
20653,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_2,L_1,M_2
20654,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_2,L_2,M_1
20655,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_2,L_2,M_2
20656,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_2,L_3,M_1
20657,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_1,,,N1_2,L_3,M_2
20658,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_1,L_1,M_1
20659,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_1,L_1,M_2
20660,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_1,L_2,M_1
20661,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_1,L_2,M_2
20662,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_1,L_3,M_1
20663,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_1,L_3,M_2
20664,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_2,L_1,M_1
20665,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_2,L_1,M_2
20666,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_2,L_2,M_1
20667,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_2,L_2,M_2
20668,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_2,L_3,M_1
20669,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_2,,,N1_2,L_3,M_2
20670,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_1,L_1,M_1
20671,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_1,L_1,M_2
20672,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_1,L_2,M_1
20673,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_1,L_2,M_2
20674,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_1,L_3,M_1
20675,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_1,L_3,M_2
20676,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_2,L_1,M_1
20677,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_2,L_1,M_2
20678,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_2,L_2,M_1
20679,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_2,L_2,M_2
20680,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_2,L_3,M_1
20681,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_2,D1_3,F1_3,,,N1_2,L_3,M_2
20682,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_1,L_1,M_1
20683,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_1,L_1,M_2
20684,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_1,L_2,M_1
20685,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_1,L_2,M_2
20686,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_1,L_3,M_1
20687,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_1,L_3,M_2
20688,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_2,L_1,M_1
20689,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_2,L_1,M_2
20690,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_2,L_2,M_1
20691,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_2,L_2,M_2
20692,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_2,L_3,M_1
20693,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_1,,,N1_2,L_3,M_2
20694,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_2,,,N1_1,L_1,M_1
20695,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_2,,,N1_1,L_1,M_2
20696,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_2,,,N1_1,L_2,M_1
20697,L2,L2,L1,L2,L1,L1,L1,L1,L2,C1_3,D1_1,F1_2,,,N1_1,L_2,M_2
