,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
67099,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
67100,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
67101,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
67102,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
67103,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
67104,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
67105,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
67106,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
67107,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
67108,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
67109,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
67110,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
67111,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
67112,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
67113,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
67114,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
67115,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
67116,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
67117,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
67118,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
67119,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
67120,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
67121,L3,L3,L2,L3,L1,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
131328,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
131329,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
131330,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
131331,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
131332,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
131333,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
131334,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
131335,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
131336,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
131337,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
131338,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
131339,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
131340,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
131341,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
131342,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
131343,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
131344,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
131345,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
131346,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
131347,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
131348,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
131349,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
131350,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
131351,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
131352,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
131353,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
131354,L3,L2,L2,L1,L3,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
135270,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
135271,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
135272,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
135273,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
135274,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
135275,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
135276,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
135277,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
135278,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
135279,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
135280,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
135281,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
135282,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
135283,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
135284,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
135285,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
135286,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
135287,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
135288,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
135289,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
135290,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
135291,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
135292,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
135293,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
135294,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
135295,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
135296,L3,L2,L1,L3,L3,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
158976,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
158977,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
158978,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
158979,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
158980,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
158981,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
158982,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
158983,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
158984,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
158985,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
158986,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
158987,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
158988,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
158989,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
158990,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
158991,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
158992,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
158993,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
158994,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
158995,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
158996,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
158997,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
158998,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
158999,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
159000,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
159001,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
159002,L1,L3,L3,L1,L1,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
186300,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
186301,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
186302,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
186303,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
186304,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
186305,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
186306,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
186307,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
186308,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
186309,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
186310,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
186311,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
186312,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
186313,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
186314,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
186315,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
186316,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
186317,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
186318,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
186319,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
186320,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
186321,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
186322,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
186323,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
186324,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
186325,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
186326,L2,L3,L2,L1,L2,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
206631,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
206632,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
206633,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
206634,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
206635,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
206636,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
206637,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
206638,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
206639,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
206640,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
206641,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
206642,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
206643,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
206644,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
206645,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
206646,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
206647,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
206648,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
206649,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
206650,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
206651,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
206652,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
206653,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
206654,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
206655,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
206656,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
206657,L2,L2,L1,L2,L2,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
212004,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
212005,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
212006,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
212007,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
212008,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
212009,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
212010,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
212011,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
212012,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
212013,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
212014,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
212015,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
212016,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
212017,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
212018,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
212019,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
212020,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
212021,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
212022,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
212023,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
212024,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
212025,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
212026,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
212027,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
212028,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
212029,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
212030,L2,L3,L2,L3,L3,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
245727,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
245728,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
245729,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
245730,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
245731,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
245732,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
245733,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
245734,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
245735,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
245736,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
245737,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
245738,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
245739,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
245740,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
245741,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
245742,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
245743,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
245744,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
245745,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
245746,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
245747,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
245748,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
245749,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
245750,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
245751,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
245752,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
245753,L2,L1,L3,L1,L3,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
249237,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
249238,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
249239,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
249240,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
249241,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
249242,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
249243,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
249244,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
249245,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_1,D3_3,F3_3,,,,,
249246,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_1,F3_1,,,,,
249247,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_1,F3_2,,,,,
249248,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_1,F3_3,,,,,
249249,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_2,F3_1,,,,,
249250,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_2,F3_2,,,,,
249251,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_2,F3_3,,,,,
249252,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_3,F3_1,,,,,
249253,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_3,F3_2,,,,,
249254,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_2,D3_3,F3_3,,,,,
249255,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_1,F3_1,,,,,
249256,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_1,F3_2,,,,,
249257,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_1,F3_3,,,,,
249258,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_2,F3_1,,,,,
249259,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_2,F3_2,,,,,
249260,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_2,F3_3,,,,,
249261,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_3,F3_1,,,,,
249262,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_3,F3_2,,,,,
249263,L1,L3,L1,L2,L3,L3,L1,L1,L1,C3_3,D3_3,F3_3,,,,,
249264,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_1,F3_1,,,,,
249265,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_1,F3_2,,,,,
249266,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_1,F3_3,,,,,
249267,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_2,F3_1,,,,,
249268,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_2,F3_2,,,,,
249269,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_2,F3_3,,,,,
249270,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_3,F3_1,,,,,
249271,L2,L1,L3,L2,L1,L3,L1,L1,L1,C3_1,D3_3,F3_2,,,,,
