,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
3715,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_1,L_1,M_2
3716,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_1,L_1,M_2
3717,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_1,L_2,M_1
3718,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_1,L_2,M_1
3719,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_1,L_2,M_1
3720,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_1,L_2,M_1
3721,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_1,L_2,M_1
3722,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_1,L_2,M_1
3723,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_1,L_2,M_1
3724,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_1,L_2,M_1
3725,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_1,L_2,M_1
3726,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_1,L_2,M_2
3727,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_1,L_2,M_2
3728,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_1,L_2,M_2
3729,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_1,L_2,M_2
3730,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_1,L_2,M_2
3731,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_1,L_2,M_2
3732,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_1,L_2,M_2
3733,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_1,L_2,M_2
3734,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_1,L_2,M_2
3735,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_1,L_3,M_1
3736,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_1,L_3,M_1
3737,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_1,L_3,M_1
3738,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_1,L_3,M_1
3739,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_1,L_3,M_1
3740,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_1,L_3,M_1
3741,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_1,L_3,M_1
3742,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_1,L_3,M_1
3743,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_1,L_3,M_1
3744,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_1,L_3,M_2
3745,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_1,L_3,M_2
3746,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_1,L_3,M_2
3747,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_1,L_3,M_2
3748,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_1,L_3,M_2
3749,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_1,L_3,M_2
3750,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_1,L_3,M_2
3751,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_1,L_3,M_2
3752,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_1,L_3,M_2
3753,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_2,L_1,M_1
3754,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_2,L_1,M_1
3755,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_2,L_1,M_1
3756,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_2,L_1,M_1
3757,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_2,L_1,M_1
3758,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_2,L_1,M_1
3759,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_2,L_1,M_1
3760,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_2,L_1,M_1
3761,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_2,L_1,M_1
3762,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_2,L_1,M_2
3763,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_2,L_1,M_2
3764,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_2,L_1,M_2
3765,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_2,L_1,M_2
3766,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_2,L_1,M_2
3767,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_2,L_1,M_2
3768,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_2,L_1,M_2
3769,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_2,L_1,M_2
3770,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_2,L_1,M_2
3771,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_2,L_2,M_1
3772,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_2,L_2,M_1
3773,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_2,L_2,M_1
3774,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_2,L_2,M_1
3775,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_2,L_2,M_1
3776,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_2,L_2,M_1
3777,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_2,L_2,M_1
3778,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_2,L_2,M_1
3779,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_2,L_2,M_1
3780,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_2,L_2,M_2
3781,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_2,L_2,M_2
3782,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_2,L_2,M_2
3783,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_2,L_2,M_2
3784,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_2,L_2,M_2
3785,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_2,L_2,M_2
3786,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_2,L_2,M_2
3787,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_2,L_2,M_2
3788,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_2,L_2,M_2
3789,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_2,L_3,M_1
3790,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_2,L_3,M_1
3791,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_2,L_3,M_1
3792,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_2,L_3,M_1
3793,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_2,L_3,M_1
3794,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_2,L_3,M_1
3795,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_2,L_3,M_1
3796,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_2,L_3,M_1
3797,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_2,L_3,M_1
3798,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L1,N3_2,L_3,M_2
3799,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L2,N3_2,L_3,M_2
3800,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L1,L3,N3_2,L_3,M_2
3801,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L1,N3_2,L_3,M_2
3802,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L2,N3_2,L_3,M_2
3803,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L2,L3,N3_2,L_3,M_2
3804,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L1,N3_2,L_3,M_2
3805,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L2,N3_2,L_3,M_2
3806,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_1,L3,L3,N3_2,L_3,M_2
3807,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_1,L_1,M_1
3808,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_1,L_1,M_1
3809,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_1,L_1,M_1
3810,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_1,L_1,M_1
3811,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_1,L_1,M_1
3812,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_1,L_1,M_1
3813,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_1,L_1,M_1
3814,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_1,L_1,M_1
3815,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_1,L_1,M_1
3816,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_1,L_1,M_2
3817,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_1,L_1,M_2
3818,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_1,L_1,M_2
3819,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_1,L_1,M_2
3820,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_1,L_1,M_2
3821,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_1,L_1,M_2
3822,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_1,L_1,M_2
3823,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_1,L_1,M_2
3824,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_1,L_1,M_2
3825,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_1,L_2,M_1
3826,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_1,L_2,M_1
3827,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_1,L_2,M_1
3828,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_1,L_2,M_1
3829,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_1,L_2,M_1
3830,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_1,L_2,M_1
3831,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_1,L_2,M_1
3832,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_1,L_2,M_1
3833,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_1,L_2,M_1
3834,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_1,L_2,M_2
3835,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_1,L_2,M_2
3836,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_1,L_2,M_2
3837,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_1,L_2,M_2
3838,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_1,L_2,M_2
3839,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_1,L_2,M_2
3840,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_1,L_2,M_2
3841,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_1,L_2,M_2
3842,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_1,L_2,M_2
3843,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_1,L_3,M_1
3844,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_1,L_3,M_1
3845,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_1,L_3,M_1
3846,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_1,L_3,M_1
3847,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_1,L_3,M_1
3848,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_1,L_3,M_1
3849,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_1,L_3,M_1
3850,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_1,L_3,M_1
3851,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_1,L_3,M_1
3852,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_1,L_3,M_2
3853,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_1,L_3,M_2
3854,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_1,L_3,M_2
3855,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_1,L_3,M_2
3856,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_1,L_3,M_2
3857,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_1,L_3,M_2
3858,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_1,L_3,M_2
3859,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_1,L_3,M_2
3860,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_1,L_3,M_2
3861,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_2,L_1,M_1
3862,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_2,L_1,M_1
3863,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_2,L_1,M_1
3864,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_2,L_1,M_1
3865,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_2,L_1,M_1
3866,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_2,L_1,M_1
3867,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_2,L_1,M_1
3868,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_2,L_1,M_1
3869,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_2,L_1,M_1
3870,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_2,L_1,M_2
3871,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_2,L_1,M_2
3872,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_2,L_1,M_2
3873,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_2,L_1,M_2
3874,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_2,L_1,M_2
3875,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_2,L_1,M_2
3876,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_2,L_1,M_2
3877,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_2,L_1,M_2
3878,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_2,L_1,M_2
3879,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_2,L_2,M_1
3880,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_2,L_2,M_1
3881,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_2,L_2,M_1
3882,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_2,L_2,M_1
3883,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_2,L_2,M_1
3884,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_2,L_2,M_1
3885,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_2,L_2,M_1
3886,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_2,L_2,M_1
3887,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_2,L_2,M_1
3888,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_2,L_2,M_2
3889,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_2,L_2,M_2
3890,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_2,L_2,M_2
3891,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_2,L_2,M_2
3892,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_2,L_2,M_2
3893,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_2,L_2,M_2
3894,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_2,L_2,M_2
3895,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_2,L_2,M_2
3896,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_2,L_2,M_2
3897,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_2,L_3,M_1
3898,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_2,L_3,M_1
3899,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_2,L_3,M_1
3900,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_2,L_3,M_1
3901,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_2,L_3,M_1
3902,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_2,L_3,M_1
3903,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_2,L_3,M_1
3904,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_2,L_3,M_1
3905,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_2,L_3,M_1
3906,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L1,N3_2,L_3,M_2
3907,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L2,N3_2,L_3,M_2
3908,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L1,L3,N3_2,L_3,M_2
3909,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L1,N3_2,L_3,M_2
3910,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L2,N3_2,L_3,M_2
3911,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L2,L3,N3_2,L_3,M_2
3912,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L1,N3_2,L_3,M_2
3913,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L2,N3_2,L_3,M_2
3914,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_2,L3,L3,N3_2,L_3,M_2
3915,L2,L1,L2,L1,L2,L3,L2,L2,L2,C3_1,D3_1,F3_3,L1,L1,N3_1,L_1,M_1
