,A,B,G,H,I,E,X,Y,Z,C,D,F,J,K,N,L,M
11735,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_2,,,N2_1,L_3,M_2
11736,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_2,,,N2_2,L_1,M_1
11737,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_2,,,N2_2,L_1,M_2
11738,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_2,,,N2_2,L_2,M_1
11739,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_2,,,N2_2,L_2,M_2
11740,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_2,,,N2_2,L_3,M_1
11741,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_2,,,N2_2,L_3,M_2
11742,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_1,L_1,M_1
11743,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_1,L_1,M_2
11744,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_1,L_2,M_1
11745,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_1,L_2,M_2
11746,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_1,L_3,M_1
11747,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_1,L_3,M_2
11748,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_2,L_1,M_1
11749,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_2,L_1,M_2
11750,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_2,L_2,M_1
11751,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_2,L_2,M_2
11752,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_2,L_3,M_1
11753,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_1,F2_3,,,N2_2,L_3,M_2
11754,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_1,L_1,M_1
11755,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_1,L_1,M_2
11756,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_1,L_2,M_1
11757,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_1,L_2,M_2
11758,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_1,L_3,M_1
11759,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_1,L_3,M_2
11760,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_2,L_1,M_1
11761,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_2,L_1,M_2
11762,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_2,L_2,M_1
11763,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_2,L_2,M_2
11764,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_2,L_3,M_1
11765,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_1,,,N2_2,L_3,M_2
11766,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_1,L_1,M_1
11767,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_1,L_1,M_2
11768,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_1,L_2,M_1
11769,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_1,L_2,M_2
11770,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_1,L_3,M_1
11771,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_1,L_3,M_2
11772,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_2,L_1,M_1
11773,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_2,L_1,M_2
11774,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_2,L_2,M_1
11775,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_2,L_2,M_2
11776,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_2,L_3,M_1
11777,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_2,,,N2_2,L_3,M_2
11778,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_1,L_1,M_1
11779,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_1,L_1,M_2
11780,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_1,L_2,M_1
11781,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_1,L_2,M_2
11782,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_1,L_3,M_1
11783,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_1,L_3,M_2
11784,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_2,L_1,M_1
11785,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_2,L_1,M_2
11786,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_2,L_2,M_1
11787,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_2,L_2,M_2
11788,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_2,L_3,M_1
11789,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_2,F2_3,,,N2_2,L_3,M_2
11790,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_1,L_1,M_1
11791,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_1,L_1,M_2
11792,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_1,L_2,M_1
11793,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_1,L_2,M_2
11794,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_1,L_3,M_1
11795,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_1,L_3,M_2
11796,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_2,L_1,M_1
11797,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_2,L_1,M_2
11798,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_2,L_2,M_1
11799,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_2,L_2,M_2
11800,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_2,L_3,M_1
11801,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_1,,,N2_2,L_3,M_2
11802,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_1,L_1,M_1
11803,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_1,L_1,M_2
11804,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_1,L_2,M_1
11805,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_1,L_2,M_2
11806,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_1,L_3,M_1
11807,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_1,L_3,M_2
11808,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_2,L_1,M_1
11809,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_2,L_1,M_2
11810,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_2,L_2,M_1
11811,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_2,L_2,M_2
11812,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_2,L_3,M_1
11813,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_2,,,N2_2,L_3,M_2
11814,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_1,L_1,M_1
11815,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_1,L_1,M_2
11816,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_1,L_2,M_1
11817,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_1,L_2,M_2
11818,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_1,L_3,M_1
11819,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_1,L_3,M_2
11820,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_2,L_1,M_1
11821,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_2,L_1,M_2
11822,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_2,L_2,M_1
11823,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_2,L_2,M_2
11824,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_2,L_3,M_1
11825,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_1,D2_3,F2_3,,,N2_2,L_3,M_2
11826,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_1,L_1,M_1
11827,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_1,L_1,M_2
11828,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_1,L_2,M_1
11829,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_1,L_2,M_2
11830,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_1,L_3,M_1
11831,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_1,L_3,M_2
11832,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_2,L_1,M_1
11833,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_2,L_1,M_2
11834,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_2,L_2,M_1
11835,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_2,L_2,M_2
11836,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_2,L_3,M_1
11837,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_1,,,N2_2,L_3,M_2
11838,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_1,L_1,M_1
11839,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_1,L_1,M_2
11840,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_1,L_2,M_1
11841,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_1,L_2,M_2
11842,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_1,L_3,M_1
11843,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_1,L_3,M_2
11844,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_2,L_1,M_1
11845,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_2,L_1,M_2
11846,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_2,L_2,M_1
11847,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_2,L_2,M_2
11848,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_2,L_3,M_1
11849,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_2,,,N2_2,L_3,M_2
11850,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_1,L_1,M_1
11851,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_1,L_1,M_2
11852,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_1,L_2,M_1
11853,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_1,L_2,M_2
11854,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_1,L_3,M_1
11855,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_1,L_3,M_2
11856,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_2,L_1,M_1
11857,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_2,L_1,M_2
11858,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_2,L_2,M_1
11859,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_2,L_2,M_2
11860,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_2,L_3,M_1
11861,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_1,F2_3,,,N2_2,L_3,M_2
11862,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_1,L_1,M_1
11863,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_1,L_1,M_2
11864,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_1,L_2,M_1
11865,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_1,L_2,M_2
11866,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_1,L_3,M_1
11867,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_1,L_3,M_2
11868,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_2,L_1,M_1
11869,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_2,L_1,M_2
11870,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_2,L_2,M_1
11871,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_2,L_2,M_2
11872,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_2,L_3,M_1
11873,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_1,,,N2_2,L_3,M_2
11874,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_1,L_1,M_1
11875,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_1,L_1,M_2
11876,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_1,L_2,M_1
11877,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_1,L_2,M_2
11878,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_1,L_3,M_1
11879,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_1,L_3,M_2
11880,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_2,L_1,M_1
11881,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_2,L_1,M_2
11882,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_2,L_2,M_1
11883,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_2,L_2,M_2
11884,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_2,L_3,M_1
11885,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_2,,,N2_2,L_3,M_2
11886,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_1,L_1,M_1
11887,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_1,L_1,M_2
11888,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_1,L_2,M_1
11889,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_1,L_2,M_2
11890,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_1,L_3,M_1
11891,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_1,L_3,M_2
11892,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_2,L_1,M_1
11893,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_2,L_1,M_2
11894,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_2,L_2,M_1
11895,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_2,L_2,M_2
11896,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_2,L_3,M_1
11897,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_2,F2_3,,,N2_2,L_3,M_2
11898,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_1,L_1,M_1
11899,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_1,L_1,M_2
11900,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_1,L_2,M_1
11901,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_1,L_2,M_2
11902,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_1,L_3,M_1
11903,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_1,L_3,M_2
11904,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_2,L_1,M_1
11905,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_2,L_1,M_2
11906,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_2,L_2,M_1
11907,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_2,L_2,M_2
11908,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_2,L_3,M_1
11909,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_1,,,N2_2,L_3,M_2
11910,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_1,L_1,M_1
11911,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_1,L_1,M_2
11912,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_1,L_2,M_1
11913,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_1,L_2,M_2
11914,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_1,L_3,M_1
11915,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_1,L_3,M_2
11916,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_2,L_1,M_1
11917,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_2,L_1,M_2
11918,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_2,L_2,M_1
11919,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_2,L_2,M_2
11920,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_2,L_3,M_1
11921,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_2,,,N2_2,L_3,M_2
11922,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_1,L_1,M_1
11923,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_1,L_1,M_2
11924,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_1,L_2,M_1
11925,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_1,L_2,M_2
11926,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_1,L_3,M_1
11927,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_1,L_3,M_2
11928,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_2,L_1,M_1
11929,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_2,L_1,M_2
11930,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_2,L_2,M_1
11931,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_2,L_2,M_2
11932,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_2,L_3,M_1
11933,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_2,D2_3,F2_3,,,N2_2,L_3,M_2
11934,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_1,L_1,M_1
11935,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_1,L_1,M_2
11936,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_1,L_2,M_1
11937,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_1,L_2,M_2
11938,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_1,L_3,M_1
11939,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_1,L_3,M_2
11940,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_2,L_1,M_1
11941,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_2,L_1,M_2
11942,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_2,L_2,M_1
11943,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_2,L_2,M_2
11944,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_2,L_3,M_1
11945,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_1,,,N2_2,L_3,M_2
11946,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_2,,,N2_1,L_1,M_1
11947,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_2,,,N2_1,L_1,M_2
11948,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_2,,,N2_1,L_2,M_1
11949,L2,L2,L3,L1,L1,L2,L1,L1,L2,C2_3,D2_1,F2_2,,,N2_1,L_2,M_2
