X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[2.502712e6],Bool[0],Bool[0],[0],[0.11089761310620706],[1.513186842105265e8],[-2.0],[10],[2],[2.5089e6],[0.009541480807505713],[0.500114696],[0.1906917520774318],[0.8364105379311485],[2.509874e6],[1.0],[10],[20],[0.996995068278328],[0.9971464703008995],[1.1866926093362152e-10],[1.809143684210525e8],[0.36],[0],Bool[0],[20],[2.5089e6],[0.5004664],[1.513186842105265e8],[10],[1.1103866352536691e-10],Bool[0],[0.94],[-2.0],Bool[0],[0],[0.9991616264443632],[0.94],[2.508084931847624e-10],[0.9969972582597779],[0],[3.2552409395816273e-10],[3.9845500525654507e-10],Bool[0],[0.27488276670931416],[0.058583955619264896],[3.3512064343163535],Bool[0],[0.5289999999999999],Bool[0],[2.509874e6],[0.5289999999999999],[0.18469923955119177],[2.502332e6],[0.536],[2.5098333333333335e6],[1.8916882757458789e-10],[0.0],[3.3512064343163535],Bool[0],[3.306878306878307],[0.2],Bool[0],[3.004807692307692],[20],[0.997148987822488],[1.0],[4.900469995299369e-10],Bool[0],Bool[0],[20],[2.5098333333333335e6],[0],[1.809143684210525e8],[0.21029566691064164],[-2.0],[-2.0],Bool[0],[2.3378192514014e-10],[2.5098333333333335e6],[2.503275e6],[2],[1.9539891919005467e-10],Bool[0],Bool[0],[0.500114696],[0.2],[5],Bool[0],[0.8364105379311485],[0.536],[2.5098333333333335e6],[10],[0.998963385666884],[2.503275e6],[-0.0416948039226826],[0.36],[0.5004664],[5],[1.3886198343132698e-10],[0.04228569327798705],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[3.1008425396825657e6],Bool[0],Bool[0],[2],[0.23211773575325453],[1.9149039393939394e8],[0.0],[4],[2],[3.221603174603214e6],[0.007539442950245066],[0.34485705599999994],[-0.0005009091200429789],[0.9440498941093232],[3.247480634920672e6],[0.92],[3],[4],[0.9615457706701847],[0.9548455828615932],[0.8933619806709041],[2.0283927272727272e8],[0.36],[0],Bool[0],[0],[3.221603174603214e6],[0.3408575999999999],[1.9149039393939394e8],[3],[1.3033364707508426],Bool[1],[0.76],[0.0],Bool[0],[0],[0.9761868887896337],[0.76],[0.9336115825389616],[0.9616230263625728],[0],[0.9147402220566002],[0.5956198263062169],Bool[0],[0.3277522128359861],[0.16405426906971976],[3.351206434316354],Bool[0],[0.0],Bool[0],[3.247480634920672e6],[0.0],[0.20437544491892315],[3.122601269841298e6],[0.0],[2.672827586206896e6],[1.3744998043168466],[0.0],[3.351206434316354],Bool[1],[1.9470404984423677],[0.38],Bool[0],[2.0424836601307184],[5],[0.9550498828930953],[0.92],[0.5532535260838572],Bool[0],Bool[1],[0],[1.984421052631579e6],[0],[2.0283927272727272e8],[0.3607272795575342],[0.0],[0.0],Bool[0],[1.353077682813427],[2.598230769230769e6],[3.133738095238121e6],[2],[0.867894123727165],Bool[0],Bool[0],[0.344857056],[0.08],[5],Bool[0],[0.9440498941093232],[0.0],[1.984421052631579e6],[19],[0.9861776420866722],[3.1391746031746306e6],[0.053174815114583],[0.34],[0.3408576],[5],[1.2761770247470035],[0.17828214492763989],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[2.500491e6],Bool[0],Bool[0],[0],[0.08303919703708998],[1.5619865e8],[-2.0],[10],[2],[2.508675e6],[0.015892546680755713],[0.49985269599999993],[0.14398071032300236],[0.8769583654522578],[2.509767e6],[1.0],[10],[20],[0.9966315598220871],[0.9963040393789543],[4.56972228115855e-10],[1.781141e8],[0.24],[0],Bool[0],[20],[2.508675e6],[0.5002626],[1.5619865e8],[10],[8.379747354250549e-11],Bool[0],[0.94],[-2.0],Bool[0],[0],[0.9976675212444164],[0.94],[1.486398385021801e-10],[0.9966364817434349],[0],[2.583922682836699e-10],[2.034119488543739e-10],Bool[0],[0.24111074375891337],[0.09027963801433853],[3.351206434316354],Bool[0],[0.375],Bool[0],[2.509767e6],[0.375],[0.23030882230696176],[2.501313e6],[0.518],[2.652235294117647e6],[1.4941232590910437e-10],[0.0],[3.351206434316354],Bool[0],[2.8735632183908044],[0.2],Bool[0],[2.920560747663551],[20],[0.9963088946343248],[1.0],[2.966861484012157e-10],Bool[0],Bool[0],[20],[2.362e6],[0],[1.781141e8],[-0.0068042650640412995],[-2.0],[-2.0],Bool[0],[2.5599582755174265e-10],[2.362e6],[2.500525e6],[2],[6.44227328440592e-10],Bool[0],Bool[0],[0.49985269599999993],[0.2],[5],Bool[0],[0.8769583654522578],[0.518],[2.652235294117647e6],[10],[0.9979625459896868],[2.502025e6],[0.19736577922574094],[0.2],[0.5002626],[5],[1.5391112004069234e-10],[0.10380025549101504],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[6],[3.0973892063492322e6],Bool[0],Bool[0],[2],[0.23966630982959747],[1.9110675409836066e8],[0.0],[7],[2],[3.223825396825427e6],[0.013396295607368495],[0.349162868],[0.10560476128132887],[1.0],[3.226437460317495e6],[0.96],[2],[7],[0.9537629493161531],[0.9600028652173026],[0.9512843607055402],[1.9932442622950822e8],[0.2],[0],Bool[0],[0],[3.223825396825427e6],[0.34080600000000005],[1.9932442622950822e8],[0],[1.433582073094917],Bool[1],[0.74],[0.0],Bool[0],[0],[0.9741164709209964],[0.74],[0.9543465709421581],[0.9542752600830036],[0],[0.8986862742516988],[0.6118387696433945],Bool[0],[0.32028055582606707],[0.09849193233965917],[4.295532646048109],Bool[1],[0.0],Bool[0],[3.226437460317495e6],[0.0],[0.15365896402065207],[3.0772565079365326e6],[0.0],[2.6913448275862066e6],[1.378282473452086],[0.0],[4.295532646048109],Bool[1],[2.693965517241379],[0.38],Bool[0],[3.3692722371967654],[5],[0.9603293620038441],[0.96],[0.5362694718253994],Bool[0],Bool[1],[0],[2.122166666666667e6],[0],[1.9932442622950822e8],[0.1975799002416495],[0.0],[0.0],Bool[0],[1.3149016308896675],[2.76946875e6],[3.0735873015873237e6],[2],[0.9275123198689645],Bool[0],Bool[0],[0.349162868],[0.14],[6],Bool[0],[0.9587723778435189],[0.0],[2.122166666666667e6],[19],[0.9518367303811373],[3.061174603174624e6],[0.04615802493589844],[0.26],[0.34080600000000005],[6],[1.3984533400249066],[0.15905502424004095],[0],[6]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[5],[2.502769e6],Bool[0],Bool[0],[0],[0.21973004988253808],[1.2500155e8],[2.0],[20],[1],[2.50885e6],[0.018779117764154956],[0.49992788],[0.10829431618600988],[0.7018346009712709],[2.508219e6],[0.9795918367346939],[20],[20],[0.9978717966812308],[0.997827143483085],[1.9389247705263024e-10],[1.7810685e8],[0.48],[1],Bool[0],[20],[2.50885e6],[0.5005762],[1.2500155e8],[20],[1.9579360819737477e-10],Bool[0],[0.98],[2.0],Bool[0],[0],[0.9996208741648833],[0.9795918367346939],[2.4156706189837403e-10],[0.9978729055716873],[1],[4.57411032253963e-10],[3.4114293436762804e-10],Bool[0],[0.09054188937775255],[0.10547537752480432],[3.1969309462915594],Bool[0],[0.41700000000000004],Bool[1],[2.508219e6],[0.41700000000000004],[0.3053450149862009],[2.502881e6],[0.557],[2.4964375e6],[1.5296731058471185e-10],[-2.0],[3.1969309462915594],Bool[0],[2.5614754098360653],[0.4],Bool[0],[2.5614754098360653],[20],[0.9978281767853587],[0.98],[5.277042509954507e-10],Bool[0],Bool[0],[20],[2.5020625e6],[0],[1.7810685e8],[0.006661834462952327],[0.0],[0.0],Bool[0],[2.2267253503594143e-10],[2.5020625e6],[2.503525e6],[1],[2.1393173252157847e-10],Bool[0],Bool[0],[0.49992788],[0.4],[5],Bool[1],[0.7018346009712709],[0.557],[2.4964375e6],[20],[0.9998402054618147],[2.5037e6],[0.2748171678565357],[0.44],[0.5005762],[5],[6.747338818213105e-10],[0.10454862631330933],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[3.0869276190476445e6],Bool[0],Bool[0],[2],[0.6473579343948203],[1.8941352941176474e8],[0.0],[6],[2],[3.2670873015873358e6],[0.010152340419824392],[0.351543964],[0.015022143239264457],[0.9741890603503691],[3.271477460317499e6],[0.94],[0],[4],[0.9512789425563141],[0.9435882277935842],[0.7943773766959727],[1.8941352941176474e8],[0.32],[0],Bool[0],[0],[3.2670873015873358e6],[0.340663],[1.845245882352941e8],[1],[1.4600163384477511],Bool[1],[0.8],[0.0],Bool[1],[0],[0.9558986319322512],[0.8],[0.8898753596946577],[0.9509655834268353],[0],[0.84991845196882],[0.628056202788582],Bool[0],[0.4789841814958573],[0.2174641809953998],[3.3512064343163535],Bool[0],[0.0],Bool[0],[3.271477460317499e6],[0.0],[0.14619075027350453],[3.1120876190476464e6],[0.0],[2.6285000000000005e6],[1.2225416814083476],[0.0],[3.3512064343163535],Bool[1],[1.535626535626535],[0.4],Bool[0],[1.7409470752089142],[4],[0.9435454176218968],[0.94],[0.5720330880855796],Bool[0],Bool[1],[0],[2.133388888888889e6],[0],[1.8941352941176474e8],[0.10868397722535142],[0.0],[0.0],Bool[0],[1.188997373282282],[2.625346153846154e6],[3.0776984126984375e6],[2],[0.7886033053543818],Bool[0],Bool[0],[0.351543964],[0.12],[5],Bool[0],[1.0],[0.0],[2.133388888888889e6],[20],[0.9729213511460355],[3.1417142857143134e6],[0.167581893926395],[0.24],[0.340663],[5],[1.4049664685501961],[0.25586127103569234],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[5],[2.500751e6],Bool[0],Bool[0],[0],[0.24369383818783025],[1.1846594736842105e8],[2.0],[20],[1],[2.50735e6],[0.017777432885543402],[0.500039112],[-0.007708564615755475],[0.6547705520765674],[2.508371e6],[0.98],[20],[20],[0.9969725371565848],[0.9969621718637315],[1.8940537174235362e-10],[1.8092742105263144e8],[0.32],[0],Bool[0],[20],[2.50735e6],[0.5001554],[1.1846594736842105e8],[20],[3.1711233495583136e-10],Bool[0],[0.96],[2.0],Bool[0],[0],[0.9979859926492551],[0.96],[5.5469929303713264e-11],[0.9969754518405435],[0],[1.5668141704469816e-10],[1.232187455967756e-10],Bool[0],[0.3222753706968758],[0.14430924128412567],[3.1969309462915594],Bool[0],[0.511],Bool[1],[2.508371e6],[0.511],[0.3362172549423592],[2.500777e6],[0.5110000000000001],[2.680066666666667e6],[1.1330187230232929e-10],[2.0],[3.1969309462915594],Bool[0],[2.1477663230240545],[0.4],Bool[0],[2.1477663230240545],[20],[0.9969650918301834],[0.98],[2.7925281600715296e-10],Bool[0],Bool[0],[20],[2.6802e6],[0],[1.8092742105263144e8],[0.09522958389240734],[2.0],[2.0],Bool[0],[2.743579865513498e-10],[2.6802e6],[2.5026e6],[1],[2.432674514152203e-10],Bool[0],Bool[0],[0.500039112],[0.4],[5],Bool[1],[0.6547705520765674],[0.5110000000000001],[2.680066666666667e6],[20],[0.9979859926492551],[2.5026e6],[-0.02532500298843815],[0.32],[0.5001554],[5],[5.581749997393455e-10],[0.14430924128412567],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[8],[3.1897208823529435e6],Bool[0],Bool[0],[3],[0.3237525017230613],[1.943847377049181e8],[0.0],[4],[3],[3.3393014705882347e6],[0.01331563832491705],[0.339629764],[0.10965358941918577],[1.0],[3.3370726470588255e6],[0.9795918367346939],[1],[5],[0.9625642305201101],[0.955844004524219],[0.9780068235627387],[1.9848804918032795e8],[0.44],[1],Bool[0],[0],[3.3393014705882347e6],[0.33801899999999996],[1.9848804918032795e8],[0],[1.3709279806308692],Bool[1],[0.84],[0.0],Bool[0],[0],[0.9764011762567055],[0.8367346938775511],[0.9543152737743129],[0.9630161842096172],[1],[0.9200730313068632],[0.5650707308553111],Bool[0],[0.2746965100664014],[0.17562239670383728],[6.218905472636816],Bool[1],[0.0],Bool[0],[3.3370726470588255e6],[0.0],[0.011924427191300475],[3.212146764705885e6],[0.0],[2.4179e6],[1.3453762702646834],[0.0],[6.218905472636816],Bool[1],[3.048780487804877],[0.26],Bool[0],[3.4530386740331496],[5],[0.9563715826865743],[0.98],[0.5217682236752157],Bool[0],Bool[1],[0],[1.9557368421052631e6],[0],[1.9848804918032795e8],[0.24260529614590629],[0.0],[0.0],Bool[0],[1.3247770222259532],[2.58475e6],[3.200470588235299e6],[3],[0.9601299398000994],Bool[0],Bool[0],[0.339629764],[0.08],[8],Bool[0],[0.9793271610439278],[0.0],[1.9557368421052631e6],[13],[0.9807811243464961],[3.205757352941175e6],[0.009741736410654959],[0.38],[0.338019],[8],[1.3353462611493097],[0.20396555156202237],[0],[8]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[8],[2.500444e6],Bool[0],Bool[0],[0],[0.13932241670464385],[1.5625945e8],[0.0],[10],[3],[2.511425e6],[0.019357279560930054],[0.500014288],[0.0904482615625642],[0.8333837333333334],[2.511454e6],[1.0],[10],[20],[0.9954631858676288],[0.9956160853433907],[2.685161742687247e-10],[1.875e8],[0.18],[0],Bool[0],[20],[2.511425e6],[0.500012],[1.5625945e8],[10],[3.4298957890197513e-10],Bool[0],[0.94],[0.0],Bool[0],[0],[0.9965350183784132],[0.94],[1.4354637249830685e-10],[0.9954679959777357],[0],[2.2102291816933775e-10],[6.627585245986663e-11],Bool[0],[0.21963811730624597],[0.09889622981691468],[6.157635467980295],Bool[0],[0.492],Bool[1],[2.511454e6],[0.492],[0.05588420650982945],[2.50006e6],[0.494],[2.5013125e6],[2.4743661957428164e-10],[0.0],[6.157635467980295],Bool[0],[5.06072874493927],[0.2],Bool[0],[5.08130081300813],[20],[0.995620877914883],[1.0],[1.6054035918284864e-10],Bool[0],Bool[0],[20],[2.4795e6],[0],[1.875e8],[0.09884338666677826],[2.0],[2.0],Bool[0],[3.956699749191465e-10],[2.4795e6],[2.503175e6],[3],[3.7130548114624704e-10],Bool[0],Bool[0],[0.500014288],[0.2],[8],Bool[1],[0.8333837333333334],[0.494],[2.5013125e6],[10],[0.9962840379401297],[2.503075e6],[0.13696026696542768],[0.16],[0.500012],[8],[4.291009380770049e-10],[0.10651302395481975],[0],[8]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[2.501756e6],Bool[0],Bool[0],[0],[0.08123476163567768],[1.4688995e8],[2.0],[13],[2],[2.51055e6],[0.008782498050099428],[0.499997696],[0.0601071289018093],[0.8246666299873568],[2.51032e6],[0.96],[13],[20],[0.9965135918926671],[0.996588482743236],[8.288732638037296e-11],[1.781204e8],[0.28],[0],Bool[0],[20],[2.51055e6],[0.5003136],[1.4688995e8],[13],[1.394591552308671e-10],Bool[0],[0.92],[2.0],Bool[0],[0],[0.9978646466246723],[0.92],[4.558735945199391e-10],[0.9965153835959447],[0],[5.619632173773938e-10],[9.66871596823547e-11],Bool[0],[0.14418895711609475],[0.21044926294002553],[3.3512064343163535],Bool[0],[0.51],Bool[1],[2.51032e6],[0.51],[0.10653178716660265],[2.501568e6],[0.526],[2.345058823529412e6],[1.4134983238260783e-10],[0.0],[3.3512064343163535],Bool[0],[1.6046213093709885],[0.26],Bool[0],[1.768033946251768],[20],[0.9965905298700167],[0.96],[1.3036894655327858e-10],Bool[0],Bool[0],[20],[2.489666666666667e6],[0],[1.781204e8],[0.034153381790553765],[2.0],[2.0],Bool[0],[2.8880369536665214e-10],[2.489666666666667e6],[2.50245e6],[2],[1.0918927024666338e-10],Bool[0],Bool[0],[0.499997696],[0.26],[5],Bool[1],[0.8246666299873568],[0.526],[2.345058823529412e6],[13],[0.9977279880373926],[2.502075e6],[0.2901971722406548],[0.3],[0.5003136],[5],[2.3485667777939606e-10],[0.24351117484008822],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[3.03149502590674e6],Bool[0],Bool[1],[2],[0.253956848775872],[2.004158838383838e8],[-0.5],[5],[2],[3.1623963730570003e6],[0.007960740669058377],[0.20411080799999998],[0.2778855101122286],[0.9573747809118734],[3.14176466321244e6],[1.0],[3],[19],[0.9697043630375842],[0.9649020059978173],[0.7819515082186547],[2.0796263131313127e8],[0.46],[0],Bool[0],[0],[3.1623963730570003e6],[0.2012218],[1.969024773869347e8],[5],[1.3168186684686423],Bool[1],[0.94],[0.0],Bool[0],[0],[0.9898889649428095],[0.94],[0.87379202430434],[0.9704161478276551],[0],[0.8421835280505487],[0.4918669448445495],Bool[0],[0.5456500725370966],[0.1011039731761319],[3.351206434316354],Bool[0],[0.0],Bool[0],[3.14176466321244e6],[0.0],[0.316008103893866],[3.0465829015544094e6],[0.0],[2.924766355140187e6],[1.3829114837094183],[0.0],[3.351206434316354],Bool[1],[2.4654832347140037],[0.34],Bool[1],[2.57201646090535],[20],[0.9657399092028112],[1.0],[0.45904881186408003],Bool[0],Bool[1],[0],[2.436067796610169e6],[0],[2.0566917085427135e8],[0.15606462780322308],[-1.0],[0.0],Bool[0],[1.3322443759692095],[2.9464259259259254e6],[3.045435233160626e6],[2],[0.7636864130763908],Bool[0],Bool[0],[0.20411080799999998],[0.1],[5],Bool[0],[0.9637110406466041],[0.0],[2.436067796610169e6],[17],[0.9902636842336905],[3.064639896373068e6],[0.48821387135937355],[0.44],[0.2012218],[5],[1.2894872628686216],[0.11173832552888914],[0],[5]
