X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.3715651428571427e6],Bool[0],Bool[0],[2],[0.37930170330905927],[2.0616488235294116e8],[0.0],[8],[2],[3.4409928571428554e6],[0.016457924048919426],[0.35772736000000005],[0.3106315583504836],[1.0],[3.4592617142857146e6],[0.92],[0],[3],[0.9754603294377593],[0.9746487607264835],[0.9698194207319906],[2.0616488235294116e8],[0.46],[0],Bool[0],[1],[3.4409928571428554e6],[0.34683379999999997],[2.0616488235294116e8],[0],[1.3246144644884716],Bool[1],[0.9],[0.0],Bool[1],[0],[0.9979717804256729],[0.9],[0.960237122861539],[0.9754782278249707],[0],[0.910587278496331],[0.5777071483785827],Bool[0],[0.4516698084472281],[0.2919807926285563],[4.545454545454544],Bool[1],[0.0],Bool[0],[3.4592617142857146e6],[0.0],[0.02883251371410666],[3.374372571428571e6],[0.0],[2.764793103448276e6],[1.339925617621755],[0.0],[4.545454545454544],Bool[1],[1.6066838046272491],[0.38],Bool[0],[1.6914749661705004],[5],[0.9746775361377888],[0.92],[0.5479137692952474],Bool[0],Bool[1],[1],[2.2771363636363633e6],[6],[2.0616488235294116e8],[0.21799010443326],[0.0],[0.0],Bool[0],[1.3087025879155914],[2.5064230769230765e6],[3.3627928571428615e6],[2],[0.9232802562887846],Bool[0],Bool[0],[0.35772735999999994],[0.16],[7],Bool[0],[1.0],[0.0],[2.2771363636363633e6],[19],[0.9979717804256729],[3.3633785714285644e6],[0.16136169345081416],[0.46],[0.34683379999999997],[7],[1.2249289635716432],[0.30899874314307496],[6],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_3""]","String7[""F2_2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.3451367647058833e6],Bool[0],Bool[0],[2],[0.005063177020836959],[2.0149482089552233e8],[0.0],[7],[2],[3.41638970588235e6],[0.01751749845154839],[0.355464568],[-0.009413101754572408],[0.9817798273876088],[3.445775e6],[0.94],[1],[1],[0.9734641784248145],[0.9707937299173287],[1.145245688311171e-10],[2.0523422388059694e8],[0.48],[0],Bool[0],[0],[3.41638970588235e6],[0.34782520000000006],[2.0149482089552233e8],[1],[1.1452134697675495e-10],Bool[1],[0.84],[0.0],Bool[0],[0],[0.9972558151129531],[0.84],[1.1452573817553592e-10],[0.9738411770191935],[0],[1.145249617535798e-10],[1.1452378072145457e-10],Bool[0],[-0.02657717951462304],[0.20363256800423649],[4.7892720306513406],Bool[0],[0.0],Bool[0],[3.445775e6],[0.0],[-0.01188037372311489],[3.3543385294117653e6],[0.0],[2.3884e6],[1.1452338482220344e-10],[0.0],[4.7892720306513406],Bool[1],[2.3020257826887662],[0.4],Bool[0],[2.413127413127413],[2],[0.9711141962345202],[0.94],[1.1452389472883891e-10],Bool[0],Bool[1],[0],[2.083473684210526e6],[7],[2.0523422388059694e8],[-0.009558366388590632],[0.0],[0.0],Bool[0],[1.1452398940800844e-10],[2.3603809523809524e6],[3.3121911764705945e6],[2],[1.1452467715142025e-10],Bool[0],Bool[0],[0.355464568],[0.14],[7],Bool[0],[0.9817798273876088],[0.0],[2.083473684210526e6],[20],[0.990146730442912],[3.3121911764705945e6],[-0.032392396101292825],[0.46],[0.34782520000000006],[7],[1.1452223318784301e-10],[0.2163182441496787],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.2735979104477596e6],Bool[0],Bool[0],[2],[0.26792798434210097],[1.9699798360655743e8],[0.0],[5],[2],[3.3629029850746174e6],[0.0174447846647644],[0.35556326],[0.13262756678586926],[0.9796381645262067],[3.3837770149253737e6],[0.94],[1],[4],[0.9661055256366787],[0.9674390174081716],[0.9268674064493164],[2.0109945901639348e8],[0.34],[0],Bool[0],[0],[3.3629029850746174e6],[0.3438992],[1.9700470491803282e8],[1],[1.2992810919425208],Bool[1],[0.86],[0.0],Bool[0],[0],[0.9803818507510619],[0.86],[0.908135955989204],[0.9660083581553071],[0],[0.870602561549959],[0.43732337057215215],Bool[0],[0.40021832706793314],[0.14619357206115455],[4.29553264604811],Bool[0],[0.0],Bool[0],[3.3837770149253737e6],[0.0],[0.21713475757332276],[3.26908567164179e6],[0.0],[2.428814814814815e6],[1.3728834370351124],[0.0],[4.29553264604811],Bool[1],[2.828054298642533],[0.4],Bool[0],[2.699784017278618],[3],[0.967277149211148],[0.94],[0.46740044759981864],Bool[0],Bool[1],[0],[2.128631578947368e6],[7],[2.0109945901639348e8],[0.352477188617423],[0.0],[0.0],Bool[0],[1.3000449508361798],[2.522357142857143e6],[3.2845820895522325e6],[2],[0.8730918466690085],Bool[0],Bool[0],[0.35556325999999994],[0.1],[7],Bool[0],[0.9796047417039461],[0.0],[2.128631578947368e6],[20],[0.9800344834604913],[3.2533656716417847e6],[0.13833118926872484],[0.38],[0.3438992],[7],[1.2408215673133565],[0.13451126537208696],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_3""]","String7[""F2_2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.209491044776118e6],Bool[0],Bool[0],[2],[-0.028653763342234146],[1.9354579032258064e8],[0.0],[8],[2],[3.3203507462686542e6],[0.02057803566913033],[0.35035809199999995],[0.003922507883246053],[0.9600510978051576],[3.3460002985074613e6],[0.98],[2],[6],[0.961982499756225],[0.9592022589501156],[1.1452443704478014e-10],[2.015994677419355e8],[0.36],[0],Bool[0],[0],[3.3203507462686542e6],[0.34080299999999997],[1.9354579032258064e8],[2],[1.1452445671663025e-10],Bool[1],[0.96],[0.0],Bool[0],[0],[0.9796349663882897],[0.96],[1.1452602355162907e-10],[0.9620477088455854],[0],[1.1452511576918567e-10],[1.1452343831284918e-10],Bool[0],[0.024090768846168707],[0.10856010110533243],[4.7892720306513406],Bool[0],[0.0],Bool[0],[3.3460002985074613e6],[0.0],[0.020626049981444336],[3.2187937313432824e6],[0.0],[2.7240645161290327e6],[1.1452454470000924e-10],[0.0],[4.7892720306513406],Bool[1],[3.591954022988505],[0.38],Bool[0],[3.799392097264437],[5],[0.9592768924858297],[0.98],[1.1452418849628767e-10],Bool[0],Bool[1],[0],[2.0061e6],[6],[2.015994677419355e8],[0.017301470013076154],[0.0],[0.0],Bool[0],[1.1452440244312344e-10],[2.8633939393939395e6],[3.1784552238805955e6],[2],[1.1452447336938106e-10],Bool[0],Bool[0],[0.35035809199999995],[0.16],[7],Bool[0],[0.9600510978051576],[0.0],[2.0061e6],[19],[0.9796349663882897],[3.2052388059701407e6],[0.04040031456723314],[0.36],[0.34080299999999997],[7],[1.1452494880106388e-10],[0.12085568067740962],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.3670628193831933e6],Bool[0],Bool[0],[2],[0.36074855438362485],[2.0062675933609957e8],[-0.5],[6],[2],[3.4319515418501454e6],[0.010266924758660702],[0.20351402000000002],[-0.015065403480998382],[0.9952050190912954],[3.447431982378781e6],[1.0],[5],[19],[0.9769461290640079],[0.976687237512912],[0.8665276905675143],[2.1512812863070542e8],[0.58],[0],Bool[0],[0],[3.4319515418501454e6],[0.20163579999999995],[2.1321189669421488e8],[1],[1.4011561466191922],Bool[1],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[0.8772347863203798],[0.9769306850120304],[0],[0.8673115862345695],[0.5522845004464467],Bool[0],[0.3684701609900342],[0.08457972418966618],[4.545454545454545],Bool[0],[0.0],Bool[0],[3.447431982378781e6],[0.0],[0.1801464147485711],[3.367955330396409e6],[0.0],[2.901565656565657e6],[1.3187485799956344],[0.0],[4.545454545454545],Bool[1],[5.411255411255411],[0.22],Bool[0],[5.319148936170213],[20],[0.976664672740803],[1.0],[0.522599092839239],Bool[0],Bool[1],[0],[2.4440833333333335e6],[7],[2.1423916942148763e8],[0.18594574487453605],[1.0],[0.0],Bool[0],[1.2777970599620179],[2.5792261904761903e6],[3.3694052863435373e6],[2],[0.8461802626814628],Bool[0],Bool[0],[0.20351402000000002],[0.12],[7],Bool[0],[0.9325919423605489],[0.0],[2.4440833333333335e6],[11],[1.0],[3.3694052863435373e6],[0.187846712288174],[0.56],[0.20163579999999995],[7],[1.3466231911852957],[0.0753814947052657],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_3""]","String7[""F2_2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.301784637681143e6],Bool[0],Bool[0],[0],[0.0039040182263565793],[1.9261129508196723e8],[0.0],[10],[2],[3.403594202898533e6],[0.014003007105618403],[0.353223588],[0.025389953453768384],[0.9591642341197893],[3.416578840579691e6],[0.92],[2],[3],[0.9676187646647465],[0.9664008330394416],[1.145245040389806e-10],[2.0081159016393447e8],[0.34],[0],Bool[0],[0],[3.403594202898533e6],[0.34306520000000007],[1.9261129508196723e8],[2],[1.1452408685246092e-10],Bool[0],[0.84],[0.0],Bool[0],[0],[0.9758779520626191],[0.84],[1.145240157345434e-10],[0.9673172676975258],[0],[1.1452439844425366e-10],[1.1452426847641185e-10],Bool[0],[0.012740907129819453],[0.2345346119616463],[4.7892720306513406],Bool[0],[0.0],Bool[0],[3.416578840579691e6],[0.0],[-0.00732918122377192],[3.3059457971014325e6],[0.0],[2.4917e6],[1.145243903234653e-10],[0.0],[4.7892720306513406],Bool[0],[2.4038461538461537],[0.4],Bool[0],[2.162629757785467],[4],[0.9661410273122226],[0.92],[1.1452416161027726e-10],Bool[0],Bool[0],[0],[1.99105e6],[7],[2.0081159016393447e8],[-0.01631393878773787],[0.0],[0.0],Bool[0],[1.1452469987296157e-10],[2.4951923076923075e6],[3.268014492753602e6],[2],[1.1452483490551574e-10],Bool[0],Bool[0],[0.3532235880000001],[0.2],[7],Bool[1],[0.9591642341197893],[0.0],[1.99105e6],[20],[0.9691624030636113],[3.2672391304347645e6],[0.02330663912639816],[0.36],[0.3430652],[7],[1.1452402466972647e-10],[0.20535122158876967],[6],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.365054035087719e6],Bool[0],Bool[0],[2],[0.3695855309717438],[2.0711536734693873e8],[0.5],[1],[2],[3.4497456140350886e6],[0.013888164169536596],[0.20695873999999997],[0.3203242065194108],[0.9938062716303335],[3.473559298245615e6],[1.0],[0],[19],[0.9770575083306026],[0.9687625130762275],[0.9461397664109235],[2.0711536734693873e8],[0.56],[0],Bool[0],[0],[3.4497456140350886e6],[0.20187439999999998],[2.058325510204081e8],[1],[1.3533328992579814],Bool[1],[0.9],[0.0],Bool[1],[0],[0.9993613564686828],[0.9],[0.9115254055787902],[0.9769685124767138],[0],[0.8994846476167843],[0.4845584298978409],Bool[0],[0.5120217578177872],[0.13350745711008055],[4.545454545454544],Bool[0],[0.0],Bool[0],[3.473559298245615e6],[0.0],[0.18778794986531222],[3.3938671929824566e6],[0.0],[2.8358446601941744e6],[1.351676612672839],[0.0],[4.545454545454544],Bool[1],[6.684491978609625],[0.28],Bool[0],[6.476683937823835],[19],[0.9688959078331385],[1.0],[0.4774894063888],Bool[0],Bool[1],[0],[2.60853125e6],[7],[2.0711536734693873e8],[0.3751916814169914],[1.0],[0.0],Bool[0],[1.319358060249414],[2.86588e6],[3.367021929824569e6],[2],[0.9060141038709374],Bool[0],Bool[0],[0.20695874000000006],[0.02],[7],Bool[0],[1.0],[0.0],[2.60853125e6],[14],[1.0],[3.3781271929824515e6],[0.017609949039318812],[0.5],[0.20187439999999998],[7],[1.3332635308733942],[0.14557005565706155],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_3""]","String7[""F2_2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.384006216216216e6],Bool[0],Bool[0],[2],[0.011904556496005926],[1.9258467213114756e8],[0.0],[7],[2],[3.512891891891886e6],[0.00969770282077153],[0.3515805679999999],[-0.004314852291443512],[0.959111677893225],[3.5082202702702675e6],[0.94],[2],[4],[0.9693250177286328],[0.9645934278680619],[1.1452425173883479e-10],[2.007948360655738e8],[0.28],[0],Bool[0],[1],[3.512891891891886e6],[0.34184359999999997],[1.9258467213114756e8],[2],[1.145234192830989e-10],Bool[1],[0.84],[0.0],Bool[0],[0],[0.9790467968896137],[0.84],[1.1452251213063884e-10],[0.9693324758885393],[0],[1.1452297193487141e-10],[1.1452452060681045e-10],Bool[0],[-0.016807491801420747],[0.13955459662798647],[4.7892720306513406],Bool[0],[0.0],Bool[0],[3.5082202702702675e6],[0.0],[-0.04608267120968261],[3.4006056756756757e6],[0.0],[2.742225806451613e6],[1.1452421719608118e-10],[0.0],[4.7892720306513406],Bool[1],[3.132832080200501],[0.4],Bool[0],[2.997601918465228],[5],[0.964841635199934],[0.94],[1.1452507629255802e-10],Bool[0],Bool[1],[0],[2.2771363636363638e6],[7],[2.007948360655738e8],[0.0007157830347659833],[0.0],[0.0],Bool[0],[1.1452344324749493e-10],[2.6689e6],[3.3721554054054106e6],[2],[1.1452437721787209e-10],Bool[0],Bool[0],[0.3515805679999999],[0.14],[7],Bool[0],[0.959111677893225],[0.0],[2.1124736842105263e6],[20],[0.981479592432092],[3.3851486486486495e6],[-0.00022081367493664568],[0.24],[0.34184359999999997],[7],[1.1452408092365647e-10],[0.130748175666049],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.37834105263158e6],Bool[0],Bool[0],[2],[0.43692626702429194],[1.9876429807692307e8],[0.0],[6],[2],[3.48817763157895e6],[0.017397659152886047],[0.20351805999999997],[0.1533296284441506],[0.965449742918154],[3.4640296491228067e6],[1.0],[5],[20],[0.9738215846274565],[0.975263318975077],[0.8917091585153418],[2.083798365384615e8],[0.48],[0],Bool[0],[0],[3.48817763157895e6],[0.20176300000000003],[2.011802596153846e8],[6],[1.3426067380834728],Bool[1],[0.98],[0.0],Bool[0],[0],[0.9995932047860445],[0.98],[0.9616600009065842],[0.973783842990623],[0],[0.9394053967966031],[0.5439149740371864],Bool[0],[0.4715232382848957],[0.10515378521004368],[4.29553264604811],Bool[0],[0.0],Bool[0],[3.4640296491228067e6],[0.0],[0.1848631947063872],[3.373346842105264e6],[0.0],[2.966368421052632e6],[1.2921182395097874],[0.0],[4.29553264604811],Bool[1],[5.186721991701246],[0.34],Bool[0],[5.186721991701246],[20],[0.9751418507497813],[1.0],[0.5139046960601829],Bool[0],Bool[1],[0],[2.6484761904761903e6],[7],[2.083798365384615e8],[0.21181508725999768],[-1.0],[0.0],Bool[0],[1.248012263590532],[3.0807256637168145e6],[3.382519736842106e6],[2],[0.889348058168984],Bool[0],Bool[0],[0.20351805999999997],[0.12],[7],Bool[0],[0.9538557154988282],[0.0],[2.6484761904761903e6],[17],[0.9957418418215551],[3.382519736842106e6],[0.2064960162941371],[0.5],[0.20176300000000003],[7],[1.275966606396823],[0.10515378521004368],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_3""]","String7[""F2_3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.2577338028169037e6],Bool[0],Bool[0],[2],[0.022236561119842728],[2.071038275862069e8],[0.0],[3],[2],[3.3545281690140846e6],[0.01942946216445531],[0.20549296400000003],[-0.001446928056645426],[0.9880238076724897],[3.3665092018779363e6],[1.0],[0],[20],[0.9682286074292196],[0.9676889642837291],[1.1452461457565251e-10],[2.071038275862069e8],[0.48],[0],Bool[0],[0],[3.3545281690140846e6],[0.2014262],[2.0462351231527096e8],[2],[1.1452428621965166e-10],Bool[1],[0.98],[0.0],Bool[1],[0],[0.9952560213636206],[0.98],[1.1452488495683296e-10],[0.9685716510139124],[0],[1.1452473256838559e-10],[1.1452609802493922e-10],Bool[0],[-0.0005480373178537048],[0.12443690770828403],[4.78927203065134],Bool[0],[0.0],Bool[0],[3.3665092018779363e6],[0.0],[-0.025776009474633276],[3.2595505164319277e6],[0.0],[3.019150943396226e6],[1.1452544234902533e-10],[0.0],[4.78927203065134],Bool[1],[6.578947368421053],[0.32],Bool[0],[6.684491978609625],[20],[0.9680035145765988],[1.0],[1.1452497240895401e-10],Bool[0],Bool[1],[0],[2.5627457627118644e6],[7],[2.071038275862069e8],[-0.016248892187709255],[-1.0],[0.0],Bool[0],[1.1452558455870084e-10],[3.0506956521739126e6],[3.2831713615023466e6],[2],[1.1452518739307644e-10],Bool[0],Bool[0],[0.20549296400000003],[0.06],[7],Bool[0],[1.0],[0.0],[2.5627457627118644e6],[16],[0.997878593835017],[3.2831713615023466e6],[0.01998188324508773],[0.46],[0.2014262],[7],[1.1452438936544765e-10],[0.12786705596047795],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.1916785645933747e6],Bool[0],Bool[0],[2],[0.26029866553954384],[2.060222757009346e8],[1.0],[5],[2],[3.29812200956945e6],[0.02282506972607094],[0.20695960000000002],[0.10773239728075118],[0.9723110883560577],[3.3116624880383573e6],[1.0],[4],[20],[0.9614344815262552],[0.9637692778541408],[0.8722436385521126],[2.106774719626168e8],[0.46],[0],Bool[0],[0],[3.29812200956945e6],[0.2007996],[2.0484404205607477e8],[5],[1.2544343245896135],Bool[1],[0.96],[0.0],Bool[0],[0],[0.9968301377346624],[0.96],[0.9372578563075342],[0.9614530588747808],[0],[0.903196480215191],[0.6323728871125838],Bool[0],[0.409841071544121],[0.1835882997579094],[4.545454545454544],Bool[0],[0.0],Bool[0],[3.3116624880383573e6],[0.0],[0.04562348191282708],[3.1839465071771066e6],[0.0],[3.172704918032787e6],[1.3769307931716213],[0.0],[4.545454545454544],Bool[1],[6.345177664974619],[0.34],Bool[0],[6.281407035175879],[19],[0.963719175010863],[1.0],[0.5935179543359682],Bool[0],Bool[1],[0],[2.5760338983050846e6],[7],[2.106774719626168e8],[0.27697715880522117],[1.0],[0.0],Bool[0],[1.3393470593488654],[3.181671875e6],[3.2018708133972203e6],[2],[0.845952354422908],Bool[0],Bool[0],[0.20695960000000005],[0.1],[7],Bool[0],[0.9779036827321137],[0.0],[2.5760338983050846e6],[17],[0.9724401795482509],[3.1960263157895627e6],[0.3128347542608389],[0.48],[0.2007996],[7],[1.238324585887578],[0.1813754774163255],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_3""]","String7[""F2_3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.3621426086956533e6],Bool[0],Bool[1],[2],[0.0005856421572412897],[2.0308420942408377e8],[0.0],[4],[2],[3.438423913043482e6],[0.01852385273100603],[0.20588603600000002],[-0.0010408571569722569],[0.9808432958298148],[3.450881217391304e6],[1.0],[1],[20],[0.9718239076627538],[0.9742852323492222],[1.1452345371253026e-10],[2.0438431413612568e8],[0.48],[0],Bool[0],[0],[3.438423913043482e6],[0.20091720000000002],[2.0046898429319373e8],[3],[1.1452558770039971e-10],Bool[1],[0.98],[0.0],Bool[0],[0],[0.9979841567118849],[0.98],[1.1452450603783735e-10],[0.9718725148374042],[0],[1.1452373918764563e-10],[1.1452355500667395e-10],Bool[0],[-0.023970709894418907],[0.09947910896263598],[4.7892720306513406],Bool[0],[0.0],Bool[0],[3.450881217391304e6],[0.0],[-0.01593224881964905],[3.353648869565218e6],[0.0],[2.958578947368421e6],[1.145235819644394e-10],[0.0],[4.7892720306513406],Bool[1],[5.186721991701244],[0.26],Bool[1],[5.319148936170213],[20],[0.9742492819980242],[1.0],[1.1452342706519375e-10],Bool[0],Bool[1],[0],[2.6103e6],[7],[2.0438431413612568e8],[0.001502476046849518],[-1.0],[0.0],Bool[0],[1.1452388187573021e-10],[2.86647311827957e6],[3.3733695652174e6],[2],[1.1452359796045352e-10],Bool[0],Bool[0],[0.20588603600000002],[0.08],[7],Bool[0],[0.9936389212766298],[0.0],[2.6103e6],[13],[0.9956484995107292],[3.351263043478269e6],[-0.04037503570748891],[0.5],[0.20091720000000002],[7],[1.1452493533941165e-10],[0.08500595932050882],[7],[7]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[7],[3.224429523809524e6],Bool[0],Bool[0],[2],[0.09915093946943326],[2.030557440758294e8],[-1.0],[5],[2],[3.2771857142857136e6],[0.02217283238560197],[0.206967212],[0.09609154169536097],[0.9830789645314965],[3.2912110476190485e6],[1.0],[3],[20],[0.979203544586106],[0.9797091335550067],[0.8547964699085902],[2.101537440758294e8],[0.44],[0],Bool[0],[0],[3.2771857142857136e6],[0.2015856],[2.056232075471698e8],[3],[1.3389764227020025],Bool[1],[0.96],[0.0],Bool[0],[0],[0.9952511742858722],[0.96],[0.8730038802194354],[0.9789243154253093],[0],[0.8280089052390599],[0.5175115186950509],Bool[0],[0.2158016352577998],[0.09970253003810887],[4.528985507246376],Bool[0],[0.0],Bool[0],[3.2912110476190485e6],[0.0],[0.11556859332014398],[3.222765523809524e6],[0.0],[3.170888888888889e6],[1.2888478984776843],[0.0],[4.528985507246376],Bool[1],[5.656108597285067],[0.3],Bool[0],[5.73394495412844],[20],[0.9795358409974197],[1.0],[0.48631188957734994],Bool[0],Bool[1],[0],[2.5189655172413792e6],[7],[2.0916245283018863e8],[0.14893833568630316],[1.0],[0.0],Bool[0],[1.2451431016249357],[3.0930642201834866e6],[3.2391904761904725e6],[2],[0.817223898884574],Bool[0],Bool[0],[0.206967212],[0.1],[7],Bool[0],[0.966224727371791],[0.0],[2.5189655172413792e6],[15],[0.9952511742858722],[3.2285571428571455e6],[0.08718476415446663],[0.44],[0.20158559999999995],[7],[1.288391149036329],[0.10543526210903069],[7],[7]
