X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_2""]","String7[""F3_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],[2],[3.182200765550339e6],Bool[0],Bool[0],[0],[-0.05220238272601528],[1.4511791836734694e8],[1.0],[20],[1],[3.318129186602993e6],[0.0027119999999999644],[0.201976376],[0.09336381203549453],[0.9864512587784786],[3.3067345454546525e6],[1.0],[17],[19],[0.9641602510706287],[0.9623393477182818],[1.0986122883002456],[1.4711108843537417e8],[0.4],[0],Bool[0],[0],[3.318129186602993e6],[0.201908],[1.4511791836734694e8],[17],[1.6094379117215354],Bool[0],[0.9],[0.0],Bool[0],[0],[0.9770374177730379],[0.9],[1.0986122881122031],[0.9642902309836592],[0],[1.0986122880150504],[0.693147180526899],Bool[0],[0.0032647734768461345],[0.13728800000000002],[1.996805111821086],Bool[0],[0.0],Bool[1],[3.3067345454546525e6],[0.0],[0.07306905042818328],[3.188222009569479e6],[0.0],[3.01817094017094e6],[1.6094379117531539],[-1.0],[1.996805111821086],Bool[0],[1.8545994065281899],[0.4],Bool[0],[1.8142235123367199],[19],[0.9624898694471643],[1.0],[0.6931471803192295],Bool[0],Bool[0],[0],[2.6330344827586208e6],[0],[1.4711108843537417e8],[-0.08824868265772853],[0.5],[0.0],Bool[0],[1.6094379116376356],[2.756817204301075e6],[3.1999760765551347e6],[1],[1.0986122880457752],Bool[0],Bool[0],[0.201976376],[0.4],[2],Bool[1],[0.9864512587784786],[0.0],[2.6330344827586208e6],[20],[0.980073253881219],[3.209258373205835e6],[-0.01850991284965696],[0.4],[0.201908],[2],[1.6094379116072588],[0.11728800000000003],[0],[2]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[5],[2.499059e6],Bool[0],Bool[1],[0],[0.7434767888766215],[1.2498672222222222e8],[-2.0],[20],[1],[2.51075e6],[0.012783257800732967],[0.4999554319999999],[0.5876569277475788],[0.6666217266507234],[2.511279e6],[1.0],[20],[20],[0.9950144926151177],[0.9951339536546915],[0.6299966098674106],[1.874927222222222e8],[0.14],[1],Bool[0],[20],[2.51075e6],[0.49975179999999997],[1.2498672222222222e8],[20],[1.4212716033959147],Bool[0],[0.98],[-2.0],Bool[0],[0],[0.9959959562933101],[0.9795918367346939],[0.7341231307603915],[0.9950198781269932],[1],[0.7523560351698981],[0.5665248387219625],Bool[0],[0.8913904397777325],[0.21040069315475174],[3.0413625304136245],Bool[0],[0.49500000000000005],Bool[1],[2.511279e6],[0.49500000000000005],[0.1625925751877657],[2.498759e6],[0.49700000000000005],[2.632823529411765e6],[0.8931677678829721],[-2.0],[3.0413625304136245],Bool[0],[1.6823687752355319],[0.4],Bool[1],[1.6733601070950468],[20],[0.9951395809461979],[1.0],[0.565881010406415],Bool[0],Bool[0],[20],[2.6582666666666665e6],[0],[1.874927222222222e8],[0.8402758936831377],[-2.0],[-2.0],Bool[0],[0.8453216167779138],[2.6582666666666665e6],[2.499975e6],[1],[0.6340412928290041],Bool[0],Bool[0],[0.4999554319999999],[0.4],[5],Bool[1],[0.6666217266507234],[0.49700000000000005],[2.632823529411765e6],[20],[0.9957189125708434],[2.49925e6],[0.34839505441737956],[0.14],[0.49975179999999997],[5],[1.4044370750786805],[0.20561510567076535],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[5],[2.500741e6],Bool[0],Bool[0],[0],[0.5819180086080816],[1.2503925e8],[2.0],[20],[1],[2.507975e6],[0.014295137634874324],[0.500071472],[0.12206959190497627],[0.6781942481688401],[2.509771e6],[0.96],[20],[20],[0.9959534156701946],[0.996402062180175],[0.9819583932841085],[1.8437085e8],[0.18],[0],Bool[0],[20],[2.507975e6],[0.499923],[1.2503925e8],[20],[1.0075751726810716],Bool[0],[0.84],[2.0],Bool[0],[0],[0.9971697407563903],[0.84],[0.9169302736344982],[0.9959583823488029],[0],[0.9193508012375042],[0.675573504957832],Bool[0],[0.6815425584773377],[0.1023345052267318],[3.0413625304136245],Bool[0],[0.527],Bool[1],[2.509771e6],[0.527],[0.28130542590540175],[2.499615e6],[0.504],[2.6514705882352944e6],[1.3614987755958277],[2.0],[3.0413625304136245],Bool[0],[2.252252252252252],[0.4],Bool[0],[2.455795677799607],[20],[0.9964058482233549],[0.96],[0.6582439328865474],Bool[0],Bool[0],[20],[2.6514705882352944e6],[0],[1.8437085e8],[0.5736238079093128],[2.0],[2.0],Bool[0],[1.360929509987555],[2.6514705882352944e6],[2.5004e6],[1],[0.9629687565708787],Bool[0],Bool[0],[0.500071472],[0.4],[5],Bool[1],[0.6781942481688401],[0.504],[2.6514705882352944e6],[20],[0.9969684607718431],[2.499725e6],[0.3520766555676154],[0.2],[0.499923],[5],[1.050921028801634],[0.1119819224696558],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_2""]","String7[""F3_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[9],[3.070042083333334e6],Bool[0],Bool[0],[4],[0.026072287232914278],[2.0215203571428573e8],[0.0],[0],[4],[3.2277708333333367e6],[0.010632319032083263],[0.20299107199999994],[-0.03264490171184999],[0.985359852034987],[3.1959787500000005e6],[1.0],[0],[20],[0.9557159002804172],[0.9605952740872677],[1.0986122882282503],[2.0215203571428573e8],[0.38],[0],Bool[0],[0],[3.2277708333333367e6],[0.20177439999999996],[1.991925e8],[2],[1.6094379118484463],Bool[1],[0.92],[0.0],Bool[1],[4],[0.982039631818018],[0.92],[1.0986122880853513],[0.9563990893462343],[0],[1.0986122877750943],[0.6931471802785146],Bool[0],[-0.06649606354142387],[0.1200500154435642],[8.012820512820513],Bool[0],[0.0],Bool[0],[3.1959787500000005e6],[0.0],[-0.034536979527519926],[3.054447708333333e6],[0.0],[2.7735591397849466e6],[1.6094379119480178],[0.0],[8.012820512820513],Bool[1],[7.911392405063289],[0.14],Bool[1],[7.575757575757575],[18],[0.9609304132621904],[1.0],[0.6931471799534153],Bool[0],Bool[1],[0],[2.5143962264150945e6],[0],[2.0215203571428573e8],[-0.08402337462060341],[-0.5],[0.0],Bool[1],[1.609437911782896],[3.0012547169811316e6],[3.061385416666669e6],[4],[1.0986122880255302],Bool[0],Bool[1],[0.202991072],[0.0],[9],Bool[0],[1.0],[0.0],[2.5143962264150945e6],[7],[0.9605692830040448],[3.0543854166666735e6],[-0.014243101124838299],[0.42],[0.20177440000000002],[9],[1.6094379116922966],[0.11483939310184464],[0],[9]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[5],[2.502211e6],Bool[0],Bool[0],[0],[0.36935349978618937],[1.2499135e8],[2.0],[20],[1],[2.5098e6],[0.019087696979992137],[0.499934264],[0.5487945058531861],[0.6666205333333334],[2.510159e6],[0.98],[20],[20],[0.9968304796628421],[0.9968336667119493],[0.8231098210233299],[1.875e8],[0.18],[0],Bool[0],[20],[2.5098e6],[0.5004406],[1.2499135e8],[20],[1.3248539721201946],Bool[0],[0.88],[2.0],Bool[0],[0],[0.9980244734168626],[0.88],[0.6692367517398132],[0.996831330769927],[0],[0.6732236078705327],[0.37415786154514563],Bool[0],[0.8459131889539383],[0.12558574829971753],[3.0413625304136245],Bool[0],[0.428],Bool[1],[2.510159e6],[0.428],[0.2238199551825242],[2.502203e6],[0.528],[2.652470588235294e6],[1.2772518729229525],[2.0],[3.0413625304136245],Bool[0],[1.819505094614265],[0.4],Bool[0],[2.2202486678507993],[20],[0.9968343878144563],[0.98],[0.3956822905567865],Bool[0],Bool[0],[20],[2.499666666666667e6],[0],[1.875e8],[0.7172358261992696],[2.0],[2.0],Bool[0],[1.280824178885992],[2.499666666666667e6],[2.502375e6],[1],[0.8291477692064462],Bool[0],Bool[0],[0.499934264],[0.4],[5],Bool[1],[0.6666205333333334],[0.528],[2.652470588235294e6],[20],[0.998048992318134],[2.502975e6],[0.6303024581248303],[0.16],[0.5004406],[5],[1.323845959520606],[0.1878772476272739],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_2""]","String7[""F3_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[2],[3.320191555555554e6],Bool[0],Bool[1],[0],[-0.04896643168560717],[1.5979716025641024e8],[-1.0],[20],[1],[3.420882222222225e6],[0.0016359999999999986],[0.20324151199999996],[0.012386584479372959],[1.0],[3.4300936000000006e6],[1.0],[17],[20],[0.9700757890558884],[0.9679594619679047],[1.0986122883485492],[1.5979716025641024e8],[0.48],[0],Bool[0],[0],[3.420882222222225e6],[0.2009282],[1.5979716025641024e8],[17],[1.6094379119066298],Bool[0],[0.94],[0.0],Bool[1],[0],[0.9949960775705241],[0.94],[1.0986122882366811],[0.9703542911741562],[0],[1.0986122881538813],[0.6931471804429741],Bool[0],[-0.03868001694553589],[0.09836400000000001],[1.950078003120125],Bool[1],[0.0],Bool[1],[3.4300936000000006e6],[0.0],[-0.007598814803235494],[3.3274507555555534e6],[0.0],[3.01814e6],[1.6094379118427282],[1.0],[1.950078003120125],Bool[0],[1.996805111821086],[0.4],Bool[1],[1.996805111821086],[20],[0.9682399727629081],[1.0],[0.6931471802337299],Bool[0],Bool[1],[0],[2.3185283018867928e6],[0],[1.5979716025641024e8],[-0.05025280514354248],[-1.0],[0.0],Bool[0],[1.609437911720308],[2.9135876288659796e6],[3.3252644444444515e6],[1],[1.0986122879994265],Bool[1],Bool[0],[0.20324151199999996],[0.4],[2],Bool[1],[1.0],[0.0],[2.3185283018867928e6],[20],[0.9971779087385633],[3.336222222222219e6],[0.002573746536773693],[0.46],[0.2009282],[2],[1.6094379116142374],[0.09836400000000001],[0],[2]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[5],[2.498757e6],Bool[0],Bool[0],[0],[0.88789731639719],[1.2494105e8],[2.0],[20],[1],[2.511525e6],[0.00948568352834946],[0.4999399759999999],[0.355925516153287],[0.7138627856869829],[2.511137e6],[0.98],[20],[20],[0.9951973946463295],[0.9950699623318042],[1.0255274960375769],[1.750211e8],[0.16],[0],Bool[0],[20],[2.511525e6],[0.4998154],[1.2494105e8],[20],[1.1341354952900322],Bool[0],[0.9],[2.0],Bool[0],[0],[0.9955201041672007],[0.9],[0.678884057837346],[0.9952020748640797],[0],[0.6970450408822495],[0.5537554009160051],Bool[0],[0.9669429744742578],[0.15948861461558944],[3.19693094629156],Bool[0],[0.531],Bool[1],[2.511137e6],[0.531],[0.9353575780080445],[2.499077e6],[0.46699999999999997],[2.359176470588235e6],[1.4390790624286383],[-2.0],[3.19693094629156],Bool[0],[2.0096463022508035],[0.4],Bool[0],[2.012882447665056],[20],[0.9950748096061923],[0.98],[0.5525999429374212],Bool[0],Bool[0],[20],[2.348235294117647e6],[0],[1.750211e8],[0.7418601165711332],[2.0],[2.0],Bool[0],[1.4491351033355528],[2.348235294117647e6],[2.49785e6],[1],[1.029396160438513],Bool[0],Bool[0],[0.4999399759999999],[0.4],[5],Bool[1],[0.7138627856869829],[0.46699999999999997],[2.359176470588235e6],[20],[0.9956362844232898],[2.499e6],[0.836935251816306],[0.2],[0.4998154],[5],[1.1458556561447457],[0.15983509687174471],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[2.501238e6],Bool[0],Bool[0],[0],[0.5397518397743407],[1.25049e8],[-2.0],[20],[1],[2.51195e6],[0.0059523534841271096],[0.5000272160000001],[0.42318931500541057],[0.6782487861392067],[2.512766e6],[0.96],[20],[20],[0.9956971719610979],[0.9954122270040267],[1.0733375254365156],[1.843704e8],[0.12],[0],Bool[0],[20],[2.51195e6],[0.5003908],[1.25049e8],[20],[1.3883488323939264],Bool[0],[0.88],[-2.0],Bool[0],[0],[0.9964126257958172],[0.88],[0.91744713423424],[0.9956998267162337],[0],[0.9425363119727216],[0.6392690492804708],Bool[0],[0.8789985787991498],[0.1969777411587411],[3.1969309462915603],Bool[0],[0.49500000000000005],Bool[1],[2.512766e6],[0.49500000000000005],[0.7199912738215174],[2.501954e6],[0.522],[2.5075714285714286e6],[1.456064498201213],[0.0],[3.1969309462915603],Bool[0],[1.753155680224404],[0.4],Bool[0],[1.7605633802816902],[20],[0.9954150152000125],[0.96],[0.6351288119611175],Bool[0],Bool[0],[20],[2.505777777777778e6],[0],[1.843704e8],[0.30946555207311377],[-2.0],[-2.0],Bool[0],[1.4518789429464263],[2.505777777777778e6],[2.5002e6],[1],[1.0480211177964869],Bool[0],Bool[0],[0.5000272160000001],[0.4],[5],Bool[1],[0.6782487861392067],[0.522],[2.5075714285714286e6],[20],[0.9968285843026359],[2.500775e6],[0.4131510855380822],[0.12],[0.5003908],[5],[1.3913224629945842],[0.19995117031915569],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_2""]","String7[""F3_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.5],[2],[3.1003888205128205e6],Bool[0],Bool[0],[0],[-0.03830389133252325],[1.4404217123287672e8],[1.0],[20],[1],[3.1906589743589773e6],[0.006556000000000006],[0.2035967],[0.03070549922305094],[0.9439891390438939],[3.225807076923076e6],[1.0],[17],[19],[0.9611203480494918],[0.9611203480494918],[1.098612288418789],[1.52588801369863e8],[0.48],[0],Bool[0],[0],[3.1906589743589773e6],[0.2023798],[1.4404217123287672e8],[17],[1.609437911775093],Bool[0],[1.0],[0.0],Bool[0],[0],[0.99730334060141],[1.0],[1.0986122880566378],[0.9606506708478765],[0],[1.0986122879483167],[0.6931471805047928],Bool[0],[-0.05193735217489177],[0.133444],[2.0],Bool[0],[0.0],Bool[0],[3.225807076923076e6],[0.0],[-0.07956056633814174],[3.1003888205128205e6],[0.0],[3.1039622641509427e6],[1.6094379116914408],[0.5],[2.0],Bool[0],[1.8545994065281899],[0.4],Bool[0],[1.8545994065281899],[19],[0.9606506708478765],[1.0],[0.6931471801641663],Bool[0],Bool[0],[0],[2.8453448275862066e6],[0],[1.52588801369863e8],[-0.02334917730188245],[1.0],[0.0],Bool[0],[1.6094379115581865],[3.1039622641509427e6],[3.083074358974356e6],[1],[1.0986122881036084],Bool[0],Bool[0],[0.20359669999999996],[0.4],[2],Bool[0],[0.9439891390438939],[0.0],[2.8453448275862066e6],[20],[0.99730334060141],[3.083074358974356e6],[-0.0037816779304478826],[0.48],[0.2023798],[2],[1.6094379116898727],[0.133444],[0],[2]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[5],[2.500713e6],Bool[0],Bool[0],[0],[0.7837781191234514],[1.250185e8],[2.0],[20],[1],[2.513425e6],[0.013633257571101643],[0.49999028],[0.2879524360639709],[0.6546863221935789],[2.512459e6],[0.96],[20],[20],[0.995449079965086],[0.9953248988341701],[0.9321162666709024],[1.909593888888888e8],[0.18],[0],Bool[0],[20],[2.513425e6],[0.500205],[1.250185e8],[20],[1.0905677140314098],Bool[0],[0.9],[2.0],Bool[0],[0],[0.9954558915084407],[0.9],[0.6366719422626212],[0.995453093296685],[0],[0.5961442695969267],[0.6840122199277177],Bool[0],[0.807656366527449],[0.23600768146820986],[3.19693094629156],Bool[0],[0.49200000000000005],Bool[1],[2.512459e6],[0.49200000000000005],[0.5045569347425652],[2.501025e6],[0.52],[2.346941176470588e6],[1.44509786749613],[-2.0],[3.19693094629156],Bool[0],[1.6046213093709885],[0.4],Bool[0],[1.59846547314578],[20],[0.9953289764863843],[0.96],[0.6769491537958191],Bool[0],Bool[0],[20],[2.668e6],[0],[1.909593888888888e8],[0.36145442452916055],[2.0],[2.0],Bool[0],[1.4405698078073317],[2.668e6],[2.5e6],[1],[0.9393231051169851],Bool[0],Bool[0],[0.49999028],[0.4],[5],Bool[1],[0.6546863221935789],[0.52],[2.346941176470588e6],[20],[0.9961933510638155],[2.500375e6],[0.5522384820594597],[0.18],[0.500205],[5],[1.097576783516739],[0.2335918357134941],[0],[5]
