X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[3.90682325e6],Bool[0],Bool[0],[0],[-0.01366997471295804],[1.95253484375e8],[0.0],[20],[1],[3.95150625e6],[0.005118676391412153],[0.412938792],[-0.03551889457771636],[0.9089975549304127],[3.93051775e6],[1.0],[5],[0],[0.9940613421730509],[0.9939716593316491],[1.0986122884593617],[2.14800890625e8],[0.74],[0],Bool[0],[0],[3.95150625e6],[0.4120756],[1.95253484375e8],[5],[1.609437911806637],Bool[0],[0.96],[0.0],Bool[0],[0],[1.0],[0.96],[1.0986122882887501],[0.9939689048177156],[0],[1.0986122880474056],[0.6931471804031244],Bool[0],[-0.03341068079173698],[0.037582453991191166],[2.1079258010118043],Bool[0],[0.5790000000000001],Bool[1],[3.93051775e6],[0.5790000000000001],[-0.023653735911941354],[3.90717575e6],[0.5760000000000001],[2.7466e6],[1.609437911931734],[0.0],[2.1079258010118043],Bool[0],[2.181500872600349],[0.4],Bool[0],[2.181500872600349],[0],[0.9938947701181142],[1.0],[0.6931471800668908],Bool[0],Bool[1],[0],[2.7466e6],[0],[2.14800890625e8],[-0.0056240806808359875],[0.0],[0.0],Bool[0],[1.6094379116742843],[2.7466e6],[3.93740625e6],[1],[1.0986122881711935],Bool[1],Bool[0],[0.4129387920000001],[0.4],[3],Bool[1],[0.9089975549304127],[0.5760000000000001],[2.7466e6],[20],[1.0],[3.93690625e6],[0.01675420949363295],[0.72],[0.4120756],[3],[1.6094379117578415],[0.037582453991191166],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[5],[3.8312861538461577e6],Bool[0],Bool[0],[2],[0.028926499213501922],[2.2276210646387833e8],[-1.0],[2],[2],[3.892897435897438e6],[0.009534440308691465],[0.22494814400000002],[-0.023522573096437294],[0.9825720746205513],[3.8513945787545824e6],[1.0],[0],[20],[0.9947789237126342],[0.9947789237126342],[1.0986122880837406],[2.2276210646387833e8],[0.82],[0],Bool[0],[0],[3.892897435897438e6],[0.2108108],[2.1971524427480915e8],[4],[1.6094379116968835],Bool[1],[1.0],[0.0],Bool[1],[0],[1.0],[1.0],[1.098612288252868],[0.994678577326082],[0],[1.0986122879912474],[0.6931471805201215],Bool[0],[0.012943461119858403],[0.32702407488134566],[3.156565656565656],Bool[0],[0.0],Bool[0],[3.8513945787545824e6],[0.0],[0.009279699661579441],[3.8312861538461577e6],[0.0],[3.657555555555555e6],[1.6094379117286959],[0.0],[3.156565656565656],Bool[1],[2.5773195876288657],[0.34],Bool[0],[2.5773195876288657],[20],[0.994678577326082],[1.0],[0.6931471802813146],Bool[0],Bool[1],[0],[3.2177808219178077e6],[0],[2.2361234351145035e8],[0.02833356671940362],[-1.0],[0.0],Bool[0],[1.6094379116229691],[3.657555555555555e6],[3.8666630036630044e6],[2],[1.0986122879375726],Bool[0],Bool[0],[0.22494814400000002],[0.04],[5],Bool[0],[1.0],[0.0],[3.2177808219178077e6],[17],[1.0],[3.8666630036630044e6],[-0.012716568296506959],[0.82],[0.2108108],[5],[1.609437911524666],[0.32702407488134566],[0],[5]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[3],[2.500186e6],Bool[0],Bool[0],[0],[0.06356051099286476],[1.250876e8],[2.0],[20],[1],[2.5122e6],[0.01809524180551342],[0.500236352],[-0.031592986129851834],[0.6784467399056806],[2.512804e6],[1.0],[20],[20],[0.994978518022098],[0.994978518022098],[0.8315847275251677],[1.843735e8],[0.32],[0],Bool[0],[20],[2.5122e6],[0.5000372],[1.250876e8],[20],[1.345457058527653],Bool[0],[1.0],[2.0],Bool[0],[0],[0.9985467817490379],[1.0],[0.9145566523932736],[0.9949988834419066],[0],[0.8410349372007867],[0.6378884139894181],Bool[0],[0.34625520798310744],[0.3335026203435289],[1.9470404984423675],Bool[0],[0.526],Bool[1],[2.512804e6],[0.526],[0.18023328982132802],[2.500186e6],[0.502],[2.4638e6],[1.2643818335649806],[-2.0],[1.9470404984423675],Bool[0],[2.900232018561485],[0.4],Bool[0],[2.900232018561485],[20],[0.9949988834419066],[1.0],[0.5786292435698634],Bool[0],Bool[0],[20],[2.4638e6],[0],[1.843735e8],[0.3860387668856614],[2.0],[2.0],Bool[0],[1.2520835467571347],[2.4638e6],[2.50035e6],[1],[0.7750696745306255],Bool[0],Bool[0],[0.500236352],[0.4],[3],Bool[1],[0.6784467399056806],[0.502],[2.4638e6],[20],[0.9985467817490379],[2.50035e6],[0.23325134380059756],[0.32],[0.5000372],[3],[1.3151685158425233],[0.3335026203435289],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[3.7411665e6],Bool[0],Bool[0],[0],[-0.011021049070864798],[2.023288823529412e8],[0.0],[20],[1],[3.816575e6],[0.0066014446903689345],[0.43037738400000003],[0.0010986457966465691],[0.9472792914169321],[3.771889e6],[1.0],[4],[3],[0.9918548769595288],[0.9918548769595288],[1.1452236898716402e-10],[2.135894705882353e8],[0.76],[0],Bool[0],[0],[3.816575e6],[0.36812219999999996],[2.023288823529412e8],[4],[1.1452491809222861e-10],Bool[0],[1.0],[0.0],Bool[0],[0],[1.0],[1.0],[1.1452532171901178e-10],[0.9915551656853211],[0],[1.1452452417050593e-10],[1.1452387622988768e-10],Bool[0],[-0.031002346706451068],[0.25345338638889797],[1.934984520123839],Bool[0],[0.6280000000000001],Bool[1],[3.771889e6],[0.6280000000000001],[-0.007918161667399844],[3.7411665e6],[0.436],[3.2075925925925924e6],[1.1452450644864892e-10],[0.0],[1.934984520123839],Bool[0],[2.485089463220676],[0.4],Bool[0],[2.485089463220676],[3],[0.9915551656853211],[1.0],[1.1452347577203941e-10],Bool[0],Bool[1],[0],[2.81195e6],[0],[2.135894705882353e8],[-0.030121195324860194],[0.0],[0.0],Bool[0],[1.1452423328197257e-10],[3.2075925925925924e6],[3.757375e6],[1],[1.1452257819478946e-10],Bool[1],Bool[0],[0.4303773840000001],[0.4],[3],Bool[1],[0.9472792914169321],[0.436],[2.81195e6],[20],[1.0],[3.757375e6],[-0.020974575898453748],[0.76],[0.36812219999999996],[3],[1.1452458865593972e-10],[0.25345338638889797],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[4.0932548571428587e6],Bool[0],Bool[0],[0],[-0.02031149903887697],[2.1176443986254296e8],[0.0],[20],[1],[4.1745375000000037e6],[0.016642476258057228],[0.22821123199999999],[-0.016512210268226534],[0.9390071748502556],[4.1678030000000005e6],[0.86],[10],[4],[0.9872674609894676],[0.9821133237686278],[1.1452454847994743e-10],[2.2551951202749142e8],[0.56],[0],Bool[0],[0],[4.1745375000000037e6],[0.24348779999999998],[2.1176443986254296e8],[10],[1.1452411218261275e-10],Bool[0],[0.72],[0.0],Bool[0],[0],[0.9997159232751813],[0.72],[1.1452361471249214e-10],[0.9873403621133866],[0],[1.1452334292232307e-10],[1.1452346537869417e-10],Bool[0],[0.02085593786203276],[0.24032097706192854],[1.8684603886397613],Bool[0],[0.0],Bool[1],[4.1678030000000005e6],[0.0],[0.0549621515628807],[4.1147362857142864e6],[0.0],[3.52484375e6],[1.1452304359031692e-10],[0.0],[1.8684603886397613],Bool[0],[1.0407993338884265],[0.4],Bool[0],[1.0841283607979184],[5],[0.9823355161026808],[0.86],[1.1452350227408932e-10],Bool[0],Bool[1],[0],[3.3405657894736845e6],[0],[2.2551951202749142e8],[0.07517169801779457],[0.0],[0.0],Bool[0],[1.1452370936633757e-10],[3.460923913043478e6],[4.1013e6],[1],[1.145243131901477e-10],Bool[1],Bool[0],[0.228211232],[0.4],[3],Bool[1],[0.9390071748502556],[0.0],[3.3405657894736845e6],[20],[1.0],[4.1224696428571437e6],[-0.0465344973909165],[0.5],[0.24348779999999998],[3],[1.1452374742477527e-10],[0.25771474931792315],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[3],[2.499864e6],Bool[0],Bool[0],[0],[0.3893749859548905],[1.249786e8],[-2.0],[20],[1],[2.51335e6],[0.00987624301037599],[0.49992836000000007],[0.06387877453557131],[0.6778610635020502],[2.515514e6],[1.0],[20],[20],[0.9936760439417153],[0.9937786074734627],[0.33670341062967807],[1.84372e8],[0.16],[0],Bool[0],[20],[2.51335e6],[0.49992119999999995],[1.249786e8],[20],[1.3057517337589317],Bool[0],[0.98],[-2.0],Bool[0],[0],[0.9970178972685422],[0.98],[0.5611917404684541],[0.9937002700207921],[0],[0.5515456098867815],[0.6531219234846111],Bool[0],[0.841477398187001],[0.08987602670345415],[1.5802781289506953],Bool[0],[0.495],Bool[1],[2.515514e6],[0.495],[0.07300862647204533],[2.499606e6],[0.5159999999999999],[2.5053125e6],[0.9499318882960999],[2.0],[1.5802781289506953],Bool[0],[1.325556733828208],[0.4],Bool[0],[1.325556733828208],[20],[0.9938030220220665],[1.0],[0.6511933109765871],Bool[0],Bool[0],[20],[2.334466666666667e6],[0],[1.84372e8],[0.8037961777799709],[-2.0],[-2.0],Bool[0],[0.9336264947033583],[2.334466666666667e6],[2.5029e6],[1],[0.3439861825250854],Bool[0],Bool[0],[0.49992836000000007],[0.4],[3],Bool[1],[0.6778610635020502],[0.5159999999999999],[2.5053125e6],[20],[0.9968208868844086],[2.502425e6],[0.6693190335433146],[0.18],[0.49992119999999995],[3],[1.2921019294205192],[0.08987602670345415],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[4.00550975e6],Bool[0],Bool[0],[0],[0.7227707280401793],[2.0941952702702713e8],[0.0],[20],[1],[4.11779375e6],[0.01715032641088793],[0.42305495200000004],[-0.0204838244153204],[0.9537879773088116],[4.07397525e6],[0.96],[3],[0],[0.9911009523192366],[0.9831944241683844],[1.7750641845704963e-10],[2.1956612162162176e8],[0.76],[0],Bool[0],[0],[4.11779375e6],[0.446056],[2.0941952702702713e8],[3],[5.639922312718265e-11],Bool[0],[0.8],[0.0],Bool[0],[0],[1.0],[0.8],[1.1897745930154848e-10],[0.9909433165992212],[0],[1.2112710817441986e-10],[1.1154999930972082e-10],Bool[0],[0.7298298589583292],[0.22594949368387618],[1.9470404984423675],Bool[0],[0.6100000000000001],Bool[1],[4.07397525e6],[0.6100000000000001],[0.13650811799798926],[4.03772075e6],[0.681],[2.7052e6],[1.303851842995584e-10],[0.0],[1.9470404984423675],Bool[0],[1.1759172154280337],[0.4],Bool[0],[1.1759172154280337],[0],[0.9834135286666864],[0.96],[1.1538456032557332e-10],Bool[0],Bool[1],[0],[2.7052e6],[0],[2.1956612162162176e8],[0.49227910858239393],[0.0],[0.0],Bool[0],[1.330969448732605e-10],[2.7052e6],[4.05795e6],[1],[1.7254631669040672e-10],Bool[1],Bool[0],[0.42305495200000004],[0.4],[3],Bool[1],[0.9537879773088116],[0.681],[2.7052e6],[20],[1.0],[4.070025e6],[0.40957333409877794],[0.66],[0.44605599999999995],[3],[5.3772034156937705e-11],[0.22594949368387618],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_3""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[4.065939659863964e6],Bool[0],Bool[0],[0],[0.5009966040480861],[2.1064097752808988e8],[0.0],[20],[1],[4.096372448979607e6],[0.004625098485437903],[0.23190118400000007],[0.3031040539803562],[0.9613034661858878],[4.0969068707483206e6],[1.0],[7],[12],[0.9949507618415491],[0.9924413193022618],[2.1813837468730503e-10],[2.228391198501873e8],[0.8],[0],Bool[0],[0],[4.096372448979607e6],[0.2302302],[2.1064097752808988e8],[7],[0.8144549210849243],Bool[0],[0.92],[0.0],Bool[0],[0],[1.0],[0.92],[0.9077545228407996],[0.9950282368339615],[0],[0.8980289498902334],[0.6800687128407263],Bool[0],[0.4591225629359521],[0.09015825827953862],[2.1079258010118043],Bool[0],[0.0],Bool[1],[4.0969068707483206e6],[0.0],[0.29983265629109895],[4.0762206122449185e6],[0.0],[3.314356435643564e6],[1.334368715867284],[0.0],[2.1079258010118043],Bool[0],[1.71939477303989],[0.4],Bool[0],[1.71939477303989],[12],[0.9925111421955748],[1.0],[0.6708185673642939],Bool[0],Bool[1],[0],[3.2721578947368423e6],[0],[2.1912016853932586e8],[0.14499100694762335],[0.0],[0.0],Bool[0],[1.335286478114732],[3.093288888888889e6],[4.081250000000017e6],[1],[2.1863321453236288e-10],Bool[1],Bool[0],[0.23190118399999998],[0.4],[3],Bool[1],[0.9452603190575419],[0.0],[3.2721578947368423e6],[20],[1.0],[4.086569727891185e6],[0.28079742940183006],[0.74],[0.2302302],[3],[0.8175173443244281],[0.09015825827953862],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[3.71459975e6],Bool[0],Bool[0],[0],[0.058743844708021874],[2.0644166216216227e8],[0.0],[20],[1],[3.70725625e6],[0.008882433000028788],[0.422698452],[0.0009922084644509391],[0.939013215977091],[3.73565725e6],[1.0],[4],[6],[0.9945235875159585],[0.9943631070543208],[1.1452359250068719e-10],[2.198495810810812e8],[0.8],[0],Bool[0],[0],[3.70725625e6],[0.3611244],[2.0644166216216227e8],[4],[1.1452479142896369e-10],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[1.1452395229474681e-10],[0.9943598674354458],[0],[1.1452362647977465e-10],[1.1452386009720472e-10],Bool[0],[0.02489047102441406],[0.21048272521990966],[1.9440124416796265],Bool[0],[0.6030000000000001],Bool[1],[3.73565725e6],[0.6030000000000001],[-0.005325540530816912],[3.71519925e6],[0.41600000000000004],[3.217333333333334e6],[1.1452513371519806e-10],[0.0],[1.9440124416796265],Bool[0],[2.6997840172786183],[0.4],Bool[0],[2.7533039647577096],[6],[0.9941950836197176],[1.0],[1.1452414536302552e-10],Bool[0],Bool[1],[0],[2.7537e6],[0],[2.198495810810812e8],[0.005520611802822464],[0.0],[0.0],Bool[0],[1.1452465417520251e-10],[3.217333333333334e6],[3.69578125e6],[1],[1.145237533089203e-10],Bool[1],Bool[0],[0.42269845200000006],[0.4],[3],Bool[1],[0.939013215977091],[0.41600000000000004],[2.7537e6],[20],[1.0],[3.69578125e6],[-0.005351897395341072],[0.78],[0.3611244],[3],[1.145243642617066e-10],[0.2174632327912008],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[3],[2.501751e6],Bool[0],Bool[0],[0],[0.3078694658660846],[1.2502015e8],[2.0],[20],[1],[2.5129e6],[0.018195519448479643],[0.5000648560000001],[0.5004442797933187],[0.6780465211379475],[2.511853e6],[1.0],[20],[20],[0.9959782678365334],[0.9959782678365334],[0.7766096274276941],[1.8438285e8],[0.4],[0],Bool[0],[20],[2.5129e6],[0.5003502000000001],[1.2502015e8],[20],[1.2515823577228842],Bool[0],[1.0],[2.0],Bool[0],[0],[0.9983081567934244],[1.0],[0.9397080234554015],[0.9959822069182338],[0],[0.8936406371592163],[0.31395278507532864],Bool[0],[0.7601755235631958],[0.38139160573877345],[1.9470404984423675],Bool[0],[0.542],Bool[1],[2.511853e6],[0.542],[0.39751404886189046],[2.501751e6],[0.526],[2.6694e6],[1.396841602257794],[-2.0],[1.9470404984423675],Bool[0],[2.821670428893906],[0.4],Bool[0],[2.821670428893906],[20],[0.9959822069182338],[1.0],[0.35845232974321634],Bool[0],Bool[0],[20],[2.6694e6],[0],[1.8438285e8],[0.5517902724211158],[2.0],[2.0],Bool[0],[1.3514709704528258],[2.6694e6],[2.4991e6],[1],[0.7362268950701057],Bool[0],Bool[0],[0.5000648560000001],[0.4],[3],Bool[1],[0.6780465211379475],[0.526],[2.6694e6],[20],[0.9983081567934244],[2.4991e6],[0.3645097498688309],[0.4],[0.5003502000000001],[3],[1.2197225789826929],[0.38139160573877345],[0],[3]
