X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[3],[2.501241e6],Bool[0],Bool[0],[0],[0.18924150338417006],[1.2503965e8],[2.0],[20],[1],[2.514325e6],[0.020542969989755615],[0.500104936],[0.014876062082119095],[0.6668781333333333],[2.516591e6],[1.0],[20],[20],[0.9939004788620797],[0.9939004788620797],[2.7769438423445137e-10],[1.875e8],[0.24],[0],Bool[0],[20],[2.514325e6],[0.5002481999999999],[1.2503965e8],[20],[9.989560359051495e-11],Bool[0],[1.0],[2.0],Bool[0],[0],[0.9978874044987933],[1.0],[2.2263543707123875e-10],[0.9939254482006922],[0],[4.4604314704378074e-10],[1.9439484047729546e-10],Bool[0],[0.19849228058693572],[0.26337823299581914],[1.8684603886397613],Bool[0],[0.5700000000000001],Bool[1],[2.516591e6],[0.5700000000000001],[-0.037406251214615376],[2.501241e6],[0.528],[2.5186e6],[2.1113043002430321e-10],[-2.0],[1.8684603886397613],Bool[0],[2.566735112936345],[0.4],Bool[0],[2.566735112936345],[20],[0.9939254482006922],[1.0],[3.0544179859755796e-10],Bool[0],Bool[0],[20],[2.5186e6],[0],[1.875e8],[0.0188483690468358],[2.0],[2.0],Bool[0],[4.3732273405340897e-10],[2.5186e6],[2.5004e6],[1],[3.323069036865961e-10],Bool[0],Bool[0],[0.500104936],[0.4],[3],Bool[1],[0.6668781333333333],[0.528],[2.5186e6],[20],[0.9978874044987933],[2.5004e6],[0.11987727962597093],[0.24],[0.5002481999999999],[3],[1.5984977466972708e-10],[0.26337823299581914],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[3.7030537323943675e6],Bool[0],Bool[0],[0],[0.39963301694190856],[2.0664067420814478e8],[-1.0],[20],[1],[3.689862676056337e6],[0.01039089832497655],[0.24660663199999994],[0.3387543851275925],[0.9532028461171567],[3.728460633802819e6],[1.0],[7],[20],[0.9931856860233125],[0.9931856860233125],[1.0845788868706291e-9],[2.178826561085973e8],[0.74],[0],Bool[0],[0],[3.689862676056337e6],[0.19112519999999997],[2.0664067420814478e8],[7],[1.314329572863318e-10],Bool[0],[1.0],[0.0],Bool[0],[0],[1.0],[1.0],[8.344961898690064e-11],[0.9929448932392514],[0],[9.284549951913442e-11],[2.573936905948027e-10],Bool[0],[0.7454351489070487],[0.4416820245017902],[1.9349845201238385],Bool[0],[0.0],Bool[1],[3.728460633802819e6],[0.0],[0.7030003028440998],[3.7030537323943675e6],[0.0],[3.3123448275862066e6],[1.0067395901350082e-10],[0.0],[1.9349845201238385],Bool[0],[2.620545073375262],[0.4],Bool[0],[2.620545073375262],[20],[0.9929448932392514],[1.0],[2.50802594337778e-10],Bool[0],Bool[1],[0],[3.1922571428571423e6],[0],[2.1678562443438917e8],[0.5194145417199147],[-1.0],[0.0],Bool[0],[1.0811626179040095e-10],[3.3123448275862066e6],[3.6551584507042286e6],[1],[1.2622914966131686e-9],Bool[1],Bool[0],[0.24660663200000002],[0.4],[3],Bool[1],[0.9484035025952259],[0.0],[3.1922571428571423e6],[20],[1.0],[3.6551584507042286e6],[0.7065698717129281],[0.74],[0.1911252],[3],[1.3961073188529534e-10],[0.4416820245017902],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[3],[2.500001e6],Bool[0],Bool[0],[0],[-0.017542185384465166],[1.2500075e8],[-2.0],[20],[1],[2.51885e6],[0.016810320163518543],[0.49998486399999986],[-0.0068062960652729996],[0.6896851854304051],[2.519001e6],[1.0],[20],[20],[0.9924573273293659],[0.9924573273293659],[9.527991473774923e-11],[1.812432e8],[0.14],[0],Bool[0],[20],[2.51885e6],[0.5000002000000001],[1.2500075e8],[20],[2.4537364117214035e-10],Bool[0],[1.0],[-2.0],Bool[0],[0],[0.9953499795619971],[1.0],[6.425613095797689e-11],[0.9924889979852068],[0],[9.758190552003114e-11],[1.5897762036022733e-10],Bool[0],[0.10313620929138524],[0.1812579015215613],[1.8684603886397613],Bool[0],[0.496],Bool[1],[2.519001e6],[0.496],[0.06629972195279901],[2.500001e6],[0.518],[2.4793125e6],[1.0376647964961391e-10],[-2.0],[1.8684603886397613],Bool[0],[2.6824034334763946],[0.4],Bool[0],[2.6824034334763946],[20],[0.9924889979852068],[1.0],[2.90148667879248e-10],Bool[0],Bool[0],[20],[2.4793125e6],[0],[1.812432e8],[0.16201648498869853],[-2.0],[-2.0],Bool[0],[1.906419831222719e-10],[2.4793125e6],[2.50215e6],[1],[1.3712603878590303e-10],Bool[0],Bool[0],[0.49998486399999986],[0.4],[3],Bool[1],[0.6896851854304051],[0.518],[2.4793125e6],[20],[0.9953499795619971],[2.50215e6],[0.016786844245595605],[0.14],[0.5000002000000001],[3],[3.7801886190298043e-10],[0.1812579015215613],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[3.818956258503411e6],Bool[0],Bool[0],[0],[0.39807076346577447],[1.929460506912442e8],[1.0],[20],[1],[3.8592636054421794e6],[0.011388772014576446],[0.229081896],[0.7284195316303101],[0.9019396078872512],[3.8691704081632756e6],[1.0],[10],[20],[0.9870219855000645],[0.9870219855000645],[1.9333830446519607e-11],[2.1614178341013825e8],[0.6],[0],Bool[0],[0],[3.8592636054421794e6],[0.19949579999999997],[1.9383931944444442e8],[10],[8.739398131666349e-10],Bool[0],[1.0],[0.0],Bool[0],[0],[1.0],[1.0],[5.004928628006009e-10],[0.9865500410891396],[0],[4.864885195962234e-10],[4.312383516625052e-10],Bool[0],[0.8502414932728294],[0.3317714034210905],[1.8628912071535024],Bool[0],[0.0],Bool[1],[3.8691704081632756e6],[0.0],[0.7165956869133127],[3.818956258503411e6],[0.0],[3.6591573033707864e6],[5.417090899330183e-10],[0.0],[1.8628912071535024],Bool[0],[2.828054298642534],[0.4],Bool[0],[2.828054298642534],[20],[0.9865500410891396],[1.0],[5.708737505159738e-10],Bool[0],Bool[1],[0],[3.206432432432432e6],[0],[2.149138564814815e8],[0.7648592659165174],[1.0],[0.0],Bool[0],[6.672087793782266e-10],[3.6591573033707864e6],[3.851462585034011e6],[1],[2.101455879823552e-11],Bool[1],Bool[0],[0.229081896],[0.4],[3],Bool[1],[0.8926827920408191],[0.0],[3.206432432432432e6],[20],[1.0],[3.851462585034011e6],[0.6799285732292978],[0.6],[0.19949579999999997],[3],[1.102163367831496e-9],[0.3317714034210905],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[2.502748e6],Bool[0],Bool[0],[0],[0.3123024487444963],[1.249772e8],[2.0],[20],[1],[2.516775e6],[0.011674148534261453],[0.499941128],[0.048421527442619176],[0.6665450666666667],[2.51704e6],[1.0],[20],[20],[0.9943219019165369],[0.9943219019165369],[2.383040929734271e-10],[1.875e8],[0.22],[0],Bool[0],[20],[2.516775e6],[0.5005496],[1.249772e8],[20],[1.9202043892045606e-10],Bool[0],[1.0],[2.0],Bool[0],[0],[0.9971707373072797],[1.0],[2.878520907497619e-10],[0.994336518859189],[0],[3.2558357850932143e-10],[1.5045700023795785e-10],Bool[0],[0.4469710346750168],[0.1337554699591759],[1.8684603886397613],Bool[0],[0.468],Bool[1],[2.51704e6],[0.468],[0.31718126580677225],[2.502748e6],[0.529],[2.498625e6],[1.3638671393851332e-10],[0.0],[1.8684603886397613],Bool[0],[2.50501002004008],[0.4],Bool[0],[2.50501002004008],[20],[0.994336518859189],[1.0],[2.6994767027653283e-10],Bool[0],Bool[0],[20],[2.498625e6],[0],[1.875e8],[0.23745243324150203],[2.0],[2.0],Bool[0],[3.366010171405376e-10],[2.498625e6],[2.50215e6],[1],[3.090545602509805e-10],Bool[0],Bool[0],[0.499941128],[0.4],[3],Bool[1],[0.6665450666666667],[0.529],[2.498625e6],[20],[0.9971707373072797],[2.50215e6],[0.05376065794942193],[0.22],[0.5005496],[3],[2.4962143378714094e-10],[0.1337554699591759],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[3.7539631578947348e6],Bool[0],Bool[0],[0],[0.5502349080838453],[2.0656428076923078e8],[-1.0],[20],[1],[3.7547473684210638e6],[0.004904836796469395],[0.23217098],[0.45981925261264545],[0.9434617341367999],[3.783544491228068e6],[1.0],[8],[20],[0.9914786300171997],[0.9921815817411648],[2.5485606145960094e-10],[2.1894293461538464e8],[0.7],[0],Bool[0],[0],[3.7547473684210638e6],[0.193741],[2.0656428076923078e8],[8],[9.053570899312247e-11],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[6.745632978662068e-10],[0.9913129174524957],[0],[6.844533779470207e-10],[1.7646992840135774e-11],Bool[0],[0.6046286038414895],[0.42626533687833457],[2.0064205457463884],Bool[0],[0.0],Bool[1],[3.783544491228068e6],[0.0],[0.1641036704944557],[3.7513035087719276e6],[0.0],[3.4720547945205476e6],[3.7988001996463454e-10],[0.0],[2.0064205457463884],Bool[0],[2.545824847250509],[0.4],Bool[0],[2.485089463220676],[20],[0.9920269555546238],[1.0],[1.9711350380151423e-11],Bool[0],Bool[1],[0],[3.207771428571428e6],[0],[2.1894293461538464e8],[0.21402634679160912],[-1.0],[0.0],Bool[0],[4.1837992985080464e-10],[3.4326101694915257e6],[3.751728070175443e6],[1],[2.548169489742165e-10],Bool[1],Bool[0],[0.23217098],[0.4],[3],Bool[1],[0.9434617341367999],[0.0],[3.207771428571428e6],[20],[1.0],[3.751728070175443e6],[0.2623981487403021],[0.72],[0.19374100000000002],[3],[9.29536814324694e-11],[0.42275929016876734],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[3],[2.493224e6],Bool[0],Bool[0],[0],[0.18073280812447134],[1.250338e8],[2.0],[20],[1],[2.512325e6],[0.018820062486612485],[0.5000840639999999],[0.001136589829277296],[0.6781702056225724],[2.515212e6],[1.0],[20],[20],[0.9912579933619909],[0.9912579933619909],[2.2019368397219399e-10],[1.8436935e8],[0.12],[0],Bool[0],[20],[2.512325e6],[0.4986448],[1.250338e8],[20],[2.9135763242064796e-10],Bool[0],[1.0],[2.0],Bool[0],[0],[0.9938890739506383],[1.0],[7.864202265352912e-11],[0.991287416066854],[0],[1.0581783881883306e-10],[2.9786248622394265e-10],Bool[0],[0.19150645015241582],[0.19006471201146202],[1.8684603886397613],Bool[0],[0.525],Bool[1],[2.515212e6],[0.525],[0.24694909566660478],[2.493224e6],[0.42],[2.5073125e6],[2.3208096608905193e-10],[2.0],[1.8684603886397613],Bool[0],[2.7964205816554806],[0.4],Bool[0],[2.7964205816554806],[20],[0.991287416066854],[1.0],[3.642535460143353e-10],Bool[0],Bool[0],[20],[2.5073125e6],[0],[1.8436935e8],[-0.01614570244291123],[2.0],[2.0],Bool[0],[4.4501310986365323e-10],[2.5073125e6],[2.49125e6],[1],[4.3531572548122456e-10],Bool[0],Bool[0],[0.5000840639999999],[0.4],[3],Bool[1],[0.6781702056225724],[0.42],[2.5073125e6],[20],[0.9938890739506383],[2.49125e6],[0.11982662660342454],[0.12],[0.4986448],[3],[4.1962513750366925e-10],[0.19006471201146202],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[2.501214e6],Bool[0],Bool[0],[0],[0.03699171746713447],[1.25004e8],[-2.0],[20],[1],[2.51395e6],[0.017606267520403042],[0.5000520560000001],[0.028602604583461158],[0.6895465604173775],[2.5203e6],[1.0],[20],[20],[0.9924270920128556],[0.9924270920128556],[2.1840431524169688e-10],[1.8128435e8],[0.14],[0],Bool[0],[20],[2.51395e6],[0.5002428],[1.25004e8],[20],[1.5989696767304512e-10],Bool[0],[1.0],[-2.0],Bool[0],[0],[0.9957363883510857],[1.0],[1.828895852479498e-10],[0.9924664246399153],[0],[3.467664351703802e-10],[3.0825244199861225e-10],Bool[0],[0.19058331929017377],[0.18040815019283357],[1.8684603886397613],Bool[0],[0.584],Bool[1],[2.5203e6],[0.584],[0.13327884178295468],[2.501214e6],[0.52],[2.3600526315789474e6],[1.8510340335301214e-10],[0.0],[1.8684603886397613],Bool[0],[2.6824034334763946],[0.4],Bool[0],[2.6824034334763946],[20],[0.9924664246399153],[1.0],[3.9969948628975263e-10],Bool[0],Bool[0],[20],[2.3600526315789474e6],[0],[1.8128435e8],[0.14517450756342243],[-2.0],[-2.0],Bool[0],[3.0008753666372085e-10],[2.3600526315789474e6],[2.502825e6],[1],[2.845778370862215e-10],Bool[0],Bool[0],[0.5000520560000001],[0.4],[3],Bool[1],[0.6895465604173775],[0.52],[2.3600526315789474e6],[20],[0.9957363883510857],[2.502825e6],[0.08230908035463719],[0.14],[0.5002428],[3],[2.1355447575524783e-10],[0.18040815019283357],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3],[3.7965697945205485e6],Bool[0],Bool[0],[0],[0.4866871322590813],[2.12113460251046e8],[-1.0],[20],[1],[3.762563356164383e6],[0.005575591089741089],[0.252068084],[0.5006868293026249],[0.9674548519089479],[3.843259246575343e6],[1.0],[6],[20],[0.9878515996295596],[0.9878515996295596],[1.1077442687362592e-10],[2.2033425523012564e8],[0.66],[0],Bool[0],[0],[3.762563356164383e6],[0.19726039999999997],[2.12113460251046e8],[6],[2.1333118546203837e-11],Bool[0],[1.0],[0.0],Bool[0],[0],[1.0],[1.0],[9.576854728226227e-11],[0.9873542197495039],[0],[1.0271170501259986e-10],[3.350553979598721e-10],Bool[0],[0.5219770227781569],[0.30927768625621865],[1.9440124416796265],Bool[0],[0.0],Bool[1],[3.843259246575343e6],[0.0],[0.3397737725426906],[3.7965697945205485e6],[0.0],[3.54063768115942e6],[1.3403293470760518e-9],[0.0],[1.9440124416796265],Bool[0],[2.9904306220095696],[0.4],Bool[0],[2.9904306220095696],[20],[0.9873542197495039],[1.0],[3.479053909859689e-10],Bool[0],Bool[1],[0],[3.147070422535212e6],[0],[2.192489497907951e8],[0.18243674669182888],[-1.0],[0.0],Bool[0],[1.3511766329164124e-9],[3.54063768115942e6],[3.762563356164383e6],[1],[1.1968529542604424e-10],Bool[1],Bool[0],[0.252068084],[0.4],[3],Bool[1],[0.962689437597919],[0.0],[3.147070422535212e6],[20],[1.0],[3.762563356164383e6],[0.5687408943020387],[0.66],[0.19726039999999997],[3],[2.087056975825616e-11],[0.30927768625621865],[0],[3]
"String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[3],[2.502261e6],Bool[0],Bool[0],[0],[0.14046185810826184],[1.2500575e8],[-2.0],[20],[1],[2.517475e6],[0.008809679222309921],[0.5000166959999999],[0.1692926426848106],[0.6666973333333334],[2.519761e6],[1.0],[20],[20],[0.9934811277736262],[0.9930548968731558],[1.6770144159098234e-10],[1.875e8],[0.18],[0],Bool[0],[20],[2.517475e6],[0.5006670000000001],[1.2500575e8],[20],[1.8434102343687527e-10],Bool[0],[0.98],[-2.0],Bool[0],[0],[0.9957272663835971],[0.98],[1.8737831879723476e-10],[0.9935106767998199],[0],[2.0073561013627238e-10],[1.5354488910686632e-10],Bool[0],[0.4312113880035222],[0.044111794885268514],[1.8684603886397613],Bool[0],[0.5720000000000001],Bool[1],[2.519761e6],[0.5720000000000001],[0.12805719897527246],[2.503335e6],[0.5469999999999999],[2.675933333333333e6],[4.479429240013397e-10],[2.0],[1.8684603886397613],Bool[0],[2.0938023450586263],[0.4],Bool[0],[2.1043771043771042],[20],[0.9930860953525269],[1.0],[2.6464759467647777e-10],Bool[0],Bool[0],[20],[2.6364117647058824e6],[0],[1.875e8],[0.32699579994206646],[0.0],[0.0],Bool[0],[5.131766528999658e-10],[2.6364117647058824e6],[2.50205e6],[1],[2.2800513383494453e-10],Bool[0],Bool[0],[0.5000166959999999],[0.4],[3],Bool[1],[0.6666973333333334],[0.5469999999999999],[2.675933333333333e6],[20],[0.9966382717363573],[2.50245e6],[0.1677179832373122],[0.16],[0.5006670000000001],[3],[3.039284505880561e-10],[0.05164504282116534],[0],[3]
