X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_2""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[5],[3.173734472361811e6],Bool[0],Bool[0],[3],[-0.02705616111683818],[2.0172871739130434e8],[1.0],[2],[3],[3.280055276381907e6],[0.012564722678992949],[0.20275166799999994],[0.02371468609432912],[0.9933570011611319],[3.28542110552764e6],[0.84],[2],[20],[0.9693462270043935],[0.9660053826957162],[1.1452461867606531e-10],[2.0443883695652172e8],[0.52],[0],Bool[0],[0],[3.280055276381907e6],[0.20315760000000002],[2.0308075e8],[1],[1.1452358991352317e-10],Bool[1],[0.76],[0.0],Bool[0],[0],[0.9991244923662164],[0.76],[1.145235025045636e-10],[0.9694519195897868],[0],[1.1452421580502837e-10],[1.1452427037767204e-10],Bool[0],[0.015254162709640013],[0.07351675574996491],[4.940711462450592],Bool[0],[0.0],Bool[0],[3.28542110552764e6],[0.0],[-0.022358221150596477],[3.184710552763821e6],[0.0],[2.7451847826086963e6],[1.1452323414131727e-10],[0.0],[4.940711462450592],Bool[1],[3.633720930232558],[0.22],Bool[0],[4.125412541254125],[20],[0.965936580952521],[0.84],[1.1452417661807025e-10],Bool[0],Bool[1],[0],[2.7049516129032252e6],[5],[2.0443883695652172e8],[0.015009516068384668],[1.0],[0.0],Bool[0],[1.1452391462276719e-10],[2.858878787878788e6],[3.18189949748744e6],[3],[1.1452465686171414e-10],Bool[0],Bool[0],[0.20275166800000002],[0.04],[5],Bool[0],[0.9867436167923723],[0.0],[2.7049516129032252e6],[11],[1.0],[3.195389447236186e6],[0.04540227707266741],[0.5],[0.20315760000000002],[5],[1.1452383399481244e-10],[0.12048167236555109],[5],[5],[0.10969737178255458],[0.12048167236555109],[0.07351675574996491]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_2""]","String3[""M_2""]","String7[""N3_2""]",[0.0],[5],[3.1279987878787876e6],Bool[0],Bool[0],[3],[0.062406657014251965],[1.8766979310344827e8],[0.0],[2],[3],[3.3026439393939376e6],[0.012715971689178918],[0.33427196800000003],[0.02740991912374619],[0.9779869578501063],[3.342813939393939e6],[0.48],[2],[5],[0.9363203891187302],[0.9357382267126426],[1.145225398790518e-10],[1.9627079310344824e8],[0.26],[0],Bool[0],[0],[3.3026439393939376e6],[0.337368],[1.9195027586206895e8],[1],[1.5267443997622654],Bool[1],[0.44],[0.0],Bool[0],[0],[0.9427478341371291],[0.44],[0.685135493942254],[0.9369905938665548],[0],[0.6851376738301325],[0.6931471803729516],Bool[0],[0.09310526514893225],[0.11000899635938872],[4.940711462450592],Bool[0],[0.0],Bool[0],[3.342813939393939e6],[0.0],[0.07525083210515186],[3.129944848484848e6],[0.0],[2.503296296296296e6],[1.372795105541658],[0.0],[4.940711462450592],Bool[1],[4.098360655737705],[0.2],Bool[0],[3.9432176656151414],[5],[0.9363875509000736],[0.48],[0.6931471801464388],Bool[0],Bool[1],[0],[2.230529411764706e6],[5],[1.9627079310344824e8],[0.04106489119255753],[0.0],[0.0],Bool[0],[1.3727940502146385],[2.7631e6],[3.136575757575755e6],[3],[1.1452267475561336e-10],Bool[0],Bool[0],[0.33427196800000003],[0.04],[5],Bool[0],[0.9561778914529242],[0.0],[2.230529411764706e6],[10],[0.9481266040828056],[3.136575757575755e6],[0.012754836770890838],[0.24],[0.337368],[5],[1.5267447718443434],[0.09499925936553401],[5],[5],[0.08890162698173752],[0.09499925936553401],[0.11000899635938872]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_2""]","String3[""M_2""]","String7[""N3_2""]",[0.0],[6],[3.007217049180324e6],Bool[0],Bool[0],[3],[0.017131630784129704],[1.9397413333333334e8],[0.0],[2],[3],[3.2295573770491765e6],[0.01487947101034019],[0.33152950000000003],[0.07562461658914535],[0.9789283298730405],[3.203094426229505e6],[0.26],[1],[8],[0.9388474546847012],[0.9388474546847012],[1.1452426518208901e-10],[1.9812066666666666e8],[0.22],[0],Bool[0],[0],[3.2295573770491765e6],[0.3389308],[1.9394593333333334e8],[1],[1.5232901037918534],Bool[1],[0.26],[0.0],Bool[0],[0],[0.9474346842455715],[0.26],[0.7978859690118905],[0.9390040396004383],[0],[0.7978836311309757],[0.6931471805494339],Bool[0],[0.05560345526817671],[0.04527677409003429],[5.76036866359447],Bool[0],[0.0],Bool[0],[3.203094426229505e6],[0.0],[0.053897966749971944],[3.007217049180324e6],[0.0],[2.6660606060606064e6],[1.510335190633147],[0.0],[5.76036866359447],Bool[1],[7.716049382716048],[0.2],Bool[0],[7.716049382716048],[8],[0.9390040396004383],[0.26],[0.6931471801724284],Bool[0],Bool[1],[0],[1.9369411764705887e6],[8],[1.9812066666666666e8],[-0.04656591141453675],[0.0],[0.0],Bool[0],[1.5103359005304458],[2.6660606060606064e6],[2.9945737704917956e6],[3],[1.1452435650720419e-10],Bool[0],Bool[0],[0.33152950000000003],[0.04],[8],Bool[0],[0.9790706673710635],[0.0],[1.9369411764705887e6],[10],[0.9474346842455715],[2.9945737704917956e6],[-0.01296972351538495],[0.22],[0.3389308],[6],[1.5232903969050693],[0.04527677409003429],[8],[8],[0.14748147772517062],[0.04527677409003429],[0.04527677409003429]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_2""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[5],[3.2037685714285728e6],Bool[0],Bool[0],[3],[0.0071107731882824815],[1.9297390184049076e8],[1.0],[1],[3],[3.4419428571428508e6],[0.010851247301577814],[0.20420821600000003],[-0.03300697855436445],[0.9922549145459664],[3.443049523809524e6],[0.46],[1],[20],[0.9432200469019437],[0.9305031917995181],[1.1452346146381674e-10],[1.9910033128834355e8],[0.24],[0],Bool[0],[0],[3.4419428571428508e6],[0.202326],[1.9755828220858893e8],[1],[1.1452437128510493e-10],Bool[1],[0.26],[0.0],Bool[0],[0],[0.944267877026214],[0.26],[1.1452184755617886e-10],[0.9440488573779762],[0],[1.1452217600815403e-10],[1.1452295154534556e-10],Bool[0],[-0.009072034623226307],[0.06575940097050763],[4.940711462450592],Bool[0],[0.0],Bool[0],[3.443049523809524e6],[0.0],[0.022728468139366277],[3.247553333333334e6],[0.0],[2.948663865546219e6],[1.1452462370914067e-10],[0.0],[4.940711462450592],Bool[1],[4.019292604501607],[0.24],Bool[0],[4.5787545787545785],[19],[0.93169120669296],[0.46],[1.145225959072252e-10],Bool[0],Bool[1],[0],[2.6054561403508773e6],[5],[1.9910033128834355e8],[-0.02448974289985767],[1.0],[0.0],Bool[0],[1.1452447927710228e-10],[3.0545575221238937e6],[3.2102261904761866e6],[3],[1.1452385696796321e-10],Bool[0],Bool[0],[0.20420821599999994],[0.02],[5],Bool[0],[0.9692294361932512],[0.0],[2.6054561403508773e6],[12],[0.9638394952374354],[3.2885357142857206e6],[0.007785326521377799],[0.18],[0.202326],[5],[1.1452372516215847e-10],[0.09350667792195379],[5],[5],[0.10426264343474129],[0.09350667792195379],[0.06575940097050763]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[4],[2.9798895081967153e6],Bool[0],Bool[0],[2],[0.021044489161858165],[1.8181369642857143e8],[0.0],[8],[2],[3.091049180327866e6],[0.010834832683468904],[0.34027814399999995],[-0.03701240824590426],[0.9770970406659518],[3.1208068852458973e6],[0.82],[3],[8],[0.963169045920343],[0.9548458516560602],[1.1452364912211697e-10],[1.952243035714286e8],[0.48],[0],Bool[0],[0],[3.091049180327866e6],[0.3392926],[1.907530892857143e8],[1],[1.5233448011373025],Bool[1],[0.64],[0.0],Bool[0],[0],[0.9977360965338421],[0.64],[0.5861032369940997],[0.9627061186938668],[0],[0.5861045190414989],[0.6931471803439297],Bool[0],[-0.03763555396233372],[0.04826015317008432],[3.993610223642172],Bool[0],[0.0],Bool[0],[3.1208068852458973e6],[0.0],[-0.010473929368674239],[3.0058645901639285e6],[0.0],[2.7914102564102565e6],[1.3880728409587517],[0.0],[3.993610223642172],Bool[1],[4.595588235294118],[0.3],Bool[0],[4.901960784313725],[10],[0.9559209414827873],[0.82],[0.6931471800730173],Bool[0],Bool[1],[0],[2.1038125e6],[5],[1.952243035714286e8],[-0.04707941204580142],[0.0],[0.0],Bool[0],[1.3880737996295136],[2.9086176470588236e6],[2.936163934426223e6],[2],[1.1452378163809602e-10],Bool[0],Bool[0],[0.34027814400000006],[0.16],[5],Bool[0],[0.9313066718767907],[0.0],[2.1038125e6],[15],[0.9977360965338421],[2.969704918032781e6],[-0.00487573572832366],[0.48],[0.3392926],[4],[1.5233447813706527],[0.055089766599614474],[5],[5],[0.2232854728458616],[0.055089766599614474],[0.04826015317008432]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_2""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[5],[3.0836066331658326e6],Bool[0],Bool[0],[3],[-0.019416679085272157],[1.9465385474860334e8],[1.0],[2],[3],[3.3687713567839237e6],[0.01224242851725096],[0.201779172],[1.7148119998230332e-5],[0.9930773784065604],[3.369167035175882e6],[0.22],[2],[19],[0.9244837875320538],[0.9152430262350759],[1.1452258463611496e-10],[2.01651251396648e8],[0.18],[0],Bool[0],[0],[3.3687713567839237e6],[0.2021442],[2.0251806779661018e8],[1],[1.1452367283735894e-10],Bool[1],[0.14],[0.0],Bool[0],[0],[0.925207284526174],[0.14],[1.1452294567307372e-10],[0.9251968790359015],[0],[1.1452385703253934e-10],[1.1452320298630313e-10],Bool[0],[-0.04454411550260101],[0.15896996294897975],[4.940711462450592],Bool[0],[0.0],Bool[0],[3.369167035175882e6],[0.0],[-0.01959990091904048],[3.1147403015075396e6],[0.0],[3.0166071428571427e6],[1.1452199514503091e-10],[0.0],[4.940711462450592],Bool[1],[4.194630872483222],[0.2],Bool[0],[4.448398576512455],[20],[0.9160069205537149],[0.22],[1.1452311191628345e-10],Bool[0],Bool[1],[0],[2.684690909090909e6],[5],[2.0392979661016947e8],[-0.006838528255680984],[1.0],[0.0],Bool[0],[1.1452259640503817e-10],[2.766767676767677e6],[3.0789623115577893e6],[3],[1.1452275444916008e-10],Bool[0],Bool[0],[0.201779172],[0.04],[5],Bool[0],[0.9652995128987285],[0.0],[2.684690909090909e6],[10],[0.9290816036136907],[3.137512562814067e6],[-0.05579874243351264],[0.1],[0.20214420000000005],[5],[1.1452403248345643e-10],[0.15995402189379296],[5],[5],[0.1064669390937863],[0.15995402189379296],[0.15896996294897975]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[4],[2.9919722580645476e6],Bool[0],Bool[0],[0],[-0.0695626590334108],[1.5604692592592585e8],[0.0],[11],[2],[3.2021693548387475e6],[0.011543773770213346],[0.33608902800000007],[-0.023801423771729058],[0.9760827427725232],[3.2108696774193943e6],[0.38],[8],[9],[0.9379157249729133],[0.9318261277017084],[1.1452423266638547e-10],[1.9308388888888896e8],[0.28],[0],Bool[0],[0],[3.2021693548387475e6],[0.3384512],[1.8846585185185185e8],[1],[1.480649627362188],Bool[0],[0.26],[0.0],Bool[0],[0],[0.9359656044393824],[0.26],[0.6178260837352547],[0.9380229466592012],[0],[0.6178246854740604],[0.6931471802191277],Bool[0],[-0.06481125980760787],[0.14856575341578557],[3.993610223642172],Bool[0],[0.0],Bool[0],[3.2108696774193943e6],[0.0],[-0.08238357654611171],[3.0115251612903555e6],[0.0],[2.9644e6],[1.547876022286779],[0.0],[3.993610223642172],Bool[0],[4.960317460317461],[0.24],Bool[0],[4.528985507246377],[10],[0.9321959754032807],[0.38],[0.6931471801573537],Bool[0],Bool[0],[1],[1.865777777777778e6],[5],[1.9308388888888896e8],[0.04387699457258844],[0.0],[0.0],Bool[0],[1.5478758896865867],[2.741294117647059e6],[3.0362661290323017e6],[2],[1.1452437459031121e-10],Bool[0],Bool[0],[0.336089028],[0.22],[5],Bool[1],[0.8081820126158936],[0.0],[2.178e6],[12],[0.9472900311959455],[3.003967741935529e6],[0.0013563907944229945],[0.22],[0.33845119999999995],[4],[1.4806498307613745],[0.04964779036372113],[5],[5],[0.21967526735615917],[0.04964779036372113],[0.14856575341578557]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_2""]","String3[""M_2""]","String7[""N3_2""]",[0.0],[5],[3.153544e6],Bool[0],Bool[0],[3],[0.03128288952568454],[2.055811641791044e8],[-1.0],[2],[3],[3.2831975e6],[0.011245850108046246],[0.20124180000000003],[-0.03600968605914959],[0.9819509677699942],[3.2614986e6],[0.86],[1],[19],[0.9710705992637862],[0.9669003077297044],[1.1452590423162963e-10],[2.0682466666666657e8],[0.56],[0],Bool[0],[0],[3.2831975e6],[0.2028752],[2.0410714e8],[3],[1.1452406189581797e-10],Bool[1],[0.6],[0.0],Bool[0],[0],[1.0],[0.6],[1.1452485187643655e-10],[0.9712794494074198],[0],[1.145244395677929e-10],[1.1452418884650015e-10],Bool[0],[0.011565497043805193],[0.0757012019983831],[4.940711462450592],Bool[0],[0.0],Bool[0],[3.2614986e6],[0.0],[0.013660081402213033],[3.1671454e6],[0.0],[2.8002596153846155e6],[1.1452307915634283e-10],[0.0],[4.940711462450592],Bool[1],[6.944444444444444],[0.22],Bool[0],[7.142857142857142],[20],[0.9670165999331644],[0.86],[1.145244572565845e-10],Bool[0],Bool[1],[0],[2.758390625e6],[8],[2.0785879e8],[0.011187504011897787],[-1.0],[0.0],Bool[0],[1.1452304599504575e-10],[3.065824074074074e6],[3.15477e6],[3],[1.145256912520763e-10],Bool[0],Bool[0],[0.20124179999999997],[0.04],[8],Bool[0],[0.9939876490188363],[0.0],[2.758390625e6],[11],[1.0],[3.161705e6],[0.006157277807093565],[0.54],[0.2028752],[5],[1.1452368647453605e-10],[0.08437980791634928],[8],[8],[0.19544009819891106],[0.08437980791634928],[0.0757012019983831]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[4],[2.9558267741935756e6],Bool[0],Bool[0],[0],[-0.04804873057881464],[1.7406021311475414e8],[0.0],[11],[2],[3.2680806451613307e6],[0.01295827467646284],[0.33759476800000005],[0.2595293949847241],[0.979316602197122],[3.286756451612939e6],[0.1],[6],[9],[0.9026105254273117],[0.8993142077025623],[1.1452420951825224e-10],[1.9865778688524598e8],[0.14],[0],Bool[0],[0],[3.2680806451613307e6],[0.33597279999999996],[1.9454886885245907e8],[1],[1.5454892280544215],Bool[0],[0.06],[0.0],Bool[0],[0],[0.915541035763192],[0.06],[0.5892303868150759],[0.9048282458415509],[0],[0.5892308920345986],[0.6931471804224226],Bool[0],[0.15194268370939684],[0.20271642064716908],[3.993610223642172],Bool[0],[0.0],Bool[0],[3.286756451612939e6],[0.0],[-0.12698043154879435],[2.9666609677419616e6],[0.0],[2.8196279069767436e6],[1.1265311699942198],[0.0],[3.993610223642172],Bool[0],[4.528985507246377],[0.26],Bool[0],[4.098360655737704],[13],[0.9014021858185447],[0.1],[0.6931471801398126],Bool[0],Bool[0],[0],[2.0704444444444447e6],[5],[1.9865778688524598e8],[0.09499457531015082],[-1.0],[0.0],Bool[0],[1.1265297137304302],[2.626848484848485e6],[2.9417016129032513e6],[2],[1.1452398794039347e-10],Bool[0],Bool[0],[0.33759476800000005],[0.22],[5],Bool[1],[0.8761811748929804],[0.0],[2.0704444444444447e6],[13],[0.9153424121703805],[2.9468145161290485e6],[0.02518368633679585],[0.06],[0.33597279999999996],[4],[1.5454890329967161],[0.14959420844404375],[5],[5],[0.2152331461462198],[0.14959420844404375],[0.20271642064716908]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_3""]","String3[""M_2""]","String7[""N3_2""]",[0.0],[3],[3.10398875e6],Bool[0],Bool[0],[2],[0.03785408872973789],[1.9259079310344827e8],[0.0],[9],[2],[3.1852265625e6],[0.003958860442096935],[0.35576598800000003],[-0.045524775422171176],[0.9562737083232635],[3.22599875e6],[0.78],[1],[3],[0.968221081920754],[0.9621791545951467],[1.1452479289967173e-10],[1.968972413793103e8],[0.46],[0],Bool[0],[0],[3.1852265625e6],[0.33963560000000004],[1.882876551724138e8],[2],[1.3392319766603356],Bool[1],[0.54],[0.0],Bool[0],[0],[0.979494643973184],[0.54],[0.5586981456841198],[0.9686936425876069],[0],[0.5586985850253704],[0.6931471804124959],Bool[0],[0.03162056601621464],[0.03563059067711339],[2.7352297592997807],Bool[0],[0.0],Bool[0],[3.22599875e6],[0.0],[0.02579763893793061],[3.12348e6],[0.0],[2.605142857142857e6],[1.1924240858494437],[0.0],[2.7352297592997807],Bool[1],[4.166666666666666],[0.36],Bool[0],[4.844961240310078],[5],[0.9629143545366421],[0.78],[0.6931471800623106],Bool[0],Bool[1],[0],[2.005684210526316e6],[5],[1.968972413793103e8],[0.07738991687680334],[0.0],[0.0],Bool[0],[1.1924237926775825],[2.4184166666666665e6],[3.1027265625e6],[2],[1.1452419022944359e-10],Bool[0],Bool[0],[0.35576598800000003],[0.18],[5],Bool[0],[0.9781284478863473],[0.0],[2.005684210526316e6],[18],[0.9968071573485624],[3.0976640625e6],[0.029634029449540078],[0.44],[0.33963560000000004],[3],[1.3392309234470943],[0.09866518632222819],[5],[5],[0.23478947802659303],[0.09866518632222819],[0.03563059067711339]
