X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N3_1""]",[0.0],[5],[2.501168e6],Bool[0],Bool[0],[0],[0.4765850275863527],[1.531078e8],[2.0],[11],[2],[2.50645e6],[0.016018954184782653],[0.500017904],[0.5905490881647453],[0.8446646504612594],[2.50774e6],[1.0],[11],[20],[0.9973067383381052],[0.9973793136449552],[1.0192130037368206],[1.812646e8],[0.28],[0],Bool[0],[20],[2.50645e6],[0.5001971999999999],[1.531078e8],[11],[1.2299180959198888],Bool[0],[0.94],[2.0],Bool[0],[0],[0.99802000587388],[0.94],[0.8353794137761145],[0.9973084740645216],[0],[0.8739072767334843],[0.396898918046352],Bool[0],[0.8429294268492716],[0.2777486741930553],[3.3512064343163535],Bool[0],[0.42100000000000004],Bool[0],[2.50774e6],[0.42100000000000004],[0.7199529908516359],[2.500986e6],[0.517],[2.339466666666667e6],[1.0268842349816074],[0.0],[3.3512064343163535],Bool[0],[1.4654161781946076],[0.22],Bool[0],[1.4688601645123383],[20],[0.9973815280686117],[1.0],[0.4330010214689058],Bool[0],Bool[0],[20],[2.332533333333333e6],[5],[1.812646e8],[0.5733671688973463],[2.0],[2.0],Bool[0],[1.0198726028451959],[2.332533333333333e6],[2.4994e6],[2],[1.011192907443656],Bool[0],Bool[0],[0.500017904],[0.22],[5],Bool[0],[0.8446646504612594],[0.517],[2.339466666666667e6],[11],[0.9979033409934899],[2.499125e6],[0.36227556857380355],[0.3],[0.5001971999999999],[5],[1.2343424071652043],[0.2800720014853323],[5],[5],[0.01284390968513871],[0.2800720014853323],[0.2777486741930553]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_2""]",[2.0],[1],[2.499638e6],Bool[0],Bool[0],[0],[0.11469878304233894],[1.3162821052631578e8],[2.0],[20],[1],[2.51235e6],[0.7071067811865476],[0.5001872],[0.2674666236182619],[0.6669162666666681],[2.512022e6],[0.08],[20],[20],[0.9953033850818186],[0.9950701068700831],[2.466280717325858e-10],[1.9736842105263114e8],[0.18],[0],Bool[0],[20],[2.51235e6],[0.5000448],[1.3162821052631578e8],[20],[2.528243739360253e-10],Bool[1],[0.04],[2.0],Bool[0],[0],[0.9956297127340461],[0.04],[9.59074081815454e-11],[0.995308532425701],[0],[1.608104070267983e-10],[5.051426535182418e-11],Bool[0],[0.32453920217600113],[0.1869102531591031],[1.0],Bool[0],[0.7],Bool[1],[2.512022e6],[0.7],[0.2248759539370329],[2.500224e6],[0.49700000000000005],[2.648176470588235e6],[1.5621731411772594e-10],[2.0],[1.0],Bool[0],[4.752851711026615],[0.4],Bool[1],[4.28082191780822],[20],[0.9950752410888072],[0.08],[9.182910375292398e-11],Bool[0],Bool[1],[20],[2.506277777777778e6],[5],[1.9736842105263114e8],[0.04109965987540025],[2.0],[2.0],Bool[1],[2.3902771852517494e-10],[2.506277777777778e6],[2.5001e6],[1],[4.2192125954342986e-10],Bool[0],Bool[0],[0.5001872],[0.4],[5],Bool[1],[0.6669162666666681],[0.49700000000000005],[2.648176470588235e6],[20],[0.9959406270122966],[2.50045e6],[0.18801673383185025],[0.24],[0.5000448],[1],[3.2106806677810194e-10],[0.12435370012991172],[5],[5],[0.6531199604483084],[0.12435370012991172],[0.1869102531591031]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L2""]","String3[""L_1""]","String3[""M_1""]","String7[""N3_1""]",[0.0],[5],[2.499631e6],Bool[0],Bool[0],[0],[0.4302604250886157],[1.5623105555555555e8],[0.0],[11],[2],[2.51095e6],[0.006790421601639134],[0.49986134400000004],[0.5281197608715087],[0.8181066556428279],[2.510809e6],[0.98],[11],[20],[0.9955209655533336],[0.9955480484576883],[0.7312497979900436],[1.9096661111111104e8],[0.2],[0],Bool[0],[20],[2.51095e6],[0.4999126],[1.5623105555555555e8],[11],[1.4033716969214125],Bool[0],[0.88],[0.0],Bool[0],[0],[0.9955892189157787],[0.88],[1.0642230786879878],[0.9955233218624611],[0],[1.0466231747562846],[0.5693024527457308],Bool[0],[0.802354327090381],[0.2971215216708476],[3.51123595505618],Bool[0],[0.38599999999999995],Bool[0],[2.510809e6],[0.38599999999999995],[0.6358072990320296],[2.499563e6],[0.48900000000000005],[2.4950714285714286e6],[1.4003473573528502],[0.0],[3.51123595505618],Bool[0],[1.3997760358342668],[0.22],Bool[0],[1.3997760358342668],[20],[0.9955505853244319],[0.98],[0.5590619402469195],Bool[0],Bool[0],[20],[2.4950714285714286e6],[5],[1.9096661111111104e8],[0.6127085893424183],[0.0],[0.0],Bool[0],[1.3904492960953985],[2.4950714285714286e6],[2.500275e6],[2],[0.7242103361817874],Bool[0],Bool[0],[0.49986134400000004],[0.22],[5],Bool[0],[0.8181066556428279],[0.48900000000000005],[2.4950714285714286e6],[11],[0.9953721500795566],[2.49935e6],[0.45888160136237266],[0.2],[0.4999126],[5],[1.3973978268806406],[0.2971215216708476],[5],[5],[0.008308949392071182],[0.2971215216708476],[0.2971215216708476]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_3""]","String3[""M_2""]","String7[""N3_2""]",[-2.0],[1],[2.498642e6],Bool[0],Bool[0],[0],[0.0466835500714927],[1.249486e8],[-2.0],[20],[1],[2.506875e6],[0.0],[0.49979439999999997],[0.07215027980489913],[0.6663925333333334],[2.506806e6],[0.8],[20],[20],[0.9967257139164339],[0.9967432661322815],[1.692448972601238e-10],[1.875e8],[0.34],[0],Bool[0],[20],[2.506875e6],[0.49971959999999993],[1.249486e8],[20],[2.2960947682317104e-10],Bool[0],[0.66],[-2.0],Bool[0],[0],[0.9984804380880622],[0.66],[1.0007044723510629e-10],[0.9967309045730404],[0],[1.3931737770790137e-10],[1.4461324904724384e-10],Bool[0],[0.11635400272092242],[0.06847806153798455],[1.0],Bool[0],[0.4],Bool[1],[2.506806e6],[0.4],[0.23421758201602516],[2.498598e6],[0.48800000000000004],[2.642235294117647e6],[5.330266376996813e-10],[-2.0],[1.0],Bool[0],[3.943217665615142],[0.4],Bool[0],[4.448398576512456],[20],[0.9967482773613117],[0.8],[1.8077346487924816e-10],Bool[0],Bool[0],[20],[2.338933333333333e6],[5],[1.875e8],[0.05646748803921426],[-2.0],[-2.0],Bool[0],[6.555417860327607e-10],[2.338933333333333e6],[2.499275e6],[1],[2.898774349138145e-10],Bool[0],Bool[0],[0.49979439999999997],[0.4],[5],Bool[1],[0.6663925333333334],[0.48800000000000004],[2.642235294117647e6],[20],[0.9984422086530349],[2.4997e6],[0.17477552978540772],[0.3],[0.49971959999999993],[1],[3.1969519415041845e-10],[0.12126914245594383],[5],[5],[0.566185804230378],[0.12126914245594383],[0.06847806153798455]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N3_1""]",[0.0],[5],[2.501664e6],Bool[0],Bool[0],[0],[0.4719801251120953],[1.5308425e8],[0.0],[11],[2],[2.513775e6],[0.00871855157214613],[0.499975696],[0.2006792071291775],[0.8303203326830025],[2.513992e6],[0.9],[11],[20],[0.9948345102132385],[0.995096245334114],[1.0360874791376546],[1.843677e8],[0.2],[0],Bool[0],[20],[2.513775e6],[0.5002012],[1.5308425e8],[11],[1.4109013656672564],Bool[0],[0.7],[0.0],Bool[0],[0],[0.9967383586263222],[0.7],[0.9441877347605455],[0.9948431883113633],[0],[0.9525595819030326],[0.6814618877106966],Bool[0],[0.8060530340231424],[0.35064341597697224],[3.351206434316354],Bool[0],[0.438],Bool[0],[2.513992e6],[0.438],[0.3838201845342518],[2.501006e6],[0.536],[2.315384615384615e6],[1.3361550950356174],[0.0],[3.351206434316354],Bool[0],[1.0841283607979184],[0.22],Bool[0],[1.17813383600377],[20],[0.9951052079664794],[0.9],[0.6760384178576786],Bool[0],Bool[0],[20],[2.5165e6],[3],[1.843677e8],[0.6494184444244416],[2.0],[2.0],Bool[0],[1.323068993323194],[2.5165e6],[2.50195e6],[2],[1.0269029710815458],Bool[0],Bool[0],[0.499975696],[0.22],[5],Bool[0],[0.8303203326830025],[0.536],[2.315384615384615e6],[11],[0.996620693136772],[2.499425e6],[0.5467940257489231],[0.26],[0.5002012],[5],[1.4197226368011697],[0.3823333691531514],[4],[5],[0.007526298426185343],[0.3823333691531514],[0.35064341597697224]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_3""]","String3[""M_2""]","String7[""N3_2""]",[0.0],[1],[2.500898e6],Bool[0],Bool[0],[0],[0.02861658866202491],[1.250081e8],[-2.0],[20],[1],[2.509825e6],[0.7071067811865476],[0.5000324],[0.15871013253776503],[0.678033937467626],[2.510036e6],[0.56],[20],[20],[0.996290889851779],[0.9963594147653659],[2.541244587373381e-10],[1.843685e8],[0.24],[0],Bool[0],[20],[2.509825e6],[0.5001452000000001],[1.250081e8],[20],[2.4031182181694664e-10],Bool[0],[0.54],[-2.0],Bool[0],[0],[0.9978608409526832],[0.54],[3.3651436694891395e-10],[0.9962931641481683],[0],[5.348914722502602e-10],[1.0965399852912615e-10],Bool[0],[0.11947476912506053],[0.05491040979632186],[1.0],Bool[0],[0.45],Bool[1],[2.510036e6],[0.45],[0.08498537387875191],[2.500726e6],[0.5],[2.4963125e6],[2.2943377129385885e-10],[0.0],[1.0],Bool[0],[4.646840148698884],[0.4],Bool[0],[4.512635379061371],[20],[0.9963618255714357],[0.56],[1.284769266680101e-10],Bool[0],Bool[0],[20],[2.351941176470588e6],[5],[1.843685e8],[0.09045047856088889],[-2.0],[-2.0],Bool[0],[2.716051726255139e-10],[2.351941176470588e6],[2.50085e6],[1],[4.3059976954357565e-10],Bool[0],Bool[0],[0.5000324],[0.4],[5],Bool[1],[0.678033937467626],[0.5],[2.4963125e6],[20],[0.9976670668895059],[2.50085e6],[-0.015506765682624738],[0.26],[0.5001452000000001],[1],[3.5385864388885213e-10],[0.042167678427914426],[5],[5],[0.6468781284786185],[0.042167678427914426],[0.05491040979632186]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_2""]","String7[""N3_1""]",[-2.0],[5],[2.500141e6],Bool[0],Bool[0],[0],[0.6542902297980624],[1.3154005263157894e8],[2.0],[20],[1],[2.507025e6],[0.019061466259703085],[0.499941544],[0.31650010852637117],[0.7139950119843792],[2.507135e6],[1.0],[20],[20],[0.997210361627914],[0.997210361627914],[0.9365704764769551],[1.8423105263157886e8],[0.36],[0],Bool[0],[20],[2.507025e6],[0.5000282],[1.3154005263157894e8],[20],[1.5148115953410288],Bool[0],[1.0],[2.0],Bool[0],[0],[0.9980175332591852],[1.0],[0.8346606706471507],[0.9972109828025671],[0],[0.8391373646194293],[0.5758608266267411],Bool[0],[0.8545818998449544],[0.295080003714247],[2.4606299212598426],Bool[0],[0.5780000000000001],Bool[1],[2.507135e6],[0.5780000000000001],[0.7002833911069701],[2.500141e6],[0.528],[2.4934375e6],[1.258244392666255],[-2.0],[2.4606299212598426],Bool[0],[1.4013452914798208],[0.4],Bool[0],[1.4013452914798208],[20],[0.9972109828025671],[1.0],[0.578027670585954],Bool[0],Bool[0],[20],[2.4934375e6],[5],[1.8423105263157886e8],[0.6092146537674534],[2.0],[2.0],Bool[0],[1.26373334857512],[2.4934375e6],[2.5001e6],[1],[0.9396810623459776],Bool[0],Bool[0],[0.499941544],[0.4],[5],Bool[1],[0.7139950119843792],[0.528],[2.4934375e6],[20],[0.9980175332591852],[2.5001e6],[0.6060835134334533],[0.36],[0.5000282],[5],[1.4993726367109406],[0.295080003714247],[5],[5],[0.12097358634015938],[0.295080003714247],[0.295080003714247]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_3""]","String3[""M_2""]","String7[""N3_2""]",[-2.0],[1],[2.49982e6],Bool[0],Bool[0],[0],[0.2985592925927245],[1.25036e8],[2.0],[20],[1],[2.511525e6],[0.7071067811865476],[0.5001439999999999],[-0.10496411753835784],[0.6668586666666667],[2.51208e6],[0.34],[20],[20],[0.9950813668354511],[0.9951195821789115],[9.641977072256948e-11],[1.875e8],[0.1],[0],Bool[0],[20],[2.511525e6],[0.4999448],[1.25036e8],[20],[7.338539085806144e-11],Bool[0],[0.32],[2.0],Bool[0],[0],[0.9959854533613611],[0.32],[2.2489934341527862e-10],[0.995085085827669],[0],[3.6227886106382256e-10],[1.1443847766923457e-10],Bool[0],[0.31621548731538035],[0.14936706539260924],[1.0],Bool[0],[0.65],Bool[1],[2.51208e6],[0.65],[0.2836936599636109],[2.499724e6],[0.512],[2.5051875e6],[9.357353612466084e-11],[-2.0],[1.0],Bool[0],[6.009615384615384],[0.4],Bool[1],[5.76036866359447],[20],[0.9951232355653894],[0.34],[2.064219029100487e-10],Bool[0],Bool[0],[20],[2.362294117647059e6],[8],[1.875e8],[0.0801823765822003],[2.0],[2.0],Bool[1],[1.965563570728121e-10],[2.362294117647059e6],[2.501375e6],[1],[1.6030303733427598e-10],Bool[0],Bool[0],[0.5001439999999999],[0.4],[8],Bool[1],[0.6668586666666667],[0.512],[2.5051875e6],[20],[0.9959854533613611],[2.501375e6],[0.09148151914746153],[0.1],[0.4999448],[1],[2.1502815349219477e-10],[0.13961275093629522],[8],[8],[0.6483036018903489],[0.13961275093629522],[0.14936706539260924]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L2""]","String3[""L_1""]","String3[""M_2""]","String7[""N3_1""]",[2.0],[5],[2.500283e6],Bool[0],Bool[0],[0],[0.4794224867898958],[1.1841426315789473e8],[-2.0],[20],[1],[2.509125e6],[0.0166040938647086],[0.4999804],[0.06049478710620638],[0.6792272546958429],[2.510497e6],[0.86],[20],[20],[0.9955952944775477],[0.995931482889643],[1.0326298835697842],[1.743367368421052e8],[0.22],[0],Bool[0],[20],[2.509125e6],[0.4998878],[1.1841426315789473e8],[20],[0.6998767953088114],Bool[0],[0.6],[-2.0],Bool[0],[0],[0.9969076090177504],[0.6],[0.6448970269656326],[0.9955991436875972],[0],[0.6456817959764717],[0.6511670672595827],Bool[0],[0.6123406241516662],[0.18782258645860458],[3.1969309462915594],Bool[0],[0.587],Bool[1],[2.510497e6],[0.587],[0.3253135993814888],[2.499439e6],[0.513],[2.648588235294118e6],[1.2370118408112682],[2.0],[3.1969309462915594],Bool[0],[2.0325203252032518],[0.4],Bool[0],[1.8545994065281903],[20],[0.9959344303352102],[0.86],[0.6512368448450693],Bool[0],Bool[0],[20],[2.6661333333333335e6],[5],[1.743367368421052e8],[0.5492428266526298],[-2.0],[-2.0],Bool[0],[1.2466388296944182],[2.6661333333333335e6],[2.50005e6],[1],[1.0157976663258483],Bool[0],Bool[0],[0.4999804],[0.4],[5],Bool[1],[0.6792272546958429],[0.513],[2.648588235294118e6],[20],[0.9968458169079575],[2.49935e6],[0.5077946238046681],[0.2],[0.4998878],[5],[0.6836545717864578],[0.16036671719530834],[5],[5],[0.012488554119672946],[0.16036671719530834],[0.18782258645860458]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N3_1""]",[0.0],[5],[3.040904516129066e6],Bool[0],Bool[0],[0],[0.12257400309906102],[1.7210271428571427e8],[0.0],[20],[1],[3.043290322580668e6],[0.015963673178209316],[0.350910156],[-0.03387444226603735],[0.8850738979499512],[3.0927832258064854e6],[0.96],[5],[7],[0.9837726286418291],[0.9832258823558863],[1.6949395081578914e-10],[1.944501071428572e8],[0.56],[0],Bool[0],[0],[3.043290322580668e6],[0.3385034],[1.7210271428571427e8],[5],[1.596079509713949e-10],Bool[0],[0.92],[0.0],Bool[0],[0],[1.0],[0.92],[1.1593150908471613e-10],[0.9835800601243835],[0],[1.7027390207818696e-10],[1.1427947725897378e-10],Bool[0],[0.12654250683101192],[0.1874263878113218],[3.19693094629156],Bool[0],[0.0],Bool[1],[3.0927832258064854e6],[0.0],[0.10503978379583039],[3.0425954838710018e6],[0.0],[2.91496875e6],[2.1934701279966918e-10],[0.0],[3.19693094629156],Bool[0],[1.768033946251768],[0.4],Bool[0],[1.8573551263001487],[6],[0.9830248491581272],[0.96],[1.5142847076805968e-10],Bool[0],Bool[0],[0],[2.213e6],[5],[1.944501071428572e8],[-0.003940590166629358],[0.0],[0.0],Bool[0],[8.915181730810114e-10],[2.7979142857142854e6],[3.031540322580686e6],[1],[2.2423197739680692e-10],Bool[0],Bool[0],[0.3509101560000001],[0.4],[5],Bool[1],[0.8850738979499512],[0.0],[2.213e6],[20],[1.0],[3.031540322580686e6],[0.030204049577789497],[0.54],[0.3385034],[5],[2.2573988095213516e-10],[0.20387449778724165],[5],[5],[0.01601782906638725],[0.20387449778724165],[0.1874263878113218]
