X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","[""L0""]","String3[""L2""]","String3[""L_2""]","String3[""M_2""]","String7[""N1_2""]",[2.0],[2],[3.9434091694352077e6],Bool[0],Bool[0],[0],[-0.04496149084504346],[1.718110711610487e8],[1.0],[20],[1],[4.221212624584718e6],[0.007342988630211128],[0.16251500000000002],[-0.017930574130632586],[0.7758634680861033],[4.17538910299003e6],[0.44],[20],[18],[0.955089979399297],[0.9444411220528647],[1.1452409435188975e-10],[2.242445692883895e8],[0.3],[0],Bool[0],[0],[4.221212624584718e6],[0.21780760000000002],[1.718110711610487e8],[20],[1.145238922686729e-10],Bool[0],[0.26],[0.0],Bool[0],[0],[0.9531781556440999],[0.26],[1.1452260662978385e-10],[0.9554100046242411],[0],[1.1452253841419455e-10],[1.1452458872369894e-10],Bool[0],[-0.008095726387474017],[0.16222364177887263],[2.0],Bool[0],[0.0],Bool[0],[4.17538910299003e6],[0.0],[0.00043652665704184776],[3.9878722923587966e6],[0.0],[3.2136e6],[1.1452550325283937e-10],[2.0],[2.0],Bool[0],[2.8538812785388123],[0.4],Bool[0],[2.9976019184652274],[18],[0.944901488899916],[0.44],[1.1452416897140193e-10],Bool[0],Bool[0],[0],[3.2410136986301374e6],[3],[2.2144498127340823e8],[0.05489958405774029],[1.0],[0.0],Bool[0],[1.1452483834170438e-10],[3.453090909090909e6],[3.999028239202641e6],[1],[1.1452375529244333e-10],Bool[0],Bool[0],[0.16251500000000002],[0.4],[3],Bool[0],[0.7661771774730974],[0.0],[3.2410136986301374e6],[20],[0.9721454772856202],[4.0405598006644445e6],[-0.010634923370023107],[0.24],[0.21780760000000002],[2],[1.1452338843554378e-10],[0.07556950411376272],[3],[3],[0.45655408217647114],[0.07556950411376272],[0.16222364177887263]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L3""]","String3[""L_3""]","String3[""M_1""]","String7[""N1_2""]",[2.0],[2],[3.47872925e6],Bool[0],Bool[0],[0],[0.3618155393933928],[1.620091971830986e8],[2.0],[20],[1],[4.18478125e6],[0.008468197706706732],[0.282314536],[0.29976389146103133],[0.74225935903845],[4.13437925e6],[0.02],[16],[17],[0.8619312681583335],[0.8414151290063677],[5.296420409426037e-10],[2.1826494366197184e8],[0.08],[0],Bool[0],[1],[4.18478125e6],[0.3230556],[1.620091971830986e8],[16],[2.6668064625208864e-10],Bool[0],[0.02],[0.0],Bool[0],[0],[0.824210409459754],[0.02],[1.1802742796959392e-10],[0.8627073778541399],[0],[1.2346315512707014e-10],[2.1628913015254e-10],Bool[0],[0.7398853551066477],[0.39207514959252393],[1.996805111821086],Bool[0],[0.176],Bool[1],[4.13437925e6],[0.176],[0.5126757152214112],[3.56355075e6],[0.301],[3.1957875e6],[3.761764264321286e-11],[2.0],[1.996805111821086],Bool[0],[2.4461839530332683],[0.4],Bool[0],[2.2202486678507993],[20],[0.8425264603171833],[0.02],[2.2504139334458964e-10],Bool[0],Bool[0],[1],[2.819347826086956e6],[3],[2.1826494366197184e8],[0.7184485896555843],[2.0],[0.0],Bool[0],[3.818675938021443e-11],[3.2226142857142854e6],[3.38090625e6],[1],[5.30355490559509e-10],Bool[0],Bool[0],[0.282314536],[0.4],[3],Bool[1],[0.74225935903845],[0.301],[2.819347826086956e6],[20],[0.8518181096732171],[3.42586875e6],[0.25041492892948636],[0.06],[0.3230556],[2],[2.701656956298176e-10],[0.34207455755726707],[3],[3],[0.44152694473610554],[0.34207455755726707],[0.39207514959252393]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","String3[""L2""]","String3[""L_2""]","String3[""M_1""]","String7[""N1_1""]",[2.0],[3],[2.499668e6],Bool[0],Bool[1],[0],[-0.05875204122276809],[1.46941e8],[-2.0],[13],[2],[2.515e6],[0.01010574806731297],[0.500110928],[-0.013627085894409165],[0.7969212388043877],[2.516658e6],[0.74],[13],[20],[0.9934897789051989],[0.9932489833739825],[1.098612288273709],[1.8438585e8],[0.18],[0],Bool[0],[20],[2.515e6],[0.5000548],[1.46941e8],[13],[1.6094379117856668],Bool[0],[0.36],[-2.0],Bool[0],[0],[0.9982432994743201],[0.36],[1.0986122882944382],[0.9935147761612518],[0],[1.098612288028371],[0.6931471804459892],Bool[0],[-0.042415689892104216],[0.2490503795138646],[2.983293556085919],Bool[0],[0.531],Bool[1],[2.516658e6],[0.531],[-0.07126387103567589],[2.500274e6],[0.519],[2.4963e6],[1.6094379117288429],[2.0],[2.983293556085919],Bool[0],[2.189141856392294],[0.26],Bool[1],[2.834467120181406],[20],[0.9932856999745493],[0.74],[0.6931471800734343],Bool[0],Bool[1],[20],[2.657066666666667e6],[3],[1.8438585e8],[-0.016129047725665896],[2.0],[2.0],Bool[0],[1.6094379115015487],[2.657066666666667e6],[2.500925e6],[2],[1.0986122880799025],Bool[1],Bool[0],[0.500110928],[0.26],[3],Bool[1],[0.7969212388043877],[0.519],[2.4963e6],[13],[0.9969566870511553],[2.500425e6],[0.07126856027000614],[0.32],[0.5000548],[3],[1.6094379116303241],[0.026167375412906795],[3],[3],[0.3015659323199489],[0.026167375412906795],[0.2490503795138646]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_2""]","String7[""F1_3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L2""]","String3[""L_3""]","String3[""M_1""]","String7[""N1_1""]",[1.0],[2],[3.874230136986303e6],Bool[0],Bool[0],[0],[0.4748920560819523],[2.009759691119691e8],[1.0],[20],[1],[4.175363013698628e6],[0.002736000000000016],[0.197736928],[0.27162909686237435],[0.9195162524883468],[4.1588015068493187e6],[0.1],[16],[20],[0.9318210452556943],[0.9315737071378997],[0.9920431240898446],[2.2050080308880305e8],[0.22],[0],Bool[0],[0],[4.175363013698628e6],[0.2154202],[2.017549457364341e8],[16],[1.4083603137637803],Bool[0],[0.06],[0.0],Bool[0],[0],[0.926701768700255],[0.06],[0.7375275682588603],[0.93233464171796],[0],[0.7589976377001939],[0.6280069833856206],Bool[0],[0.5975151064227966],[0.5377904287880179],[1.9872813990461045],Bool[0],[0.0],Bool[1],[4.1588015068493187e6],[0.0],[0.29042090592413256],[3.875258767123289e6],[0.0],[2.8879641255605384e6],[1.2400373098793436],[1.0],[1.9872813990461045],Bool[0],[2.0764119601328903],[0.4],Bool[0],[1.9623233908948192],[20],[0.9322184177319812],[0.1],[0.5761077503412353],Bool[0],Bool[1],[0],[3.11525e6],[3],[2.1941422480620155e8],[0.3992380435644272],[1.0],[0.0],Bool[0],[1.231889987159508],[3.0872832369942195e6],[3.8850976027397234e6],[1],[0.9350358073565723],Bool[1],Bool[0],[0.19773692800000003],[0.4],[3],Bool[1],[0.9114523226068676],[0.0],[3.11525e6],[20],[0.9395726038019173],[3.9136660958904093e6],[0.11257578190888154],[0.16],[0.21542019999999998],[2],[1.247093712077],[0.5048964104606013],[3],[3],[0.5816636702562745],[0.5048964104606013],[0.5377904287880179]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String7[""C1_3""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_2""]",[0.0],[3],[4.0655953246751414e6],Bool[0],Bool[0],[0],[0.3373700592919187],[2.0634607792207795e8],[0.0],[20],[1],[4.155493506493283e6],[0.016551351793716675],[0.3986969800000001],[0.23671506142458623],[0.9270714838186876],[4.113912207792008e6],[0.8],[5],[0],[0.9910682548074787],[0.9882552469094136],[2.161791790402108e-10],[2.225783896103897e8],[0.66],[0],Bool[0],[0],[4.155493506493283e6],[0.47179879999999996],[2.0634607792207795e8],[5],[1.0709931301134525],Bool[0],[0.68],[0.0],Bool[0],[0],[1.0],[0.68],[0.706379380461147],[0.9911856829640796],[0],[0.6998019161840046],[0.5735682843794528],Bool[0],[0.4529627729607429],[0.260876956467987],[2.025931928687196],Bool[0],[0.512],Bool[1],[4.113912207792008e6],[0.512],[0.09467033498297056],[4.077167792207607e6],[0.7110000000000001],[2.8925e6],[1.2749624962528274],[0.0],[2.025931928687196],Bool[0],[1.127141568981064],[0.4],Bool[0],[1.127141568981064],[0],[0.9885902882269562],[0.8],[0.5058186888961598],Bool[0],Bool[1],[0],[2.8925e6],[2],[2.225783896103897e8],[0.308911570358944],[0.0],[0.0],Bool[0],[1.24472261048397],[2.8925e6],[4.097532467532277e6],[1],[4.2520961794407856e-10],Bool[1],Bool[0],[0.39869698],[0.4],[3],Bool[1],[0.9270714838186876],[0.7110000000000001],[2.8925e6],[20],[1.0],[4.1234805194803295e6],[0.04334347472956368],[0.64],[0.47179879999999996],[3],[1.0457725046999413],[0.260876956467987],[2],[3],[0.018503686551603716],[0.260876956467987],[0.260876956467987]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L3""]","String3[""L_2""]","String3[""M_1""]","String7[""N1_1""]",[-2.0],[3],[2.502e6],Bool[0],Bool[1],[0],[0.3171766352975251],[1.4995175e8],[2.0],[12],[2],[2.51475e6],[0.010250766215264101],[0.49992235999999995],[0.04475716072286064],[0.7997426666666667],[2.519074e6],[0.24],[12],[20],[0.9932276701676886],[0.9932221125699364],[0.8643715670417684],[1.875e8],[0.1],[0],Bool[0],[20],[2.51475e6],[0.5004027999999999],[1.4995175e8],[12],[1.3494060278019107],Bool[0],[0.12],[2.0],Bool[0],[0],[0.9958600304094648],[0.12],[0.8169319640078536],[0.9932569248492077],[0],[0.7853237685629018],[0.6238925502080279],Bool[0],[0.4230011134987473],[0.04052125743359892],[2.983293556085919],Bool[0],[0.46599999999999997],Bool[1],[2.519074e6],[0.46599999999999997],[0.23830251342044342],[2.502014e6],[0.537],[2.329333333333334e6],[1.3556561050984253],[-2.0],[2.983293556085919],Bool[0],[1.3904338153503897],[0.24],Bool[1],[1.8684603886397613],[20],[0.9932453225073504],[0.24],[0.5631366953207736],Bool[0],Bool[1],[20],[2.481125e6],[3],[1.875e8],[0.23734437138217845],[-2.0],[-2.0],Bool[0],[1.3086370292851455],[2.481125e6],[2.50205e6],[2],[0.8507038475369996],Bool[1],Bool[0],[0.49992235999999995],[0.24],[3],Bool[1],[0.7997426666666667],[0.537],[2.329333333333334e6],[12],[0.9951178261593003],[2.502625e6],[0.0975072641778703],[0.14],[0.5004027999999999],[3],[1.3076059103917037],[0.15457701091688889],[3],[3],[0.2790860302917364],[0.15457701091688889],[0.04052125743359892]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L1""]","String3[""L_3""]","String3[""M_2""]","String7[""N1_2""]",[0.0],[2],[3.45299025e6],Bool[0],Bool[0],[0],[0.004871178913009204],[2.0603128378378388e8],[2.0],[20],[1],[3.65504375e6],[0.0015359999999999818],[0.3710124],[0.17852897138588789],[0.953156150146437],[3.65919475e6],[0.58],[4],[17],[0.9643172859274571],[0.9436475743741161],[1.1452298626946449e-10],[2.1615690540540552e8],[0.46],[0],Bool[0],[0],[3.65504375e6],[0.31458959999999997],[2.0603128378378388e8],[4],[1.3931069626921888],Bool[0],[0.42],[0.0],Bool[0],[0],[0.9688126789298399],[0.42],[0.6204865855410509],[0.9652272762096519],[0],[0.6204873077348999],[0.6931471804688869],Bool[0],[0.06852565471698273],[0.4293623381341219],[2.0],Bool[0],[0.45],Bool[0],[3.65919475e6],[0.45],[0.03542503402251589],[3.52862475e6],[0.275],[3.1220980392156867e6],[1.3766254398870794],[0.0],[2.0],Bool[0],[1.996805111821086],[0.4],Bool[0],[2.0],[20],[0.9456802191501862],[0.58],[0.6931471801324534],Bool[0],Bool[1],[0],[2.74045e6],[2],[2.1615690540540552e8],[-0.09322098732205925],[2.0],[0.0],Bool[0],[1.3766224857629659],[3.321105263157895e6],[3.3807125e6],[1],[1.1452383810196245e-10],Bool[1],Bool[0],[0.37101239999999996],[0.4],[3],Bool[0],[0.953156150146437],[0.275],[2.74045e6],[20],[0.9991463884285636],[3.42974375e6],[-0.009099073681163064],[0.36],[0.31458959999999997],[2],[1.393107033088625],[0.429947737996143],[2],[3],[0.2526024889188545],[0.429947737996143],[0.4293623381341219]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_1""]",[0.0],[3],[3.8427705e6],Bool[0],Bool[0],[0],[-0.010233724079974622],[2.1121873239436626e8],[0.0],[20],[1],[3.9141e6],[0.009734478801821272],[0.4367949960000001],[0.05480798969639682],[0.9677640638975328],[3.906572e6],[1.0],[2],[0],[0.9849882454489511],[0.9836681622660481],[1.1452529398093072e-10],[2.1825436619718313e8],[0.7],[0],Bool[0],[0],[3.9141e6],[0.39670919999999993],[2.1121873239436626e8],[2],[1.1452513298168655e-10],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[1.1452298713974519e-10],[0.9851904414090018],[0],[1.1452438012912942e-10],[1.1452419783078701e-10],Bool[0],[0.014540889299946706],[0.02716689073118234],[2.025931928687196],Bool[0],[0.6530000000000001],Bool[1],[3.906572e6],[0.6530000000000001],[0.016992182832042704],[3.8479275e6],[0.528],[2.7522e6],[1.1452421397140338e-10],[0.0],[2.025931928687196],Bool[0],[1.9440124416796265],[0.4],Bool[0],[1.9440124416796265],[0],[0.9839218691370348],[1.0],[1.1452347323901344e-10],Bool[0],Bool[1],[0],[2.7522e6],[3],[2.1825436619718313e8],[-0.04963638335877716],[0.0],[0.0],Bool[0],[1.1452404728245062e-10],[2.7522e6],[3.81796875e6],[1],[1.1452523339852264e-10],Bool[1],Bool[0],[0.43679499600000005],[0.4],[3],Bool[1],[0.9677640638975328],[0.528],[2.7522e6],[20],[1.0],[3.8226125e6],[0.020135266496435853],[0.68],[0.39670919999999993],[3],[1.1452489706949719e-10],[0.02716689073118234],[3],[3],[0.007769166750688271],[0.02716689073118234],[0.02716689073118234]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_2""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_2""]",[-1.0],[3],[2.613897e6],Bool[0],Bool[0],[0],[0.8181330276036017],[1.526397e8],[2.0],[11],[2],[2.80165e6],[0.0020101284196902855],[0.500279192],[0.4821954871799889],[0.8276741059337095],[2.807939e6],[0.8],[11],[20],[0.9212931619953283],[0.930895222438949],[1.6714653794924454e-9],[1.8442005e8],[0.12],[0],Bool[0],[20],[2.80165e6],[0.517387],[1.526397e8],[11],[1.4642332813587138],Bool[0],[0.78],[2.0],Bool[0],[0],[0.9684316325327755],[0.78],[0.8092842682168495],[0.9224652577954938],[0],[0.8109760998043984],[0.6355119791059871],Bool[0],[0.8443585113888507],[0.30408845063237766],[2.7292576419213974],Bool[0],[0.532],Bool[0],[2.807939e6],[0.532],[0.08520035007306492],[2.586935e6],[0.602],[2.3758823529411764e6],[1.13454510692443],[-1.0],[2.7292576419213974],Bool[0],[2.5933609958506225],[0.22],Bool[0],[2.50501002004008],[20],[0.9316556855280487],[0.8],[0.6125368276058153],Bool[0],Bool[0],[20],[2.349473684210526e6],[3],[1.8442005e8],[0.7754275979869998],[2.0],[2.0],Bool[0],[1.1510402830896296],[2.349473684210526e6],[2.60795e6],[2],[1.6351167906672002e-9],Bool[0],Bool[0],[0.500279192],[0.22],[3],Bool[0],[0.8276741059337095],[0.602],[2.3758823529411764e6],[11],[0.9581497427672093],[2.593825e6],[0.2777216757835323],[0.14],[0.517387],[3],[1.462069200849042],[0.285479991957405],[3],[3],[0.005887767658459365],[0.285479991957405],[0.30408845063237766]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_3""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","String3[""L3""]","String3[""L_2""]","String3[""M_1""]","String7[""N1_2""]",[-2.0],[2],[3.6139812328767134e6],Bool[0],Bool[0],[0],[0.25787356662346467],[1.669219760956175e8],[1.0],[20],[1],[3.990741438356165e6],[0.00018590187760894605],[0.1774969],[0.3540845422438776],[0.756445275121129],[3.9723630136986314e6],[0.26],[19],[20],[0.9149979395308339],[0.9097812109351426],[2.501250140601624e-10],[2.2066722709163344e8],[0.12],[0],Bool[0],[0],[3.990741438356165e6],[0.18031819999999998],[1.67589664e8],[19],[1.3966917272848494e-10],Bool[0],[0.08],[0.0],Bool[0],[0],[0.914846505809767],[0.08],[2.028496823487821e-10],[0.9162251121427231],[0],[4.273111465854499e-10],[1.461935396175635e-10],Bool[0],[0.4833844836170242],[0.4771064821525694],[2.0],Bool[0],[0.0],Bool[0],[3.9723630136986314e6],[0.0],[0.14944028301510312],[3.6347039726027413e6],[0.0],[3.334638686131387e6],[2.58875647050521e-10],[-2.0],[2.0],Bool[0],[2.0],[0.4],Bool[0],[1.8545994065281899],[20],[0.9112533967038553],[0.26],[2.800839192806021e-10],Bool[0],Bool[0],[0],[3.206986486486486e6],[2],[2.2154896e8],[0.29789246165665473],[-2.0],[0.0],Bool[0],[3.135357884771591e-10],[3.3216066666666665e6],[3.6112071917808196e6],[1],[3.6879624530243267e-10],Bool[0],Bool[0],[0.1774969],[0.4],[3],Bool[0],[0.7564420793047901],[0.0],[3.206986486486486e6],[20],[0.9195416013168543],[3.605513698630135e6],[0.11853977187709881],[0.08],[0.18031819999999998],[2],[2.4338948640468845e-10],[0.45607669893560665],[2],[3],[0.45607669893560665],[0.45607669893560665],[0.4771064821525694]
