X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_3""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_3""]","String3[""M_2""]","String7[""N2_1""]",[0.0],[1],[3.3061884057970834e6],Bool[0],Bool[0],[0],[-0.017777636888699256],[1.95521125e8],[0.0],[20],[1],[3.477731884057948e6],[0.0],[0.4257267999999999],[-0.011070404745095474],[0.943494609346313],[3.4780666666666484e6],[0.56],[3],[8],[0.9505822408417801],[0.9505822408417801],[1.1452451342113092e-10],[2.0723078125e8],[0.34],[0],Bool[0],[0],[3.477731884057948e6],[0.3415136],[1.95521125e8],[3],[1.1452190284720036e-10],Bool[0],[0.56],[0.0],Bool[0],[0],[0.9769062554207276],[0.56],[1.1452376713477486e-10],[0.9514757534011454],[0],[1.1452424777730215e-10],[1.1452506337061727e-10],Bool[0],[-0.003122617976262398],[0.06151470614414086],[1.0],Bool[0],[0.0],Bool[1],[3.4780666666666484e6],[0.0],[0.01776648865696654],[3.3061884057970834e6],[0.0],[2.750236842105263e6],[1.1452400748368007e-10],[0.0],[1.0],Bool[0],[3.19693094629156],[0.4],Bool[0],[3.19693094629156],[8],[0.9514757534011454],[0.56],[1.1452412470574578e-10],Bool[0],Bool[1],[0],[2.25895e6],[7],[2.0723078125e8],[0.025547335454859946],[0.0],[0.0],Bool[0],[1.1452460081840247e-10],[2.750236842105263e6],[3.265963768115922e6],[1],[1.1452417376282806e-10],Bool[1],Bool[0],[0.4257267999999999],[0.4],[7],Bool[1],[0.943494609346313],[0.0],[2.25895e6],[20],[0.9769062554207276],[3.265963768115922e6],[-0.02143121960888063],[0.34],[0.3415136],[1],[1.145226807770332e-10],[0.06151470614414086],[7],[7],[0.32938314934434637],[0.06151470614414086],[0.06151470614414086]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[0.0],[6],[2.766077e6],Bool[0],Bool[0],[3],[0.2348234727448336],[1.687052e8],[-2.0],[6],[3],[2.860975e6],[0.006968928665016448],[0.499892232],[0.04057688484949647],[0.8997610666666667],[2.897325e6],[0.32],[6],[20],[0.9405644862071049],[0.9547002838825468],[0.9221580312873078],[1.875e8],[0.26],[0],Bool[0],[20],[2.860975e6],[0.5450242],[1.687052e8],[6],[1.3539393270266826],Bool[1],[0.28],[-2.0],Bool[0],[3],[0.9738334911926996],[0.28],[0.9376545055960959],[0.9413185087906961],[0],[0.9115618992926707],[0.5561008530780205],Bool[0],[0.34908205717176577],[0.09149030436062612],[5.980861244019138],Bool[0],[0.47400000000000003],Bool[0],[2.897325e6],[0.47400000000000003],[0.22602784947871726],[2.725121e6],[0.6729999999999999],[2.496266666666667e6],[1.2722682008129298],[0.0],[5.980861244019138],Bool[1],[5.319148936170213],[0.12],Bool[1],[5.482456140350877],[20],[0.9555573977308376],[0.32],[0.5665155267999971],Bool[0],Bool[1],[20],[2.553714285714286e6],[6],[1.875e8],[0.1079186572017823],[2.0],[2.0],Bool[1],[1.2290351390631562],[2.553714285714286e6],[2.7725e6],[3],[0.8720314617146667],Bool[0],Bool[1],[0.499892232],[0.12],[6],Bool[0],[0.8997610666666667],[0.6729999999999999],[2.496266666666667e6],[6],[0.9458084047795043],[2.723825e6],[0.2349730083610519],[0.42],[0.5450242],[6],[1.3111616344811032],[0.10527675808078439],[6],[6],[0.006776119243342757],[0.10527675808078439],[0.09149030436062612]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_2""]","String7[""N2_2""]",[0.0],[6],[2.631305e6],Bool[0],Bool[0],[3],[0.284020687598666],[1.619564e8],[2.0],[8],[3],[2.671025e6],[0.009745576828889248],[0.49981411200000003],[0.13613468811314522],[0.8781211173683542],[2.691387e6],[0.74],[8],[20],[0.9667405690820383],[0.9776761944677596],[0.8687377864503127],[1.8443515e8],[0.34],[0],Bool[0],[20],[2.671025e6],[0.5203746],[1.619564e8],[8],[1.3701891600949474],Bool[1],[0.66],[2.0],Bool[0],[3],[0.9852519878601436],[0.66],[0.8784744425683824],[0.9671491542111306],[0],[0.8422037786354324],[0.6155058667406106],Bool[0],[0.3805364115215057],[0.07103533104026474],[5.980861244019138],Bool[0],[0.46900000000000003],Bool[0],[2.691387e6],[0.46900000000000003],[0.13205662999326034],[2.601873e6],[0.598],[2.5007857142857146e6],[1.3533247887587203],[0.0],[5.980861244019138],Bool[1],[5.482456140350877],[0.16],Bool[1],[5.580357142857143],[20],[0.9776450879697631],[0.74],[0.5973380990561071],Bool[0],Bool[1],[20],[2.420866666666667e6],[6],[1.8443515e8],[0.3446082314175128],[-2.0],[-2.0],Bool[1],[1.3329947862116467],[2.420866666666667e6],[2.602425e6],[3],[0.8616664664434475],Bool[0],Bool[1],[0.49981411200000003],[0.16],[6],Bool[0],[0.8781211173683542],[0.598],[2.5007857142857146e6],[8],[0.9758562839269704],[2.586375e6],[0.12767484021618683],[0.4],[0.5203746],[6],[1.3620256884391855],[0.08905109912853405],[6],[6],[0.00860338631005256],[0.08905109912853405],[0.07103533104026474]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_3""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_3""]","String3[""M_2""]","String7[""N2_1""]",[0.0],[1],[3.2804713432835843e6],Bool[0],Bool[0],[0],[-0.008640151849471023],[1.93367803030303e8],[0.0],[20],[1],[3.43255970149254e6],[0.0],[0.41696600000000006],[0.04133368377781367],[0.927231546931385],[3.471208656716423e6],[0.38],[4],[6],[0.9443056911055704],[0.9450516139201882],[1.145248412912861e-10],[2.085431666666667e8],[0.24],[0],Bool[0],[0],[3.43255970149254e6],[0.3441216],[1.93367803030303e8],[4],[1.1452351149679514e-10],Bool[0],[0.38],[0.0],Bool[0],[0],[0.9564587749274129],[0.38],[1.1452473890247288e-10],[0.9445747323566457],[0],[1.145247816641718e-10],[1.1452499962120655e-10],Bool[0],[0.034717035411798755],[0.10536783691430703],[1.0],Bool[0],[0.0],Bool[1],[3.471208656716423e6],[0.0],[-0.018953027391102512],[3.2778820895522404e6],[0.0],[2.98075e6],[1.1452488498212099e-10],[0.0],[1.0],Bool[0],[3.063725490196078],[0.4],Bool[0],[3.0266343825665856],[7],[0.9453449935338568],[0.38],[1.1452491391113409e-10],Bool[0],Bool[0],[0],[2.1244210526315793e6],[6],[2.085431666666667e8],[0.029416225566773088],[0.0],[0.0],Bool[0],[1.1452389031538058e-10],[3.0130666666666665e6],[3.2839701492537297e6],[1],[1.1452372921856051e-10],Bool[0],Bool[0],[0.416966],[0.4],[7],Bool[1],[0.927231546931385],[0.0],[2.1244210526315793e6],[20],[0.9564587749274129],[3.2839701492537297e6],[0.035179264508395605],[0.24],[0.3441216],[1],[1.1452372955466235e-10],[0.09413299663773592],[6],[7],[0.3328886616513094],[0.09413299663773592],[0.10536783691430703]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L2""]","String3[""L_1""]","String3[""M_2""]","String7[""N2_2""]",[2.0],[2],[2.744733e6],Bool[0],Bool[0],[0],[0.21453142106812606],[1.317588947368421e8],[2.0],[20],[1],[2.812225e6],[0.006517171717171699],[0.5001088],[0.07239037908277912],[1.0],[2.831331e6],[0.48],[20],[20],[0.9380863629155334],[0.96941438496594],[0.9552142559314682],[1.317588947368421e8],[0.2],[0],Bool[0],[20],[2.812225e6],[0.5312066],[1.317588947368421e8],[20],[1.329399572073136],Bool[0],[0.48],[2.0],Bool[1],[0],[0.990120761193788],[0.48],[0.9257808066712927],[0.9397009055841987],[0],[0.8514128289291787],[0.6341330083236549],Bool[0],[0.266990854728106],[0.005632000000000026],[1.9872813990461045],Bool[1],[0.4960000000000001],Bool[1],[2.831331e6],[0.4960000000000001],[0.10312659608013601],[2.656033e6],[0.606],[2.800529411764706e6],[1.3509375831282533],[2.0],[1.9872813990461045],Bool[0],[1.8910741301059],[0.4],Bool[0],[1.9872813990461045],[20],[0.970129418185993],[0.48],[0.5827983712252954],Bool[0],Bool[0],[20],[2.5044117647058824e6],[2],[1.317588947368421e8],[0.13490571787714778],[-2.0],[-2.0],Bool[0],[1.3049355875892454],[2.5044117647058824e6],[2.727725e6],[1],[0.914210456597639],Bool[0],Bool[0],[0.5001088],[0.4],[2],Bool[1],[1.0],[0.606],[2.800529411764706e6],[20],[0.9627073797334813],[2.643125e6],[0.0680764819687369],[0.4],[0.5312066],[2],[1.2884188335130289],[0.08563200000000001],[2],[2],[0.005632000000000026],[0.08563200000000001],[0.005632000000000026]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_3""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[0.0],[4],[3.3539056338028186e6],Bool[0],Bool[0],[0],[-0.014251670451919992],[1.8472284615384614e8],[0.0],[20],[1],[3.41952112676056e6],[0.010946872758583408],[0.3644136360000001],[0.10338915796354621],[0.8889375299055261],[3.4265101408450715e6],[1.0],[6],[9],[0.9779883626514096],[0.9788109463979737],[1.1452481757028534e-10],[2.0780183076923075e8],[0.58],[0],Bool[0],[0],[3.41952112676056e6],[0.3411168],[1.8472284615384614e8],[6],[1.1452287789842999e-10],Bool[0],[0.98],[0.0],Bool[0],[0],[1.0],[0.98],[1.145254534055309e-10],[0.9777583847560112],[0],[1.145246179096426e-10],[1.1452362324719301e-10],Bool[0],[0.05265522055830721],[0.20164710786916828],[2.7593818984547456],Bool[0],[0.0],Bool[1],[3.4265101408450715e6],[0.0],[0.04293275209840999],[3.3510870422535227e6],[0.0],[3.0390243902439023e6],[1.145234128405031e-10],[0.0],[2.7593818984547456],Bool[0],[6.377551020408163],[0.4],Bool[0],[6.25],[9],[0.9785911770989157],[1.0],[1.1452359781123319e-10],Bool[0],Bool[0],[0],[2.2591e6],[7],[2.0780183076923075e8],[-0.005420676909412098],[0.0],[0.0],Bool[0],[1.1452369916803642e-10],[3.019894736842105e6],[3.3794999999999925e6],[1],[1.145235346222481e-10],Bool[0],Bool[0],[0.3644136360000001],[0.4],[7],Bool[1],[0.8889375299055261],[0.0],[2.2591e6],[20],[1.0],[3.3733098591549266e6],[-0.012665314095726035],[0.6],[0.34111680000000005],[4],[1.1452284173078895e-10],[0.19803180580906693],[7],[7],[0.17762825257261303],[0.19803180580906693],[0.20164710786916828]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L3""]","String3[""L_1""]","String3[""M_2""]","String7[""N2_2""]",[0.0],[2],[2.624842e6],Bool[0],Bool[0],[0],[0.1886737659267373],[1.244318888888889e8],[2.0],[20],[1],[2.772175e6],[0.011717171717171682],[0.49845143999999997],[0.04750535884843347],[0.9972359529150279],[2.793278e6],[0.32653061224489793],[20],[20],[0.925061522698421],[0.9396995214941012],[0.8383612983191053],[1.2477677777777778e8],[0.14],[1],Bool[0],[20],[2.772175e6],[0.5167908],[1.244318888888889e8],[20],[1.3451552875281525],Bool[0],[0.24],[2.0],Bool[0],[0],[0.9611225717690803],[0.22448979591836735],[0.90550104598786],[0.9261876371532128],[1],[0.9011596489932033],[0.568460261873734],Bool[0],[0.5569272913945414],[0.06908800000000001],[1.923076923076923],Bool[0],[0.36],Bool[1],[2.793278e6],[0.36],[0.35122673525962617],[2.583954e6],[0.568],[2.5625e6],[1.3559280929525652],[0.0],[1.923076923076923],Bool[0],[1.6254876462938883],[0.4],Bool[0],[1.8142235123367199],[20],[0.9413086721814687],[0.34],[0.5578684919861133],Bool[0],Bool[0],[20],[2.202944444444444e6],[2],[1.2477677777777778e8],[0.29640130428759465],[2.0],[2.0],Bool[0],[1.3001242797545942],[2.202944444444444e6],[2.5964e6],[1],[0.8013329518470133],Bool[0],Bool[0],[0.49845143999999997],[0.4],[2],Bool[1],[0.9972359529150279],[0.568],[2.5625e6],[20],[0.9375680668067266],[2.5741e6],[0.4549493596634121],[0.2],[0.5167908],[2],[1.3120154198576643],[0.149088],[2],[2],[0.009087999999999985],[0.149088],[0.06908800000000001]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L1""]","String3[""L_2""]","String3[""M_1""]","String7[""N2_2""]",[0.0],[7],[2.738685e6],Bool[0],Bool[0],[3],[0.09650614164254122],[1.6876535e8],[2.0],[6],[3],[2.74085e6],[0.011299552916821456],[0.49968433599999995],[0.02607584914246159],[0.9000818666666667],[2.779875e6],[0.66],[6],[20],[0.9619062008183821],[0.9851827869958182],[0.8647820163310223],[1.875e8],[0.42],[0],Bool[0],[20],[2.74085e6],[0.5347957999999999],[1.6876535e8],[6],[1.2697089538756345],Bool[1],[0.46],[2.0],Bool[0],[3],[1.0],[0.46],[0.8813654369956052],[0.9628772941555471],[0],[0.8611229937988812],[0.5902787230685999],Bool[0],[0.3888967512899479],[0.11358049402956479],[6.793478260869564],Bool[0],[0.505],Bool[0],[2.779875e6],[0.505],[0.184818560663127],[2.673979e6],[0.629],[2.61775e6],[1.3830603608626952],[0.0],[6.793478260869564],Bool[1],[6.009615384615385],[0.12],Bool[1],[6.377551020408163],[20],[0.9855068985110578],[0.66],[0.5432358606291817],Bool[0],Bool[1],[20],[2.375733333333333e6],[7],[1.875e8],[0.39664518464653276],[-2.0],[-2.0],Bool[1],[1.3554660942851506],[2.375733333333333e6],[2.71295e6],[3],[0.8204089384300147],Bool[0],Bool[1],[0.49968433599999995],[0.12],[8],Bool[0],[0.9000818666666667],[0.629],[2.61775e6],[6],[0.9895263236425272],[2.65785e6],[0.23315992148295275],[0.66],[0.5347957999999999],[7],[1.248505837255937],[0.13567655885966448],[8],[8],[0.10035003051319916],[0.13567655885966448],[0.11358049402956479]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String7[""C2_3""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[0.0],[4],[3.383904507042255e6],Bool[0],Bool[0],[0],[-0.006593042529925702],[2.0368392857142857e8],[0.0],[11],[2],[3.4510563380281758e6],[0.01781073230012826],[0.374012604],[0.012453952401111492],[0.9830434140715922],[3.4698092957746517e6],[0.98],[2],[5],[0.9767566070725318],[0.975242216096139],[1.1452500747299295e-10],[2.108477e8],[0.48],[0],Bool[0],[0],[3.4510563380281758e6],[0.3462726],[2.0727244285714287e8],[1],[1.1452394837797033e-10],Bool[0],[0.86],[0.0],Bool[0],[0],[0.9956898712889386],[0.86],[1.1452280389451638e-10],[0.9767936184164927],[0],[1.1452297167549096e-10],[1.1452401658059174e-10],Bool[0],[-0.016960305792158275],[0.092271441735783],[3.894080996884735],Bool[0],[0.0],Bool[0],[3.4698092957746517e6],[0.0],[0.00554944687938396],[3.3891591549295797e6],[0.0],[2.6632666666666665e6],[1.1452371417375404e-10],[0.0],[3.894080996884735],Bool[0],[5.630630630630631],[0.36],Bool[0],[5.924170616113743],[6],[0.9756874986309313],[0.98],[1.14524458026811e-10],Bool[0],Bool[0],[0],[2.2324e6],[7],[2.108477e8],[-0.03064140800092293],[0.0],[0.0],Bool[0],[1.1452364798702908e-10],[2.894516129032259e6],[3.381049295774649e6],[2],[1.1452441514780561e-10],Bool[0],Bool[0],[0.37401260400000014],[0.22],[7],Bool[1],[0.9660239526986947],[0.0],[2.2324e6],[18],[0.9987964512846454],[3.38139436619718e6],[-0.017933878637852216],[0.42],[0.3462726],[4],[1.1452402470549471e-10],[0.08394962155959965],[7],[7],[0.0815241004856846],[0.08394962155959965],[0.092271441735783]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","String3[""L2""]","String3[""L_2""]","String3[""M_1""]","String7[""N2_2""]",[-2.0],[2],[2.765502e6],Bool[0],Bool[0],[0],[0.26933421999119417],[1.1755352941176468e8],[2.0],[20],[1],[2.840525e6],[0.0018559999999999965],[0.499825152],[0.013263822264035123],[0.9992219867737752],[2.86326e6],[0.34],[20],[20],[0.9542598297046024],[0.965857798453511],[0.935640195563817],[1.1764505882352939e8],[0.28],[0],Bool[0],[20],[2.840525e6],[0.5464588],[1.1755352941176468e8],[20],[1.3707183128644265],Bool[0],[0.24],[2.0],Bool[0],[0],[0.984616605264049],[0.24],[0.9319526895767188],[0.9547311061648723],[0],[0.8858330407085674],[0.6209778814056517],Bool[0],[0.2765822162027884],[0.07342000000000001],[1.9872813990461045],Bool[0],[0.44600000000000006],Bool[1],[2.86326e6],[0.44600000000000006],[0.13686845757184704],[2.732294e6],[0.6730000000000002],[2.8146e6],[1.210235214817652],[-2.0],[1.9872813990461045],Bool[0],[1.9872813990461045],[0.4],Bool[0],[1.9716088328075707],[20],[0.9666102766479743],[0.34],[0.5773537859191551],Bool[0],Bool[0],[20],[2.495375e6],[2],[1.1764505882352939e8],[0.20024081434575394],[0.0],[0.0],Bool[0],[1.2162091978715979],[2.495375e6],[2.743575e6],[1],[0.9239810409451735],Bool[0],Bool[0],[0.499825152],[0.4],[2],Bool[1],[0.9992219867737752],[0.6730000000000002],[2.8146e6],[20],[0.9731880797792215],[2.70635e6],[0.07204000354717575],[0.36],[0.5464588],[2],[1.3226892538605808],[0.053419999999999995],[2],[2],[0.053419999999999995],[0.053419999999999995],[0.07342000000000001]
