X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","String3[""L3""]","String3[""L_3""]","String3[""M_1""]","String7[""N1_2""]",[2.0],[2],[2.503003e6],Bool[0],Bool[0],[0],[0.6042176730165759],[1.2500335e8],[2.0],[20],[1],[2.512975e6],[0.008744738473586339],[0.49997800000000003],[0.5364141308467592],[0.6780044964053165],[2.515897e6],[0.1],[20],[20],[0.9925807773529679],[0.9948749889204527],[1.0767573690039094],[1.843695e8],[0.22],[0],Bool[0],[20],[2.512975e6],[0.4994462],[1.2500335e8],[20],[0.7932549534580244],Bool[0],[0.08],[2.0],Bool[0],[0],[0.9984638729097434],[0.08],[0.7834711706737134],[0.9926066194619423],[0],[0.7898981080414927],[0.6880426130607498],Bool[0],[0.7283413681214005],[0.36763564003507604],[2.0],Bool[0],[0.475],Bool[0],[2.515897e6],[0.475],[0.5031967666468884],[2.497231e6],[0.48400000000000004],[2.3265333333333335e6],[1.2999066381514524],[2.0],[2.0],Bool[0],[2.566735112936345],[0.4],Bool[0],[2.327746741154562],[20],[0.9948901559456133],[0.1],[0.650504209700017],Bool[0],Bool[0],[20],[2.519e6],[3],[1.843695e8],[0.2263083818064648],[-2.0],[-2.0],Bool[0],[1.2731903445184867],[2.519e6],[2.503525e6],[1],[1.0767788284334463],Bool[0],Bool[0],[0.49997800000000003],[0.4],[3],Bool[0],[0.6780044964053165],[0.48400000000000004],[2.3265333333333335e6],[20],[0.9962396870196937],[2.4983e6],[0.25935548707849254],[0.32],[0.4994462],[2],[0.7966738302144398],[0.3158587719598745],[3],[3],[0.4369175251966897],[0.3158587719598745],[0.36763564003507604]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_1""]",[2.0],[3],[2.500959e6],Bool[0],Bool[0],[0],[0.5405147992087849],[1.2493295e8],[-2.0],[20],[1],[2.510925e6],[0.012492656837098546],[0.4998479760000001],[0.27545662530287124],[0.6775800231151674],[2.511233e6],[1.0],[20],[20],[0.9955894176287107],[0.9959087826577622],[1.3106607574587794e-10],[1.843811e8],[0.42],[0],Bool[0],[20],[2.510925e6],[0.5000314],[1.2493295e8],[20],[1.1397881748351435],Bool[0],[0.96],[-2.0],Bool[0],[0],[0.9996411418882051],[0.96],[0.4911538349297123],[0.9955991547839264],[0],[0.5323386829913911],[0.6650227784580975],Bool[0],[0.8458525173864012],[0.25963685245357604],[2.025931928687196],Bool[0],[0.45000000000000007],Bool[1],[2.511233e6],[0.45000000000000007],[0.7497406420613294],[2.500157e6],[0.49700000000000005],[2.51375e6],[0.6800850000351102],[2.0],[2.025931928687196],Bool[0],[2.9274004683840746],[0.4],Bool[0],[2.880184331797235],[20],[0.9959183853099026],[1.0],[0.6449730725459675],Bool[0],Bool[0],[20],[2.507e6],[3],[1.843811e8],[0.5349400848964333],[-2.0],[-2.0],Bool[0],[0.6794247670522244],[2.507e6],[2.50145e6],[1],[1.3413291899431563e-10],Bool[0],Bool[0],[0.4998479760000001],[0.4],[3],Bool[1],[0.6775800231151674],[0.49700000000000005],[2.51375e6],[20],[0.9990656561051626],[2.4996e6],[0.26503905872693617],[0.46],[0.5000314],[3],[1.1679451233976257],[0.25530565045059234],[3],[3],[0.009621598204040738],[0.25530565045059234],[0.25963685245357604]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","String3[""L1""]","String3[""L_3""]","String3[""M_2""]","String7[""N1_2""]",[-2.0],[2],[2.511691e6],Bool[0],Bool[0],[0],[0.7629876514521253],[1.2479775e8],[2.0],[20],[1],[2.514925e6],[3.200000000000425e-5],[0.5000324],[0.17630738149725708],[0.6768394174954212],[2.516065e6],[0.56],[20],[20],[0.9952322376409195],[0.9982615711438297],[0.9924971480174511],[1.843831e8],[0.54],[0],Bool[0],[20],[2.514925e6],[0.5008138],[1.2479775e8],[20],[1.4254896137690698],Bool[0],[0.36],[2.0],Bool[0],[0],[1.0],[0.36],[0.8001521067957584],[0.9952506915264072],[0],[0.8143776330135402],[0.6753887905613969],Bool[0],[0.8712446525247348],[0.36736703573401897],[2.0],Bool[0],[0.525],Bool[0],[2.516065e6],[0.525],[0.7051430541774506],[2.504069e6],[0.5479999999999999],[2.501277777777778e6],[1.4814134741584788],[-2.0],[2.0],Bool[0],[2.7964205816554806],[0.4],Bool[0],[2.3992322456813824],[20],[0.9982627722024198],[0.56],[0.6697800601487858],Bool[0],Bool[0],[20],[2.348764705882353e6],[3],[1.843831e8],[0.40158274540899397],[2.0],[2.0],Bool[0],[1.477855161514561],[2.348764705882353e6],[2.5134e6],[1],[0.9528839289803896],Bool[0],Bool[0],[0.5000324],[0.4],[3],Bool[0],[0.6768394174954212],[0.5479999999999999],[2.501277777777778e6],[20],[1.0],[2.5041e6],[0.7924155033263456],[0.7],[0.5008138],[2],[1.4179313105839702],[0.2667735724242564],[3],[3],[0.45287170252070286],[0.2667735724242564],[0.36736703573401897]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_1""]",[-2.0],[3],[2.501958e6],Bool[0],Bool[0],[0],[0.7485064714015318],[1.25009e8],[2.0],[20],[1],[2.515825e6],[0.006474181100049102],[0.500034896],[0.22615334405209797],[0.6667146666666667],[2.519042e6],[1.0],[20],[20],[0.9934665638762672],[0.9932180567056842],[5.415313353301917e-11],[1.875e8],[0.16],[0],Bool[0],[20],[2.515825e6],[0.5005167999999999],[1.25009e8],[20],[1.265782775738438],Bool[0],[0.98],[2.0],Bool[0],[0],[0.9961991729703368],[0.98],[0.5040006401473861],[0.9934855890522312],[0],[0.5085716441788677],[0.6810737485402052],Bool[0],[0.8169114673909603],[0.08875720653558222],[2.025931928687196],Bool[0],[0.5730000000000001],Bool[1],[2.519042e6],[0.5730000000000001],[0.5169951048068323],[2.502584e6],[0.532],[2.172125e6],[0.9778545046589404],[-2.0],[2.025931928687196],Bool[0],[2.431906614785992],[0.4],Bool[0],[2.431906614785992],[20],[0.993237746784435],[1.0],[0.6746808042776138],Bool[0],Bool[0],[20],[2.172125e6],[3],[1.875e8],[0.5138472362810836],[2.0],[2.0],Bool[0],[0.9956750288384939],[2.172125e6],[2.50025e6],[1],[5.64020586576843e-11],Bool[0],Bool[0],[0.500034896],[0.4],[3],Bool[1],[0.6667146666666667],[0.532],[2.172125e6],[20],[0.9965260025780043],[2.5013e6],[0.3734051581196117],[0.16],[0.5005167999999999],[3],[1.2543797482647454],[0.08875720653558222],[3],[3],[0.004931704776241169],[0.08875720653558222],[0.08875720653558222]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","String3[""L2""]","String3[""L_3""]","String3[""M_2""]","String7[""N1_2""]",[2.0],[2],[2.508204e6],Bool[0],Bool[0],[0],[0.5306240449933181],[1.24989e8],[-2.0],[20],[1],[2.51515e6],[0.0015039999999999776],[0.4998394],[0.4223635193441885],[0.689600760503475],[2.519614e6],[0.5],[20],[20],[0.9926091853752201],[0.9954715285754088],[0.9049645629679232],[1.8124835e8],[0.16],[0],Bool[0],[20],[2.51515e6],[0.5001984],[1.24989e8],[20],[1.421897484872725],Bool[0],[0.28],[-2.0],Bool[0],[0],[0.9983997718736909],[0.28],[1.0667587946499038],[0.9926341932964398],[0],[1.0608875311163175],[0.5251938743650815],Bool[0],[0.8872578734932005],[0.21143893836282857],[2.0],Bool[0],[0.42500000000000004],Bool[0],[2.519614e6],[0.42500000000000004],[0.7259823978400428],[2.500992e6],[0.49099999999999994],[2.491e6],[1.391065390256365],[2.0],[2.0],Bool[0],[2.900232018561485],[0.4],Bool[0],[2.8538812785388123],[20],[0.9954810125060188],[0.5],[0.5130855533925985],Bool[0],Bool[0],[20],[2.669866666666667e6],[3],[1.8124835e8],[0.4996025464886622],[2.0],[2.0],Bool[0],[1.3839580483062528],[2.669866666666667e6],[2.509225e6],[1],[0.9228055307771621],Bool[0],Bool[0],[0.4998394],[0.4],[3],Bool[0],[0.689600760503475],[0.49099999999999994],[2.491e6],[20],[0.996443245782965],[2.502775e6],[0.8153492267951219],[0.24],[0.5001984],[2],[1.4213201937762527],[0.07628174523436132],[3],[3],[0.24615479815758215],[0.07628174523436132],[0.21143893836282857]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_1""]",[2.0],[3],[2.507934e6],Bool[0],Bool[0],[0],[0.6013777026877765],[1.250358e8],[2.0],[20],[1],[2.5138e6],[0.016578684702061263],[0.5000990239999998],[0.4165197739606269],[0.6668576],[2.517286e6],[1.0],[20],[20],[0.9964938429721534],[0.9962848877719893],[2.0024130923162662e-10],[1.875e8],[0.24],[0],Bool[0],[20],[2.5138e6],[0.5016919999999999],[1.250358e8],[20],[1.226411837439588],Bool[0],[0.96],[2.0],Bool[0],[0],[0.9969857121814827],[0.96],[0.5879066126741229],[0.9965008509338853],[0],[0.5722396067045712],[0.516166153278871],Bool[0],[0.7823806104294962],[0.10357629589824113],[1.8684603886397613],Bool[0],[0.535],Bool[1],[2.517286e6],[0.535],[0.26395799708038825],[2.50846e6],[0.6],[2.4946e6],[1.414844245880413],[2.0],[1.8684603886397613],Bool[0],[1.5133171912832926],[0.4],Bool[0],[1.515151515151515],[20],[0.9962912732653001],[1.0],[0.5290044605300458],Bool[0],Bool[0],[20],[2.4946e6],[3],[1.875e8],[0.4980752457756889],[2.0],[2.0],Bool[0],[1.4103606867397276],[2.4946e6],[2.504675e6],[1],[2.029678604307318e-10],Bool[0],Bool[0],[0.5000990239999998],[0.4],[3],Bool[1],[0.6668576],[0.6],[2.4946e6],[20],[0.9970088533633975],[2.504975e6],[0.5746296907469457],[0.22],[0.5016919999999999],[3],[1.2235610249185211],[0.10571078030172705],[3],[3],[0.019128227100282932],[0.10571078030172705],[0.10357629589824113]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_2""]","String7[""N1_1""]",[-2.0],[3],[2.503361e6],Bool[0],Bool[0],[0],[0.2453473883600903],[1.2503595e8],[2.0],[20],[1],[2.5103e6],[0.001528768440810353],[0.500094072],[0.15849223472925014],[0.6668584],[2.512795e6],[1.0],[20],[20],[0.9962456149427231],[0.9962456149427231],[1.0325224118381796e-10],[1.875e8],[0.48],[0],Bool[0],[20],[2.5103e6],[0.5006722],[1.2503595e8],[20],[1.4346838507936224],Bool[0],[1.0],[2.0],Bool[0],[0],[0.9996213959309983],[1.0],[0.18169823468649426],[0.9962651288826448],[0],[0.18221549960802796],[0.665803775915434],Bool[0],[0.6588334566696631],[0.14765904856797638],[2.025931928687196],Bool[0],[0.597],Bool[1],[2.512795e6],[0.597],[0.3716374821061924],[2.503361e6],[0.5489999999999999],[2.517111111111111e6],[0.8831123398759848],[-2.0],[2.025931928687196],Bool[0],[2.653927813163482],[0.4],Bool[0],[2.653927813163482],[20],[0.9962651288826448],[1.0],[0.6554658149157833],Bool[0],Bool[0],[20],[2.517111111111111e6],[3],[1.875e8],[0.7003526218207583],[2.0],[2.0],Bool[0],[0.8758514647384662],[2.517111111111111e6],[2.503175e6],[1],[1.06693714330049e-10],Bool[0],Bool[0],[0.500094072],[0.4],[3],Bool[1],[0.6668584],[0.5489999999999999],[2.517111111111111e6],[20],[0.9996213959309983],[2.503175e6],[0.5624129040355133],[0.48],[0.5006722],[3],[1.4162686544848808],[0.14765904856797638],[3],[3],[0.004117599300563362],[0.14765904856797638],[0.14765904856797638]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","String3[""L3""]","String3[""L_3""]","String3[""M_2""]","String7[""N1_2""]",[-2.0],[2],[2.503117e6],Bool[0],Bool[0],[0],[0.8281286154251303],[1.2508305e8],[2.0],[20],[1],[2.515475e6],[0.0010400000000000131],[0.5001082],[0.5180741986378431],[0.6784121269448009],[2.518521e6],[0.26],[20],[20],[0.993199183171393],[0.9938837119086956],[0.8851159228982193],[1.843762e8],[0.06],[0],Bool[0],[20],[2.515475e6],[0.5002786],[1.2508305e8],[20],[1.452755141694284],Bool[0],[0.08],[2.0],Bool[0],[0],[0.9966588283111343],[0.08],[0.7166054685116499],[0.9932168387755909],[0],[0.7207893502936988],[0.670146318738239],Bool[0],[0.874124582945604],[0.296037517325085],[2.0],Bool[0],[0.525],Bool[0],[2.518521e6],[0.525],[0.6625438633838038],[2.501393e6],[0.523],[2.5055e6],[1.0475070695602875],[-2.0],[2.0],Bool[0],[2.7964205816554806],[0.4],Bool[0],[2.598752598752599],[20],[0.9938940786353996],[0.26],[0.6583917395015542],Bool[0],Bool[0],[20],[2.5055e6],[3],[1.843762e8],[0.8798978327435146],[2.0],[2.0],Bool[0],[1.1198528547647737],[2.5055e6],[2.498125e6],[1],[0.8446926331012163],Bool[0],Bool[0],[0.5001082],[0.4],[3],Bool[0],[0.6784121269448009],[0.523],[2.5055e6],[20],[0.9955188338418665],[2.49705e6],[0.6961505512966307],[0.18],[0.5002786],[2],[1.4311979685766676],[0.18393447655075432],[3],[3],[0.2413662189785472],[0.18393447655075432],[0.296037517325085]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","[""L0""]","String3[""L2""]","String3[""L_1""]","String3[""M_2""]","String7[""N1_1""]",[-2.0],[2],[2.500334e6],Bool[0],Bool[0],[0],[0.6434944997904705],[1.250054e8],[-2.0],[20],[1],[2.513525e6],[0.006202020202020209],[0.5000057280000001],[0.11646044831262332],[0.6897041821027289],[2.516302e6],[1.0],[20],[20],[0.9933767886366581],[0.9936541798242023],[2.416455412746788e-10],[1.8124495e8],[0.1],[0],Bool[0],[20],[2.513525e6],[0.4999271999999999],[1.250054e8],[20],[1.3034434612985972],Bool[0],[0.88],[-2.0],Bool[0],[0],[0.9965241008788759],[0.88],[0.3727883890046921],[0.9934015981373331],[0],[0.43641974558736896],[0.624390185341265],Bool[0],[0.8625009378179357],[0.07997071674056698],[1.3676148796498908],Bool[0],[0.434],Bool[1],[2.516302e6],[0.434],[0.6785869885354817],[2.499636e6],[0.505],[2.6525882352941176e6],[0.737145027976494],[-2.0],[1.3676148796498908],Bool[0],[2.3277467411545625],[0.4],Bool[0],[2.345215759849906],[20],[0.9936801053110186],[1.0],[0.6250187708924254],Bool[0],Bool[0],[20],[2.5119e6],[3],[1.8124495e8],[0.7359726903322642],[-2.0],[-2.0],Bool[0],[0.7260464271974356],[2.5119e6],[2.50055e6],[1],[2.522352279886087e-10],Bool[0],Bool[0],[0.5000057280000001],[0.4],[3],Bool[1],[0.6897041821027289],[0.505],[2.6525882352941176e6],[20],[0.9959650603091517],[2.499725e6],[0.26887952419649375],[0.14],[0.4999271999999999],[2],[1.2431580898573205],[0.08618373127220706],[3],[3],[0.17395043988446823],[0.08618373127220706],[0.07997071674056698]
"String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_2""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","[""L0""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N1_1""]",[0.0],[3],[3.812885e6],Bool[0],Bool[0],[0],[0.7651829981990251],[1.9013557746478873e8],[0.0],[20],[1],[3.81195625e6],[0.01682311924369693],[0.37301903999999997],[0.5340758514365369],[0.8711823730787641],[3.834566e6],[1.0],[8],[1],[0.9937076321023031],[0.994345905116772],[0.7690157101420121],[2.18250028169014e8],[0.84],[0],Bool[0],[0],[3.81195625e6],[0.387134],[1.9013557746478873e8],[8],[1.1701153981387624],Bool[0],[0.96],[0.0],Bool[0],[0],[1.0],[0.96],[0.8503256510164536],[0.9933079530918998],[0],[0.8598470358582537],[0.26120721018582127],Bool[0],[0.6339942742200093],[0.07010688936188798],[1.9470404984423675],Bool[0],[0.456],Bool[1],[3.834566e6],[0.456],[0.12907817125159954],[3.8104375e6],[0.499],[2.8760769230769235e6],[1.4440904342535674],[0.0],[1.9470404984423675],Bool[0],[2.354048964218456],[0.4],Bool[0],[2.354048964218456],[2],[0.99390680548139],[1.0],[0.28776782992617556],Bool[0],Bool[1],[0],[2.7486e6],[3],[2.18250028169014e8],[0.7017081905611113],[0.0],[0.0],Bool[0],[1.481579346864765],[2.821391304347826e6],[3.81195625e6],[1],[0.729557829628117],Bool[1],Bool[0],[0.3730190400000001],[0.4],[3],Bool[1],[0.8711823730787641],[0.499],[2.7486e6],[20],[1.0],[3.81195625e6],[0.25856433737519996],[0.88],[0.387134],[3],[1.167687424636121],[0.06950292034152236],[3],[3],[0.01767529168076163],[0.06950292034152236],[0.07010688936188798]
