X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L_1""]","String3[""M_2""]","String7[""N3_1""]",[0.0],[3],[2.500303e6],Bool[0],Bool[0],[0],[0.012601429241521021],[1.5971483333333343e8],[2.0],[10],[2],[2.51225e6],[0.006076117523784441],[0.49995343200000003],[-0.04163013268868568],[0.958191903220475],[2.512013e6],[0.94],[10],[20],[0.9952006617800147],[0.9953383999207011],[1.0986122883480247],[1.6668355555555543e8],[0.16],[0],Bool[0],[20],[2.51225e6],[0.4999914],[1.5971483333333343e8],[10],[1.6094379117558453],Bool[0],[0.66],[2.0],Bool[0],[0],[0.9963458176446969],[0.66],[1.0986122881031979],[0.9952060095660417],[0],[1.0986122879508877],[0.6931471804260512],Bool[0],[0.06990858223881176],[0.06402463013559703],[2.9976019184652274],Bool[0],[0.5],Bool[1],[2.512013e6],[0.5],[0.15425750921748765],[2.499957e6],[0.502],[2.480214285714286e6],[1.6094379118288058],[0.0],[2.9976019184652274],Bool[0],[2.9137529137529135],[0.2],Bool[0],[2.9274004683840746],[20],[0.9953444926108226],[0.94],[0.693147180185284],Bool[0],Bool[0],[20],[2.323666666666667e6],[3],[1.6668355555555543e8],[-0.013537011228027472],[2.0],[2.0],Bool[0],[1.6094379116100503],[2.323666666666667e6],[2.500375e6],[2],[1.09861228820548],Bool[0],Bool[0],[0.49995343200000003],[0.2],[3],Bool[1],[0.958191903220475],[0.502],[2.480214285714286e6],[10],[0.9962833832548217],[2.50035e6],[0.005385770257265017],[0.22],[0.4999914],[3],[1.6094379116477495],[0.07885856493748793],[3],[3],[0.008566986868205156],[0.07885856493748793],[0.06402463013559703]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[3],[3.0930013793103397e6],Bool[0],Bool[1],[2],[0.6699205036078894],[1.9330019607843137e8],[0.0],[6],[2],[3.233137931034473e6],[0.011299636808322624],[0.349050048],[0.18369967356260156],[1.0],[3.25202827586206e6],[0.8],[2],[3],[0.9571497130385054],[0.9510991654863257],[1.360367819061259e-10],[1.9330019607843137e8],[0.46],[0],Bool[0],[0],[3.233137931034473e6],[0.3543656],[1.9330019607843137e8],[2],[6.094894328740374e-10],Bool[1],[0.6],[0.0],Bool[1],[0],[0.969338802045458],[0.6],[1.015057042276612e-10],[0.9574627766389153],[0],[1.1903729975878617e-10],[1.6362591311266871e-10],Bool[0],[0.7846402102972136],[0.08237085377729186],[2.566735112936345],Bool[1],[0.0],Bool[0],[3.25202827586206e6],[0.0],[0.6358514754864231],[3.112677931034476e6],[0.0],[2.769538461538462e6],[2.2442813275272278e-10],[0.0],[2.566735112936345],Bool[1],[2.485089463220676],[0.28],Bool[1],[2.566735112936345],[4],[0.9520737151606418],[0.8],[1.625645925522049e-10],Bool[0],Bool[1],[0],[2.333888888888889e6],[3],[1.9330019607843137e8],[0.6428729627497268],[0.0],[0.0],Bool[0],[2.4638978205985216e-10],[2.5809999999999995e6],[3.064310344827577e6],[2],[1.2508813076411372e-10],Bool[0],Bool[0],[0.349050048],[0.12],[3],Bool[0],[1.0],[0.0],[2.333888888888889e6],[14],[0.9867283941491267],[3.1237844827586175e6],[0.6199992566293542],[0.42],[0.3543656],[3],[5.819155840521443e-10],[0.08063099622353674],[3],[3],[0.06881451556176209],[0.08063099622353674],[0.08237085377729186]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String7[""C3_3""]","String7[""D3_1""]","String7[""F3_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_1""]",[0.0],[1],[3.383405079365128e6],Bool[0],Bool[0],[0],[0.27040292367257185],[1.4477175e8],[0.0],[20],[1],[3.5199444444445027e6],[0.7071067811865476],[0.3240390000000001],[0.09264865631295242],[0.6984585562533923],[3.524652698412761e6],[0.88],[14],[1],[0.9644632779760057],[0.9599258051406766],[1.818439479756563e-10],[2.072732142857143e8],[0.38],[0],Bool[0],[0],[3.5199444444445027e6],[0.3719308],[1.4477175e8],[14],[1.2902064796793802],Bool[0],[0.7],[0.0],Bool[0],[0],[0.9738224231473928],[0.7],[0.7090995624049543],[0.964296523827162],[0],[0.663731836279342],[0.6253351787863883],Bool[0],[0.31817250114769646],[0.071929814458262],[1.0],Bool[0],[0.3],Bool[1],[3.524652698412761e6],[0.3],[0.19378368510723845],[3.3993980952381454e6],[0.47],[2.805875e6],[1.3356390004323466],[0.0],[1.0],Bool[0],[2.9550827423167845],[0.4],Bool[0],[2.934272300469483],[3],[0.9600858481943257],[0.88],[0.5859100104672715],Bool[0],Bool[0],[0],[2.3558333333333335e6],[5],[2.072732142857143e8],[0.18233020778478357],[0.0],[0.0],Bool[0],[1.2620215927372216],[2.61525e6],[3.362666666666708e6],[1],[2.627653776648741e-10],Bool[0],Bool[0],[0.32403899999999997],[0.4],[5],Bool[1],[0.6984585562533923],[0.47],[2.3558333333333335e6],[20],[0.9760124035431987],[3.363285714285751e6],[0.1646728048158999],[0.34],[0.3719308],[1],[1.2454342361922808],[0.0772506194667719],[4],[5],[0.736710511807725],[0.0772506194667719],[0.071929814458262]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L_1""]","String3[""M_2""]","String7[""N3_1""]",[0.0],[3],[2.498419e6],Bool[0],Bool[0],[0],[0.01443824973986568],[1.467892e8],[0.0],[13],[2],[2.5071e6],[0.014219758165793234],[0.499996256],[0.0240755319747881],[0.8540241430840045],[2.507479e6],[1.0],[13],[20],[0.9964920942508392],[0.9963868092215329],[1.0986122881423177],[1.7187945e8],[0.24],[0],Bool[0],[20],[2.5071e6],[0.4997366],[1.467892e8],[13],[1.6094379116335837],Bool[0],[0.98],[0.0],Bool[0],[0],[0.9971333751206164],[0.98],[1.0986122880765463],[0.9964950809626646],[0],[1.0986122878923217],[0.693147180475139],Bool[0],[0.018058782470072806],[0.046920495308553606],[2.566735112936345],Bool[0],[0.459],Bool[1],[2.507479e6],[0.459],[-0.026002644671303095],[2.498683e6],[0.4970000000000001],[2.4840714285714286e6],[1.609437911767908],[0.0],[2.566735112936345],Bool[0],[2.7716186252771617],[0.26],Bool[0],[2.7716186252771617],[20],[0.9963901003482895],[1.0],[0.6931471802239433],Bool[0],Bool[0],[20],[2.3118e6],[3],[1.7187945e8],[0.09317340648846092],[2.0],[2.0],Bool[0],[1.6094379116507873],[2.3118e6],[2.498325e6],[2],[1.0986122879740685],Bool[0],Bool[0],[0.499996256],[0.26],[5],Bool[1],[0.8540241430840045],[0.4970000000000001],[2.4840714285714286e6],[13],[0.9972101811041758],[2.498325e6],[-0.04845383413756701],[0.22],[0.4997366],[3],[1.609437911515866],[0.046920495308553606],[3],[5],[0.017230579792914674],[0.046920495308553606],[0.046920495308553606]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[3],[2.9989760714285714e6],Bool[0],Bool[1],[2],[0.5265469476181358],[1.8952559615384614e8],[0.0],[5],[2],[3.2477053571428545e6],[0.004415739122729061],[0.335040096],[0.23238511505417267],[1.0],[3.239773214285714e6],[0.42],[3],[6],[0.9197719417088829],[0.9256746917360288],[1.5465336744753924e-10],[1.943772115384615e8],[0.16],[0],Bool[0],[0],[3.2477053571428545e6],[0.3466252],[1.943772115384615e8],[2],[1.3577322499684162e-10],Bool[1],[0.26],[0.0],Bool[0],[0],[0.9411917403118705],[0.26],[2.739655622010559e-11],[0.9208374263434069],[0],[2.7334668904736192e-11],[2.4070022141652477e-11],Bool[0],[0.6774709043521232],[0.03704679052225713],[2.323420074349442],Bool[1],[0.0],Bool[0],[3.239773214285714e6],[0.0],[0.3019277970729537],[2.9798525e6],[0.0],[2.8484814814814804e6],[4.579371984548536e-10],[0.0],[2.323420074349442],Bool[1],[2.1294718909710393],[0.28],Bool[1],[1.9872813990461045],[5],[0.9264584915728343],[0.42],[2.4991909974278282e-11],Bool[0],Bool[1],[0],[2.2006470588235296e6],[3],[1.943772115384615e8],[0.5986913657990761],[0.0],[0.0],Bool[0],[4.61362217358722e-10],[2.8639629629629627e6],[2.997098214285713e6],[2],[1.5865102222443959e-10],Bool[0],Bool[0],[0.33504009600000006],[0.1],[3],Bool[0],[0.9750402048356611],[0.0],[2.2006470588235296e6],[14],[0.9404633651049688],[2.986455357142859e6],[0.2767603520630069],[0.16],[0.3466252],[3],[1.4724557333669728e-10],[0.05458557215968335],[2],[3],[0.05449976777932182],[0.05458557215968335],[0.03704679052225713]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String7[""C3_3""]","String7[""D3_1""]","String7[""F3_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_1""]",[0.0],[1],[3.2711299999999963e6],Bool[0],Bool[0],[0],[0.25153482964426427],[1.4549090740740734e8],[0.0],[20],[1],[3.404060344827587e6],[0.7071067811865476],[0.3378354],[-0.013636739022889161],[0.7073846587968015],[3.4479789655172415e6],[0.74],[13],[2],[0.9613048683491643],[0.9487093838779508],[3.0023420379131234e-10],[2.0567438888888893e8],[0.38],[0],Bool[0],[0],[3.404060344827587e6],[0.3808518],[1.4549090740740734e8],[13],[1.3833577619988988],Bool[0],[0.54],[0.0],Bool[0],[0],[0.9542591272663654],[0.54],[0.536261279228545],[0.9612186939533868],[0],[0.4867000712429554],[0.59718018705698],Bool[0],[0.27875698615599165],[0.06551267688012756],[1.0],Bool[0],[0.35],Bool[1],[3.4479789655172415e6],[0.35],[0.2451807743782081],[3.3145589655172396e6],[0.5009999999999999],[2.800958333333333e6],[1.0505171108701128],[0.0],[1.0],Bool[0],[2.5150905432595567],[0.4],Bool[0],[2.485089463220676],[2],[0.948668514203889],[0.74],[0.552256516134512],Bool[0],Bool[0],[0],[2.476263157894736e6],[5],[2.0567438888888893e8],[0.14407156707265797],[0.0],[0.0],Bool[0],[1.0734124210484255],[2.68196e6],[3.22635344827585e6],[1],[3.549390998794991e-10],Bool[0],Bool[0],[0.3378354],[0.4],[5],Bool[1],[0.7073846587968015],[0.5009999999999999],[2.476263157894736e6],[20],[0.9850910118812409],[3.3121293103448227e6],[0.1645904870968538],[0.28],[0.38085179999999996],[1],[1.3322581240888556],[0.04979789987539635],[5],[5],[0.786085994552759],[0.04979789987539635],[0.06551267688012756]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L_1""]","String3[""M_2""]","String7[""N3_1""]",[0.0],[4],[2.368241052631576e6],Bool[0],Bool[0],[0],[-0.12563365719861536],[1.3158868421052629e8],[2.0],[20],[1],[2.37973684210526e6],[0.01851917541760522],[0.500060384],[0.030228062821783842],[0.6780975509471228],[2.3798852631578934e6],[0.96],[20],[20],[0.9948604333424294],[0.9951072386948325],[1.0986122883927627],[1.9405568421052653e8],[0.2],[0],Bool[0],[20],[2.37973684210526e6],[0.4998542],[1.3158868421052629e8],[20],[1.6094379118179072],Bool[0],[0.66],[2.0],Bool[0],[0],[0.9958772970253585],[0.66],[1.098612288346098],[0.9948639632570915],[0],[1.0986122881465592],[0.6931471803646665],Bool[0],[-0.07000354157303203],[0.05918872757544293],[2.3277467411545625],Bool[0],[0.539],Bool[1],[2.3798852631578934e6],[0.539],[-0.054504146490400265],[2.3676536842105235e6],[0.5],[2.353529411764706e6],[1.6094379116680155],[0.0],[2.3277467411545625],Bool[0],[2.345215759849906],[0.4],Bool[0],[2.6371308016877633],[20],[0.9951096270487576],[0.96],[0.6931471801543307],Bool[0],Bool[0],[20],[2.6829333333333335e6],[4],[1.9405568421052653e8],[-0.06565181584491932],[2.0],[2.0],Bool[0],[1.6094379115271646],[2.6829333333333335e6],[2.3671052631578874e6],[1],[1.0986122880414622],Bool[0],Bool[0],[0.500060384],[0.4],[5],Bool[1],[0.6780975509471228],[0.5],[2.353529411764706e6],[20],[0.9958772970253585],[2.3680526315789386e6],[0.03689345549899133],[0.16],[0.4998542],[4],[1.6094379116976092],[0.02566136146037462],[4],[5],[0.020213497272862008],[0.02566136146037462],[0.05918872757544293]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_2""]",[0.0],[3],[3.057466551724132e6],Bool[0],Bool[1],[0],[0.5939111600427269],[1.68785431372549e8],[0.0],[10],[2],[3.390499999999987e6],[0.00842534842009516],[0.359698248],[0.49575910971696524],[1.0],[3.3398148275861936e6],[0.26],[6],[1],[0.9366485629029836],[0.9154599010909461],[4.301772280130557e-11],[1.9819139215686274e8],[0.22],[0],Bool[0],[0],[3.390499999999987e6],[0.3561412],[1.9819139215686274e8],[0],[1.2964669570559698e-10],Bool[0],[0.14],[0.0],Bool[0],[0],[0.9223990600043132],[0.14],[2.2821343706684376e-10],[0.9371288821288439],[0],[2.4628143990238463e-10],[2.742185020980045e-10],Bool[0],[0.7954065598533678],[0.13849690890413405],[2.962085308056872],Bool[1],[0.0],Bool[0],[3.3398148275861936e6],[0.0],[0.41131974979993907],[3.128232758620684e6],[0.0],[2.9050666666666665e6],[1.6744998781374914e-10],[0.0],[2.962085308056872],Bool[0],[2.8473804100227795],[0.3],Bool[1],[2.485089463220676],[6],[0.9164452807856679],[0.26],[2.7006069447843826e-10],Bool[0],Bool[1],[0],[2.333222222222222e6],[3],[1.9819139215686274e8],[0.49046375381106516],[0.0],[0.0],Bool[0],[1.7263110180302863e-10],[2.6013e6],[3.053801724137921e6],[2],[5.095337257577768e-11],Bool[1],Bool[0],[0.359698248],[0.2],[3],Bool[1],[0.8516284664823396],[0.0],[2.333222222222222e6],[15],[0.9481695243213267],[3.1398534482758557e6],[0.44112658086313955],[0.12],[0.3561412],[3],[1.278202288344699e-10],[0.07538032751321791],[3],[3],[0.016662346053302347],[0.07538032751321791],[0.13849690890413405]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String7[""C3_3""]","String7[""D3_1""]","String7[""F3_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L_3""]","String3[""M_1""]","String7[""N3_1""]",[0.0],[1],[3.3542567741935784e6],Bool[0],Bool[0],[0],[0.2398490731899052],[1.670195483870968e8],[0.0],[20],[1],[3.4663306451613237e6],[0.0],[0.36613100000000004],[0.18396195305481244],[0.7898926927382622],[3.4569038709677695e6],[0.98],[11],[2],[0.9712463194269881],[0.9703066383661242],[9.459067054330075e-11],[2.114458709677419e8],[0.52],[0],Bool[0],[0],[3.4663306451613237e6],[0.3691218],[1.670195483870968e8],[11],[1.2182414670163175],Bool[0],[0.78],[0.0],Bool[0],[0],[0.9991754895577794],[0.78],[0.4915361402457261],[0.9714249038391486],[0],[0.48343022518316503],[0.608647768311342],Bool[0],[0.342748324252139],[0.05220805822859153],[1.0],Bool[0],[0.45],Bool[1],[3.4569038709677695e6],[0.45],[0.16531115645699773],[3.357505161290354e6],[0.458],[2.3576111111111115e6],[1.2771370039701941],[0.0],[1.0],Bool[0],[1.9349845201238394],[0.4],Bool[0],[1.9470404984423677],[0],[0.9702409325441741],[0.98],[0.5172121953793113],Bool[0],Bool[1],[0],[2.3576111111111115e6],[6],[2.114458709677419e8],[0.15938068242428835],[0.0],[0.0],Bool[0],[1.2633004207492695],[2.718478260869565e6],[3.346161290322609e6],[1],[2.048453969100135e-10],Bool[1],Bool[0],[0.366131],[0.4],[7],Bool[1],[0.7898926927382622],[0.458],[2.3576111111111115e6],[20],[1.0],[3.34569354838713e6],[-0.002300967652691081],[0.48],[0.3691218],[1],[1.1514564910433154],[0.05575232142252019],[6],[7],[0.19851992681844308],[0.05575232142252019],[0.05220805822859153]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_1""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L_1""]","String3[""M_2""]","String7[""N3_1""]",[2.0],[3],[2.499317e6],Bool[0],Bool[0],[0],[-0.02605134329718307],[1.2497015e8],[2.0],[20],[1],[2.5107e6],[0.025034401145018936],[0.49985707199999985],[-0.010416980837045047],[0.677812291183949],[2.510153e6],[0.9],[20],[20],[0.9955962843699169],[0.9956831316656793],[1.0986122882959595],[1.843728e8],[0.2],[0],Bool[0],[20],[2.5107e6],[0.4998197999999999],[1.2497015e8],[20],[1.6094379118556663],Bool[0],[0.64],[2.0],Bool[0],[0],[0.9962909289232076],[0.64],[1.0986122882853377],[0.9956001600072696],[0],[1.0986122881886657],[0.693147180182768],Bool[0],[0.024778242975470797],[0.06027011093402764],[2.3062730627306274],Bool[0],[0.39599999999999996],Bool[1],[2.510153e6],[0.39599999999999996],[-0.08063687810637873],[2.499099e6],[0.49],[2.491375e6],[1.6094379117682682],[2.0],[2.3062730627306274],Bool[0],[2.4038461538461537],[0.4],Bool[0],[2.853881278538813],[20],[0.9956860761904386],[0.9],[0.6931471799324385],Bool[0],Bool[0],[20],[2.49525e6],[5],[1.843728e8],[0.0850836185510755],[2.0],[2.0],Bool[0],[1.6094379115420963],[2.49525e6],[2.499425e6],[1],[1.0986122881284652],Bool[0],Bool[0],[0.49985707199999985],[0.4],[5],Bool[1],[0.677812291183949],[0.49],[2.491375e6],[20],[0.9962377313400762],[2.4995e6],[0.10371405860378444],[0.2],[0.4998197999999999],[3],[1.6094379117041493],[0.03178688836611725],[5],[5],[0.02243582563669098],[0.03178688836611725],[0.06027011093402764]
