X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,prop_qual_n_winning_parties,plur_util_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_max_med,tangian_raw_pop_body,prop_qual_util_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_maxer_elected,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_n_parties_eff,prop_qual_util_maxer_elected,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_n_parties_eff,prop_strict_min_govt_elected,major_n_parties_eff,prop_qual_unanimity_rate,prop_qual_winner_smith,plur_n_parties_eff,plur_qual_nonzero_pos,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,major_n_winning_parties,prop_qual_util_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elected,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_n_parties,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,prop_strict_n_winning_parties,spat_avg_entropy3,major_gallagher_index,plur_n_winning_parties,prop_qual_n_parties,prop_true_gallagher_index,maj_true_gallagher_index,plur_true_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[0.0],[5],[2.598465e6],Bool[0],Bool[0],[0],[0.22400467280878827],[1.5103757894736856e8],[0.0],[10],[2],[2.631075e6],[0.019318897326156624],[0.49909081600000005],[0.1550540231826974],[0.8352399269339639],[2.641947e6],[0.76],[10],[20],[0.9794007979721017],[0.9835416834629915],[0.8978309710329417],[1.8083136842105246e8],[0.44],[0],Bool[0],[20],[2.631075e6],[0.517505],[1.5103757894736856e8],[10],[1.2530852985009382],Bool[0],[0.76],[0.0],Bool[0],[0],[0.9997827417985029],[0.76],[0.9775620430891516],[0.9794631239364696],[0],[0.9169286989961932],[0.6166536526098723],Bool[0],[0.41821468109184756],[0.09121482572476909],[3.1017369727047144],Bool[0],[0.487],Bool[1],[2.641947e6],[0.487],[0.25519419538903115],[2.587525e6],[0.607],[2.1065e6],[1.4005037688298354],[0.0],[3.1017369727047144],Bool[0],[2.7964205816554806],[0.2],Bool[0],[2.834467120181406],[20],[0.9835482889145005],[0.76],[0.5815632093544494],Bool[0],Bool[0],[20],[2.517642857142857e6],[5],[1.8083136842105246e8],[0.06813435650960596],[-2.0],[-2.0],Bool[0],[1.3741160691670646],[2.517642857142857e6],[2.579325e6],[2],[0.8447054931880369],Bool[0],Bool[0],[0.49909081600000005],[0.2],[5],Bool[1],[0.8352399269339639],[0.607],[2.1065e6],[10],[0.9956890749456383],[2.56095e6],[0.2806473479246953],[0.5],[0.517505],[5],[1.241400969975767],[0.07323267325449755],[5],[5],[0.015252030422209356],[0.07323267325449755],[0.09121482572476909]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_1""]",[0.0],[5],[3.334724e6],Bool[0],Bool[0],[0],[0.24145082605040588],[1.8395592857142857e8],[0.0],[10],[2],[3.4442249999999967e6],[0.009321827706442187],[0.3752052879999999],[0.006399061243627613],[0.9567129339844452],[3.4770260000000005e6],[1.0],[5],[0],[0.9630078501953487],[0.9590736451208589],[0.9353232094318569],[2.0626253571428573e8],[0.46],[0],Bool[0],[0],[3.4442249999999967e6],[0.3770286],[1.9733403571428573e8],[2],[1.388615795572842],Bool[0],[0.96],[0.0],Bool[0],[0],[0.9860886548860744],[0.96],[0.9597851755561313],[0.962641443783177],[0],[0.8946753494617655],[0.579219757915054],Bool[0],[0.3128315157204224],[0.0857463425692315],[4.071661237785016],Bool[0],[0.491],Bool[0],[3.4770260000000005e6],[0.491],[0.1565703362969448],[3.348403333333333e6],[0.456],[2.428736842105263e6],[1.3062355158778065],[0.0],[4.071661237785016],Bool[0],[3.472222222222222],[0.36],Bool[0],[3.333333333333333],[0],[0.9588297932573764],[1.0],[0.5335227797074565],Bool[0],Bool[0],[0],[2.428736842105263e6],[5],[2.0626253571428573e8],[0.2884438906199325],[0.0],[0.0],Bool[0],[1.2232373035049724],[2.428736842105263e6],[3.3470000000000056e6],[2],[0.9022007279808952],Bool[0],Bool[0],[0.37520528799999997],[0.2],[5],Bool[1],[0.8918533263173094],[0.456],[2.428736842105263e6],[18],[0.9971595944165855],[3.351008333333334e6],[0.08861014914669453],[0.44],[0.3770286],[5],[1.3008313444101594],[0.08490344671448857],[5],[5],[0.008851850879900766],[0.08490344671448857],[0.0857463425692315]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[1.0],[5],[2.645121e6],Bool[0],Bool[0],[0],[0.17230478914460992],[1.5117031578947377e8],[-2.0],[10],[2],[2.693275e6],[0.01666689929436673],[0.4998906879999999],[0.39768920740890834],[0.8672919795067779],[2.707635e6],[0.6530612244897959],[10],[20],[0.9693429875149346],[0.976911954528583],[0.9678600558736075],[1.7430152631578943e8],[0.22],[1],Bool[0],[20],[2.693275e6],[0.5249254000000001],[1.5117031578947377e8],[10],[1.4378992556081294],Bool[1],[0.46],[-2.0],Bool[0],[0],[0.9808375165748378],[0.4489795918367347],[0.8594334922083167],[0.9696469768778937],[1],[0.8494995467752677],[0.5649759957366964],Bool[0],[0.44209329141382475],[0.06029960318277392],[3.633720930232558],Bool[0],[0.45299999999999996],Bool[0],[2.707635e6],[0.45299999999999996],[0.2749789740397834],[2.624627e6],[0.5990000000000001],[2.673e6],[1.3909484095684213],[1.0],[3.633720930232558],Bool[0],[3.180661577608142],[0.2],Bool[1],[3.6982248520710055],[20],[0.9770368749043231],[0.66],[0.5051827158549111],Bool[0],Bool[1],[20],[2.9567058823529417e6],[5],[1.7430152631578943e8],[0.2285722507203116],[-2.0],[-2.0],Bool[1],[1.3299902503989585],[2.9567058823529417e6],[2.6294e6],[2],[0.9079089992433736],Bool[0],Bool[0],[0.4998906879999999],[0.2],[5],Bool[0],[0.8672919795067779],[0.5990000000000001],[2.673e6],[10],[0.9741987558829617],[2.601875e6],[0.027345254966194034],[0.36],[0.5249254000000001],[5],[1.3840781348327063],[0.10447412188671412],[5],[5],[0.017344801641990596],[0.10447412188671412],[0.06029960318277392]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_1""]",[0.0],[4],[3.4213442622950794e6],Bool[0],Bool[0],[0],[0.31341289643870585],[1.7882988461538464e8],[0.0],[10],[2],[3.5427049180327933e6],[0.007646690798258576],[0.3438617439999999],[-0.02520651804535448],[0.8816605391239168],[3.5259121311475397e6],[0.98],[5],[1],[0.9713288932002432],[0.9703430304094312],[0.9321963630749901],[2.0287757692307687e8],[0.48],[0],Bool[0],[0],[3.5427049180327933e6],[0.3853044],[1.7886915384615386e8],[5],[1.3063382666394365],Bool[0],[0.88],[0.0],Bool[0],[0],[1.0],[0.88],[1.0188028993783598],[0.9717988551091871],[0],[0.9563140679410611],[0.6059281765132671],Bool[0],[0.40879136481920286],[0.16332979877536125],[2.8216704288939054],Bool[0],[0.373],Bool[0],[3.5259121311475397e6],[0.373],[0.018749880846867035],[3.4248203278688504e6],[0.49199999999999994],[2.565944444444445e6],[1.3760771279766817],[0.0],[2.8216704288939054],Bool[0],[2.7056277056277054],[0.32],Bool[0],[2.5773195876288657],[0],[0.9709839046124409],[0.98],[0.5557664449847427],Bool[0],Bool[0],[0],[2.565944444444445e6],[4],[2.0287757692307687e8],[0.4929070322353971],[0.0],[0.0],Bool[0],[1.354061802528514],[2.6745238095238097e6],[3.3767950819672095e6],[2],[0.9278615562330293],Bool[0],Bool[0],[0.343861744],[0.2],[5],Bool[1],[0.8814669779065325],[0.49199999999999994],[2.565944444444445e6],[16],[0.9987018011271442],[3.378590163934431e6],[0.04570614488794404],[0.52],[0.3853044],[4],[1.2848423825143716],[0.15106072675583151],[4],[5],[0.015921782814747862],[0.15106072675583151],[0.16332979877536125]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[1.0],[5],[2.655147e6],Bool[0],Bool[0],[0],[0.3155959112296773],[1.4649145e8],[0.0],[13],[2],[2.765975e6],[0.013568630283963061],[0.49967127199999994],[0.20751144560853868],[0.8519939129769736],[2.770575e6],[0.5625],[13],[20],[0.9483767809931152],[0.9583378901491567],[0.8742456347978467],[1.7193955e8],[0.16],[2],Bool[0],[20],[2.765975e6],[0.5255098],[1.4649145e8],[13],[1.274740119679651],Bool[0],[0.54],[0.0],Bool[0],[0],[0.9754960098820438],[0.5306122448979592],[0.866655790289277],[0.9492125847731421],[1],[0.8544011233504429],[0.594659574327788],Bool[0],[0.5165928543925243],[0.06826241835739487],[3.799392097264437],Bool[0],[0.505],Bool[0],[2.770575e6],[0.505],[0.2630626961103379],[2.627549e6],[0.615],[2.943875e6],[1.3729518195507557],[1.0],[3.799392097264437],Bool[0],[3.591954022988505],[0.26],Bool[0],[3.846153846153846],[20],[0.9587062306720022],[0.58],[0.5144649572756667],Bool[0],Bool[0],[20],[2.4824615384615385e6],[5],[1.7193955e8],[0.41290680804167523],[2.0],[2.0],Bool[0],[1.3604560467847073],[2.4824615384615385e6],[2.63065e6],[2],[0.8824689551756648],Bool[0],Bool[0],[0.49967127199999994],[0.26],[5],Bool[0],[0.8519939129769736],[0.615],[2.943875e6],[13],[0.9588455989818803],[2.62725e6],[0.1365187414979526],[0.26],[0.5255098],[5],[1.2004668264274176],[0.05055292039041858],[5],[5],[0.013959862463505895],[0.05055292039041858],[0.06826241835739487]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_1""]",[0.0],[5],[3.2460888135593496e6],Bool[0],Bool[0],[0],[0.1756453032658893],[1.8019935849056613e8],[0.0],[11],[2],[3.3185084745762986e6],[0.011049829437988308],[0.370447144],[0.18716983151971214],[0.9768657376940507],[3.323644067796643e6],[1.0],[5],[1],[0.9766655957571572],[0.9766655957571572],[0.925669295034791],[2.0379313207547185e8],[0.56],[0],Bool[0],[0],[3.3185084745762986e6],[0.36554000000000003],[1.9907852830188692e8],[1],[1.3803051672269127],Bool[0],[1.0],[0.0],Bool[0],[0],[1.0],[1.0],[0.8846697232221278],[0.9762044714442724],[0],[0.897250558854477],[0.6072437556780315],Bool[0],[0.40440566706408043],[0.11252935247303254],[3.213367609254499],Bool[0],[0.47300000000000003],Bool[0],[3.323644067796643e6],[0.47300000000000003],[0.4120698384369291],[3.2460888135593496e6],[0.417],[2.537318181818182e6],[1.3212817974668405],[0.0],[3.213367609254499],Bool[0],[4.071661237785015],[0.28],Bool[0],[4.071661237785015],[1],[0.9762044714442724],[1.0],[0.5533473710814251],Bool[0],Bool[0],[0],[2.4101578947368423e6],[6],[2.0379313207547185e8],[0.199139720182486],[0.0],[0.0],Bool[0],[1.3289157282968882],[2.537318181818182e6],[3.239381355932237e6],[2],[0.883506486697364],Bool[0],Bool[0],[0.37044714399999995],[0.22],[7],Bool[1],[0.8842268463876982],[0.417],[2.4101578947368423e6],[14],[1.0],[3.239381355932237e6],[0.10996245952410133],[0.56],[0.36554000000000003],[5],[1.3489348472865372],[0.11252935247303254],[6],[7],[0.009829301501124073],[0.11252935247303254],[0.11252935247303254]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[0.0],[6],[2.4663084210526324e6],Bool[0],Bool[0],[0],[0.2479474627190486],[1.6403152631578964e8],[2.0],[10],[2],[2.495368421052635e6],[0.013925477462511745],[0.49961384799999997],[-0.0405965275590861],[0.8449234496289532],[2.5310410526315826e6],[0.88],[10],[20],[0.9690212764541641],[0.9744245035015745],[0.9177661539360807],[1.9413773684210545e8],[0.22],[0],Bool[0],[20],[2.495368421052635e6],[0.5160002],[1.6403152631578964e8],[10],[1.426252288837066],Bool[0],[0.86],[2.0],Bool[0],[0],[0.9871806570325761],[0.86],[0.9670949605717207],[0.9694911781179968],[0],[0.9326092149041227],[0.5545689905582432],Bool[0],[0.2689133609240001],[0.11410929350407882],[4.62962962962963],Bool[0],[0.462],Bool[1],[2.5310410526315826e6],[0.462],[0.0464863795915128],[2.4526326315789474e6],[0.5730000000000001],[2.5309375e6],[1.3227215431186266],[0.0],[4.62962962962963],Bool[0],[4.664179104477611],[0.2],Bool[0],[5.1020408163265305],[20],[0.9748466191086901],[0.88],[0.5147862622309397],Bool[0],Bool[0],[20],[2.7440666666666665e6],[6],[1.9413773684210545e8],[0.13109200547366304],[2.0],[2.0],Bool[0],[1.260386532939555],[2.7440666666666665e6],[2.4455263157894686e6],[2],[0.8652085690087276],Bool[0],Bool[0],[0.49961384799999997],[0.2],[7],Bool[1],[0.8449234496289532],[0.5730000000000001],[2.5309375e6],[10],[0.9798244891877471],[2.4314210526315738e6],[0.24187958871477955],[0.32],[0.5160002],[6],[1.377946765230908],[0.09791818454199402],[6],[7],[0.012081840257179371],[0.09791818454199402],[0.11410929350407882]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_1""]",[0.0],[6],[3.4695025e6],Bool[0],Bool[0],[0],[0.3064080241977005],[1.4915027118644083e8],[0.0],[20],[1],[3.5353515625e6],[0.0276676749791367],[0.3270176039999999],[0.0452963147294193],[0.7153863576020479],[3.575591875e6],[1.0],[14],[0],[0.9703295625706723],[0.9703295625706723],[0.9557626847079173],[2.084891186440677e8],[0.42],[0],Bool[0],[0],[3.5353515625e6],[0.3803022],[1.4915027118644083e8],[14],[1.3468064593652587],Bool[0],[1.0],[0.0],Bool[0],[0],[0.9799670404847186],[1.0],[0.9155879976592135],[0.9702578498874052],[0],[0.8885545360528977],[0.6143335442770517],Bool[0],[0.314715945382509],[0.10625384254698743],[2.6371308016877637],Bool[0],[0.30999999999999994],Bool[1],[3.575591875e6],[0.30999999999999994],[0.08404325429639624],[3.4695025e6],[0.48200000000000004],[2.553833333333333e6],[1.3897471480763266],[0.0],[2.6371308016877637],Bool[0],[3.324468085106383],[0.4],Bool[0],[3.324468085106383],[0],[0.9702578498874052],[1.0],[0.5663648128335531],Bool[0],Bool[0],[0],[2.553833333333333e6],[6],[2.084891186440677e8],[0.28038821574158534],[0.0],[0.0],Bool[0],[1.352184748899054],[2.553833333333333e6],[3.4603671875e6],[1],[0.9191720881644437],Bool[0],Bool[0],[0.327017604],[0.4],[7],Bool[1],[0.7153863576020479],[0.48200000000000004],[2.553833333333333e6],[20],[0.9799670404847186],[3.4603671875e6],[0.016764361848047516],[0.42],[0.3803022],[6],[1.3158350200259636],[0.10625384254698743],[6],[7],[0.02443520116553166],[0.10625384254698743],[0.10625384254698743]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_2""]",[0.0],[6],[2.5928e6],Bool[0],Bool[0],[3],[0.12640899757469565],[1.7193235e8],[2.0],[5],[3],[2.65615e6],[0.009138688359728166],[0.500083696],[-0.012827844462370992],[0.9324246750482327],[2.67531e6],[0.62],[5],[20],[0.9624753766853187],[0.9691587143172193],[0.9020780927801519],[1.8439275e8],[0.2],[0],Bool[0],[20],[2.65615e6],[0.514984],[1.7193235e8],[5],[1.3155174482609537],Bool[1],[0.58],[2.0],Bool[0],[3],[0.9756664833089019],[0.58],[0.9455055025460638],[0.9628936154588836],[0],[0.9127077701635251],[0.542706809702359],Bool[0],[0.38837402718188535],[0.1328000380722837],[5.296610169491526],Bool[0],[0.531],Bool[0],[2.67531e6],[0.531],[0.15758091800501067],[2.57492e6],[0.579],[2.447875e6],[1.3406980815713037],[0.0],[5.296610169491526],Bool[1],[5.165289256198347],[0.1],Bool[1],[5.341880341880342],[20],[0.9693690942436376],[0.62],[0.5005651291764486],Bool[0],Bool[1],[20],[2.3875e6],[7],[1.8439275e8],[0.3027044653229969],[2.0],[2.0],Bool[1],[1.3239163002117738],[2.3875e6],[2.58075e6],[3],[0.8758467790389901],Bool[0],Bool[1],[0.500083696],[0.1],[7],Bool[0],[0.9324246750482327],[0.579],[2.447875e6],[5],[0.9659481045089984],[2.555275e6],[0.3576532394178443],[0.3],[0.514984],[6],[1.2989445157955066],[0.0685472837682136],[7],[7],[0.007864484217035485],[0.0685472837682136],[0.1328000380722837]
"String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L_1""]","String3[""M_1""]","String7[""N2_1""]",[0.0],[5],[3.306867e6],Bool[0],Bool[0],[0],[0.24999498411251211],[1.6456532727272725e8],[0.0],[20],[1],[3.515308333333332e6],[0.00926126886058658],[0.370145028],[0.1069783653186126],[0.8008845121534368],[3.4813836666666674e6],[1.0],[9],[1],[0.9537017417691489],[0.949871463941875],[0.8862875713436018],[2.0547947272727275e8],[0.4],[0],Bool[0],[0],[3.515308333333332e6],[0.3730196],[1.6456532727272725e8],[9],[1.3763962067061757],Bool[0],[0.86],[0.0],Bool[0],[0],[0.9761271689393682],[0.86],[0.8105503320636454],[0.9537715179464792],[0],[0.7940324576188965],[0.5784021101036525],Bool[0],[0.48080636853832187],[0.0903299533931021],[2.7839643652561237],Bool[0],[0.47200000000000003],Bool[1],[3.4813836666666674e6],[0.47200000000000003],[0.3156642626556551],[3.320201666666667e6],[0.45099999999999996],[2.6633333333333335e6],[1.2992327058993036],[0.0],[2.7839643652561237],Bool[0],[1.9999999999999996],[0.4],Bool[0],[2.380952380952381],[1],[0.9502414012309963],[1.0],[0.5391777854957254],Bool[0],Bool[0],[0],[2.4114736842105263e6],[5],[2.0547947272727275e8],[0.337563325028114],[0.0],[0.0],Bool[0],[1.2086802673228512],[2.6501904761904767e6],[3.3437750000000075e6],[1],[0.8434803688661541],Bool[0],Bool[0],[0.370145028],[0.4],[7],Bool[1],[0.8008845121534368],[0.45099999999999996],[2.4114736842105263e6],[20],[0.9772323185315125],[3.3472166666666716e6],[0.3066232441812073],[0.36],[0.37301959999999995],[5],[1.3202268776140627],[0.11632600947337617],[5],[7],[0.006265818382302502],[0.11632600947337617],[0.0903299533931021]
