X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_3""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.523047904006378e6],Bool[0],Bool[0],[0],[-0.019657690512659965],[2.2660140995478404e8],[0.0],[20],[1],[4.541282913484599e6],[0.0190167324217385],[0.43970112800000005],[0.02206726645777463],[0.9654847789153348],[4.547832143976775e6],[1.0],[6],[0],[0.9945302026699452],[0.9945503177809186],[1.1452541445167305e-10],[2.3470220857273105e8],[0.56],[0],Bool[0],[0],[4.541282913484599e6],[0.4203674],[2.2660140995478404e8],[6],[1.1452293551454729e-10],Bool[0],[0.92],[0.0],Bool[0],[0],[1.0],[0.92],[1.1452471195547045e-10],[0.994526636885843],[0],[1.1452487364211553e-10],[1.1452372723311875e-10],Bool[0],[-0.005053880635846056],[0.1175906293545536],Bool[0],[0.626],Bool[1],[4.547832143976775e6],[0.626],[0.05079986349714578],[4.522956423858114e6],[0.5710000000000001],[4.1025609224282335e6],[1.1452539537119204e-10],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9945450487845187],[1.0],[1.145231665735841e-10],Bool[0],Bool[0],[0],[4.1025609224282335e6],[2.3470220857273105e8],[-0.014403113013742691],[0.0],[0.0],Bool[0],[1.1452486703609393e-10],[4.1025609224282335e6],[4.517816980460221e6],[1],[1.1452523199848188e-10],Bool[0],Bool[1],[0.43970112800000005],[0.4],Bool[1],[0.9654847789153348],[0.5710000000000001],[4.1025609224282335e6],[20],[1.0],[4.517816980460221e6],[-0.04993665361449792],[0.56],[0.4203674000000001],[1.1452334742599438e-10],[0.12673798212059398]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3.910562621068386e6],Bool[0],Bool[1],[0],[-0.08367727772062754],[2.0600066527615336e8],[2.0],[11],[2],[3.915196949844294e6],[0.005130662335410526],[0.5000684559999999],[0.0003822109081149715],[0.9731015392965798],[3.9158940575868706e6],[0.58],[11],[20],[0.9987152228566435],[0.9986385135961083],[1.1452486063581641e-10],[2.116949331156786e8],[0.12],[0],Bool[0],[20],[3.915196949844294e6],[0.5001711999999999],[2.0600066527615336e8],[11],[1.4935360231678678],Bool[0],[0.38],[2.0],Bool[0],[0],[0.9986705074921722],[0.38],[0.5266068215514061],[0.9987151500300467],[0],[0.5266060698988977],[0.6931471804574652],Bool[0],[-0.10757480808749403],[0.13974807224430683],Bool[0],[0.46099999999999997],Bool[0],[3.9158940575868706e6],[0.46099999999999997],[-0.12427683241391072],[3.9108630064058774e6],[0.52],[3.6618300508313137e6],[1.573944636019792],[0.0],Bool[1],[0.22],[20],Bool[1],[0.9986385909772417],[0.58],[0.6931471801151264],Bool[0],Bool[1],[20],[3.51065240512999e6],[2.116949331156786e8],[-0.02966423353914055],[2.0],[2.0],Bool[0],[1.5739445099725327],[3.51065240512999e6],[3.9116098186784787e6],[2],[1.145250916971197e-10],Bool[1],Bool[1],[0.5000684559999999],[0.22],Bool[0],[0.9731015392965798],[0.52],[3.6618300508313137e6],[11],[0.9990066724179352],[3.9124306678659245e6],[0.04451705259264055],[0.16],[0.5001711999999999],[1.4935367501593455],[0.02389986811679093]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String7[""C3_2""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.001629573579381e6],Bool[0],Bool[1],[2],[0.1535968592920532],[2.0399506996448863e8],[0.0],[8],[2],[4.1297230727488236e6],[0.006086829059535008],[0.378899968],[0.15615366203217196],[1.0],[4.133414335678005e6],[0.78],[3],[0],[0.9738442910724336],[0.9681172146326804],[2.179703304128353e-10],[2.0728674860889244e8],[0.28],[0],Bool[0],[0],[4.1297230727488236e6],[0.39409120000000003],[2.0728674860889244e8],[2],[1.2129433911748317],Bool[0],[0.48],[0.0],Bool[0],[0],[0.969015422350287],[0.48],[0.5048388324860604],[0.9738190351712075],[0],[0.46996110631535293],[0.6034411962361517],Bool[0],[0.1572438493528982],[0.12179494853235909],Bool[1],[0.218],Bool[0],[4.133414335678005e6],[0.218],[-0.06547446921771935],[4.025301953436981e6],[0.29],[3.2871945187981287e6],[1.4036414111446092],[0.0],Bool[1],[0.34],[0],Bool[1],[0.9682069013041508],[0.78],[0.5462869869637449],Bool[0],Bool[0],[0],[3.2871945187981287e6],[2.0728674860889244e8],[0.04660447511071157],[0.0],[0.0],Bool[0],[1.336513447569269],[3.2871945187981287e6],[3.9745000890610507e6],[2],[5.787884497479514e-10],Bool[0],Bool[1],[0.3788999679999999],[0.16],Bool[0],[0.9841201684791991],[0.29],[3.2871945187981287e6],[17],[0.976511697756254],[4.0238647494756063e6],[-0.0011999450927126063],[0.2],[0.39409120000000003],[1.1368389766368503],[0.13681816212769413]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String7[""C3_2""]","String7[""D3_2""]","String7[""F3_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.106543649803717e6],Bool[0],Bool[0],[2],[0.03928703166118886],[2.1933443672713938e8],[0.0],[8],[2],[4.163460330941664e6],[0.018907901840235997],[0.3846785279999999],[-0.06968200686753231],[0.9650857643180986],[4.164710160373632e6],[1.0],[4],[0],[0.9862391973516695],[0.9860334793226772],[1.1452292392101722e-10],[2.2726937318582737e8],[0.48],[0],Bool[0],[0],[4.163460330941664e6],[0.38751939999999996],[2.1933443672713938e8],[4],[1.4372363257286573],Bool[0],[0.92],[0.0],Bool[0],[0],[0.995807420911087],[0.92],[0.5394906502440925],[0.9863228911979217],[0],[0.5394897566827954],[0.693147180418796],Bool[0],[-0.023161689734128944],[0.10957841371365074],Bool[0],[0.382],Bool[0],[4.164710160373632e6],[0.382],[0.054754951059893385],[4.1074004057692336e6],[0.428],[3.592311170636396e6],[1.3777771755527737],[0.0],Bool[1],[0.36],[0],Bool[0],[0.9861018476714051],[1.0],[0.6931471802486152],Bool[0],Bool[0],[0],[3.592311170636396e6],[2.2726937318582737e8],[-0.0487929167902654],[0.0],[0.0],Bool[0],[1.377777839648553],[3.592311170636396e6],[4.115879437725718e6],[2],[1.145228958755522e-10],Bool[0],Bool[1],[0.384678528],[0.16],Bool[0],[0.9650857643180986],[0.428],[3.592311170636396e6],[18],[0.9975543567214543],[4.117192486850314e6],[-0.05583000268439765],[0.46],[0.38751940000000007],[1.4372354013245399],[0.15060912572616575]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String7[""C3_2""]","String7[""D3_1""]","String7[""F3_2""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.286378715030894e6],Bool[0],Bool[0],[2],[0.8063227409440977],[2.2683150108473665e8],[0.0],[6],[2],[4.344236277780378e6],[0.006379823195042322],[0.384243608],[0.5916813683646882],[0.9929534279489474],[4.339784777203504e6],[0.92],[3],[0],[0.9873291753359174],[0.9876938454521644],[0.8325963584132876],[2.2844122866193396e8],[0.44],[0],Bool[0],[0],[4.344236277780378e6],[0.4089144],[2.2683150108473665e8],[3],[1.3889009852756076],Bool[0],[0.82],[0.0],Bool[0],[0],[0.9922167461096973],[0.82],[0.9102692842822637],[0.9873606988233007],[0],[0.9230482426882409],[0.6352057304509365],Bool[0],[0.9319048192138538],[0.05377194569661767],Bool[0],[0.488],Bool[0],[4.339784777203504e6],[0.488],[0.5571056705394383],[4.284796125211704e6],[0.563],[3.678809734213172e6],[1.381331123940368],[0.0],Bool[1],[0.34],[0],Bool[0],[0.9877181849952703],[0.92],[0.6325588966735544],Bool[0],Bool[0],[0],[3.678809734213172e6],[2.2844122866193396e8],[0.9063259136679319],[0.0],[0.0],Bool[0],[1.380794668245203],[3.678809734213172e6],[4.301905793569507e6],[2],[0.8604539580297748],Bool[0],Bool[1],[0.384243608],[0.12],Bool[0],[0.9929534279489474],[0.563],[3.678809734213172e6],[17],[0.9960271729438706],[4.301905793569507e6],[0.7844608614018608],[0.42],[0.4089144],[1.360336736023527],[0.04743903607789686]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String7[""C3_3""]","String7[""D3_3""]","String7[""F3_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-0.5],[3.856719133115658e6],Bool[0],Bool[0],[0],[0.15014399962266628],[1.8826717538643923e8],[1.0],[20],[1],[3.95519066921308e6],[0.05573620826715787],[0.21252998800000003],[0.24463585819083386],[0.8608099044442384],[3.9551401805971838e6],[0.9791666666666666],[13],[19],[0.9801995760269036],[0.9751156613956815],[5.151921609739901e-11],[2.1870935082698596e8],[0.48],[2],Bool[0],[0],[3.95519066921308e6],[0.22943840000000001],[1.882368323532111e8],[13],[1.2394505965054465],Bool[0],[0.82],[0.0],Bool[0],[0],[0.9879466604177138],[0.8125],[0.6269866408183912],[0.9801154949893707],[2],[0.6142785422781786],[0.5670492569018376],Bool[0],[0.3637128846831092],[0.09981725758605071],Bool[0],[0.0],Bool[1],[3.9551401805971838e6],[0.0],[-0.028736305251829262],[3.8768267281483305e6],[0.0],[3.634225619819667e6],[1.1852877667749615],[-0.5],Bool[1],[0.4],[19],Bool[0],[0.9749002136768294],[0.98],[0.5427981964415893],Bool[0],Bool[0],[0],[3.532655884274656e6],[2.186741014263094e8],[0.3726791908441383],[1.0],[0.0],Bool[0],[1.1638812608280193],[3.7433903650554116e6],[3.8570020796669777e6],[1],[9.280083424939533e-11],Bool[0],Bool[1],[0.21252998800000006],[0.4],Bool[1],[0.8608099044442385],[0.0],[3.532655884274656e6],[20],[0.9984767723318678],[3.887629916825273e6],[0.1539767150856291],[0.44],[0.22943840000000001],[1.240116910104645],[0.04988351342878724]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_1""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[3.927822616669296e6],Bool[0],Bool[0],[0],[0.09467192493339166],[2.124597775488016e8],[2.0],[10],[2],[3.932879861064852e6],[0.26311871775009454],[0.500142816],[-0.05501846157050304],[0.9496289751169305],[3.9323101129237995e6],[0.96],[10],[20],[0.9989290907122359],[0.9988588142527836],[0.994025174301502],[2.237292491234704e8],[0.42],[0],Bool[0],[20],[3.932879861064852e6],[0.5006838],[2.124597775488016e8],[10],[1.3868439833535025],Bool[0],[0.72],[2.0],Bool[0],[0],[0.9994401170838728],[0.72],[0.8508486536519775],[0.998929574382807],[0],[0.8469982121999431],[0.6545400151799605],Bool[0],[0.22561926706185947],[0.12671859468917732],Bool[0],[0.553],Bool[0],[3.9323101129237995e6],[0.553],[0.19084933746582755],[3.9280989655015008e6],[0.534],[3.6300830727801034e6],[1.3506249301645696],[0.0],Bool[1],[0.2],[20],Bool[0],[0.9988597054032171],[0.96],[0.5916578113173374],Bool[0],Bool[0],[20],[3.7579033737470713e6],[2.237292491234704e8],[0.25912374364429824],[2.0],[2.0],Bool[0],[1.3106263514315577],[3.7579033737470713e6],[3.929975670060425e6],[2],[0.9297693737432329],Bool[0],Bool[1],[0.500142816],[0.2],Bool[0],[0.9496289751169305],[0.534],[3.6300830727801034e6],[10],[0.9993760453174445],[3.929655034808223e6],[0.008567711792517144],[0.44],[0.5006838],[1.3221447558900028],[0.08362202006648728]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","String7[""C3_1""]","String7[""D3_2""]","String7[""F3_3""]","String3[""L3""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.26131555264934e6],Bool[0],Bool[0],[2],[0.12200883710621542],[2.2106593341155872e8],[-1.0],[5],[2],[4.345587908241016e6],[0.012315049654792307],[0.21769406000000002],[0.06310058802720009],[0.9551171324029298],[4.35329263818241e6],[0.8],[5],[17],[0.9820691274714797],[0.9788718349126484],[1.7245243942016655e-10],[2.281115295196123e8],[0.26],[0],Bool[0],[0],[4.345587908241016e6],[0.22622720000000002],[2.178846333148337e8],[10],[1.326189146931148],Bool[0],[0.42],[0.0],Bool[0],[0],[0.9826593637027018],[0.42],[0.6989630860985399],[0.982111463584967],[0],[0.6681261100660069],[0.5972540444719918],Bool[0],[0.25152565449036496],[0.07559140459073373],Bool[0],[0.0],Bool[0],[4.35329263818241e6],[0.0],[0.153988656867286],[4.275234302807815e6],[0.0],[3.8186386449581366e6],[1.2822657694250963],[0.0],Bool[1],[0.34],[13],Bool[0],[0.9789293805062264],[0.8],[0.5510433968113021],Bool[0],Bool[0],[0],[3.808060975312559e6],[2.281234687589249e8],[0.19582199732272568],[-0.5],[0.0],Bool[0],[1.2374374372066719],[3.8090728684637425e6],[4.258425161695298e6],[2],[2.939790268035695e-10],Bool[0],Bool[1],[0.21769406000000002],[0.1],Bool[0],[0.9691133713280905],[0.0],[3.808060975312559e6],[17],[0.9842655739311892],[4.275086078972117e6],[0.15839451920171477],[0.28],[0.22622720000000002],[1.3059984455218427],[0.10499704971093236]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String7[""C3_1""]","String7[""D3_1""]","String7[""F3_2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L2""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.216332739324005e6],Bool[0],Bool[0],[2],[-0.007329034660238554],[2.1904625249036938e8],[0.0],[9],[2],[4.281836483261653e6],[0.013458522355741739],[0.392348892],[-0.02544878130256226],[0.9910826548902282],[4.283683858202589e6],[0.7755102040816326],[4],[0],[0.9866686559453439],[0.9842772900363278],[1.1452400446009183e-10],[2.2717049616306514e8],[0.34],[1],Bool[0],[0],[4.281836483261653e6],[0.4213552],[2.25144738450021e8],[1],[1.1452370026647996e-10],Bool[0],[0.54],[0.0],Bool[0],[0],[0.9888411665042213],[0.5306122448979592],[1.1452500434020948e-10],[0.986659583644309],[1],[1.1452449816753276e-10],[1.1452401584575625e-10],Bool[0],[-0.037262607599922615],[0.06300676014524156],Bool[0],[0.516],Bool[0],[4.283683858202589e6],[0.516],[-0.007306625361612921],[4.2265765948675135e6],[0.603],[3.606606609844046e6],[1.1452527151954334e-10],[0.0],Bool[1],[0.34],[0],Bool[0],[0.9843122870662381],[0.78],[1.1452355667516661e-10],Bool[0],Bool[0],[0],[3.606606609844046e6],[2.2717049616306514e8],[-0.0191603721739114],[0.0],[0.0],Bool[0],[1.1452508179474213e-10],[3.606606609844046e6],[4.192820191528118e6],[2],[1.1452355576085136e-10],Bool[0],Bool[1],[0.39234889200000006],[0.18],Bool[0],[0.9642372411474416],[0.603],[3.606606609844046e6],[17],[0.9901705327374674],[4.221652508813303e6],[-0.023625773715895183],[0.3],[0.4213552],[1.1452354677188769e-10],[0.0834789304195975]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String7[""C3_1""]","String7[""D3_3""]","String7[""F3_2""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.312830731611167e6],Bool[0],Bool[0],[0],[0.38967820821232063],[2.117817243635849e8],[0.0],[20],[1],[4.419930144673848e6],[0.6791170738539858],[0.356008804],[0.1591834034043013],[0.9148484310975631],[4.418948770978296e6],[0.68],[12],[0],[0.9827624074701158],[0.9759856823722272],[2.5723229434364075e-10],[2.3149378319368804e8],[0.3],[0],Bool[0],[0],[4.419930144673848e6],[0.4153962],[2.117817243635849e8],[12],[5.170147798410764e-11],Bool[0],[0.34],[0.0],Bool[0],[0],[0.9750384431113255],[0.34],[1.9815377165957275e-10],[0.9827605563720806],[0],[1.9823250948419469e-10],[1.1615911911163889e-10],Bool[0],[0.6651210531883641],[0.1434303783164501],Bool[0],[0.404],Bool[1],[4.418948770978296e6],[0.404],[0.4411729615102839],[4.34277673265374e6],[0.585],[3.676633989112803e6],[2.1905121889310626e-10],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9760279088952798],[0.68],[1.2691885165174698e-10],Bool[0],Bool[0],[0],[3.676633989112803e6],[2.3149378319368804e8],[0.31839197690613763],[0.0],[0.0],Bool[0],[2.393915960724003e-10],[3.676633989112803e6],[4.31258788091135e6],[1],[2.7923663712752023e-10],Bool[0],Bool[1],[0.35600880399999996],[0.4],Bool[1],[0.9148484310975631],[0.585],[3.676633989112803e6],[20],[0.9853990167454855],[4.347977643946132e6],[0.519857544663756],[0.16],[0.4153962],[5.268579175533914e-11],[0.06648754337468034]
