X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.729465005381516e6],Bool[0],Bool[0],[2],[-0.013450848806299914],[2.398762110770557e8],[0.0],[7],[2],[4.737429195890902e6],[0.03795391226211074],[0.3895339439999999],[0.12131173523961411],[1.0],[4.738662898349903e6],[1.0],[4],[0],[0.9991943164190791],[0.9980589687079051],[2.4861546742974283e-10],[2.4239180070829642e8],[0.8],[0],Bool[0],[0],[4.737429195890902e6],[0.4235454],[2.4239180070829642e8],[0],[1.9597745616171e-10],Bool[0],[0.88],[0.0],Bool[0],[0],[1.0],[0.88],[2.05729471644387e-10],[0.9991920764039378],[0],[4.472228960304203e-10],[2.3152785998223382e-10],Bool[0],[0.11190626974735686],[0.16381019338246325],Bool[1],[0.511],Bool[0],[4.738662898349903e6],[0.511],[0.00878279348119614],[4.734845035457183e6],[0.618],[4.339542057699861e6],[1.0533597130598274e-10],[0.0],Bool[1],[0.28],[0],Bool[0],[0.9980584484033466],[1.0],[2.847584057131583e-10],Bool[0],Bool[0],[0],[4.339542057699861e6],[2.4239180070829642e8],[0.16743131636181383],[0.0],[0.0],Bool[0],[1.7059591403899933e-10],[4.339542057699861e6],[4.729283516942183e6],[2],[3.553333252309993e-10],Bool[0],Bool[1],[0.38953394399999997],[0.14],Bool[0],[0.9896218039393664],[0.618],[4.339542057699861e6],[14],[1.0],[4.733314553251901e6],[0.20942781365747568],[0.72],[0.4235454],[3.0915293689983866e-10],[0.14408393198410435]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.750072629346327e6],Bool[0],Bool[0],[2],[-0.014811800706997742],[2.4162570203114504e8],[0.0],[5],[2],[4.763996182759231e6],[0.018895020296363814],[0.364398496],[-0.022343563534608837],[0.9931549150130597],[4.763602622886845e6],[0.96],[3],[0],[0.9981709529045663],[0.9971597140627321],[1.0986122882814204],[2.432910499445776e8],[0.6],[0],Bool[0],[0],[4.763996182759231e6],[0.4196882],[2.4162570203114504e8],[3],[1.6094379118217814],Bool[0],[0.74],[0.0],Bool[0],[0],[0.9999940218263705],[0.74],[1.0986122880911875],[0.9981716741346256],[0],[1.0986122879649083],[0.6931471804393632],Bool[0],[0.04150315532794027],[0.11454353666619518],Bool[0],[0.43000000000000005],Bool[0],[4.763602622886845e6],[0.43000000000000005],[0.07623831424205592],[4.754889769345653e6],[0.602],[4.3483406916571865e6],[1.609437911579707],[0.0],Bool[1],[0.28],[0],Bool[0],[0.9971609878966542],[0.96],[0.6931471801146717],Bool[0],Bool[0],[0],[4.3483406916571865e6],[2.432910499445776e8],[0.0996080319365804],[0.0],[0.0],Bool[0],[1.6094379115573176],[4.3483406916571865e6],[4.753311079772377e6],[2],[1.0986122880614098],Bool[0],Bool[1],[0.364398496],[0.1],Bool[0],[0.9931549150130597],[0.602],[4.3483406916571865e6],[14],[1.0],[4.755370234459574e6],[-0.03751952807359047],[0.5],[0.41968819999999996],[1.6094379116765898],[0.12904038822012276]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[4.668030318539163e6],Bool[0],Bool[0],[0],[-0.09564755922065626],[2.3426846773105782e8],[-2.0],[20],[1],[4.671217570789417e6],[0.08638315447379828],[0.5000708559999999],[-0.057774614628669986],[0.9754413256053037],[4.671999140589177e6],[1.0],[20],[20],[0.9991292407766594],[0.9991505088227578],[1.0106089984979164e-10],[2.4016664209472984e8],[0.32],[0],Bool[0],[20],[4.671217570789417e6],[0.49949659999999996],[2.3426846773105782e8],[20],[3.012097178129347e-10],Bool[0],[0.9],[-2.0],Bool[0],[0],[0.999902461006775],[0.9],[1.952891444217847e-10],[0.9991300086944446],[0],[2.8792144322085243e-10],[9.690448810488831e-11],Bool[0],[-0.1065534443936809],[0.08096267821657085],Bool[0],[0.5900000000000001],Bool[1],[4.671999140589177e6],[0.5900000000000001],[-0.006889444205358294],[4.667930954246069e6],[0.489],[4.481654157523962e6],[1.6231345989407956e-10],[-2.0],Bool[1],[0.4],[20],Bool[0],[0.9991513239419652],[1.0],[1.7489389513780303e-10],Bool[0],Bool[0],[20],[4.534820047831224e6],[2.4016664209472984e8],[-0.0841207251747825],[-2.0],[-2.0],Bool[0],[2.0698829954867827e-10],[4.534820047831224e6],[4.668594537584838e6],[1],[1.4967502048247386e-10],Bool[0],Bool[1],[0.5000708559999999],[0.4],Bool[1],[0.9754413256053037],[0.489],[4.481654157523962e6],[20],[0.999849773534178],[4.668594537584838e6],[0.07707882000925202],[0.4],[0.49949659999999996],[4.066809646793926e-10],[0.12337485669292583]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.586334055345991e6],Bool[0],Bool[0],[0],[0.6429574892462822],[2.2396923196229443e8],[2.0],[20],[1],[4.592473237535184e6],[0.003072291652822074],[0.49996654400000007],[0.1844470956213586],[0.9609210278419654],[4.592188433839767e6],[0.98],[20],[20],[0.9986933302844062],[0.9987251441054474],[0.8734850908573859],[2.3307766764692837e8],[0.06],[0],Bool[0],[20],[4.592473237535184e6],[0.4994754],[2.2396923196229443e8],[20],[1.3822614627347822],Bool[0],[0.92],[2.0],Bool[0],[0],[0.9990779221497983],[0.92],[0.9579536458717859],[0.9986938822225337],[0],[0.953999253454977],[0.4514882741557559],Bool[0],[0.8325414743712407],[0.12362588311514702],Bool[0],[0.4680000000000001],Bool[1],[4.592188433839767e6],[0.4680000000000001],[0.3601446419606292],[4.586187960284969e6],[0.46099999999999997],[4.016077993882041e6],[1.5295746378090258],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9987256300775047],[0.98],[0.4486051201367483],Bool[0],Bool[0],[20],[4.016525370889553e6],[2.3307766764692837e8],[0.7208800242761382],[2.0],[2.0],Bool[0],[1.5229938274366162],[4.016525370889553e6],[4.586798525475739e6],[1],[0.8818063971315786],Bool[0],Bool[1],[0.49996654400000007],[0.4],Bool[1],[0.9609210278419654],[0.46099999999999997],[4.016077993882041e6],[20],[0.9990779221497983],[4.586133774297634e6],[0.4109014602356073],[0.08],[0.4994754],[1.3841445495838474],[0.11390592160199575]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.639443224459508e6],Bool[0],Bool[0],[0],[0.12509149933153116],[2.3108211974133757e8],[-2.0],[20],[1],[4.642342312390244e6],[0.27963916549628304],[0.500086456],[0.09889959197696414],[0.9606825164693308],[4.6421861497048205e6],[1.0],[20],[20],[0.9993688779073444],[0.9994091307076329],[9.403561811744546e-11],[2.4053952869945326e8],[0.4],[0],Bool[0],[20],[4.642342312390244e6],[0.5003854],[2.3108211974133757e8],[20],[9.542442157660207e-11],Bool[0],[0.94],[-2.0],Bool[0],[0],[0.9999038571745062],[0.94],[1.2027995588755138e-10],[0.9993690254920946],[0],[2.2324416566984798e-10],[2.0913922634184127e-10],Bool[0],[0.279874892515434],[0.24676655069923878],Bool[0],[0.5640000000000001],Bool[1],[4.6421861497048205e6],[0.5640000000000001],[0.14675880993265622],[4.639256363467522e6],[0.533],[4.0435854743026034e6],[8.618046411641217e-11],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9994094270554936],[1.0],[2.8777071985994615e-10],Bool[0],Bool[0],[20],[4.0151805060458286e6],[2.4053952869945326e8],[0.08038596353559506],[0.0],[0.0],Bool[0],[1.3736352802770763e-10],[4.0151805060458286e6],[4.639557185234891e6],[1],[1.6425280052826534e-10],Bool[0],Bool[1],[0.500086456],[0.4],Bool[1],[0.9606825164693308],[0.533],[4.0435854743026034e6],[20],[0.9999086378831135],[4.640302326765275e6],[0.1792418265601699],[0.38],[0.5003854],[1.6421034832943767e-10],[0.24295787812705313]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[4.605631882069298e6],Bool[0],Bool[0],[0],[0.6452737193083572],[2.313299527859588e8],[-2.0],[11],[2],[4.608920892842416e6],[0.012758478279167923],[0.499942392],[0.5615917187282937],[0.9821247293720665],[4.609465133068567e6],[1.0],[11],[20],[0.9991866899708288],[0.9991683957056603],[1.0648267452261888],[2.355402993811819e8],[0.1],[0],Bool[0],[20],[4.608920892842416e6],[0.5003024],[2.313299527859588e8],[11],[1.297993340143086],Bool[0],[0.92],[-2.0],Bool[0],[0],[0.9995851982916325],[0.92],[0.9588609676347735],[0.9991869810013901],[0],[0.9557649065912777],[0.3927184733695164],Bool[0],[0.7811711522880158],[0.032704415114782295],Bool[0],[0.448],Bool[1],[4.609465133068567e6],[0.448],[0.5968169417376152],[4.605716208846727e6],[0.522],[4.27768025269438e6],[1.3605022679727194],[-2.0],Bool[1],[0.22],[20],Bool[0],[0.999168693064937],[1.0],[0.39720230587047894],Bool[0],Bool[0],[20],[3.971229967320038e6],[2.355402993811819e8],[0.5538646728103283],[-2.0],[-2.0],Bool[0],[1.3364744379114883],[3.971229967320038e6],[4.605645404284986e6],[2],[1.062050760537423],Bool[0],Bool[1],[0.499942392],[0.22],Bool[1],[0.9821247293720665],[0.522],[4.27768025269438e6],[11],[0.9995629076278477],[4.605519095977925e6],[0.4190912030340174],[0.14],[0.5003024],[1.297782409876284],[0.04653663898478271]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_2""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.742749738285268e6],Bool[0],Bool[0],[2],[-0.04205608929365656],[2.425168933784756e8],[0.0],[6],[2],[4.760039601232043e6],[0.1253806945481967],[0.373971416],[0.12340089044857917],[1.0],[4.753958195550639e6],[1.0],[1],[0],[0.99853588242384],[0.9976422894766173],[1.0986122882619735],[2.4308868357823426e8],[0.66],[0],Bool[0],[0],[4.760039601232043e6],[0.42233000000000004],[2.4308868357823426e8],[0],[1.6094379115546533],Bool[0],[0.88],[0.0],Bool[0],[0],[1.0],[0.88],[1.0986122882508802],[0.998535766969143],[0],[1.0986122880059441],[0.6931471803361784],Bool[0],[0.0037511799527731892],[0.24782079896570428],Bool[1],[0.46],Bool[0],[4.753958195550639e6],[0.46],[-0.012270431543294316],[4.746997841800204e6],[0.612],[4.353144702736063e6],[1.6094379118031545],[0.0],Bool[1],[0.22],[0],Bool[0],[0.9976472166349591],[1.0],[0.6931471800214326],Bool[0],Bool[0],[0],[4.353144702736063e6],[2.4308868357823426e8],[-0.05613385467427347],[0.0],[0.0],Bool[0],[1.6094379117367545],[4.353144702736063e6],[4.744254481223924e6],[2],[1.0986122880995202],Bool[0],Bool[1],[0.373971416],[0.12],Bool[0],[0.9976478123483908],[0.612],[4.353144702736063e6],[11],[1.0],[4.755923414187316e6],[-0.05799232073612509],[0.6],[0.42233000000000004],[1.6094379114414084],[0.22622437622855765]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String3[""L2""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.7318378983888505e6],Bool[0],Bool[0],[0],[0.14114992864520753],[2.3866851359012282e8],[0.0],[20],[1],[4.757300308258138e6],[0.3088220407871921],[0.40559736400000007],[-0.03726555034722976],[0.9844884760617608],[4.752888238987502e6],[1.0],[6],[0],[0.9974198245478818],[0.9955710423767222],[1.097511479942194e-10],[2.4242895614671493e8],[0.64],[0],Bool[0],[0],[4.757300308258138e6],[0.40411120000000006],[2.3866851359012282e8],[6],[1.3003648741248994e-10],Bool[0],[0.82],[0.0],Bool[0],[0],[0.9999659354645656],[0.82],[2.828300924614028e-10],[0.9974245362947651],[0],[5.478333391983218e-10],[1.4618390228821154e-10],Bool[0],[0.12456333515492331],[0.09795285020865906],Bool[0],[0.5609999999999999],Bool[1],[4.752888238987502e6],[0.5609999999999999],[-0.06449189253141226],[4.740624953426605e6],[0.554],[4.279883691312442e6],[3.237079627896897e-10],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9955838115918054],[1.0],[1.892104905189628e-10],Bool[0],Bool[1],[0],[4.279883691312442e6],[2.4242895614671493e8],[-0.0071358667664463875],[0.0],[0.0],Bool[0],[4.165231477887886e-10],[4.279883691312442e6],[4.73154273234807e6],[1],[1.651690710775036e-10],Bool[1],Bool[1],[0.405597364],[0.4],Bool[1],[0.9844884760617608],[0.554],[4.279883691312442e6],[20],[1.0],[4.742907257137042e6],[0.27083673982276474],[0.5],[0.40411120000000006],[2.392737518967954e-10],[0.1466780176577254]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String7[""C1_2""]","String7[""D1_1""]","String7[""F1_1""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],[4.584032312276745e6],Bool[0],Bool[0],[0],[0.2261530773828841],[2.3358124852406266e8],[-2.0],[12],[2],[4.588143698837874e6],[0.15784368615626912],[0.50004684],[0.13523272375531162],[0.9785139450944308],[4.588235792765214e6],[1.0],[12],[20],[0.9993997583865399],[0.9990838569161818],[2.0866584282546636e-10],[2.3871018874597752e8],[0.36],[0],Bool[0],[20],[4.588143698837874e6],[0.5006676],[2.3358124852406266e8],[12],[1.1827657440882213e-10],Bool[0],[0.86],[-2.0],Bool[0],[0],[0.9998465534721594],[0.86],[1.3342861367483294e-10],[0.999400268621929],[0],[2.0759133369043726e-10],[9.249375398084352e-11],Bool[0],[0.3434743706729525],[0.2349439342481521],Bool[0],[0.49100000000000005],Bool[1],[4.588235792765214e6],[0.49100000000000005],[0.05293862735690994],[4.58548174271003e6],[0.544],[4.415549678797635e6],[1.426129715998166e-10],[-1.0],Bool[1],[0.24],[20],Bool[0],[0.9990847432293972],[1.0],[1.6168320925673472e-10],Bool[0],Bool[0],[20],[4.4736106442914335e6],[2.3871018874597752e8],[0.2658164353801303],[-2.0],[-2.0],Bool[0],[3.679489690219425e-10],[4.4736106442914335e6],[4.58312054940749e6],[2],[3.777720188650504e-10],Bool[0],Bool[1],[0.50004684],[0.24],Bool[1],[0.9785139450944308],[0.544],[4.415549678797635e6],[12],[0.9998765630533222],[4.584560343456289e6],[0.17677756726154673],[0.36],[0.5006676],[3.1931896330000615e-10],[0.2172828852901213]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L1""]","String3[""L3""]","String3[""L3""]","String7[""C1_1""]","String7[""D1_3""]","String7[""F1_1""]","String3[""L2""]","String3[""L3""]","String3[""L2""]","String3[""L1""]","String3[""L3""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.5735266634550905e6],Bool[0],Bool[0],[0],[0.4645316840647472],[2.2866089574957234e8],[2.0],[20],[1],[4.577838015492875e6],[0.7387205481823099],[0.49991859199999994],[0.009133094197893434],[0.9554251484119096],[4.578652493696712e6],[1.0],[20],[20],[0.999079288537061],[0.9988804937154157],[0.959197895986456],[2.39328948091484e8],[0.14],[0],Bool[0],[20],[4.577838015492875e6],[0.5009168],[2.2866089574957234e8],[20],[1.409873748401778],Bool[0],[0.82],[2.0],Bool[0],[0],[0.9994326586725981],[0.82],[0.9622304837886976],[0.9990793091186307],[0],[0.9714783067753836],[0.29506068579925393],Bool[0],[0.8248614698557747],[0.1625284786368223],Bool[0],[0.404],Bool[1],[4.578652493696712e6],[0.404],[0.3000763904633818],[4.574436875860951e6],[0.545],[4.408372357299797e6],[1.2852061631238945],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9988807365168111],[1.0],[0.29474489015130123],Bool[0],Bool[0],[20],[4.37564174728349e6],[2.39328948091484e8],[0.7585899572934955],[2.0],[2.0],Bool[0],[1.290089015181054],[4.37564174728349e6],[4.572334585167536e6],[1],[0.9603836184259518],Bool[0],Bool[1],[0.49991859199999994],[0.4],Bool[1],[0.9554251484119096],[0.545],[4.408372357299797e6],[20],[0.9995912869037746],[4.574409798152892e6],[0.6985655803535319],[0.16],[0.5009168],[1.3654242229851528],[0.1429701590122918]
