X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.470497808774084e6],Bool[0],Bool[0],[0],[-0.07382646156782618],[2.241823123428219e8],[1.0],[20],[1],[4.519676526222816e6],[0.6651315659326356],[0.217702524],[-0.002584661029194023],[0.945604977469416],[4.515358338492218e6],[0.96],[13],[18],[0.9924049243556186],[0.9900649015304698],[1.145246312352427e-10],[2.3707818558947116e8],[0.58],[0],Bool[0],[0],[4.519676526222816e6],[0.2256098],[2.241823123428219e8],[13],[1.3995856125482562],Bool[0],[0.82],[0.0],Bool[0],[0],[0.9952403799827281],[0.82],[0.6923763083717337],[0.9924032351671288],[0],[0.692375485763708],[0.6931471803082294],Bool[0],[-0.04463507629414857],[0.08478417550463056],Bool[0],[0.0],Bool[1],[4.515358338492218e6],[0.0],[-0.10034434679299943],[4.481063850349882e6],[0.0],[4.225770965942614e6],[1.3313771019840124],[0.0],Bool[1],[0.4],[18],Bool[0],[0.9900795804552652],[0.96],[0.6931471800674893],Bool[0],Bool[0],[0],[3.900045833860217e6],[2.3707818558947116e8],[0.07653786158387954],[1.0],[0.0],Bool[0],[1.331375831447745],[4.223217155855041e6],[4.468060806188243e6],[1],[1.1452482198546129e-10],Bool[0],Bool[1],[0.21770252399999993],[0.4],Bool[1],[0.945604977469416],[0.0],[3.900045833860217e6],[20],[1.0],[4.479667112190802e6],[0.07911667007992222],[0.48],[0.2256098],[1.3995850401553986],[0.06215751294895895]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[4.41988211091367e6],Bool[0],Bool[0],[0],[-0.06710579135281824],[2.1606297666500288e8],[0.0],[20],[1],[4.465060200946523e6],[0.6931089380465382],[0.29114096400000006],[0.015356965235329773],[0.9253207030630237],[4.460602783083548e6],[0.92],[16],[0],[0.9912425482644478],[0.9908710382542225],[1.1452333629477482e-10],[2.335006403183079e8],[0.52],[0],Bool[0],[0],[4.465060200946523e6],[0.41082300000000005],[2.1606297666500288e8],[16],[1.5360231539225837],Bool[0],[0.66],[0.0],Bool[0],[0],[1.0],[0.66],[0.7043156561421458],[0.9912678667516643],[0],[0.7043152042596579],[0.6931471804567273],Bool[0],[0.024574745403997914],[0.10019687595928331],Bool[0],[0.20600000000000002],Bool[1],[4.460602783083548e6],[0.20600000000000002],[0.014394081267227615],[4.421539269499224e6],[0.568],[3.792942491483493e6],[1.4670195371712145],[-2.0],Bool[1],[0.4],[0],Bool[0],[0.990915279203675],[0.92],[0.6931471802894305],Bool[0],Bool[0],[0],[3.792942491483493e6],[2.335006403183079e8],[0.08880502216189504],[0.0],[0.0],Bool[0],[1.4670205395397573],[3.792942491483493e6],[4.4270589441853e6],[1],[1.1452326855088761e-10],Bool[0],Bool[1],[0.29114096399999995],[0.4],Bool[1],[0.9253207030630237],[0.568],[3.792942491483493e6],[20],[1.0],[4.424313663705963e6],[0.02753897923782232],[0.54],[0.41082300000000005],[1.5360234478497379],[0.09716899686628448]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_3""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.649027129883815e6],Bool[0],Bool[0],[0],[-0.018732642218912646],[2.271432166783322e8],[0.0],[20],[1],[4.657952327458658e6],[0.6791170738539858],[0.30333543199999996],[-0.042512947248008456],[0.9457658319607789],[4.666294505428382e6],[0.96],[15],[0],[0.9967496518845004],[0.9962995529912482],[1.1452359750298207e-10],[2.4016855864565837e8],[0.56],[0],Bool[0],[0],[4.657952327458658e6],[0.43046],[2.271432166783322e8],[15],[1.3038385266677093],Bool[0],[0.86],[0.0],Bool[0],[0],[1.0],[0.86],[0.6171228109534335],[0.9967418439016833],[0],[0.6171232921753479],[0.693147180490137],Bool[0],[-0.015944742552294246],[0.08509917461409365],Bool[0],[0.252],Bool[1],[4.666294505428382e6],[0.252],[0.025560032965315598],[4.651127423876297e6],[0.5980000000000001],[4.213806977722969e6],[1.5456140371718121],[0.0],Bool[1],[0.4],[0],Bool[0],[0.99631347847662],[0.96],[0.6931471801062642],Bool[0],Bool[0],[0],[4.213806977722969e6],[2.4016855864565837e8],[0.029783605266587604],[0.0],[0.0],Bool[0],[1.5456141237497008],[4.213806977722969e6],[4.652784156453287e6],[1],[1.1452372582062643e-10],Bool[0],Bool[1],[0.30333543199999996],[0.4],Bool[1],[0.9457658319607789],[0.5980000000000001],[4.213806977722969e6],[20],[1.0],[4.65159726261859e6],[-0.010208021698197966],[0.6],[0.4304599999999999],[1.3038384293284806],[0.11595287629032754]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String7[""C2_3""]","String7[""D2_2""]","String7[""F2_3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[4.0836134562190473e6],Bool[0],Bool[0],[0],[0.6216878671158587],[1.973015105047636e8],[-1.0],[20],[1],[4.13277401358456e6],[0.6791170738539858],[0.210414196],[0.40484977225156954],[0.8828196487872574],[4.132314481942352e6],[0.96],[17],[18],[0.9866367099300813],[0.9882145887162941],[0.9585536218486042],[2.234901667354138e8],[0.52],[0],Bool[0],[0],[4.13277401358456e6],[0.21910620000000003],[1.9731485875221595e8],[17],[1.3199281589898284],Bool[0],[0.9],[0.0],Bool[0],[0],[0.999653131191444],[0.9],[0.8333451293435707],[0.9866882204550749],[0],[0.8378359601552614],[0.6748583488087331],Bool[0],[0.783274373171603],[0.05771309314185126],Bool[0],[0.0],Bool[1],[4.132314481942352e6],[0.0],[0.41794195339265827],[4.0770931648600306e6],[0.0],[3.6891323391616773e6],[1.5247661105927666],[1.0],Bool[1],[0.4],[19],Bool[0],[0.988178876115029],[0.96],[0.6713521299169585],Bool[0],Bool[0],[0],[3.456614328228765e6],[2.235052867516829e8],[0.6136340770856104],[-1.0],[0.0],Bool[0],[1.5156858807680316],[3.675178816979532e6],[4.081596586208416e6],[1],[0.9388893222921273],Bool[0],Bool[1],[0.21041419600000003],[0.4],Bool[1],[0.8828196487872574],[0.0],[3.456614328228765e6],[20],[1.0],[4.0798173815474194e6],[0.5216325115328935],[0.5],[0.21910620000000003],[1.301531788862331],[0.045786473111607974]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.548603171665309e6],Bool[0],Bool[0],[0],[-0.010074020250105625],[2.192017309433751e8],[0.0],[20],[1],[4.575106113387853e6],[0.6931089380465382],[0.387453684],[0.008722157891264704],[0.9438144502852026],[4.577184377719813e6],[0.94],[10],[0],[0.9940577267874389],[0.9937557232359641],[1.1452298766363214e-10],[2.322508739690694e8],[0.54],[0],Bool[0],[0],[4.575106113387853e6],[0.415638],[2.192017309433751e8],[10],[1.520764259689392],Bool[0],[0.72],[0.0],Bool[0],[0],[0.9998377958182976],[0.72],[0.756871341963177],[0.9940707982805523],[0],[0.7568680449133275],[0.6931471804085932],Bool[0],[0.006316265501252238],[0.03268600018356483],Bool[0],[0.497],Bool[1],[4.577184377719813e6],[0.497],[-0.011632710936336388],[4.549985497603135e6],[0.5820000000000001],[3.784182669030133e6],[1.4612104905795238],[0.0],Bool[1],[0.4],[0],Bool[0],[0.993757707428417],[0.94],[0.6931471801479777],Bool[0],Bool[0],[0],[3.784182669030133e6],[2.322508739690694e8],[0.03224728703836189],[0.0],[0.0],Bool[0],[1.4612103853838123],[3.784182669030133e6],[4.54410309782541e6],[1],[1.1452380031359497e-10],Bool[0],Bool[1],[0.3874536839999999],[0.4],Bool[1],[0.9438144502852026],[0.5820000000000001],[3.784182669030133e6],[20],[1.0],[4.556313148791002e6],[0.003799391263636938],[0.5],[0.415638],[1.5207649455205623],[0.052507281476001]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_3""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],[4.646448510831636e6],Bool[0],Bool[0],[0],[0.11313472410335142],[2.275527592550582e8],[0.0],[20],[1],[4.668035264215123e6],[0.6791170738539858],[0.375721508],[-0.05722196415073784],[0.9536679748753016],[4.664412405474687e6],[1.0],[11],[0],[0.9962753400640303],[0.9961487336278486],[1.1452498819768378e-10],[2.3860794873059696e8],[0.6],[0],Bool[0],[0],[4.668035264215123e6],[0.4196368],[2.275527592550582e8],[11],[1.5457932905309955],Bool[0],[0.88],[0.0],Bool[0],[0],[1.0],[0.88],[0.8132791446776756],[0.9962739593100487],[0],[0.8132814841898609],[0.6931471805111167],Bool[0],[0.010237618710626983],[0.10932080533914847],Bool[0],[0.448],Bool[1],[4.664412405474687e6],[0.448],[0.03087035730551771],[4.647039055463175e6],[0.5680000000000001],[4.304366455275272e6],[1.413049020933886],[-1.0],Bool[1],[0.4],[0],Bool[0],[0.9961466113922346],[1.0],[0.6931471802166036],Bool[0],Bool[0],[0],[4.304366455275272e6],[2.3860794873059696e8],[-0.0659856575028895],[0.0],[0.0],Bool[0],[1.4130499634810383],[4.304366455275272e6],[4.6441225137745105e6],[1],[1.145240018426188e-10],Bool[0],Bool[1],[0.375721508],[0.4],Bool[1],[0.9536679748753016],[0.5680000000000001],[4.304366455275272e6],[20],[1.0],[4.649951997639356e6],[0.009328161154218154],[0.58],[0.4196368],[1.5457930556713528],[0.09008040008792144]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L3""]","String7[""C2_3""]","String7[""D2_2""]","String7[""F2_3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],[4.195725137163711e6],Bool[0],Bool[0],[0],[0.71915582897631],[2.0032734601834816e8],[0.0],[20],[1],[4.2624627082186155e6],[0.6791170738539858],[0.18179291599999997],[0.38924190622191057],[0.8675537281861779],[4.252774239024167e6],[0.94],[18],[17],[0.9882621419241516],[0.9865854384328789],[0.516965757631423],[2.3144873798794627e8],[0.46],[0],Bool[0],[0],[4.2624627082186155e6],[0.21968],[2.0034546977981007e8],[18],[1.4117555606753571],Bool[0],[0.82],[0.0],Bool[0],[0],[0.9950929101163161],[0.82],[1.0665097665858156],[0.9883746149812666],[0],[1.0626963607459994],[0.5412760782917561],Bool[0],[0.8627648818143028],[0.06158296114998043],Bool[0],[0.0],Bool[1],[4.252774239024167e6],[0.0],[0.6455114198102495],[4.202855778577877e6],[0.0],[3.924181689486907e6],[1.4084098924307775],[-1.0],Bool[1],[0.4],[18],Bool[0],[0.9866801790326843],[0.94],[0.5360758378305284],Bool[0],Bool[0],[0],[3.7473751241623173e6],[2.3093148386173004e8],[0.7848755226500191],[1.0],[0.0],Bool[0],[1.401706690570675],[3.9280476470568283e6],[4.1933805479273605e6],[1],[0.5288720768088989],Bool[0],Bool[1],[0.18179291599999997],[0.4],Bool[1],[0.865536566584265],[0.0],[3.7473751241623173e6],[20],[0.996886513971256],[4.194772813044782e6],[0.5442246237661859],[0.42],[0.21968],[1.4102616119321498],[0.03134168317113809]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.496137723708362e6],Bool[0],Bool[0],[0],[0.05501051522538848],[2.2106030975106275e8],[0.0],[20],[1],[4.536767865609689e6],[0.6651315659326356],[0.22299972800000004],[0.041368858996403336],[0.9453090758966963],[4.529224322366679e6],[0.94],[15],[13],[0.9920213496607121],[0.9926948642188188],[1.1452388317610925e-10],[2.338497697606156e8],[0.48],[0],Bool[0],[0],[4.536767865609689e6],[0.2265578],[2.210531010009756e8],[15],[1.5034619741893813],Bool[0],[0.72],[0.0],Bool[0],[0],[1.0],[0.72],[0.7897567873536048],[0.9920216992353059],[0],[0.7897568708297578],[0.6931471804284015],Bool[0],[-0.006010112594006108],[0.09748346813691026],Bool[0],[0.0],Bool[1],[4.529224322366679e6],[0.0],[-0.03522242391213125],[4.493087225190317e6],[0.0],[4.067498913637885e6],[1.5283352181763568],[0.0],Bool[1],[0.4],[11],Bool[0],[0.9926921195185082],[0.94],[0.6931471802604667],Bool[0],Bool[0],[0],[4.1117305423303936e6],[2.338421439477773e8],[-0.07745873225761948],[0.0],[0.0],Bool[0],[1.5283360738678107],[4.103084582591635e6],[4.509213719456074e6],[1],[1.1452436848724438e-10],Bool[0],Bool[1],[0.22299972800000004],[0.4],Bool[1],[0.9453090758966964],[0.0],[4.1117305423303936e6],[20],[0.998062907792676],[4.500675178419046e6],[-0.01297113411052395],[0.52],[0.2265578],[1.5034632419675291],[0.11283504136570341]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_1""]","String7[""D2_2""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.459396554382366e6],Bool[0],Bool[0],[0],[-0.06095973296173803],[2.1510434282568848e8],[0.0],[20],[1],[4.497146441173054e6],[0.6931089380465382],[0.35459861200000004],[-0.012901548337862126],[0.9347552602677273],[4.486971541137519e6],[0.94],[12],[0],[0.9943302714822507],[0.9938544324379284],[1.1452442091771574e-10],[2.301183550056509e8],[0.56],[0],Bool[0],[0],[4.497146441173054e6],[0.4148635999999999],[2.1510434282568848e8],[12],[1.3525415581610094],Bool[0],[0.82],[0.0],Bool[0],[0],[1.0],[0.82],[0.5853658604179381],[0.9943174326861977],[0],[0.5853650841634316],[0.6931471804276583],Bool[0],[-0.05402044929676632],[0.03416058851952056],Bool[0],[0.397],Bool[1],[4.486971541137519e6],[0.397],[-0.043229106544375076],[4.461531630632402e6],[0.5790000000000001],[3.874897231806869e6],[1.3622175510039392],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9938560766881269],[0.94],[0.6931471802958918],Bool[0],Bool[0],[0],[3.874897231806869e6],[2.301183550056509e8],[0.004710592940137464],[0.0],[0.0],Bool[0],[1.3622173314028196],[3.874897231806869e6],[4.460819416901819e6],[1],[1.1452521067316303e-10],Bool[0],Bool[1],[0.354598612],[0.4],Bool[1],[0.9347552602677273],[0.5790000000000001],[3.874897231806869e6],[20],[1.0],[4.468851079259489e6],[-0.031030886772567327],[0.58],[0.41486360000000005],[1.3525415611637146],[0.03416058851952056]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_3""]","String7[""D2_1""]","String7[""F2_2""]","String3[""L1""]","String3[""L3""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.600657723496996e6],Bool[0],Bool[0],[0],[-0.002075310366706527],[2.3295965405241236e8],[0.0],[20],[1],[4.626664912073985e6],[0.6791170738539858],[0.42621516399999987],[-0.04093948301851455],[0.9706048493402679],[4.621399817850579e6],[1.0],[8],[0],[0.995600056021791],[0.9955117290926735],[1.1452312508168725e-10],[2.4001492905249536e8],[0.56],[0],Bool[0],[0],[4.626664912073985e6],[0.42419380000000007],[2.3295965405241236e8],[8],[1.4737102620427966],Bool[0],[0.96],[0.0],Bool[0],[0],[1.0],[0.96],[0.6351220043914809],[0.9956031102619076],[0],[0.6351241170157306],[0.6931471803684879],Bool[0],[0.08065176453340167],[0.13114101399638484],Bool[0],[0.586],Bool[1],[4.621399817850579e6],[0.586],[-0.022033770237815588],[4.601065917551131e6],[0.58],[4.344574501975078e6],[1.4293186887377263],[0.0],Bool[1],[0.4],[0],Bool[0],[0.9955127031854144],[1.0],[0.6931471801213688],Bool[0],Bool[0],[0],[4.344574501975078e6],[2.4001492905249536e8],[0.22136869344730872],[0.0],[0.0],Bool[0],[1.4293183957504465],[4.344574501975078e6],[4.590814554464532e6],[1],[1.1452343072484793e-10],Bool[0],Bool[1],[0.42621516400000004],[0.4],Bool[1],[0.9706048493402679],[0.58],[4.344574501975078e6],[20],[1.0],[4.590814554464532e6],[-0.0016389957199581977],[0.54],[0.42419380000000007],[1.4737102383776752],[0.13656839148207026]
