X,Y,Z,E,A,B,C,D,F,G,H,I,J,K,L,M,N,prop_strict_med_pos,plur_util_from_winner_avg,prop_qual_min_govt_unstable,prop_qual_condorcet_winner,prop_strict_min_govt_size,spat_char_corr4,prop_strict_util_from_winner,major_qual_med_pos,prop_strict_unanimity,prop_qual_coalition_size,plur_util_from_max_med,prop_gallagher_index,tangian_adj_pop_parties,spat_char_corr5,prop_qual_util_eff,major_util_from_max_avg,major_cond_eff,prop_strict_nonzero_pos,major_qual_nonzero_pos,major_vse,plur_vse,spat_med_entropy1,prop_strict_util_from_max,major_util_max_elec_rate,major_cond_paradox,prop_qual_elec_failed,major_strict_nonzero_pos,major_util_from_max_med,tangian_raw_pop_body,prop_qual_util_from_winner,prop_qual_nonzero_pos,spat_med_entropy3,prop_strict_cond_paradox,plur_smith_eff,major_strict_med_pos,prop_strict_util_max_elec,prop_qual_min_govt_size,plur_util_eff_med,plur_cond_eff,spat_med_entropy2,major_util_eff_avg,plur_cond_paradox,spat_avg_entropy2,spat_med_entropy5,prop_strict_min_govt_unstable,spat_agg_dist_corr,plur_gallagher_index,prop_qual_util_max_elec,tangian_raw_uni_parties,prop_qual_single_party_win,plur_util_from_max_avg,tangian_adj_uni_parties,spat_char_corr2,major_util_from_winner_avg,tangian_adj_uni_body,plur_qual_social_util,spat_med_entropy4,prop_qual_med_pos,prop_strict_min_govt_elec,prop_qual_unanimity_rate,plur_qual_nonzero_pos,prop_qual_winner_smith,plur_util_eff_avg,major_smith_eff,spat_avg_entropy5,prop_strict_elec_failed,prop_strict_winner_smith,plur_strict_nonzero_pos,major_strict_social_util,prop_qual_util_from_max,spat_char_corr3,plur_qual_med_pos,plur_strict_med_pos,prop_qual_cond_paradox,spat_avg_entropy4,major_qual_social_util,plur_util_from_winner_med,prop_strict_coalition_size,spat_avg_entropy1,prop_strict_condorcet_winner,prop_qual_min_govt_elec,tangian_raw_pop_parties,prop_strict_unanimity_rate,prop_strict_single_party_win,prop_strict_util_eff,tangian_raw_uni_body,plur_strict_social_util,prop_qual_unanimity,major_util_eff_med,major_util_from_winner_med,spat_char_corr1,plur_util_max_elec_rate,tangian_adj_pop_body,spat_avg_entropy3,major_gallagher_index
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.520815072885525e6],Bool[0],Bool[0],[2],[0.12433677906798409],[2.3015222994345418e8],[0.0],[3],[2],[4.547241463147059e6],[0.47273473199413396],[0.20976745600000002],[0.058757147892568015],[0.9783865896101073],[4.550345234821796e6],[0.94],[3],[17],[0.9938919159306968],[0.9935103469270222],[5.258653982251094e-10],[2.342938318717319e8],[0.52],[0],Bool[0],[0],[4.547241463147059e6],[0.2232806],[2.292289013656661e8],[8],[1.3393192955379302e-10],Bool[0],[0.84],[0.0],Bool[0],[0],[0.9969614108029083],[0.84],[2.1787804820224528e-10],[0.9939247217122599],[0],[2.4982525575235304e-10],[6.680427922099602e-11],Bool[0],[0.26163394352882546],[0.060216824094267866],Bool[0],[0.0],Bool[0],[4.550345234821796e6],[0.0],[0.2445595680199233],[4.522551343583152e6],[0.0],[3.9222714435204924e6],[1.5461206384432735e-10],[0.0],Bool[1],[0.28],[17],Bool[0],[0.9935448061561332],[0.94],[1.5637886035697297e-10],Bool[0],Bool[0],[0],[3.9719416380054895e6],[2.3429276709221366e8],[0.1634288034509856],[0.0],[0.0],Bool[0],[1.959867823759217e-10],[3.972062390379032e6],[4.519069573107554e6],[2],[6.048067062410528e-10],Bool[0],Bool[1],[0.209767456],[0.06],Bool[0],[0.9823230432692521],[0.0],[3.9719416380054895e6],[14],[1.0],[4.516942480572521e6],[0.1186617517459169],[0.42],[0.2232806],[2.132734073765251e-10],[0.0673426009595709]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String7[""C2_3""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[3.893585754335966e6],Bool[0],Bool[0],[0],[0.40071556016109117],[1.9487151753171962e8],[2.0],[20],[1],[3.930357577055837e6],[0.014705134341446841],[0.502521032],[0.5004654374732067],[0.9136261881538702],[3.928442278653283e6],[0.9795918367346939],[20],[20],[0.9922707917337489],[0.9911271384826694],[6.651629842743374e-11],[2.1329458377883095e8],[0.42],[1],Bool[0],[20],[3.930357577055837e6],[0.5068066],[1.9487151753171962e8],[20],[1.3822871071124236],Bool[0],[0.9],[2.0],Bool[0],[0],[0.996863948627762],[0.8979591836734694],[0.23638023565214994],[0.992287380557932],[1],[0.26339851883603116],[0.6893962871462911],Bool[0],[0.7593973876859831],[0.014705134341446841],Bool[0],[0.631],Bool[1],[3.928442278653283e6],[0.631],[0.6691790674150869],[3.898078530119626e6],[0.5680000000000001],[3.5977361570838173e6],[1.3240260935396218],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9911472101440801],[0.98],[0.684377099798904],Bool[0],Bool[0],[20],[3.64459340772835e6],[2.1329458377883095e8],[0.6073179616159439],[2.0],[2.0],Bool[0],[1.3268616522624643],[3.64459340772835e6],[3.8946159366314616e6],[1],[6.734825253217192e-11],Bool[0],Bool[1],[0.502521032],[0.4],Bool[1],[0.9136261881538702],[0.5680000000000001],[3.5977361570838173e6],[20],[0.9984741445634072],[3.898211416016875e6],[0.6215859280023504],[0.4],[0.5068066],[1.397558639818053],[0.02544643346325765]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String7[""C2_3""]","String7[""D2_3""]","String7[""F2_3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[1.0],[4.1254862668233574e6],Bool[0],Bool[0],[0],[0.4036109280323867],[1.9771682151256743e8],[1.0],[20],[1],[4.1616148887247653e6],[0.6791170738539858],[0.21724131599999996],[0.4011378219007175],[0.8911929753429583],[4.1661234172518835e6],[0.94],[16],[17],[0.9885874526454789],[0.9902458121475115],[1.7871074849798438e-10],[2.218563509620124e8],[0.5],[0],Bool[0],[0],[4.1616148887247653e6],[0.22031379999999998],[1.9771682151256743e8],[16],[1.4011779257403147],Bool[0],[0.84],[0.0],Bool[0],[0],[1.0],[0.84],[1.0368982048410926],[0.9886356802445736],[0],[1.0117624016003175],[0.6832024645373851],Bool[0],[0.730326625619266],[0.1355452766864268],Bool[0],[0.0],Bool[1],[4.1661234172518835e6],[0.0],[0.43140229429112403],[4.118577336467717e6],[0.0],[3.5831272331671817e6],[1.225742087011046],[1.0],Bool[1],[0.4],[17],Bool[0],[0.9902880696788288],[0.94],[0.6710962531425488],Bool[0],Bool[1],[0],[3.2172066886368743e6],[2.218563509620124e8],[0.59529224085493],[0.5],[0.0],Bool[0],[1.2512852138809938],[3.517783998408887e6],[4.1341110999193336e6],[1],[1.8261013306803053e-10],Bool[1],Bool[1],[0.21724131600000002],[0.4],Bool[1],[0.8911929753429583],[0.0],[3.2172066886368743e6],[20],[0.9998343134548053],[4.1270883917829804e6],[0.3614729416164728],[0.56],[0.22031379999999998],[1.388684360495339],[0.13923462942817064]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.295618447312405e6],Bool[0],Bool[0],[0],[0.01208461490877287],[2.24397160319295e8],[2.0],[11],[2],[4.299041284676545e6],[0.19311994328581217],[0.50004576],[-0.023900091857912954],[0.9713532045044256],[4.298854796688513e6],[0.96],[11],[20],[0.9993793188491703],[0.9992471601091061],[1.1452479574671983e-10],[2.3101499977423772e8],[0.38],[0],Bool[0],[20],[4.299041284676545e6],[0.5006416],[2.24397160319295e8],[11],[1.4919995644438613],Bool[0],[0.82],[2.0],Bool[0],[0],[0.9997247704458541],[0.82],[0.6067402085883751],[0.9993794193610512],[0],[0.606741024249692],[0.6931471804820201],Bool[0],[-0.03712450012163767],[0.042825164751580366],Bool[0],[0.521],Bool[1],[4.298854796688513e6],[0.521],[0.040005212437103144],[4.296186578546055e6],[0.545],[3.657230064781607e6],[1.504939416763197],[0.0],Bool[1],[0.22],[20],Bool[0],[0.9992475643085612],[0.96],[0.6931471801848439],Bool[0],Bool[0],[20],[3.877576499464158e6],[2.3101499977423772e8],[-0.08078149284776931],[2.0],[2.0],Bool[0],[1.5049399014263662],[3.877576499464158e6],[4.2966840986458035e6],[2],[1.1452493710797244e-10],Bool[0],Bool[1],[0.50004576],[0.22],Bool[1],[0.9713532045044256],[0.545],[3.657230064781607e6],[11],[0.9997247704458541],[4.296851376092719e6],[-0.018671558769757245],[0.38],[0.5006416],[1.4919998217129375],[0.04573483066547858]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String7[""C2_3""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.035301811700909e6],Bool[0],Bool[1],[0],[0.7596211523759644],[2.0285493439084768e8],[2.0],[14],[2],[4.063515691932006e6],[0.004058663819534704],[0.49828152000000014],[0.15423882979436052],[0.9374181210722129],[4.068571495756258e6],[0.92],[14],[20],[0.9910220203268629],[0.9918227603742368],[1.0843145060274924e-10],[2.1639749630487567e8],[0.2],[0],Bool[0],[20],[4.063515691932006e6],[0.5052918],[2.0285493439084768e8],[14],[1.4883620644920015],Bool[0],[0.74],[2.0],Bool[0],[0],[0.9944219132242891],[0.74],[0.3089743216749466],[0.9910543989098158],[0],[0.3149761786024343],[0.5430465614486566],Bool[0],[0.8387560209617434],[0.05597207117840111],Bool[0],[0.406],Bool[1],[4.068571495756258e6],[0.406],[0.1489606660887861],[4.0320439435686534e6],[0.5499999999999999],[4.0089989350786004e6],[1.4641853301164498],[2.0],Bool[1],[0.28],[20],Bool[1],[0.9918609521817159],[0.92],[0.5386400360354076],Bool[0],Bool[1],[20],[3.9180540501840715e6],[2.1639749630487567e8],[0.5437067678252472],[2.0],[2.0],Bool[0],[1.4492691394726467],[3.9180540501840715e6],[4.029650127518365e6],[2],[1.2052840204461615e-10],Bool[1],Bool[1],[0.49828152000000014],[0.28],Bool[1],[0.9374181210722129],[0.5499999999999999],[4.0089989350786004e6],[14],[0.9929876684195846],[4.029650127518365e6],[0.6241187712253767],[0.28],[0.5052918],[1.4782670842299968],[0.07763602740995963]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-2.0],[4.308505942036494e6],Bool[0],Bool[0],[0],[0.023850357706182823],[2.1738005202668953e8],[-2.0],[14],[2],[4.311746996520234e6],[0.603632771863881],[0.5002765040000001],[-0.043645184789571606],[0.9536901281860832],[4.311324831109463e6],[0.92],[14],[20],[0.9992351091180194],[0.9993461663912148],[1.1452432712094955e-10],[2.2793572629313672e8],[0.32],[0],Bool[0],[20],[4.311746996520234e6],[0.5001914],[2.1738005202668953e8],[14],[1.0839390027300322],Bool[0],[0.76],[-2.0],Bool[0],[0],[0.9997478450733406],[0.76],[0.7392998593141151],[0.9992351095764161],[0],[0.7393025582594253],[0.6931471804627662],Bool[0],[-0.04785082377280973],[0.051511031672836834],Bool[0],[0.5820000000000001],Bool[1],[4.311324831109463e6],[0.5820000000000001],[-0.12792325383405445],[4.308027138056891e6],[0.508],[3.783442905111081e6],[1.3150803955273833],[-2.0],Bool[1],[0.28],[20],Bool[0],[0.9993462065104574],[0.92],[0.6931471802157708],Bool[0],Bool[0],[20],[3.8659645523580406e6],[2.2793572629313672e8],[0.047433941722397156],[-2.0],[-2.0],Bool[0],[1.3150779275395899],[3.8659645523580406e6],[4.309108858461887e6],[2],[1.1452417625037784e-10],Bool[0],Bool[1],[0.5002765040000001],[0.28],Bool[1],[0.9536901281860832],[0.508],[3.783442905111081e6],[14],[0.9994363369527517],[4.307855608280629e6],[-0.05314482425829321],[0.38],[0.5001914],[1.0839401650725946],[0.07330065745953443]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String7[""C2_3""]","String7[""D2_3""]","String7[""F2_3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[-1.0],[4.241714809557686e6],Bool[0],Bool[0],[0],[0.5839222941212092],[1.9515699680151945e8],[-1.0],[20],[1],[4.285914966437923e6],[0.6791170738539858],[0.172744304],[0.16390077654862995],[0.8495005726910492],[4.283693228408448e6],[0.98],[19],[18],[0.9890455729261111],[0.9902004143124975],[1.453780260684523e-10],[2.3030024738776225e8],[0.54],[0],Bool[0],[0],[4.285914966437923e6],[0.22122],[1.9528578961248344e8],[19],[1.4945912255478004],Bool[0],[0.84],[0.0],Bool[0],[0],[1.0],[0.84],[0.9553927395427706],[0.9889344026578644],[0],[0.9563772983769732],[0.6564814314650643],Bool[0],[0.8512471458467578],[0.048673445573536304],Bool[0],[0.0],Bool[1],[4.283693228408448e6],[0.0],[0.8036874488229402],[4.236767823330936e6],[0.0],[3.5824726918008165e6],[1.2288636397061772],[-1.0],Bool[1],[0.4],[18],Bool[0],[0.9901126565063549],[0.98],[0.6409304564351548],Bool[0],Bool[0],[0],[3.5430229982686527e6],[2.2988305822308844e8],[0.6776933724597393],[0.0],[0.0],Bool[0],[1.221983874688145],[3.697884807651301e6],[4.247461471660823e6],[1],[1.484166029991152e-10],Bool[0],Bool[1],[0.17274430400000002],[0.4],Bool[1],[0.8474024627204536],[0.0],[3.5430229982686527e6],[20],[1.0],[4.251914163764544e6],[0.6791638389677477],[0.6],[0.22122],[1.468043549334251],[0.08040786220264783]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L3""]","String7[""C2_3""]","String7[""D2_3""]","String7[""F2_1""]","String3[""L3""]","String3[""L3""]","String3[""L3""]","String3[""L1""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[3.867612964329496e6],Bool[0],Bool[0],[0],[0.6370351658619432],[2.0183899577256563e8],[2.0],[12],[2],[3.888806895081203e6],[0.005867702787292493],[0.503340288],[0.037790379708492805],[0.9631508258311429],[3.8837751126805367e6],[0.94],[12],[20],[0.9963885024977772],[0.9958385468050734],[6.73061291089143e-11],[2.0956115112956518e8],[0.6],[0],Bool[0],[20],[3.888806895081203e6],[0.5066876],[2.0183899577256563e8],[12],[1.002107385840585],Bool[0],[0.88],[2.0],Bool[0],[0],[1.0],[0.88],[0.5372991319497986],[0.9964100821679897],[0],[0.5734554638080851],[0.6784293329042352],Bool[0],[0.691551994767528],[0.08729324106710667],Bool[0],[0.617],Bool[1],[3.8837751126805367e6],[0.617],[0.505407380073173],[3.869748868561896e6],[0.5710000000000001],[3.693550219086313e6],[1.3211700239619897],[2.0],Bool[1],[0.24],[20],Bool[0],[0.9958594229039093],[0.94],[0.6753669485880235],Bool[0],Bool[0],[20],[3.5777291095435936e6],[2.0956115112956518e8],[0.44329049463110204],[0.0],[0.0],Bool[0],[1.3142988585079525],[3.5777291095435936e6],[3.876657707869283e6],[2],[7.285547645085326e-11],Bool[0],Bool[1],[0.503340288],[0.24],Bool[1],[0.9631508258311429],[0.5710000000000001],[3.693550219086313e6],[12],[1.0],[3.876963857900199e6],[0.5914984136474669],[0.56],[0.5066876],[1.025494070923033],[0.10093497875365108]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_3""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L3""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[0.0],[4.46354665261018e6],Bool[0],Bool[0],[2],[0.03174899411453349],[2.3337151610784468e8],[0.0],[4],[2],[4.49891954951624e6],[0.13592657381461082],[0.21607984400000002],[0.14286565985944485],[0.9829596362681413],[4.495527463188953e6],[0.98],[4],[16],[0.9929864145699812],[0.9928860827031658],[5.199741308426158e-11],[2.3619766583039245e8],[0.46],[0],Bool[0],[0],[4.49891954951624e6],[0.2247626],[2.3219210894805264e8],[7],[1.2194055619711363e-10],Bool[0],[0.76],[0.0],Bool[0],[0],[0.998871505989053],[0.76],[1.8749870706521914e-10],[0.9929988406072344],[0],[2.4204177938058306e-10],[2.1938007757856226e-10],Bool[0],[0.19753988822709528],[0.04772813090830188],Bool[0],[0.0],Bool[0],[4.495527463188953e6],[0.0],[0.09141160804906903],[4.463997697272881e6],[0.0],[4.0747637093586554e6],[1.0075922954983636e-10],[0.0],Bool[1],[0.32],[15],Bool[0],[0.9929026856819285],[0.98],[3.3695724342674427e-10],Bool[0],Bool[0],[0],[4.0329946761100655e6],[2.362173383126721e8],[0.27137645904606916],[0.0],[0.0],Bool[0],[2.3136506411802486e-10],[3.827834142880149e6],[4.470815637078857e6],[2],[1.32597462601762e-10],Bool[0],Bool[1],[0.21607984400000002],[0.08],Bool[0],[0.9880348109596597],[0.0],[4.0329946761100655e6],[16],[0.9982239692425948],[4.46942050367458e6],[0.07936183938963268],[0.48],[0.2247626],[1.3661831494696338e-10],[0.04355289290047219]
"String3[""L2""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","String7[""C2_2""]","String7[""D2_1""]","String7[""F2_1""]","String3[""L2""]","String3[""L1""]","String3[""L2""]","String3[""L2""]","String3[""L1""]","[""L0""]","[""L0""]","[""L0""]",[2.0],[4.316626071079517e6],Bool[0],Bool[0],[0],[-0.02532278020192398],[2.1328059086904907e8],[-2.0],[20],[1],[4.320198776323898e6],[0.3215127419164735],[0.500154984],[-0.07739484360205476],[0.9393756485034545],[4.320036856260953e6],[0.98],[20],[20],[0.999378309400293],[0.9992104731290677],[1.145234166111246e-10],[2.2704504977197602e8],[0.44],[0],Bool[0],[20],[4.320198776323898e6],[0.5007998],[2.1328059086904907e8],[20],[1.5038760568635734],Bool[0],[0.78],[-2.0],Bool[0],[0],[0.9998513962583533],[0.78],[0.70461093195137],[0.999378666560101],[0],[0.7046107862813161],[0.6931471804285273],Bool[0],[-0.14131376061071793],[0.15402367090807828],Bool[0],[0.6180000000000001],Bool[1],[4.320036856260953e6],[0.6180000000000001],[-0.09639177768408286],[4.317351129957028e6],[0.556],[3.800644933580677e6],[1.549802773245856],[2.0],Bool[1],[0.4],[20],Bool[0],[0.9992108148334262],[0.98],[0.6931471801600293],Bool[0],Bool[0],[20],[3.8378178035691516e6],[2.2704504977197602e8],[-0.10193985078421357],[-2.0],[-2.0],Bool[0],[1.549801952574043],[3.8378178035691516e6],[4.317598772017203e6],[1],[1.1452305018876791e-10],Bool[0],Bool[1],[0.500154984],[0.4],Bool[1],[0.9393756485034545],[0.556],[3.800644933580677e6],[20],[0.9998513962583533],[4.318481090504983e6],[-0.010197323732468615],[0.42],[0.5007998],[1.5038757439832091],[0.10575978063517341]
